character,dialog
ENNIS,"I'm savin' for a place myself. Me and Alma, we'll be gettin' married when f- come down off this mountain. You goin' up with the sheep?"
JACK,"Not tonight. Tomorrow. That Joe, he's got no Business havin' us do somethin' that's against the rules."
JACK,Ne more beans.
ENNIS,nods.
BASQUE,Something wrong?
ENNIS,Load seems light. Where's the powdered milk ‘n the spuds?
BASQUE,All we had.
BASQUE,Thought you didn't eat soup.
ENNIS,Sick of beans.
BASQUE,It's way too early in the summer to be sick of beans.
JACK,Shit.
JACK,"Where the hell you been? Up with the sneep all day, get down here, hungry as hell ard all find is beans...."
JACK,"Good God, Ennis...what happened?"
ENNIS,"Come on a bear. Horse spooked. Took off, pulled the pack mules along. Scattered food everywhere. Beans ‘bout all we got left."
ENNIS,Whiskey.
JACK,Shit. We're gonna have to do somethin’ ‘bout this food situation. Maybe I'Ii shoot one a the sheep.
ENNIS,"What if Aguirre finds out? We're supposed a guard the sheep, not eat ‘em."
JACK,What's the matter with you? There's a thousand of ‘em.
ENNIS,T'll stick with beans.
JACK,I won`t 
JACK,Ocooeee! Meat on the table tonight!
ENNIS,Was cettin’ tired a you missin‘.
JACK,Let's get a move cn. Can’t let the Forest Service catch us with no deer.
JACK," I’m commutin' four hours a day. Come in for breakfast, go back to the sheep, evenin' get ‘em bedded down, come in for supper, go back to the sheep, spend half the night checkin‘ for damn coyotes.  Aguirre got no right a make me do this."
ENNIS, You want & switch? I wouldn't mina Sleepin' out there.
JACK," Ain't the point. Point is, we beth ought & be in this camp. And that goddamn pup tent smells like cat piss or worse."
ENNIS,Wouldn't mind bein’ out there.
JACK," Happy to switch, but give you warnin', I can’t cook worth 4 shit."
ENNIS,"Can't be no worse than me, then. Sure, wouldn't mind a do it."
ENNIS,"Shot a coyote, big son of a bitch, balis on him size a applies. Looked like he could eat a camel. You want some a this hot water?"
JACK, It's all yours.
ENNIS,Don't rodeo much myself. Only kind a ridin' interests me lasts longer than eight seconds. What's a point of ridin’ some piece a stock for eight seconds?
JACK,Money's a good point.
ENNIS,"True enough, if you don't get stomped winnin’ it."
JACK,"My ol' man was a bullrider, pretty well known in his day, though he kept his secrets to himself. Never taught me a thing. Never once come a see me ride."
JACK,your brother and sister de right by you?
ENNIS,"Did the best they could after my folks was gone, considerin’' they didn't leave us nothin’ but $24 in a coffee can."
ENNIS,"Got me a year a high school before the transmission went on the pickup. My sis left, married a roughneck, moved to Casper. Me and my brother got work on a ranch up near Worland. He got married last month, no room for me. That's how come me to end up here."
ENNIS, What?
JACK,"Friend, that's more words than you've spoke in the past two weeks."
ENNIS,"Two weeks? Hell, it's the most I've spoke in @ year. My dad now, he was a fine calf roper. Didn't rodeo much, though. Thought rodeo cowboys was all fuck-ups."
JACK,The hell they are!
ENNIS,and the blue heelers leading the sheep.
ENNIS,This tent don’t look right.
JACK,It ain't goin’ nowhere. Let it be.
ENNIS, That harmonica don't sound quite right.
JACK,That's ‘cause it got kinda flattened when that mare threw me.
JACK,She got lucky.
ENNIS,"If I was lucky, that harmo broke in two."
CASSIE," My mama, she believes in the Pentecost."
ENNIS,Exactly what is the Pentecost?  My folks was Methodist.
JACK,"Well, the Pentecost... I don't know. I don't know what the Fentecost is...Mama never explained it. I guess it's when the world ends and fellas like you and me march off to hell."
ENNIS,"Uh uh, speak for yourself. You may be a Sinner, but I ain’t yet had the opportunity."
ENNIS,"Too late to go out a them damn sheep. You got a extra blanket, roll up out here and grab forty winks, ride out at first licht."
JACK,Freeze your ass off when that fire dies down. Better off sleepin’ in the tent.
ENNIS,Doubt I'l feel nothin’....
ENNIS,"shivers, teeth chatter uncontrollably."
JACK," Jesus Christ, quit hammerin’ and get over here. Bedroll's big enough."
JACK,See you for supper.
ENNIS,Them coyotes'll feast if I don't head or back.
JACK,One shot thing. Nobody's business bus ours.
ENNIS,I'm not no queer.
JACK,Me neither.
JOE AGUIRRE,"Twist, your Uncle Harold's in the hospital with pneumonia. Docs don't expect he'll make it."
FOE AGUIRRE,Ain't much you can do down there neither. Not unless you can cure pneumoniae.
JACK,"Raises binoculars, looks in the direction of the meadow, towards"
JACK,Shit!
ENNIS,Them sheep‘'il drift if I don't get back there tonight.
JACK,"You'll get pitched off your mount in a storm like this, wish you hadn't tried it. Nothin’ you can do now."
JACK,"both mounted, the blue heelers at attention. Glum, locking at a huge mass of milling sheep."
ENNIS,What'’re we gonna do?
JACK,I can handle this.
JACK,"Hey there! You boys got your herd all mixed in with ours. My boss's gonna chew my ass, and you got some fuckin' explainin' to do!"
CHILEAN SHEEPHERDER,¿Cual es su prolema? ¿Que dice?
JACK,English...don't one a you talk English?
CHILEAN SHEEPHERDER,¿Que ?
JACK,You speak Spanish?
ENNIS,Sonofabitch....
JACK," Tell you what, me and my partner here, we're gonna go cut out our sheep. That okay with vou?"
JACK," Christ, half the gcddamn paint brands are wore off."
ENNIS,"We gotta try, at least we can get the ccunt right for Aguirre."
JACK,Fuck Acuirre.
ENNIS,Fuck Aguirre? What if we need a work for him again? We got a stick this out.
JACK,"in a better mood now, is doodling on his harmonica. Tries tc play Hank Williams's"
ENNIS,You'll run the sheep off again if you don't guiet down.
JACK,Aguirre showed up again. Says my uncle Gidn't die after all.  Says bring ‘em down.
ENNIS,Bring ‘em down?
JACK,"Says there's another storm comin', movin' in from the Pacific.  Worse than this one."
ENNIS,"Why, it’s the middle of August. That snow barely stuck an hour."
JACK,"He's the boss, Ennis. I ain't."
JOE AGUIRRE,"Some a these never went up there with you.  The count ain't what I'd hoped for, neither. You ranch stiffs ain't never no good...."
ENNIS,Can't believe  I left my damn shirt up there....
JACK,You gonna do this again next summer?
ENNIS,"Maybe not. I  Like said, Alma and me's gettin’ married in December. Be tryin‘ to get somethin' on a ranch. You?"
JACK,"I might come back, if nothin’ better comes aiong. Thought some about going back up to my daddy's place, give him a hand over the winter, then maybe head out for Texas in the spring. fo the draft don't get me."
ENNIS,"well, see you around, I guess"
JACK,Right.
ENNIS,What the fuck you lookin' at?
ENNIS,I'm gonna have to get cut and push. You scoot cver and gas it when I say.
ALMA,"How ‘bout you stay right there, and I Scoot over on your Lap.Scoot over on your Lap."
TIMMY,"My old lady‘s tryin’ to get me to quit this job, says I'm gettin' too old a be dein’ this. I told her keeps me fit. For huntin', anyways..."
TIMMY,"...47 different species in Wyomin' alone. Was tellin' Pat, ‘no I ain't gonna eat them, no way, mushrooms is poison,’ but he kept at me...."
ROAD BOSS,"Pick it up, boys.  Mar can't work a shovel and listen te your camn yammerin', too."
JOE AGUIRRE,"Well, look what the wind blew in."
JACK,"Howdy, Mr. Aguirre"
JOE AGUIRRE,Wastin’ your time here.
JACK,You ain't got nothin'?
JACK,Nothin’ up on Brokeback?
JOE AGUIRRE,I ain’t got no work for you.
JACK,"Ennis Del Mar ain't been in, has he?"
JOE AGUIRRE,You boys sure found a way to make the time pass up there.
JOE AGUIRRE,"Twist, you guys wasn't gettin' paid to leave the dogs baby-sit the sheep while you stemmed the rase. Get the hell out of my trailer."
ENNIS," You cet back in bed now, darlin’."
ENNIS,"You be a good girl for your mama tomorrow, and i'll take you into town this weekend and get you a ice cream."
ALMA,Girls alright?
ENNIS,Francine stopped her coughin'’. I told Alma Jr. we'd go into town this weekend.
ALMA,"Ennis, can't we move to town? I'm tired of these lonesome ol¢ ranches. I‘m scairt for the baby. Scairt to be this far from the clinic. What if she has one a them bad asthma spells?"
ENNIS,I guess
ALMA,You could work the road crew again.
ENNIS,We'll have so talk ‘bout that.
ALMA,"There's a little apartment for rent in Riverton. It's over the laundrymat, so it's probably cheap. I bet I could fix it up real nice. Alma Jr.'s two now, she needs to be in town, close to other kids."
ENNIS,"I got mo objection, long as it's cheap and I don't hafta do the laundry."
BARTENDER,What's this for?
JACK,"Like to buy Jimbo a beer, that's what. Best rodeo clown I ever worked with.  Was about to get my oil checked with a horn dipstick. Would have, hadn't been for Jimbo."
BARTENDER,"Is that right? Okay, then…"
JIMBO," No thanks, cowboy. If was to let ever rodeo hand I pulled a bull off of buy me liguor I‘d bean an alcoholic long ado..."
JIMBO,"Pulling bulls off you buckaroos is just my jeb. Save your money for your next entry fee, cowboy."
JACK,All right then...thanks anyway.
ALMA,"Let's don't, Francine'll get scared."
ENNIS," Here we go, darlin’."
BIKER #1,"ethat skanky bitch fucks around on me, I'm gonna slap her good."
BIKER #2,Ouldn't put up with that shit I was you...-
ENNIS,You boys wanna keep it down? I got two littie girls here.
BIKER #1,Fuck you!
ENNIS,I don’t want no trouble. You need to shut your slop-~bucket mouths!
ENNIS,"You oughta listen to your ol‘ lady, then. Move somewheres else,"
ALMA,"C'mon, Ennis."
ENNIS,What about it? Wanna swallow ‘bout half your teeth 
BIKER #2,"Not tonight, bud...I'd sure rather not."
ANNOUNCER,"Here she comes, ladies and gentienen, look at her fly...Miss Lureen Phillips from richt here in Childress, Texas...on boy...and her time is…"
ANNOUNCER,Oh boy...det‘'s see what the judges Say...-that sure looked like the winningride to me…
PHOTOGRAPHER,Jack...Jdack...we need to get pictures of all you winners before anybody leaves....
PHOTOGRAPHER,"Say cheese,"
JACK, No big deal..it just fell off practically in my lap.
JACK, You know that girl?
BARTENDER,"I sure do. Lureen Phillips. Her dad sells farm equipment. I mean big farm aguipment. Hundred thousand dollar  tractors, shit like that."
LUREEN,"What are you waiting for, cowboy...a mating call?"
MONROE," Mornin', Alma. Where would you like ‘em?"
ALMA,"Set ‘em there on the table.I told you, Monroe, you don't gor to do this."
MONROE,I got a few bags going over to Mrs. Fry's. She busted her hip. You're right
MONROE,Eight dollars and seventeen cents.
ALMA,"I still cwe you a dollar and some change. I swear, I had some change in a cup somewheres...."
MONROE,"Don't you worry about it, Alma."
ALMA,"Why...thank you, Monroe. I'll have it next time, then."
MONROE," Next time, then."
LAUREN MOTHER,"Ch, L.D. ,can already see who he looks like."
ENNIS,I might. Why?
ALMA,YOu got a postcard. It come General Delivery.
ALMA,"is he somebody you cowboy’sd with, or what?"
ENNIS,"Jack rodeos, mestly. We was fishing buddies...."
ALMA JR.,clamors for him to look at her coloring book. PRANCINE gurgies and coos. ALMA stirs the gravy.
ALMA," Maybe we could get a baby-sitter, take your friend to the Knife & Fork. It's too hot to cook anyways."
ENNIS,"Alma, this is Jack Twist. Jack, my wife, Alma."
ENNIS," Alma, Jack and me ain't seen each other in four years."
ALMA,Sure enough.
JACK, ¥ou got a kid?
ENNIS,"Two little girls: Alma Jr., and Francine. Love them to pieces."
JACK,"I got a boy. Eight months odl- Tell yoi what, I married a cute little old texas
girl down in Chiléress. Lureen."
ENNIS,"Jack and me iS goin’ out and get a drink. Might not get back conight, we get to Grinkin' and talkin’."
JACK,"Pleased to meet you, Alme."
ALMA, Ennis...
ENNIS," Alma, you want smokes there's some in the pocket @my blue shirt in the hedroom."
JACK,We got a talk about this. Swear to God  I didn't know we was goin' a get into this again.
JACK,"Yeah, did. Red-lined ali the way, I couldn't get here fast enough."
ENNIS,Four years.I was about to give up on you. Pigured you was sore about that punch.
JACK,"Friend, that next summer I drove back up to Brokeback, ta.ked to Aguirre ‘bout a iob.  Heard you hadn't been back there, so left. Headed down to Texas for rodeoin'. How I met Lureen. Made $3,090 that year bullridin', fuckin‘ scarved. Drove grooves across Texas. Half the timeunder that cunt truck fixin' it. Lureen's old man’s gat some serious money, farm machinery business. ‘Course, he hates my guts, so it's a hard go now, but one of these days...."
ENNIS,Army didn't get you?
JACK,"Nope, too busted tp. Rodeo ain't like it was in my daddy's time. Guys with money go to college, trained athaletes now. i'm gettin' out while I can still walk."
ENNIS,"I been sittin' up here all this time, tryin’ to figure out if I was...? I know I ain't. I mean, here we both got wives and kids, right? I like doin' it with women, but Jesus 4....ain't nothin’ like this. Never had no thoughts a doin' it with another quy."
JACK,"Me neither, Old Brokeback got us good. We got to wOrk out what we're goin’ a do now, Friend, we got us a Situation here."
ENNIS,"I doubt there's nothin' we can do.  What I'm sayin’, = built up a life them four years. Love my little girls."
JACK,What about Alma?
ENNIS,"Alma? It ain't her fault.  What about you? You got your wife and baby, that place in Texas...besides, you and me can’t hardly be decent together, if what happened back there...  ---grabs on us like that. We do that in the wrong place, we'li be dead."
ENNIS,"No reins on this one, buddy. Scares the Piss out of me."
JACK,"I'm gettin' out of rodeo, Ennis. Don't got the bucks to ride out this slump I'm in, don’t got the bones, neither. What if you and me had a little ranch tegether, little cow and calf operation, it‘d be some sweet lifes, Shit, Lureen's old mar, you bet he'd give me a down payment if I'd get lost. Already more or less said it...."
ENNIS," Whoa, whea, whoa. Ain't goin’ a be that Way. i'm stuck with what i'm stuck with what I got here, caught in my own loop."
ENNIS,"There was these two old guys ranched tegether down home, Earl and Rich. They was a joke even though they was pretty tough old birds. They found Earl dead in in a irrigation ditch. They'd took a tire iron to him, spurred him up, drug him around by kis dick till it pulled off..."
JACK,You seen that?
ENNIS,"I was what, nine years old? bad made sure I seen it, me and my brether K.E. Dad laughed about it. Hell, for all I Know, he done the job. If he was alive and was to put his head in shat door right now, you bet he'd go get his tire iron. Two guys livin' together? No way. We can get together once in a while way the heil out in the back a nowhere..."
JACK, Once in a while ever' four fuckin' years?
ENNIS,"I been lookin’ at people on the street. This happen a other pecple? What the hell do they do? I goddamn hate it that you're gcin' a drive away in the mornin’, and I'm goin’ back to my life. But if you can't fix it, Jack, you goz astand it."
JACK,"I don't give a flyin' fuck about other people. Son of a bitch, Ennis, take a couple days off. Right now. Throw your stuff in the back a my truck, let's head up in the mountains."
JACK,"Come on, Ennis, you just shet my airplane out a the sky. Give me somethin' a go on. This ain't no little thing that's happenin’ here."
FARMER #1,Didn't that piss-ant used to ride the bulls?
FARMER #2,He used to try....
ALMA,What are you smilin' ‘bout?
MONROE,Nothin’.
ALMA,Gotta be somethin'.
MONROE,"Just happy, I guess."
ALMA,Stop that!
ENNIS, Two packs.
ALMA, Who's watchin’ the girls?
ENNIS,They're outside in the truck.
ALMA,"I coulda brought home your smokes. ‘Sides, it's way past their bedtime."
ENNIS,"The quicker you give me the damn smokes, the quicker they'll be home in bed."
LUREEN,Why can't your buddy come down here to Texas and fish?
JACK,‘Cause the Bighorn Mountains ain't in Texas.
LUREEN," Don't seem right you drivin’ up there two or three times a year, him never comin’ down here."
JACK,son of a 
LUREEN,You're not even listenin’.
JACK,Seen my warm jacket?
LUREEN,You said you'd help Bobby with his social Studies.
JACK,"I told you, Lureen, he needs help with his reading. Why ain’t you called the school yet? They said they'd set him up with a speciait <weacher. Look, I got fourteen highway hours ahead of me. I gotta go."
LUREEN,"No, I haven't seen your goddamn jacket!"
ALMA,Monroe says they got a openin' over at the power company. Maybe you can check it Out when you get back.
ALMA,Hey...forgettin’ somethin'?
ALMA,It's Saturday night. Looks like you'd want to step out once in a while. Have a little fun.
ALMA,"As far behind as we are on the bills, it makes me nervous not to take no precautions...."
ENNIS,"If you don't want no more of my kids, I‘ll be happy a leave you alone."
ALMA,"a look of despair on her face, reaches up and turns off the bedside lamp."
JUDGE, Divorce garanted.
ENNIS,What're you doin‘ here?
JACK,"Got your message ‘bout the divorce, I am  Had to ask ‘bout ten different people in
Riverton where you was livin’."
JACK,Iguess I thought....
ENNIS," Jack, I got the girls this weekand...otherwise you could stay. I'm sure as hell sorry."
ENNIS, Get ‘em once a menth. Missed last month ‘cause of the roundup.
ENNIS,Jack
JACK,"T'll see vou first week in June, then...."
MEXICAN BARTENDER,Uns mas?
MEXICAN BARTENDER,"Buenos noches, Senor,"
YOUNG MEXICAN,Senor
PHILLIPS,"Whoa, now, Rodeo...the stud duck does the carving around here."
JACK,"You bet, L.D....just thought I'd save you the trouble."
LUREEN,"Bobby, if you don't eat your dinner, I'm gonna have to turn off that televisión."
BOBBY,"Why, Mama? I'm gonna be eatin' this food for the rext two weeks."
JACK,You heard your mama. You can eat your Ginner. Then you can watch the game.
LUREEN,Daddy!
PHILLIPS," Hell, we don't eat with our eyes, Nothin’ wrong with the boy watchin' America's team. (direct look at Jack) Boys should watch football."
JACK, Not until he finishes the meal his mama spent three hours fixin'.
PHILLIPS,"Hell, it's the fourth quarter, game ll be over ‘fore we're through dinner."
PHILLIPS,"Where the heli's he goin’?  A fine pass, family can’t even get through Thanksgiving dinner...."
LUREEN,"Oh, Daddy!"
PHILLIPS,"Boys should watch football--right, Mother? You want your son to grow up to be a man, don’t you?"
PHILLIPS,Don't you?
JR.,"Daddy, tell about when vou rede horses in the rodeo."
ENNIS,"Short story, honsy. Only ‘bout three seconds I was on that bronc, an’ the next thing I Knew I was flyin‘'--only =wasn't no angel] like you, and didn't have no wings. And that’s the story of my saddle bronc career."
ALMA,"You ought to get married again, Ennis. Ne and the girls worry ‘bout you bein' alone so much."
ENNIS, Once burnec....
ALMA,You still go fishin’ with Jack Twist?
ENNIS,Some.
ALMA,"You know… I  used =o wonder how come you never Erougnt any trouts home. Always said you - Caught plenty, you know how me and the gizis like fish. So one time i got your creel case open the night before you went on one a your little trips--price tag still on it after five years--and I tied a note on the end of the line. It said, ‘Hello, Ennis, Dring some fish home, love, Alma‘... And then you come back lookin' all perky and said you'd caught a bunch a browns and ate them up."
ALMA,Remember?
ALMA,I looked in the case first chance Tf got and there was my note still tied there. That line hadn't touched water in its life.
ENNIS,That don't mean nothin’.
ALMA," Bon't lie, don‘t try to fool me no more, Ennis. I know what it means. Jack Twist? Jack Nasty. You and him...."
ENNIS,Snut up. Mind your own business. You don’t know nothin' about it.
ALMA,I'm goin' a yall for Monroe.
ENNIS,"You fuckin’ go right ahead. Go on and fuckin’ yell. I'll make him eat the fuckin’ floor and you, too."
ALMA,"Get out, get out, gez out! You hear me, Ennis Del Mar? Get out!"
ALMA,"is crying hard now, years of pain and anger welling up and spilling over."
FRANCINE,Daddy!
FIRST ROUGENECK,"Hey, fuckhead, wacch where the fuck you're gcin’, you nearly got my dawa kilt!"
ROUGHNECK,What the hell's the matter with that cowboy?
SECOND ROUGHNECK,"That cowboy must be loco. Folks don't usually jumo on Hershel like that. Hersnel, he's stout."
JACK,Don't you never wear a coat?
ENNIS,When it's cold. Seems like spring to me.
JACK,"It may be spring where you're sittin’, but two feet west, it's goddamn winter, I tell you."
JACK,"He's thirteen now. Can't hardly read. told Lureen he must be dyslexic cr somethin’, but she won't admit to it. Pretends the kid's okay. Alma lightened up on you yet?"
JACK,Like her daddy.
ENNIS,"Now, Francine, she's the live wire. Alma Jr.'s the shy one."
CASSIE,Just finished my shif. Wanna dance?
ENNIS,Was on my way to the...
CASSIE, I’m Cassie...Cassie Cartwright.
ENNIS,Ennis Del Mar.
ENNIS,No more dancin’ for me. I hope
CASSIE,You're safe. My feer hurt.
ENNIS,"Hard work, is it?"
CASSIE,"Yeah, drunks lixe you demanding beer after beer, smoking. Gets tiresome.  What do yeu do, Ennis Del Mar?"
ENNIS,"Well, earlier today. I was castratin' caives."
ENNIS,What are you doin?
CASSIE,"Tryin’ to get a foot rab, dummy."
JACK,Think it's that cocple just started workin‘' for Roy Taylor.
LUREEN,Roy's new foreman?
JACK,"What's the problem, Miss?"
LASHAWN,"We got a worn out sickup, that's the problem. I told Randall it takes more than chewing gum and baling wire to keep a pickup goin', but he wouldn't listen to me if he knew he was goin' deaf tomorrow."
JACK,"Howdy, Jack Twist, my wife Lureen. Any hope there, cowboy?"
RANDALL,Net tonight. Guess she’s thrown a rod.
JACK,You two bound for the big party up in Childress?
JACK,"Then get in ar ride with us, I'll stop and get my pickup, tow you home after the dance. If you can't fix it then, by God, drive off from it--that's my motto."
LASHAWN,"Pledged Tri Delt at SMU and  I sure never thought I'd end up in a pokey little place like Childress, but then I  met Randall at an Aggie game, and he was an animal husbandry major, and so here I an."
LASHAWN,"Well, even though we ain‘t quite sorcrity sisters, we may have to dance with ourselves, Lureen. Our husbands ain't the least bit interested in dancin', they don't seem to have a smidgin of rhythm between ‘em."
LUREEN,"It's funny, ain't it? Husbands don't never seem to dance with their wives. Why do you think that is, Jack?"
JACK,Ain't never give it a thought.Wanna dance?
LASHAWN,"I told Randall we oughta take the car,but he said nc, the roads is too bad..."
LASHAWN,But then his ratty ol‘ truck died. Course he don't never listen to me....
JACK,"Ever notice how a woman'll powder her nose before a party starts, and then powder it again when the party's over? Why powder your nose just to go home to bed?"
RANDALL,"Don't know.  Even if I wanted to know, couldn't get a word in with Lashawn long enough to ask. Woman talks a blue streak."
JACK,Lively little gal.
RANDALL,"My boss's got a little cabin down on Lake Kemp. Got a croppie house...little boat. Said I can use it whenever I want. Think you'd like to go down thers some weekend? Drink 4a little whiskey, fish some. Get away, you know?"
ENNIS,We oughta get our money back.
CASSIE,"Hush up, Ennis, this is important. He's learnin' how to be a Jedi knight."
ENNIS,My truck's fillin' with dust.
CASSIE,Shhhhi Turn up the volume.
ENNIS,Up as high as it’ll go.
CASSIE,You hardly ever take me any place nice.
ENNIS,Take you everwhere.
CASSIE,Everwhere in Riverton. Why can't you take me to Casper? Could've seen that movie indoors in Casper.
ENNIS, Three hours a drivin' to see spaceships and robots?
CASSIE,So? You drive all over just to ge huntin’ and fishin' with your friends.
ENNIS,"What'd you do, bed, strike oil?"
JACK," Better than that. Lureen's old man dropped dead, she's runnin’ the business now. Sends me to all the fairs and stock shows to sell them big tractors. We got the latest thing in squeeze chutes, ought tO see ‘em. Easv iife now, Ennis."
JACK,"Come on, throw your stuff in the back. If we're goin', let's gc."
ENNIS, Get lepto drinkin’ that.Better to have a beer.
JACK,Can do better than beer. 
JACK,That's one a the two things I need right now.
JACK,"It's gonna snow tonight fer sure. All this time, and you ain't found nobody else to marry?"
ENNIS, Ain't interested. Beer puttin’ the blocks tc a woman over in Riverton. Waitresses part-time at the Wolf Ears Bar.
ENNIS,What about you and Lureen?  Still lovey dovey?
JACK,"Kot hardly.  Hell, me and Lureen was never that way- She's good at makin' hard deais in the machinery business, but so far as cur marriage goes, we could do it over the telephone. I kinda got a thing goin' with a little gal over in Childress. Ranch hard’s. Exect to get shot by Lureen or the husband one, ever’ time I slip off to see her."
ENNIS,Probably deserve it.
JACK,"Tell you what...truth is, I miss you so much sometimes I could whip babies."
JACK,Guess I'll head on up to Lightnin' Flat. See the foiks for a day or two.
ENNIS,"Somethin’ I been meanin’ to tell you, bud. It's likely November before I can Get away again, after we ship stock and before the winter feedin' starts."
JACK,"And why's it we're always in the friggin’ cold weather? We ought a go south, where it’s warm. We ought a go to Mexico."
ENNIS,"Mexico? Hell...you know me. ‘Bout all the travelin' I ever done is goin’ around the coffeepst, lookin’ for the handle."
ENNIS,"Lighten up on me, Jack. We can hunt in November, kill a nice elk. ‘Try if I can get Don Wroe's cabin again. We had a good time that year."
JACK,"Never enough time, never enough. You know, friend, this is a goddamn bitch of a unsatisfactory situation. You used a come away easy. Kow it's like seein' the Pope."
ENNIS,"Jack, I got a work. Them earlier days I uséd a quit the jobs. you forget how it z8 bein’ broke all the time. You ever hear a child support? Let me tell you, I can’t quit this cne. And I can't cet the time off. Was tough enough gettin' this time. The trade-off was August. You got a better idea?"
JACK,"I did, once."
ENNIS,"You been a Mexico, Jack?"
JACK,"Heil yes, I been. What's the fuckin' problem?"
ENNIS,"I got a say this to you one time, Jack, anc ain't foolin'. What I don't knew, all them things I don't know could get you killed if I should come to know them."
JACK,"Try this one.. and I'll say it just one time. Tell you what, we could a had a good life together, a fuckin’ real good life, had us a Place of our own. You woulén‘t do it, Ennis, so what we got now is Brokeback Mountain. Everything built on that. It’s all we got, boy, fuckin: all, so I hope you know that if you don't never know the rest. Count the damn few times we been together in twenty vears. Neasure the fuckin' short leash you keep me on, then ask me about Mexico and then tell mé you'll kill me for needin’ somethin’ I don't hardly never get. you got no fuckin’ idea how bad it gets. not you. can't make it on a ccuple of high-altitude fucks once or twice a v You're toc much for me, Ennis, you son of a whoreson bitch. I wish I knew how to quit you."
ENNIS,"Time to hit the hay, cowboy, I  got to go. Come on now, you're sleepin' on your feet like a horse."
CASSIE,Where you been?
CASSIE,"said, where you been?  I ain't seen you for a week. Called you up, you said you wasn't goin’ out tonight."
ENNIS," Denny's ain't goin' out. I got hungry, so I] came here to get some pie. Can't I eat in peace?"
CASSIE,"Been drivin’ around for hours, lookin' for your truck."
CASSIE,I drove to your trailer and you wasr't there.
ENNIS,Didn't know you was my parole officer.
