character,dialog
COMMANDER DENNISTON,You’re the best mathematician in the world?
ALAN TURING,Oh. Yes.
COMMANDER DENNISTON,... Do you know how many people I’ve rejected for this program?
ALAN TURING,No.
COMMANDER DENNISTON,"That’s right. Because we’re a top secret program. But I’ll tell you, just because we’re friends, that last week I rejected one of our great nation’s top linguists, knows German better than Bertolt Brecht."
ALAN TURING,I don’t speak German.
COMMANDER DENNISTON,What?
ALAN TURING,I don’t. Speak German.
COMMANDER DENNISTON,"How the bloody hell are you supposed to decrypt German communications if you don’t, oh, I don’t know, speak German?"
ALAN TURING,I’m quite excellent at crossword puzzles.
ALAN TURING,The German codes are a puzzle. A game. Just like any other game.
COMMANDER DENNISTON,MARGARET! Where are you?!
ALAN TURING,I’m very good at games. Puzzles. And I think this is the hardest puzzle in the world.
MARGARET,"For the love of... This is a joke, obviously."
ALAN TURING,"I’m afraid I can’t make jokes, Commander Denniston."
COMMANDER DENNISTON,"Have a pleasant trip back to Cambridge, Professor."
ALAN TURING,Enigma.
SECRETARY,You called for me?
ALAN TURING,... That’s what you’re doing here. The top secret program at Bletchley. You’re trying to break the German Enigma machine.
COMMANDER DENNISTON,What makes you think that?
ALAN TURING,"It’s the greatest encryption device in history, and the Germans use it for all major communications."
ALAN TURING,"If the Allies broke Enigma — well, this would turn into a very short war indeed. Of course you’re working on it. But you also haven’t got anywhere. If you had, you wouldn’t be hiring cryptographers out of University. You need me a lot more than I need you. I’d just as easily go work for the Germans, frankly, but they simply don’t have anything this good to work on. Our mathematicians aren’t as impressive as theirs. With one significant exception. I like solving problems, Commander. And Enigma is the most difficult problem in the world."
COMMANDER DENNISTON,Enigma isn’t difficult. It’s impossible. The Americans. The French. The Russians. The Germans. Everyone thinks Enigma is unbreakable.
ALAN TURING,Goody! Let me try and we’ll know for sure.
COMMANDER DENNISTON,Welcome to Enigma.
COMMANDER DENNISTON ,"The German navy encodes every message they send using the Enigma machine. The details of every surprise attack, of every secret convoy, of every U-Boat in the bloody Atlantic go into that thing, and out comes... Gibberish."
ALAN TURING,It’s beautiful.
COMMANDER DENNISTON,It’s the crooked hand of death itself.
COMMANDER DENNISTON ,"Our WRENs intercept thousands of radio messages a day. But to the lovely young ladies of the Women’s Royal Navy, they’re nonsense. It’s only when you feed them back into Enigma that they make sense."
JOHN CAIRNCROSS,But we have an Enigma machine.
COMMANDER DENNISTON,Yes. Polish intelligence smuggled this out of Berlin.
JOHN CAIRNCROSS,So what’s the problem? Just put the intercepted messages back in to Enigma and —
ALAN TURING,"— It’s not that simple, is it? Just having an Enigma machine doesn’t help you decode the messages."
COMMANDER DENNISTON,"Very good, Mr. Turing. To decode a message, you need to know the machine’s settings. The Germans switch settings every day, promptly at midnight. We usually intercept our first message around 6am. Which gives you exactly 18 hours every day to crack the code before it changes, and you start again."
ALAN TURING,Five rotors. Six plugboard cables. That’s...
CHARLES RICHARDS,Five —
JOHN CAIRNCROSS,— thousand million —
PETER HILTON,— No no it’s — I’ve got it —
CHARLES RICHARDS,"— Million, million —"
KEITH FURMAN,"— In the millions, obviously —"
CHARLES RICHARDS,— Obviously —
ALAN TURING,— Over one hundred and fifty million million million possible settings.
COMMANDER DENNISTON,... Very good.
HUGH ALEXANDER,"One hundred fifty nine, if you’d rather be exact about it."
HUGH ALEXANDER ,One five nine with eighteen zeroes behind it. Possibilities. Every single day.
COMMANDER DENNISTON,"Gentlemen, meet Hugh Alexander. I’ve personally selected him to run this unit."
JOHN CAIRNCROSS,Didn’t you...?
COMMANDER DENNISTON,Mr. Alexander won Britain’s national chess championship.
HUGH ALEXANDER,Twice.
JOHN CAIRNCROSS,John Cairncross.
COMMANDER DENNISTON,You’re not the only one who’s good at games around here.
ALAN TURING,Are we all to work together then? I prefer to have my own office.
COMMANDER DENNISTON,"You’re a team, and you’ll work as one."
ALAN TURING,"I don’t have time to explain myself as I go along, and I’m afraid these men will only slow me down."
STEWART MENZIES,"If you can’t play together, then I’m afraid we can’t let you play at all"
COMMANDER DENNISTON,This is Stuart Menzies. MI-6.
CHARLES RICHARDS,There are only five divisions of military intelligence. There is no MI-6.
STEWART MENZIES,Exactly. That’s the spirit.
ALAN TURING,I don’t.
STEWART MENZIES,Three.
STEWART MENZIES ," While we’ve been having this conversation. Oh look. There’s another. Rather hope he didn’t have a family. This
war that Commander Denniston’s been going on about? We’re not winning it. Break the code and at least we might have a chance. Shall we leave the children alone with their new toy?"
HUGH ALEXANDER,Alright boys. Let’s play.
ALAN TURING,"The problem began, of course, with the carrots."
ALAN TURING,Carrots are orange. Peas are green. They mustn’t touch.
YOUNG ALAN,Carrots are orange! Carrots are orange! Carrots are orange!
BOY #1,What a bloody weirdo!
ALAN TURING,"Humans find violence deeply satisfying. But remove the satisfaction, and the act becomes... Hollow."
BOY #1,Alan? Alan?
BOY #2,C’mon don’t be such a kike about it...
BOY #3,Leave him to bloody rot.
ALAN TURING,I didn’t learn this on my own though. I had help.
CHRISTOPHER,"Christ, I thought they were going to kill you."
YOUNG ALAN,... It’s not my fault. The carrots got in with the peas. I’m sorry. I won’t let them do it again.
CHRISTOPHER,They’re getting worse.
YOUNG ALAN,They only beat me up because I’m smarter than they are.
CHRISTOPHER,No. They beat you up because you’re different. So you’ll have to try a little harder to blend in.
YOUNG ALAN,Mother says I’m just an odd duck.
CHRISTOPHER,And she’s right.
CHRISTOPHER ,"But you know, sometimes it is the very people who no one imagines anything of who do the things that no one can imagine."
ALAN TURING,Christopher helped.
DETECTIVE NOCK,"... What do you mean, “classified”? Yes, I am aware of the literal meaning of the word “classified,” what I’m asking is why would a maths professor have his military records classified?... Well then I will come down there and.."
DETECTIVE NOCK ,Come with me.
SGT. STAEHL,... So are you going to catch this mysterious thief who hasn’t actually stolen anything?
DETECTIVE NOCK,Alan Turing is a suspect in a robbery but they won’t share a thing with the police?
SGT. STAEHL,“Suspect”? I distinctly recall writing his name next to the word “victim.”
DETECTIVE NOCK,Will?
SGT. STAEHL,Yes?
DETECTIVE NOCK,I’m terribly sorry about this.
SGT. STAEHL,What?
DETECTIVE NOCK,Oww! Would you stop it?
SGT. STAEHL,What is wrong with you?
DETECTIVE NOCK,Here.
SGT. STAEHL,... Whose is this?
SGT. STAEHL ,... That man you knocked over! You stole his billfold.
SGT. STAEHL ,... Oh. Bob?
DETECTIVE NOCK,Yes?
SGT. STAEHL,There’s a photograph of you.
SGT. STAEHL ,That man was following you.
DETECTIVE NOCK,Has been for awhile now.
SGT. STAEHL,"Good God... Your home address, your district, your... Bob, there is a letter here from the Foreign Office."
FEMALE PEDESTRIAN,— Are you two all right?
SGT. STAEHL,Bugger off.
SGT. STAEHL,Why are you being followed? We have to call this in.
DETECTIVE NOCK,"Pardon me. I’d like to see some documents, if I may. Service records of a Mr. Turing. Alan."
ALAN TURING,The game was quite a simple one.
ALAN TURING,"Every single German message. Every surprise attack. Every bombing run. Every imminent U-boat assault. They were all floating through the air, radio signals that any schoolboy with an AM kit could intercept."
ALAN TURING,The trick was that they were encrypted.
ALAN TURING,One hundred and fifty nine million million million possible Enigma settings. All we had to do was try each one.
ALAN TURING,"But if we had 10 men checking one setting a minute, for 24 hours every day and seven days every week, it would take... Well, you tell me. How many days would it take to check each of the settings?"
ALAN TURING,... Would you like a hint? It’s not days. It’s years.
ALAN TURING,"Oh dear, you still haven’t worked it out, have you? Pity you didn’t pay more attention in school."
ALAN TURING,"To stop a coming attack, we would have to check 20 million years worth of settings... In 20 minutes."
PETER HILTON,... I’m famished.
HUGH ALEXANDER,"Good God, what is it with women in little hats?"
JOHN CAIRNCROSS,The boys... We were going to get some lunch? Alan?
ALAN TURING,Yes.
JOHN CAIRNCROSS,I said we were going to get some lunch?
ALAN TURING,Yes.
JOHN CAIRNCROSS,Can you hear me?
ALAN TURING,Yes.
JOHN CAIRNCROSS,I said we’re off to get some lunch. This is starting to get a bit repetitive.
ALAN TURING,What is?
JOHN CAIRNCROSS,I had asked if you wanted to have lunch with us.
ALAN TURING,No you didn’t. You told me you were getting lunch.
JOHN CAIRNCROSS,Have I offended you in some way?
ALAN TURING,Why would you think that?
JOHN CAIRNCROSS,Would you like to come to lunch with us?
ALAN TURING,When is lunchtime?
HUGH ALEXANDER,"Christ, Alan, it’s a bleeding sandwich."
ALAN TURING,What is?
HUGH ALEXANDER,Lunch.
ALAN TURING,I don’t like sandwiches.
JOHN CAIRNCROSS,Nevermind.
HUGH ALEXANDER,John was trying to be nice.
ALAN TURING,How?
JOHN CAIRNCROSS,Let it go.
HUGH ALEXANDER,"You know to pull off this irascible genius routine, one has to actually be a genius. Yet we’re the ones making progress here, aren’t we?"
ALAN TURING,You have?
HUGH ALEXANDER,We’ve decrypted a number of German messages by analyzing the frequency of letter distribution.
ALAN TURING,"Oh. Even a broken clock is right twice a day. That’s not progress at all, that’s just blind luck. I’m designing a machine that will allow us to break every message, every day, instantly."
PETER HILTON,Who’s hungry? Let’s go.
HUGH ALEXANDER,"Bye, Alan."
ALAN TURING,I’m hungry.
JOHN CAIRNCROSS,What?
ALAN TURING,Peter asked if anyone was hungry. I am.
ALAN TURING,This is unacceptable.
COMMANDER DENNISTON,"Turing. If you’d like to discuss the complaint, I’d suggest making a proper appointment with my office."
ALAN TURING,"Complaint? Hugh Alexander has denied my requisition. Parts and equipment, to build the machine I’ve designed."
COMMANDER DENNISTON,Your fellow codebreakers are refusing to work with you. They’ve filed a formal complaint.
ALAN TURING,"It’s inspired by an old Polish code machine, only infinitely more advanced."
COMMANDER DENNISTON,"If you don’t respond to the complaint, I’ll have to take it up with the Home Office."
ALAN TURING,"Fine. My response is, they are all idiots. Fire them and use the savings to fund my machine. I’ll only need about a hundred thousand pounds."
COMMANDER DENNISTON,A hundred thousand — Why are you building a machine?
ALAN TURING,It’s highly technical. You wouldn’t understand.
COMMANDER DENNISTON,I suggest you make an effort to try.
ALAN TURING,... Enigma is a machine. A very well-designed machine. Our problem is that we’re trying to beat it with men. What if only a machine can defeat another machine?
COMMANDER DENNISTON,"... Hugh Alexander is in charge of your unit and if he’s said no, that’s that."
ALAN TURING,I do not have time for this —
COMMANDER DENNISTON,"— Have you ever won a war before, Turing? I have. Do you know how it’s done? Order. Discipline. Chain of command. You’re not at University any longer. You are a very small cog in a very large system and you’ll do as your commanding officer instructs."
ALAN TURING,Who is your commanding officer?
COMMANDER DENNISTON,"Winston Churchill. 10 Downing Street, London. You have a problem with my decision you can take it up with him."
ALAN TURING,"Mr. Menzies! You’re headed back to London, yes?"
STEWART MENZIES,Possibly.
ALAN TURING,Will you deliver a letter for me?
HUGH ALEXANDER,You must be joking. Churchill put Alan in charge?!?!?!
KEITH FURMAN,— This is a terrible plan —
PETER HILTON,— No no no no no no —
ALAN TURING,— Really? I can give these men orders now?
COMMANDER DENNISTON,Though I hate to say it... Yes.
ALAN TURING,Fantastic.
KEITH FURMAN,Excuse me?
CHARLES RICHARDS,What?
ALAN TURING,You’re mediocre linguists and positively poor codebreakers.
HUGH ALEXANDER,"Alan, you can’t just fire Keith and Charles."
ALAN TURING,He just said I could.
COMMANDER DENNISTON,I did no such thing.
STEWART MENZIES,But Churchill did.
CHARLES RICHARDS,Go to hell.
JOHN CAIRNCROSS,This is inhuman. Even for you.
STEWART MENZIES,"... Popular at school, were you?"
JOHN CAIRNCROSS,... So what do we do now?
PETER HILTON,We’re short on staff.
ALAN TURING,We get more staff.
HUGH ALEXANDER,And how are you going to do that?
STEWART MENZIES,Who are they?
ALAN TURING,"All sorts, really. A school teacher. An engineer. A handful of students."
STEWART MENZIES,And you think they’re qualified for Bletchley because they’re good at crossword puzzles?
ALAN TURING,"Well, they say they’re good. Now we should probably find out."
ALAN TURING,"... You’ll have six minutes to complete the puzzle, at which point—"
MI-6 AGENT,"Pardon, Ma’am, this room is restricted."
JOAN CLARKE,Apologies for my tardiness — bus caught a flat tire.
ALAN TURING,"May I continue, please?"
MI-6 AGENT,"You’re not allowed in here, Ma’am."
JOAN CLARKE,I’m only a few minutes late. With the bombing there’s ten potholes to each road.
MI-6 AGENT,"No, ma’am, the secretaries are to head upstairs. This room is for the candidates."
ALAN TURING,May I please get on with this?
JOAN CLARKE,I am a candidate.
MI-6 AGENT,For what position?
JOAN CLARKE,"The letter did not say, precisely."
MI-6 AGENT,"Yes, so, secretaries are to head upstairs."
JOAN CLARKE,It said it was top secret.
ALAN TURING,What is going on here?
JOAN CLARKE,There was a crossword in the paper. I solved it. I got a letter saying I was a candidate for some mysterious job. So here I am. My name is Joan Clarke.
MI-6 AGENT,"Miss, did you really solve this puzzle yourself?"
JOAN CLARKE,What makes you think I couldn’t have solved the puzzle myself? I am quite —
MI-6 AGENT,— Ma’am I’ll have to ask you —
ALAN TURING,"— Miss Clarke. I find tardiness unacceptable under any circumstance. Now take a seat, so we may continue."
JOAN CLARKE,Apologies again for being late.
JOAN CLARKE ,"— Pardon, but before we start, can you tell me a bit about this position I’m qualifying for?"
ALAN TURING,Oh for God’s sake — No.
JOAN CLARKE,"It’s just that I’ve a pretty decent job at the University, and I’d rather not give it up for something less interesting."
ALAN TURING,Miss Clarke. You now have the distinct honor of having wasted more of my time than any other person in this room. Quiet. Gentlemen. And lady. You have six minutes. Begin.
STEWART MENZIES,Six minutes? Is that even possible?
ALAN TURING,No. It takes me eight. But this test isn’t about crosswords — it’s about how you approach solving an impossible problem. Do you take the whole thing at once? Do you divide it into smaller —
ALAN TURING ,You’ve finished?
JOAN CLARKE,Yes.
ALAN TURING,"... 5 minutes, 34 seconds."
JOAN CLARKE,You said to do it in under 6.
STEWART MENZIES,Seems like some people approach it by simply doing the impossible.
STEWART MENZIES,"Congratulations, and my warmest welcome to His Majesty’s service. If you speak a word of anything I’m about to show you, you’ll be executed for High Treason. You will lie to your friends, your family, everyone you meet about what it is you really do."
JOAN CLARKE,And what is it that we’re really doing?
ALAN TURING,We’re going to break an unbreakable Nazi code and win the war.
JOAN CLARKE,... Well that does sound more interesting than my university job.
YOUNG ALAN,What’s that you’re reading?
CHRISTOPHER,It’s about cryptography.
YOUNG ALAN,What’s cryptography?
CHRISTOPHER,It’s complicated. You wouldn’t understand.
YOUNG ALAN,I’m only fourteen months younger than you. Don’t treat me like a child.
CHRISTOPHER,Cryptography is the science of codes.
YOUNG ALAN,Like secret messages?
CHRISTOPHER,"Not secret. That’s the brilliant part. Messages that anyone can see, but no one knows what they mean, unless you have the key."
YOUNG ALAN,How is that different from talking?
CHRISTOPHER,Talking?
YOUNG ALAN,"When people talk to each other they never say what they mean. They say something else. And you’re supposed to just know what they mean. Only, I never do. So how is that different?"
CHRISTOPHER,"Alan, I have a funny feeling that you’re going to be very good at this."
CHRISTOPHER,"Goodnight, Alan."
ALAN TURING,Goodnight.
SUPERINTENDANT SMITH,What is this?
DETECTIVE NOCK,Alan Turing’s classified military file.
SUPERINTENDANT SMITH,It’s bloody empty.
DETECTIVE NOCK,Exactly.
SUPERINTENDANT SMITH,It’s an empty manila envelope.
DETECTIVE NOCK,Yes.
SUPERINTENDANT SMITH,"Well you’ve cracked the case wide open then, haven’t you?"
DETECTIVE NOCK,"Alan Turing’s war records aren’t just classified. They’re non- existent. That means someone got rid of them. Erased them, burned them."
SUPERINTENDANT SMITH,And that person broke into his house and stole... Nothing?
DETECTIVE NOCK,What if Turing wasn’t just a math professor?
SUPERINTENDANT SMITH,You think maybe he also teaches English lit?
DETECTIVE NOCK,Guy Burgess and Donald Maclean.
SUPERINTENDANT SMITH,The spies? From the papers?
DETECTIVE NOCK,"The Soviet spies. But first, they were professors, weren’t they? Newspapers say they became radicalized at Cambridge. Then they joined the Communist Party, took positions in the Foreign Office and leaked information to Stalin during the war. Now, can you think of anyone else we know who was at Cambridge, then took up something murky and top secret when the war broke out?"
SUPERINTENDANT SMITH,You think Alan Turing might be a Soviet agent?
DETECTIVE NOCK,"Something very serious is happening, right here under our noses. Wouldn’t you like to find out what it is?"
SUPERINTENDANT SMITH,No. I wouldn’t. I like my job. Now as to yours: Those lads have been causing a ruckus down by Whitworth Park again. Will you give them a talking to? Thank you.
SERGEANT STAEHL,Well? What’d he say?
DETECTIVE NOCK,He said alright. Let’s do it. Let’s follow Turing. You’ll take the first shift. Turing won’t have a secret left by the time we’re through with him.
ALAN TURING,"Careful! Damn it, will you — It’s not a toy."
HUGH ALEXANDER,Alan! Your new minion has arrived.
ALAN TURING,... Where’s Miss Clarke?
ALAN TURING ,— Well it’s a very important radio factory you see. It’s not really — I mean along the spectrum of radio factories this one is particularly—
ALAN TURING ,Hello.
ALAN TURING,... Why aren’t you at Bletchley?
JOAN CLARKE,"So kind of you to visit, Mr. Turing. Was your trip pleasant?"
ALAN TURING,Gather your things and let’s go.
JOAN CLARKE,I’m sorry. I am unable to accept your offer.
ALAN TURING,And why not?
JOAN CLARKE,"As my father told you, it is felt — well we feel — that such a position would hardly be appropriate."
ALAN TURING,You earned a double-first in mathematics.
JOAN CLARKE,But sadly was not granted the opportunity to become a Fellow.
ALAN TURING,You belong at Bletchley.
JOAN CLARKE,"I’m sorry, but for someone in my position to work - to live - amongst all of your men, so far from home... It would be indecorous."
ALAN TURING,What in the world does that even —
JOAN CLARKE,One lump or two?
ALAN TURING,"... We have a group of young women who tend to our clerical tasks. Assistants, translators. They live together in town. Would that be a more suitable environment?"
JOAN CLARKE,So I would be working amongst these women?
ALAN TURING,Yes.
ALAN TURING ,"... Wonderful ladies, they even organize social events at St Martin’s church, down the road. The whole thing is really quite... Decorous."
JOAN CLARKE,Well. I will have to talk this over with my family.
ALAN TURING,"You won’t have the proper clearance, so we’ll have to improvise a bit."
JOAN CLARKE,Why are you helping me?
ALAN TURING,"There is only one thing that matters in this entire world, do you understand? Breaking Enigma."
JOAN CLARKE,Mr. Turing. Why are you helping me?
ALAN TURING,... Sometimes it is the very people who no one imagines anything of who do the things that no one can imagine.
JACK GOOD,... What just happened?
JOHN CAIRNCROSS,Midnight. All the work we did today is useless. But don’t worry: We’ve a few hours before tomorrow’s messages start pouring in. And we start all over again.
PETER HILTON,From scratch.
HUGH ALEXANDER,I am sick of this. Sick. He made me waste four hours this morning re- wiring his plugboard matrix. Three hours yesterday on rotor positions.
JOHN CAIRNCROSS,Don’t go over there.
HUGH ALEXANDER,No. If our job was not impossible before it bloody well is now.
JOHN CAIRNCROSS,"— Hugh, don’t —"
HUGH ALEXANDER,— Damn you and damn your useless machine.
ALAN TURING,My machine is how we’re going to win.
HUGH ALEXANDER,This machine?
ALAN TURING,Stop.
HUGH ALEXANDER,This is the bloody machine you’re talking about?
ALAN TURING,No no don’t —
HUGH ALEXANDER,... You could help us. You could make this go faster. But you won’t.
PETER HILTON,"Hugh is right, Alan. There are actual soldiers out there trying to win an actual war — my brother, my cousins, all my friends, they are all making a difference, while we wile away our days producing nothing. Because of you."
HUGH ALEXANDER,Because of you...
JOHN CAIRNCROSS,... What’s the use?
ALAN TURING,My machine will work.
HUGH ALEXANDER,.... I’m going to the pub.
ALAN TURING,... It’ll work.
JOAN CLARKE,"Could you have made a bit more noise, Alan? Not sure you woke up my landlady."
ALAN TURING,Sorry.
JOAN CLARKE,The best I can do. No male visitors after dark.
JOAN CLARKE ,What’d you bring me?
JOAN CLARKE ,"... Some men try flowers, you know."
ALAN TURING,"These are actual decrypted Enigma messages, direct from Nazi high command."
JOAN CLARKE,Or chocolates. Girls like chocolate.
JOAN CLARKE,"“0600 hours. Weather today is clear. Rain in the evening. Heil Hitler.” Well, clearly that vital information is going to win us the war."
ALAN TURING,It’s the relationship between the encrypted and decrypted messages that interests me. Is there a clue there that we can build into Christopher?
JOAN CLARKE,Who’s “Christopher”?
ALAN TURING,Oh. He’s my machine.
JOAN CLARKE,You named him?
ALAN TURING,Is that a bad name?
JOAN CLARKE,Nevermind… Are you trying to build your Universal Machine?
JOAN CLARKE ,I read your paper at university.
ALAN TURING,They’re teaching it already?
JOAN CLARKE,"Oh God no, but I was precocious. You theorized a machine that can solve any problem. It doesn’t just do one thing: It does everything. The machine isn’t only programmable, it’s re-programmable."
JOAN CLARKE ,Is that part of the idea behind your Christopher?
ALAN TURING,"Human beings can compute large sums very quickly. Even Hugh can do that. I want Christopher to be... Smarter. To make a calculation, and then to determine what to do next. Like a person does. Think of it: An electrical brain. A digital computer."
JOAN CLARKE,A “digital computer?” Hmm.
ALAN TURING,I’ll show you —
ALAN TURING,I’m so sorry.
JOAN CLARKE,My landlady. You need to leave.
ALAN TURING,Right.
JOAN CLARKE,— No. The window. She’s coming.
ALAN TURING,Really?
JOAN CLARKE,Go.
ALAN TURING,Hey! Don’t touch that!
MILITARY POLICEMAN,Don’t move!
ALAN TURING,That’s my desk.
COMMANDER DENNISTON ,Thank goodness. Be a pity if we were searching the wrong one.
ALAN TURING,What are you doing?
COMMANDER DENNISTON,There’s a spy at Bletchley Park.
JOHN CAIRNCROSS,"The Navy thinks one of us is a Soviet double-agent, Alan."
ALAN TURING,Why?
COMMANDER DENNISTON,Our boys intercepted this on its way to Moscow. Look familiar?
ALAN TURING,"... This is a Beale Cypher. It’s encrypted with a key phrase, from a book or a poem or..."
ALAN TURING ,I’m not a double agent.
COMMANDER DENNISTON,Double agents are such bastards. Isolated loners. No attachments to friends or family. Arrogant. Think they’re smart enough to get away with anything. Do you know anyone like that?
ALAN TURING,"I know you don’t like me... But you don’t think I could actually be a spy, do you?"
MILITARY POLICEMAN,"Nothing out of the ordinary, Sir."
COMMANDER DENNISTON,"Well then. Next time, you will make a mistake. And then, I don’t even need to bother firing you — I can simply hang you for treason."
HUGH ALEXANDER,... Aren’t you glad you joined up just in time?
JOAN CLARKE,I heard about what happened... I have an idea of what might cheer you up.
JOAN CLARKE,"... So because no letter can be encoded as itself, you’ve already a handful of settings that can be rejected at the outset. If you —"
JOAN CLARKE ,Is that your team? Let’s say hello.
ALAN TURING,No.
JOAN CLARKE,Over here!
