character,dialog
PHYLLIS,"I’m worried about you, Miles."
MILES,Jack. Jack.
MILES,She’ll wake up.
JACK,"Fuck, man. Too early in the morning for that, you know what I mean?"
MILES,She’s a kid. I don’t even look at that stuff anymore.
JACK,That’s your problem right there.
MILES,We have nothing in common with her. You get her in bed a couple of times and then what?
JACK,I don’t know.
MILES,As if she’d even be attracted to guys like us in the first place.
JACK,I get chicks looking at me all the time. All ages.
MILES,It’s not worth it. You pay too big a price. It’s never free.
JACK,You need to get laid.
JACK,It’d be the best thing for you. You know what? I’m going to get you laid this week. I’m no going to give you a pen knife or a gift certificate. That’s going to be my best man gift to you.
MILES,I’d rather have a knife.
JACK,"I am not going to watch my best friend just waste away. You’ve been officially depressed for like two years now, and you were always a negative guy anyway, even back in college. Now it’s even worse. You’re wasting away. Teaching English to fucking eighth-graders when they should be reading what you wrote. Your books."
MILES,I’m working on it.
JACK,You still seeing that shrink?
MILES,"I went on Monday, but I spent most of the hour helping him with his computer."
JACK,"Well, I say fuck therapy and what’s that stuff you take, Xanax?"
MILES,"And Lexapro, yes."
JACK,"Well, I say fuck that. You need to get your joint worked on, that’s what you need."
MILES,"Jack. This week is not about me. It’s about you. I’m going to show you a good time. We’re going to drink a lot of good wine, enjoy the beauty of the central coast, eat great food, and send you off in style."
JACK,And get you back in the saddle.
MILES,You know what? Let’s take the turnoff to Santa Rosa and hit Sanford first.
JACK,Whatever’s closest. I need a glass.
MILES,These guys make a top-notch Pinot Noir and Chardonnay. One of the best producers in Santa Barbara county. Look how beautiful this view is. What a day!
JACK,I thought you hated Chardonnay.
MILES,"No, I like all varietals. I just don’t generally like the way they manipulate Chardonnay in California -- too much oak and secondary malolactic fermentation."
MILES,"Jesus, what a day! Isn’t it gorgeous? And the ocean’s right over that ridge. See, the reason this region’s good for Pinot is that the cold air off the Pacific flows in at night through these transverse valleys and cools down the berries. Pinot doesn’t like constant heat, and it really despises humidity because it’s thin skinned and susceptible to disease and rot."
JACK,"Hey, Miles, I hope your novel sells."
MILES,I do too. Thanks. Here we are.
MILES,So what’d you guys finally decide on for the menu?
JACK,I told you. Filet and salmon.
MILES,"Yeah, but how are they making the salmon? Poached with a yogurt-dill sauce? Teriyaki? Curry?"
JACK,I don’t know. Salmon. Don’t you always have white wine with fish?
MILES,"Oh Jesus. Look, at some point we have to find out because it’s going to make a big difference."
JACK,Let me call Christine.
MILES,Doesn’t have to be now. Let’s go taste.
JACK,I owe her a call.
JACK,"Hey, honey. So we’re up here about to taste some whites, and we need to know how the caterers are going to make the salmon...I know, I didn’t forget, but we wound up at Miles’s mom’s house, and it got really late, and it was hard to call, so I’m calling you now. I said I was sorry. Yes, I did. You heard me say I was sorry, right?"
JACK,"Give me a break, will you? I just called to find out about the salmon -- for our wedding -- to be more involved, like you said -- and all you want to do is get into it with me about last night and, okay, I’m sorry. I’m sorry I didn’t call. You’re totally right. I know, but I’m trying to make this the best wedding I can with the best wine we can find up here."
JACK,Baked with a butter-lime glaze.
MILES,Now we’re talking.
CHRIS,This is your buddy?
MILES,"Yep, this is the bridegroom. Jack, Chris. Chris, Jack."
JACK,How you doing?
CHRIS,You guys want to start with the Sauvignon Blanc?
JACK,Sounds good.
MILES,Let me show you.
MILES,First take your glass and examine the wine against the light. Look at the color and clarity.
JACK,What color is it supposed to be?
MILES,Depends on the wine. Just get a sense of it. Thick? Thin? Straw? Amber? Yellow? Watery? Syrupy?
JACK,Huh.
MILES,"Now tip it. What you’re doing here is checking for density of color as it thins toward the rim. Tells you how old it is, among other things, usually more important with reds. This is a very young wine, so it’s going to retain its color pretty solidly. Now stick your nose in it."
MILES,Don’t be shy. Get your nose in there. Pretend it’s young pussy.
MILES,What do you smell?
JACK,Uh...wine? White wine? I don’t know.
MILES,"There’s not much there yet, but you can still find..."
JACK,"Huh. I’m getting a little peach. Yeah, peach. I’m not so sure about the cheese."
MILES,Now set your glass down and get some air into it.
MILES,"Oxygenating it opens it up, unlocks the aroma and the flavors. Very important. Now we smell again."
MILES,See? That’s what I want you to do with every one.
JACK,When do we get to drink it?
MILES,Now.
JACK,So how would you rate this one?
MILES,"Usually they start you on the wines with learning disabilities, but this one’s pretty damn good."
JACK,"You know, you could work in a wine store."
MILES,"Yeah, that would be a real step up from teaching. Plus, I’ve got six points on my license already."
MILES,Are you chewing gum?
JACK,Want some?
MILES,"Hey Jack, hurry up!"
JACK,Just a minute!
JACK,I thought you said it was close. Now I’m all pitted out.
MILES,It’s not even a mile.
JACK,We should have driven.
MILES,Not with the wine list these people have. We don’t want to be shy.
JACK,You think I’m making a mistake marrying Christine?
MILES,"Whoa, where’s that coming from?"
JACK,I don’t know. Do you think I’m doing the right thing? Tell the truth.
MILES,"I think it’s great. It’s time. And Christine is great. You’ve got to have your eyes open, that’s all. I mean, look at me. I thought Victoria and I were set for life."
JACK,"Christine’s dad -- he’s been talking about making room for me in his business. Showing me the ropes. And I’m thinking about it. But I don’t know, might get a little incestuous. On the other hand, Mike does pretty well. A lot of high-end commercial stuff. Writes his own paycheck."
MILES,You’d stop acting?
JACK,"Not entirely. This would provide some stability is all I’m saying. I could always squeeze in an audition or a commercial here and there, keep myself in the game in case something big comes along."
MILES,Wow. That’s a big change.
JACK,"We’re not getting any younger, right? And I guess my career, it’s gotten pretty, you know, cyclical. Time to settle down."
MILES,If that’s what feels right.
JACK,It does. Feels right.
MILES,Then it’s a good thing.
JACK,Yeah. It’s good. Feels good.
GARY,"Hey, Miles. Long time no see."
MILES,Gary.
GARY,When’s that novel of yours coming out? We all want to read it.
MILES,"Soon, soon. Say, this is my buddy Jack. He’s getting married next week."
GARY,My condolences.
MILES,What are you pouring tonight?
GARY,Lot of good stuff.. Got a 2000 Bien Nacido. Want a taste?
MILES,Absolutely. They have their own label that’s just outstanding.
GARY,What do you think?
MILES,Tighter than a nun’s asshole but good concentration. Jack?
JACK,Yeah. Tight.
MILES,Pour us a couple.
JACK,Here’s to my last week of freedom.
MILES,Yep.
JACK,Miles. Check it out.
MILES,Oh yeah. That’s Maya.
JACK,You know her?
MILES,Sure I know Maya.
JACK,You know that chick?
MILES,"Jack, this is where I eat when I come up here. It’s practically my office. And sometimes I have a drink with the employees. Maya’s great. She’s worked here about a year, maybe a year and a half."
JACK,She is hot.
MILES,And married. Check out the rock.
JACK,"Doesn’t mean shit. When Christine was a hostess at Sushi Roku, she wore a big engagement ring to keep guys from hitting on her. Think it worked? Fuck no. How do you think I met her?"
MILES,This gal’s married to some professor at UC Santa Barbara.
JACK,So what’s a professor’s wife doing waitressing? Obviously that’s over.
MILES,You don’t know anything about this woman. Calm down. Let’s just eat. The duck is excellent and pairs nicely with the Highliner.
JACK,What else do you know about her?
MILES,Well...she knows a lot about wine.
JACK,Oooooohhh. Now we’re getting somewhere.
MILES,And she like Pinot.
JACK,There you go.
MILES,"Jack, she’s a fuckign waitress in Buellton."
JACK,Good enough for me.
MAYA,"Hey, Miles. Good to see you."
MILES,"How are you, Maya? Busy night."
MAYA,Saturday. You guys been out tasting today?
MILES,"You know it. This is my friend Jack. Jack, Maya."
JACK,Hiya.
MAYA,Hi. I’ll see you guys later.
JACK,"Jesus, she’s jammin’. And you know her."
MILES,"Yeah, I know a waitress here. So what?"
JACK,"Gee, Miles, I don’t know. Maybe she has a friend. You know, two girls, two guys, small town, Pinot... Did you see how friendly she was to us?"
MILES,She’s friendly to everyone. Good for the gratuities.
JACK,"You’re blind, dude. Blind."
MILES,I also recommend the ostrich. Very lean. Locally raised.
MILES,Did you know that I hate Tony Levin?
MAYA,"Highliner, please."
JACK,That’s on us.
MAYA,"Hey, guys."
MILES,You want to join us?
MAYA,Sure.
MAYA,"So how’s that book of yours going, Miles? I think you were almost done with it last time we talked."
MILES,I finished it.
MAYA,Good for you.
JACK,It’s getting published. That’s why we’re up here celebrating.
MAYA,That’s fantastic! Congratulations.
MAYA,Are you a writer too?
JACK,"No, I’m an actor."
MAYA,Oh yeah? What kind of stuff?
JACK,Mostly TV. I was a regular on a couple of series. But I’d have to say commercials are my bread and butter. National mostly.
MAYA,Anything I’d know?
JACK,Maybe. Recognize this?
JACK,"“Now with low, low 5.8 APR financing.”"
MAYA,That’s hilarious. You sound just like one of those guys.
JACK,I am one of those guys!
MAYA,You are not.
MILES,He is.
JACK,"Consult your doctor before using this product. Side effects may include dizziness, hives, loss of appetite, difficulty breathing and low blood pressure. If you have diabetes or a history of kidney trouble... you’re fucked!"
MAYA,Oh. I needed that. Thank you.
MAYA,So what are you guys up to tonight?
MILES,We’re pretty wiped. Probably go back to the hotel and crash.
MAYA,"Yeah, I know what you mean. It’s a long drive up here. Where’re you staying?"
MILES,The Windmill.
JACK,Windmill.
MAYA,"Well, good to see you, Miles. Jack."
MILES,See you.
JACK,"We’ll catch up with you later, okay?"
JACK,We’ll probably go back to the hotel and crash?
JACK,"The girl is looking to party, and you tell her we’re going to go back to our motel room on a Saturday night and crash? Jesus, Miles!"
MILES,"Well, I’m tired. Aren’t you tired?"
JACK,The chick digs you. She lit up like a pinball machine when she heard your novel was getting published.
MILES,"Now I’ve got another lie to live down. Thanks, Jack."
JACK,"I’m trying to get you some action, but you’ve got to help me out."
MILES,Didn’t seem to me like that’s what was going on. You were all over her.
JACK,"Somebody had to do the talking. And by the way, I was right. She’s not married."
MILES,How do you know?
JACK,"No rock. When she came to the bar, no rock."
JACK,Single. Waitress. Saturday night. Looking for love. A little slap and tickle.
MILES,Shut up.
JACK,"She probably went home, lit some candles, put on some relaxing music, took a nice hot bath, and laid down on her bed with her favorite vibrator."
MILES,Have you no shame?
JACK,Oooh. Oh. Miles. Miles.
MILES,Fuck you.
MILES,Shut the fuck up!
JACK,You should get your prostate checked.
MILES,What’re we going to have? The 12- egg omelete? Pigs in a blanket? The “rancher’s special breakfast?” Or maybe just some grease and fat with a side of lard?
JACK,Yeah. So what’s the plan today?
MILES,"We head north, begin our grape tour up there, make our way south so the more we drink the closer we get to the motel."
MILES,What’s your problem?
MILES,What is it?
JACK,"I am going to get my nut on this trip, Miles. And you are not going to fuck it up for me with all your depression and anxiety and neg-head downer shit."
MILES,"Ooooh, now the cards are on the table."
JACK,Yes they are. And I’m serious. Do not fuck with me. I am going to get laid before I settle down on Saturday. Do you read me?
MILES,"Sure, big guy. Whatever you say. It’s your party. I’m sorry I’m in the way and dragging you down. Maybe you’d have a better time on your own. You take the car. I can catch a bus back."
JACK,"No, see, I want both of us to get crazy. We should both be cutting loose. I mean, this is our last chance. This is our week! It should be something we share."
WAITRESS,Can I take your order?
JACK,But I am warning you.
MILES,"Oatmeal, one poached eggs, and rye toast. Dry."
WAITRESS,Okay. And you?
JACK,Pigs in a blanket. With extra syrup.
MILES,How much skin and stem contact?
POURER,About four weeks.
MILES,Huh. So that’s where you get all the tannin. And how long in oak?
POURER,"A year -- half in French, half in American."
MILES,Wow. Good stuff.
JACK,Very good oak. That’s a good wood.
MILES,"Nice, huh?"
JACK,Beautiful
MILES,"Victoria and I used to like this view. Once we had a picnic here and drank a ‘95 Opus One. With smoked salmon and artichokes, but we didn’t care."
JACK,Miles.
MILES,She has the best palate of any woman I’ve ever known. She could even differentiate Italian wines.
JACK,"Miles, I gotta tell you something. Victoria’s coming to the wedding."
MILES,I know. You told me. I’m okay with it.
JACK,"Yeah, but that’s not the whole story. She got remarried."
MILES,She what? When?
JACK,About a month ago. Six weeks.
MILES,To that guy? That guy with the restaurant...
JACK,Yeah.
MILES,...with the lousy wine list?
JACK,I had to tell you sooner or later.
JACK,"Miles...MILES... Jesus Christ, Miles! Get out!"
MILES,I want to go home now.
JACK,You’ve been divorced for two years already. People move on. She has! It’s like you enjoy self-pity. Makes you feel special or something.
MILES,Is she bringing him to the wedding?
JACK,What do you think?
MILES,You drop this bombshell on me. Why didn’t you tell me before?
JACK,Because I knew you’d freak out and probably get so depressed you wouldn’t even come on this trip. But then I figured here would be the best place to tell you. We’re here to forget about all that shit. We’re here to party!
MILES,I’m going to be a fucking pariah on Saturday. Persona non-grata. Everyone’s just going to be holding their breath to see if I’m going to get drunk and make a scene.
JACK,"No, no, no. It’s cool. I talked to Victoria. She’s cool. Everyone’s cool."
MILES,You’ve all been talking about it? Behind my back? Talking about it?
JACK,"Hey, hey, hey. No, you don’t!"
JACK,Miles?
JACK,You going to be okay?
JACK,Come on. Let’s go.
STEPHANIE,"Hey, guys. How’s it going?"
JACK,"Excellent. My friend and I are up here doing the wine tour, and he tells me that you folks make one hell of a Pinot."
STEPHANIE,That’s what people say.
MILES,You gotta excuse him. Yesterday he didn’t know Pinot Noir from film noir.
JACK,But I’m learning fast.
MILES,I’m trying to teach my friend here some basics about wine over the next few days before he goes off and --
JACK,"That’s right -- I’m here to learn. I never had that much interest in wine before, but this trip as been very enlightening. Always liked wine, of course, but I don’t know. Always more of a beer man. Microbreweries and such."
STEPHANIE,"Well, no better way to learn than tasting."
JACK,Now here’s a girl who knows how to pour. What’s your name?
STEPHANIE,Stephanie.
STEPHANIE,So what do you think?
MILES,Quaffable but far from transcendent.
JACK,I like it. Tastes great. Oaky.
STEPHANIE,Cabernet Franc. This is only the fifth year we’ve made this varietal. It’s from our Tinaquaic vineyard. And it was a Silver Medal winner at the Paso Robles wine festival last year.
MILES,"Well, I’ve come to never expect greatness from a Cab Franc, and this one’s no exception. Sort of flabby, overripe, thin --"
JACK,"Tastes pretty damn good to me. You live around here, Stephanie?"
STEPHANIE,Just outside Santa Ynez. And I agree with you about the Cab Franc.
JACK,Oh yeah? That’s where we’re staying. Windmill Inn.
STEPHANIE,Oh yeah.
JACK,You know a gal named Maya? Works at the Hitching Post?
STEPHANIE,Sure I know Maya. Real well.
JACK,No shit. We just had a drink with her last night. Miles knows her.
MILES,"Could we move on to the Pinot, please?"
STEPHANIE,"Chomping at the bit, huh? Sure."
JACK,"You’re a bad, bad girl, Stephanie."
STEPHANIE,I know. I need to be spanked.
STEPHANIE,Excuse me.
JACK,Yeeeaah. I’m going to get this whole thing lined up.
MILES,What whole thing?
JACK,You. Me. Stephanie. Maya.
MILES,Do you know how often these pourers get hit on? Especially the cute ones?
JACK,Please.
JACK,Get the trunk.
MILES,You have the keys.
JACK,We’re on.
MILES,What?
JACK,"She called Maya, who’s not working tonight, so we’re all going out."
MILES,Tonight?
JACK,Sooner the better.
JACK,Chick has got it all going on.
MILES,She’s a cutie all right.
JACK,Cutie? She’s a fucking hottie. And you almost tell her I’m getting married. What’s the matter with you? (drumming the steering wheel) Gotta love it. Gotta love it.
JACK,You know how often these pourers get hit on?
MILES,Nah. I want to watch this.
JACK,"Miles. Hey, Miles. Time to get up."
JACK,"Fucking chick in the Jacuzzi -- goddamn, Miles, fucking going nuts up here. The whole place is wide open."
MILES,So what should I wear?
JACK,I don’t know. Casual but nice. They think you’re a writer.
JACK,Don’t you have any other shoes?
JACK,"Hello? Oh hey, baby, just checking in. Ah, not much. We’re about to go out for dinner, probably be out pretty late, so I thought I’d say goodnight. I know, I miss you too..."
JACK,"Please just try to be your normal humorous self, okay? Like you were before the tailspin. Remember? People love that guy. And don’t forget -- your novel is coming out in the fall."
MILES,What’s it called?
JACK,"Don’t sabotage me. If you want to be a lightweight, that’s your call. But do not sabotage me."
MILES,"Aye-aye, captain."
JACK,"And if they want to drink Merlot, we’re drinking Merlot."
MILES,"If anyone orders Merlot, I’m leaving! I am not drinking any fucking Merlot!"
JACK,"Okay, okay. Relax, Miles, Jesus. No Merlot. Did you bring your Xanax?"
JACK,And don’t drink too much. I don’t want you going to the dark side or passing out. Do you hear me? No going to the dark side.
MILES,Okay! Fuck!
JACK,We’re going in.
JACK,"How you doin’ tonight, beautiful?"
STEPHANIE,Good. How’re you?
JACK,Great. You look great. You both do.
STEPHANIE,Not so bad yourself.
MILES,What are you drinking?
MAYA,A Sea Smoke Reserve.
MILES,Oh yeah? How is it?
MAYA,Try it.
MILES,Nice. Very nice.
MAYA,I know the vintner. Comes in the restaurant all the time. Only makes 300 cases.
MILES,This is good. Little hints of clove.
MAYA,I know. I love that.
WAITER,...medallions of pork with a dusting of black truffles served with a root vegetable foulon and wasabi-whipped potatoes. And finally a Copper River salmon grilled on an alder wood plank. And that comes with roasted new potatoes and steamed watercress.
WAITER,And who gets the wine list?
MAYA,I guess Miles wants it.
MILES,Nope. You ladies choose.
MAYA,"You choose, Stephanie."
STEPHANIE,So what does everyone feel like?
JACK,Whatever you girls want. It’s on us tonight. Sky’s the limit.
MAYA,"No, we’re paying for the wine."
JACK,"Uh, I don’t think so. We’re celebrating Miles’s book deal."
STEPHANIE,So what’s everyone ordering? Then we can sort out the wine.
MILES,Exactement!
MAYA,I’m having the salmon.
MILES,That’s what I’m having.
STEPHANIE,I’m thinking about the duck breast.
JACK,Me too.
STEPHANIE,"Well, that narrows things down."
STEPHANIE,Sounds like...Pinot Noir to me.
JACK,Pinot!
MILES,Pinot!
MILES,Victoria.
MILES,Victoria! How the hell are you?
VICTORIA,"Fine. What’s, uh, what’s on your mind?"
MILES,Heard you got remarried! Congratulations. Didn’t think you had the stomach for another go- round.
MILES,"Just a little Whitcraft, north to the Russian River, then the SST to Burgundy. That old Cotes de Beaune!"
VICTORIA,"Oh, Miles. You’re drunk."
MILES,"Just a little Whitcraft, north to the Russian River, then the SST to Burgundy. That old Cotes de Beaune"
VICTORIA,Where are you?
MILES,A little place in Santa Ynez. New owners. Cozy ambiance. Excellent food too. You should try it. Thought of you at the Hitching Post last night.
MILES,Hello?
VICTORIA,"Miles, don’t call me when you’redrunk."
MILES,"I just wanted you to know I’ve decided not to go to the wedding, so in case you were dreading some uncomfortable, you know, run-in or something, well, worry no more. You won’t see me there. My wedding gift to you and what’s-his-name. What is his name?"
MILES,Ken.
MILES,Ken.
VICTORIA,"Miles, I don’t care if you come to the wedding or not. I’d better get off the phone"
MILES,"You see, I just heard about this today, you getting married that is, and I was kind of taken aback. Kind of hard to believe."
MILES,Hello?
VICTORIA,I`m here.
MILES,"I guess I just thought there was still some hope for us somewhere down the road and I just, I just --"
VICTORIA,"Miles, maybe it is better if you don’t come to the wedding."
MILES,"Whatever you say, Vicki. You’re the boss."
JACK,"Easy, boy. Easy."
MAYA,Are you all right?
MILES,Fine. Just slipped. This is my blood.
STEPHANIE,Excuse us.
MAYA,"Sorry to make you get up again, Miles."
MILES,That’s okay.
JACK,"What the fuck, man? What is up?"
JACK,"Pull yourself together, man."
MILES,I’m fine!
JACK,Where were you?
MILES,Just making a little phone call.
JACK,Did you drink and dial?
JACK,"Why do you always do this? Victoria’s gone, man. Gone. Poof."
JACK,"Stop it. You are blowing a great opportunity here, Miles. Fucking Maya, man. She’s great. She’s cool. She’s funny. She knows wine. What is this morose come-down bullshit? These girls want to party. And what was that fucking ten-minute lecture on, what was it, Vouvrays? I mean, come on!"
MILES,Let’s just say I’m uncomfortable with the whole scenario.
JACK,"Oh Jesus, Miles."
JACK,And don’t forget all the bad times you had with Victoria. How small she made you feel. That’s why you had the affair in the first place.
MILES,Shut up. Shut your face.
