character,dialog
FOX,"What a whacko, huh, Shapes?"
SHAPELY,Will you look at this ....
VAN NEUMANN,Your work on hydrogen fusion is impressive.
MILNOR,"I know the boys at RAND are doing H bomb research, sir. I'm hopeful-"
VAN NEUMANN,What have we here?
STUDENT,"It's derived from GO. But variant outcomes are made impossible by the shape of the board. Quite simply, it's perfect, sir."
VAN NEUMANN,Where did it come from?
STUDENT,I don't know. But it's called Nash.
CHARLES,You've been here two days.
NASH,Milnor just published another brief. And I've come up with nothing ...
CHARLES,"Hell, no. You invented window art."
NASH,This group represents a game of touch football . This was a cluster of pigeons fighting for bread crumbs . And this is a woman chasing a man who stole her purse ....
CHARLES,You watched a mugging?
NASH,"In competitive behavior, someone always loses ..."
CHARLES,My niece knows that. She's nine.
NASH,"If I could devise a stratagem where nobody loses, the ef feet on arms negotiations ..."
CHARLES,When was the last time you ate?
CHARLES,"You know, food?"
NASH,"You have no respect for the peril of the free world, do you know that?"
CHARLES,Pizza. I have respect for pizza. And maybe beer ...
ZWEIFEL,"Who's winning, you or you?"
MILNOR,That new game board is impressive. Lousy name. But impressive.
FOX,"Hey. Oh, hey Nash. Wilson tanked."
ZWEIFEL,What?
FOX,Bell Labs new transistor blew his schematics out of the water.
MILNOR,Those calculations took him a year.
FOX,Packed up in the middle of the night. Just gone.
ZWEIFEL,"Hey, Nash, somebody's trying ~o get your attention."
MILNOR,This is gonna be good.
BECKY,Maybe you want to buy me a drink.
NASH," Look, I don't know exactly what things I am required to say in order for you to have intercourse with me. But could we assume I've said them? I mean essentially we're talking about fluid exchange, right? So, could we go right to the sex?"
BECKY,That was sweet.
BECKY,"Have a nice night, asshole."
NASH,Is 'no' an actual option?
CHARLES,"You may be a genius, but when it comes to the calculus of human emotions, you don't have a clue. So buy them drinks. Smile. Nod a lot. And maybe keep your mouth shut."
NASH,What's unfriendly advice sound like?
CHARLES,I especially like the fluid exchange part.
VAN NEUMANN,Perhaps your academic progress has suffered from too much isolation ...
VAN NEUMANN,Human connection gives us perspective. Friends ...
NASH,I don't make friends.
VAN NEUMANN,Why not?
NASH,Apparently I'm an asshole.
VAN NEUMANN,The faculty is completing mid year reviews. We' re making preliminary placement recommendations.
NASH,"RAND would be my first choice,_ sir."
VAN NEUMANN,"The game is clever, John. Bur your fellows have attended written briefs, published papers."
NASH,I'm still searching for-
VAN NEUMANN,Your original idea. I know. We had such high hopes for you.
NASH,What are they doing?
VAN NEUMANN,The pens is one of the oldest tributes at Princeton.
VAN NEUMANN,Reserved for a member of the department who makes the achievement of a lifetime.
VAN NEUMANN,"What do you see, John?"
NASH,Recognition.
VAN NEUMANN,Try seeing appreciation.
NASH,What's the difference?
VAN NEUMANN,The difference isn't here. It's here.
VAN NEUMANN,"John, I asked to see your record doesn't placement at all."
NASH,"Sir, I can still-."
VAN NEUMANN,"No, son. You can't. I'm sorry."
NASH,"I can see it, come on, come on ..."
CHARLES ,Jesus.
CHARLES,What did that window ever do to you?
NASH,I can't fail. Do you understand?
NASH,This is all I am.
CHARLES,"John, stop-"
NASH,I can't fail. There's no reason for me then. Do you understand? Do you?!
CHARLES,... Yes.
NASH,"No more staring out.Face the wall.  Read their books, classes ..."
CHARLES,You're bleeding.
CHARLES,"You know, friend Nash, if you want to win your owh way ..."
CHARLES,You can't play by their rules ....
NASH,What are you-
CHARLES,Heavy
NASH,No witch's slipper. Good thing.
CHARLES,"Your answer isn't, face the wall. It's not in their books and in their classes. It's out there, right where you've been looking. When they tell you to look away, you've just got to look closer. Do you understand?"
NASH,"You're kind of strange, aren't you?"
CHARLES,"Coming from you, do you have any idea how much that scares me?"
MILNOR,The Soviets just barred the UN from entering North Korea.
SHAPELY,Germany's next. They'll build a wall right down the middle. Watch.
ZWEIFEL,Russians were cold once. Thousands died. They will not be cold again.
MILNOR,Incoming.
MILNOR,I'm going to buy her a drink.
NASH,That's creative.
ZWEIFEL,Will she want a large wedding?
SHAPELY,"One beauty, too many suitors."
FOX,"Swords, gentlemen? Pistols at dawn?"
MILNOR,We apply Adam Smith's benevolent hand.
FOX,"In competition, individual ambition serves the common good."
SHAPELY,Every man for himself.
ZWEIFEL,Those who strike out end up with her friends.
ZWEIFEL,She's looking over. I think she's looking at Nash.
MILNOR,He may have the advantage now. But wait until he opens his mouth.
MILNOR,"Nash? Hey, Earth to Nash."
NASH,Adam Smith was wrong.
MILNOR,What are you talking about?
NASH,If everyone competes for the blond
NASH,... we block each other and no one gets her.
NASH,... So then we go for her friends ...
NASH,"... But they give us the cold shoulder, because no one likes to be second choice. Again, no winners."
NASH,... But what if none of us go for the blond ...
NASH,"... We don't get in each other's way, we don't insult the other girls."
NASH,That's the only way we win. That's the only way we all get laid.
NASH,Adam Smith said the best outcome for the group comes from everyone trying to do what's best for himself.
MILNOR,"Yes, Nash, it's the basis for all of modern economic theory."
NASH,He was wrong. The best outcome comes for the group comes from everyone trying to do what's best for himself.
MILNOR,"Yes, Nash, it's the basis for all of modern economic theory."
NASH,He was wrong. The best outcome comes from everyone trying to do what's best for himself and the group.
MILNOR,"Nash, if this is some plan for you to get the blond alone ..."
NASH,Don' t you see? Adam Smith was wrong. The father of economics was wrong.
FOX,Could he be weirder?
VAN NEUMANN,You came up with this on a dating excursion?
VAN NEUMANN,You realize this refutes one hundred and fifty years of economic theory?
NASH,"I do, sir."
VAN NEUMANN,"That' s rather presumptuous, don' t you think?"
NASH,"Yes, sir."
VAN NEUMANN,"Well, Mr. Nash, this document may be the single most important work on competitive bargaining I have seen"
NASH,"Thank you, sir."
VAN NEUMANN,It has immediate applications to current peace and arms negotiations. You'll get any placement you want. Most of the top programs will let you bring two support people.
NASH,I'll take Fox and Zweifel sir.
NASH,"I did it, didn't I sir?"
VAN NEUMANN,"Yes, John. You did."
VAN NEUMANN,Where will you go?
CAPTAIN,"General, the team f rem RAND is here."
GENERAL,Show them in.
CAPTAIN,"General Wilson, this is RAND team leader ..."
CAPTAIN,... Dr. John Nash.
GENERAL,"Glad you could come, Doctor."
ANALYST,We have been intercepting radio transmissions from Moscow
GENERAL,The computer can't detect a pattern. But I'm sure it's code.
NASH,"Why is that, General?"
GENERAL,"Ever just know something, Dr. Nash?"
NASH,Constantly.
GENERAL,We have developed several ciphers-
NASH,I need a map. North America I think.
NASH,These are longitudes and latitudes.
NASH,They appear to be routing orders. Ways across the border into the US.
NASH,Who's Big Brother?
GENERAL,Excuse me?
NASH,"What are the Russians moving, General?"
GENERAL,"You've done your country a great service, son."
FOX,Home run at the Pentagon.
NASH,Have they actually taken the word classified out of the dictionary?
FOX,Please. This is the military. The only place information travels faster is high school.
NASH,"Fox, how about you call me chief or boss or something?"
FOX,How about you blow me?
NASH,That's what I figured.
ZWEIFEL,Air conditioning broke again.
NASH,Exactly how are we supposed to keep the world safe for democracy if we're stewing to death?
NASH,Two trips to The Pentagon in four years.
FOX,That's two more than we've had.
ZWEIFEL,It gets better. We just got our new assignment.
NASH,Moscow has the H-bomb ...
NASH,Stalin's practically loading V2's wi~h biological payloads by hand ...And we're doing stress tests for a new dam.
ZWEIFEL,You made the cover of Forbes. Again.
FOX,Please note the use of you not we.
NASH,It was supposed to be just me.
ZWEIFEL,"John, exactly what's the difference between genius and most genius?"
NASH,Everything.
FOX,  He's your son.
ZWEIFEL,"Anyway, you've got ten minutes."
NASH,I've always got ten minutes.
FOX,Before your first class.
NASH,Can't I get a note from a doctor?
ZWEIFEL,You are a Doctor. And no. You know the drill. We get facilities ...
FOX,MIT gets America's great minds of today teaching America's great minds of tomorrow. Poor bastards.
ZWEIFEL,Have a nice day at school.
NASH,Screw you both. Really.
ZWEIFEL,Oh to be a fly on the wall.
NASH,What the hell is that racket?
STUDENT,"Can we leave one open Professor? It's really hot, sir ..."
NASH,"Your comfort comes second to my ability to hear my own voice. Personally, I am certain this class will be a deadly waste of both your, and worse, my time. But, here we are. Attend or not. Complete the assignments at your whim. We begin."
NASH,This _non-linear equation should take you several months to solve ....
NASH,Miss ...
NASH,"As I was saying, this equation .."
VOICE,Professor Nash ...
NASH,"So, what can I do for the DOD?"
PARCHER,Impressive work at the Pentagon.
PARCHER,Oppenheimer used to say genius sees the answer before the question.
NASH,You knew Oppenheimer?
PARCHER,His project was under my command.
NASH,Which project? That project?
PARCHER,"It's not that simple, you know."
NASH,You ended the war.
NASH,Great deeds come at great cost.
PARCHER,Conviction is a luxury of the those on the sidelines.
PARCHER,"No close friends. No family. Why is that, John?"
NASH,Get to know me.
PARCHER,There are endeavors where of personal connection considered an advantage.
PARCHER,Ever been here?
NASH,We were told during orientation these warehouses were abandoned ...
PARCHER,That's cover. Military speak for a lie.
PARCHER,"Your life exists on the surface of a mighty ocean. What lies underneath, forces colliding, ready to break the surface at any moment and shatter the calm, that's my world."
NASH,Good speech.
PARCHER,It should be. I've made it enough times.
NASH,This isn't possible. Half this technology is a good ten years off.
PARCHER,We have labs like this all over nation. We use them to exploit best minds.
PARCHER,Minds like yours.
PARCHER,Dachau. Man is capable of as much atrocity as he has imagination.
PARCHER,"By telling you what I am about to tell you I am increasing your
security clearance to Top Secret."
PARCHER,"Whether or not you agree to assist in this operation, disclosure of secure information .can result in imprisonment. Get it?"
NASH,What operation?
PARCHER,Please sign.
NASH, Those are a good idea.
ARCHER,This factory is in Berlin. We seized it at the end of the war.
PARCHER,Nazi engineers were attempting to build a portable atomic bomb.
NASH,What?
PARCHER,The Soviets reached this facility before we did. The technology evaded our capture. We lost the damn thing.
NASH,You're telling me the Russians have a handy atomic bomb?
PARCHER,Yes.
NASH,The routing orders at the Pentagon. They were for this ...
PARCHER,A splinter group of the Soviet Army calling itself New Freedom intends to detonate the bomb on U.S. soil.
NASH,Where? When?
PARCHER,All we know is that their target is not military. They hope to incur maximal civilian casualties in order to initiate a nuclear conflict.
NASH,Why?
PARCHER,Because they can win.
NASH,... What's the payload?
PARCHER,"Two kilotons. The ground burst will kill 30,000. Another 100,000 will die from radiation spill."
NASH,God help us.
PARCHER,Take a number. Intel suggests New Freedom's sleeper agents here.
NASH,In the U.S.?
PARCHER,"Mccarthy is an idiot. Unfortunately, that doesn't make him wrong."
PARCHER,New Freedom is communicating to its agents through codes embedded in periodicals and newspapers. That's where you come in. We need your unique abilities.
NASH,Tell me what you want me to do.
PARCHER,Commit this list of periodicals to memory.
PARCHER,Scan each new issue. Look for any possible hidden codes.
TECHNICIAN,This may be uncomfortable.
NASH,What the?
PARCHER,He implanted a radium diode under your skin. It's safe. These numbers will change over time. They're access codes to your drop spot. Here is its location ...
PARCHER,"You can tell ,no one of your work. Just proceed with normal life. Avoid new people. And assume at all times you are being watched."
NASH,So what am I now? A spy?
NASH,Come.
ALICIA,"Boy, you must really be important."
NASH,"It's all right, Mike."
NASH,How did you get in here?
ALICIA,Testosterone is a girl's best friend.
ALICIA,What are you working on?
ALICIA,Come on. Tell.
NASH,"Ask me again, I get to shoot you."
ALICIA,Everybody waited half an hour.
ALICIA,Class. You missed class today.
NASH,Oh.
ALICIA,The equation you left on the board. I solved it.
NASH,No. You didn't.
ALICIA,You didn't even look.
NASH,There's an error in the second to last sub-valuation.
NASH, Your second proof is elegant though.
NASH,You're still here.
ALICIA,I'm still here.
NASH,Why?
ALICIA,"I was wondering, Professor Nash, if I could ask you to dinner."
ALICIA,"You do eat, don't you?"
NASH,On occasion.
NASH,Leave your address with my office. I' 11 pick you up Friday at eight . . . . We'll eat.
ALICIA,I'm dismissed now?
NASH,You're dismissed now.
NASH,One more thing.
NASH,What's your name?
NASH,"Governor, may I present ..."
NASH,Miss Alicia Larde.
ALICIA,I think God must be a painter. Why else would we have so many colors?
NASH,"So, you're a painter?"
ALICIA,That's not actually what I said.
ALICIA,"But, yes."
ALICIA,I'm also a burlesque dancer ...
ALICIA,"I started stripping for the infantry in France, then moved up to fly boys. They call me Cha-Cha physics."
NASH,Um-hmm.
ALICIA,Here. Me. Practice human contact.
ALICIA,Champagne would be lovely. I'll be outside.
YOUNG MAN,And what brings you to Boston?
ALICIA,Theoretical physics.
ALICIA,Have you met my husband? He's just out of prison.
YOUNG MAN,What? Oh. Excuse me.
ALICIA,Nothing like a little gab about relativity to throw the pick-up process into high gear.
ALICIA,Why don't you just talk to them?
NASH,Who?
ALICIA,The two men who keep staring at you?
ALICIA,"I used to stare before I met you too. You're famous, remember?"
NASH,"Alicia, wait."
ALICIA,"Hi, there."
MAN 1,"Sorry to ogle, Dr. Nash. Win Mcgee, First Bank of Boston."
MAN 2 ,"Yes. Apologies. Just wcndering, any thoughts on technology stocks?"
ALICIA,"Oh. When I was a girl, I used to try and count them."
NASH,Pick a shape.
NASH,"An animal, anything."
ALICIA,What?
ALICIA,Okay. An ... umbrella.
NASH,Look.
ALICIA,Do it again. Do an octopus.
FOX,Nash? Nash?
FOX,And I was sure you were house trained.
NASH,Do you always just walk into people's apartments?
FOX,I'm not going to be the weird one in this interaction.
NASH,I'm working.
FOX,And which of our projects involves papering your apartment with Life?
NASH,"It's classified, Fox."
FOX,I'm serious. You missed the irrigation conference today. Zweif and I did the best we could. But the brass were there to see you.
NASH,I'm close to something here.
FOX,"To what? You skip work. You miss briefings. Me and Zweif, we' re worried about"
FOX,We're not doing anything on the Hiroshima bomb ...
FOX,That was polite.
NASH,Did you know the initial blast was so bright it left only shadows?
NASH,"The flash seared them on park benches, on schoolyards, on sidewalks. They're still there."
NASH,I'll be back at work tomorrow.
NASH,On your mark ... Get set ...
NASH,Go!
ALICIA,You're supposed to let me win.
ALICIA,"I love this spot. Sometimes, I come here to paint."
ALICIA,"You don't talk much, you know that?"
NASH,I've been told I talk too much.
ALICIA,"No. I mean about, you know, what's really going on?"
NASH,It's classified ....
ALICIA,"I'm not talking about work, John."
NASH,Numbers add up. Human interaction is unpredictable.
ALICIA,You're not good with people. Don't you think I know that?
NASH,What I'm not good at is polishing my interactions to make them sociable.I have a tendency to expedite information flow by being direct. Often I don't get a good result.
ALICIA,Try me.
NASH,"All right. I find you attractive. Your aggressive moves towards me indicate you feel the same. Still ritual requires we continue a number of platonic activities before we can have intercourse. I am proceeding with these activities, although, to some extent, all I really want is to have sex as soon as possible."
NASH,Are you going to slap me now?
ALICIA,How was that result?
NASH,Wait here a second.
ALICIA,Cleaning up your dirty magazines?
NASH,I told you to wait.
NASH,I told you to wait.
ALICIA,I couldn't.
MARCEE,What ya doin?
NASH,I am attempting to isolate patterned recurrences across periodicals across time. And you?
MARCEE,"Chasin' pigeons. You talk funny, Mr. Nash."
NASH,Do I know you?
MARCEE,My uncle says you're very smart but not very nice so I shouldn't pay you no mind if you're mean to me.
NASH,And who might that uncle be?
CHARLES,My sister got herself killed in a car crash. Husband was too drunk to know he was too drunk to drive. I took Marcee in.
NASH,She's so small.
CHARLES,She's young. That's how they come.
CHARLES,I'm doing the great authors workshop at Harvard. D.H. Lawrence.
NASH,Very fitting. Very fancy.
CHARLES,"Well, I have been reading about you. How are you, John?"
NASH,At first it was all bureaucratic Nothing I did mattered. Then somenthig came up. I can`talk about it .
CHARLES,"Top Secret, Black Bag, Black Ops?"
NASH,Something like that. And ....
CHARLES,Yes.
NASH,I've met a girl.
CHARLES,You buried the lead.
NASH,She's beautiful and brilliant ...
NASH,Should I marry her?
CHARLES,"Hell, you buried the whole story."
NASH,"I mean, it all seems to add up. But how do you know for sure?"
CHARLES,Nothing's ever for sure. That's the only sure thing I know.
MARCEE,I can't make the pigeons fly.
NASH,Put your arms up and roar like a monster.
NASH,"Charles used to say, divine inspiration, unobstructed view."
MARCEE,Are you being mean and I shouldn't pay you no mind?
NASH,"Charles used to say, divine inspiration, unobstructed view."
ALICIA,And what quandary requires the help of the All Mighty herself?
NASH,I am trying to determine if our relationship warrants commitment.
ALICIA,"Give me a moment to redefine my girlish notions of romance. Okay. So, how goes the task?"
ALICIA,I require a proof Some kind of verifiable empirical data.
ALICIA,You say the sweetest things.
ALICIA,How big is the universe?
NASH,Infinite.
ALICIA,How do you know?
ALICIA,I know because all the data indicates that it's infinite.
ALICIA,But have you seen it?
NASH,No.
ALICIA,Then how do you know for sure?
NASH,I just believe it.
ALICIA,"It's the same with love, I imagine."
ALICIA,The part you don't know. Is if want to marry you.
NASH,Alicia ...
ALICIA,Oh no. Don't even think it. You're looking at a really big ring ...
PARCHER,In! Fast!
NASH,What the hell-
PARCHER,Are they following?
NASH,Who?  Shit!
PARCHER,The drop has been compromised.
PARCHER,Down.
PARCHER,Take this.
PARCHER,Return fire.
NASH,I don't know how-
PARCHER,"Out the window! Shoot, goddamnit."
PARCHER,Shoot the fucking gun.
PARCHER,Hang on. I'm going to try and get a better shot.
NASH,Can't we just get away?
NASH,You just.
PARCHER,Don't think about it. It never happened. Do you understand me?
PARCHER,We have a leak. They operative is at RANDdon't know who.
PARCHER,Keep working. We'll contact you.
PARCHER,Keep it. You may need it.
ALICIA,"Baby, I was worried."
ALICIA,Fox said you left the office hours ago. When you didn't call John ... ?
ALICIA,"Baby, what is it?"
ALICIA,"John, please answer me. John?"
NASH,Here is the final exam I will be giving in ten weeks. Class participation is neither expected nor desired. Have a nice day.
ALICIA,What are you doing? Didn't you hear me calling you?
ALICIA,I wanted to surprise you for lunch. Zweif said you'd be here. John ... ?
NASH,"I'm just tired is all. Thanks, Zweif."
NASH,I need to see William.
GUARD,"He's not on site today, sir."
NASH,When will he be back?
GUARD,"I'm sorry, Professor."
NASH, Christ.
PARCHER,You were looking for me.
NASH,I can't keep doing this. I'm getting paranoid. Any time a car backfires.
PARCHER,I understand. Better than you can possibly imagine.
PARCHER,"Great deeds come at great cost. Your words, John."
PARCHER,"We' re closing in on the bomb, in large part due to your work. Isn't your fear a small price to pay?"
NASH,You have to guarantee you can protect me. Protect my family.
PARCHER,I told you attachments were dangerous. You chose to marry the girl. I did nothing to prevent it. Don't make me regret that.
NASH,"What do you mean, prevent it?"
PARCHER,The best way to insure everyone's safety is to continue your work.
NASH,That's bullshit. I'll just quit.
PARCHER,No. You won't.
NASH,Why the hell not-
PARCHER,Because I keep the New Freedom from becoming aware that you work for us.
PARCHER,"If you quit working for me, I quit working for you."
NASH,Parcher!
FOX,You okay? Who are you shouting at?
ALICIA,John ..
NASH,Turn it off.
NASH,Turn off the light.
NASH,I want this stuff out of here.
NASH,They're out there.
ALICIA,Who's out there?
NASH,Go to your sister's.
ALICIA,"John, what's going, on? Please, you've got to talk to me."
NASH,Go. Now. GET OUT!
MARCEE,"Mean Uncle John, Mean Uncle John."
MARCEE,"See, I remembered."
NASH,You sure did.
CHARLES,Someone really needed a hug. Saw you on the slate. Couldn't miss hearing the inimitable John Nash.
CHARLES,What is it? What's wrong?
NASH,I'm into something .... I need help.
CHARLES,What? Tell me ...
VOICE,Professor Nash ...
NASH,We'll talk after. Okay?
NASH,... And so we see that conventional number theory breaks down in the face of relativistic exploration ...
NASH,"Sometimes, our expectations are betrayed by the numbers ..."
NASH,Excuse me.
NASH,Is there another way out of here?
NASH,I'm sorry.
MAN,Professor Nash.
MAN,"Let's avoid a scene, shall we?"
NASH,What do you want?
NASH,Right.
ROSEN,I have a court order signed by a judge. I hope we can proceed without any unpleasantness.
NASH,Well I suppose I don't have much choice.
NASH,Get away from me. Don't you think know who you are?
NASH,"Help! Somebody, please."
NASH,Charles. Help. They're Russian spies
ROSEN,There now. All better.
ROSEN,Everything's all right here.
ROSEN,John ...
ROSEN,"John, can you hear me?"
ROSEN,Go easy. The Thorazine takes a little while to wear off.  I'm sorry about the restaints. But … You have a hell of a right hook.
NASH,Where am I?
ROSEN,Mclean Psychiatric Hospital.
NASH,"You can cut the shrink act, okay?"
ROSEN,"Who do you think I am, John?"
NASH,I know who you are. You work for a group called the New Freedom.
ROSEN,I see.
NASH,"I don't know anything else, okay? I' rn just a code breaker. That's all. What are you going to do with me? Are you going to kill me?"
ROSEN,No. I'm going to try and help you.
NASH,Charles?
NASH,Say something. Why won't you answer me? ... What are you doing?
NASH,"Oh, Charles, not you. You can't be one of them. Not you."
NASH,Marcee?
NASH,"Answer me, Charles. Say something."
ROSEN,Who are you talking to? Tell me who you see.
NASH,You know damn well. It's Charles.
ROSEN,Where?
NASH, He's right there. With Marcee. He's sitting right there.
ROSEN,"There's no one there, John."
NASH,What are you talking about? They're right there. They're right there.
NASH,"What are you doing? Say something, Damn it Charles please just say something."
ALICIA,What's wrong with him?
ROSEN,John has a disease called  schizophrenia.
ROSEN,He's lost his ability to tell the difference between what is real and what is imagined.
ALICIA,The men? The ones he thinks are following him?
ROSEN,Schizophrenics are often paranoid. They see conspiracies everywhere.
ALICIA,But John's work ... I think he deals with conspiracies.
ROSEN,"Seeing conspiracies, finding hidden codes, these are the hallmarks of schizophrenia. But in John's world, these behaviors are acceoted, even encouraged. As such, his illness may have gone untreated far longer than is typical."
ALICIA,What do you mean? How long?
ROSEN,Possibly since graduate school. At least that's when his hallucinations seem to have begun.
ALICIA,What are you talking about? What hallucinations?
ROSEN,"Two, so far, that I am sure of. An imaginary roommate named Charles Herman. Also a girl named Marcee."
ALICIA,Marcee is Charles' niece. Charles isn't imaginary. He and John have been best friends since Princeton.
ROSEN,Have you ever met Charles?
ROSEN,Has he ever come to dinner?
ALICIA,He's always in town for so little time. Lecturing.
ROSEN,Was he at your wedding?
ALICIA,He had to teach.
ROSEN,Have you ever seen a picture of him? Have you ever spoken with him on the phone?
ALICIA,... This is ridiculous.
ROSEN,I contacted Princeton. According to housing records John lived in a single. There was no Charles Herman in attendance when John was there.
ROSEN,Charles and Marcee are fantasies. But to John they appear as real as you or I.
ALICIA,"Doctor, there's probably just a records error at Princeton."
ROSEN,I was with John when he saw them. There was no one there.
ROSEN,I believe John's world is laced with delusions. Like dreams walking through his waking life.
ALICIA,This is absurd.
ROSEN,"Which is more likely, that your husband, a mathematician with no ~ili~ary training, is a government spy fleeing renegade Russians."
ALICIA,You're making him sound crazy.
ROSEN,... Or that he has lost his grip on reality?
ROSEN,The only way I can help John is to show him the difference between what is real and what is in his mind.
ALICIA,What John does is classified.
ROSEN,He mentioned a supervisor at RAND. William Parcher. Maybe he can clarify things for us. But I can't get to him without clearances.
ALICIA,You want me to help you get the details of my husband's work?
ROSEN,John thinks I'm a russian spy. Is that what you think?
ROSEN,"You called me, Alicia. You knew something was wrong."
ALICIA,He wasn't sleeping. I wanted someone to talk with him. Zweifel recommend.
ROSEN,"So your Mr. Zweifel, is he part of this conspiracy as well?"
ALICIA,This was all a mistake. He's just over-tired. I'll take him home now.
ROSEN,"Alicia, no one wants someone they love to be sick."
ALICIA,What I want is my husband released.
ROSEN,John's been given something to sleep. Come back in the morning. Nine AM-.
ALICIA,I'm not leaving him here.
ROSEN,He attacked me. I've committed him Alicia. It's not up to you anymore.
ROSEN,"After you've had a good night's rest, if we still can't agree on what's best for John I' 11 release him into your custody."
ALICIA,Nine. And I want him ready to leave.
ZWEIFEL,What did the Doctor say?
FOX,"Oh, man."
ALICIA,I need to know what John's been working on.
ZWEIFEL,"Alicia, you know we can't talk."
ZWEIFEL,Alicia.
FOX,You better come inside.
ALICIA,Oh my God.
ALICIA,"Why didn't you say something? I mean, all this ..."
ZWEIFEL,"Alicia, John's always been, well, you know, weird."
