character,dialog
ANNE,"I just know, that’s all."
ANTHONY,"Have you been in my cupboard? Anne, tell me the truth."
ANNE,No!
ANTHONY,Then how do you know that... I mean... that I sometimes... with my valuables...
ANNE,I can’t remember. I must have opened it by accident.
ANNE,"Where are you going? I didn’t touch anything, Dad."
ANNE,You found it.
ANTHONY,What?
ANNE,Your watch.
ANTHONY,Oh. Yes.
ANNE,You realise Angela had nothing to do with it.
ANTHONY,"Only because I hid it. Luckily. Just in time! Otherwise, I’d be sitting here talking to you with no means of knowing what time it was. It’s five o’clock, if you’re interested. Myself, I am interested. Pardon me for breathing."
ANNE,Have you taken your pills?
ANTHONY,"Yes. But why are you...? You keep looking at me as if there was something wrong. Everything’s fine, Anne. The world is turning. You’ve always been that way. A worrier. Like your mother. Your mother was always scared. Always looking for reasons to be scared. Whereas your sister has always been much more... At least she doesn't keep badgering me."
ANTHONY,"Where is she, by the way? Have you heard from her?"
ANTHONY,I’m asking you a question...
ANNE,"I’m going to have to move, Dad."
ANNE,I’m going to have to leave London.
ANTHONY,Really? Why?
ANNE,We talked about this. Do you remember?
ANTHONY,"Is that why you’re so keen on this nurse living with me? Well, obviously it is. The rats are leaving the ship."
ANNE,"I won’t be here, Dad. I won’t be able to come here everyday. You need to understand that."
ANTHONY,You’re leaving? When? I mean... why?
ANNE,I’ve met someone.
ANTHONY,You?
ANNE,Yes.
ANTHONY,You mean... a man?
ANNE,Yes.
ANTHONY,Really?
ANNE,You needn’t sound so surprised.
ANTHONY,"No, it’s just that... since your... What was his name?"
ANNE,James.
ANTHONY,"That’s right. You have to admit, since James, there hasn’t been a lot of... What’s he do, anyway?"
ANNE,He lives in Paris. I’m going to go and live there.
ANTHONY,"What, you? In Paris? You’re not going to do that, are you, Anne? I mean, wake up... They don’t even speak English."
ANTHONY,Do I know him?
ANNE,Yes. You’ve met him.
ANTHONY,"So, if I understand correctly, you’re leaving me. Is that it? You’re abandoning me..."
ANNE,Dad...
ANTHONY,What’s going to become of me?
ANNE,"You know, it’s important to me. Otherwise, I wouldn’t be going. I... I really love him."
ANNE,"I’ll come back and see you often. At weekends. But I can’t leave you here all on your own. It’s not possible. That’s why. If you refuse to have a carer, I’m going to have to..."
ANTHONY,To what?
ANTHONY,To what?
ANNE,"You have to understand, Dad."
ANTHONY,You’re going to have to what?
ANTHONY,Anne... you’re going to have to what?
ANTHONY,Anne?
ANTHONY,Is there somebody there?
MAN,Everything all right?
ANTHONY,Who are you?
MAN,Sorry?
ANTHONY,What are you doing here? What are you doing in my flat?
MAN,"Anthony, it’s me... Paul."
ANTHONY,What?
MAN,"Don’t you recognise me? It’s me, Paul."
ANTHONY,Who? What are you doing here?
MAN,I live here.
ANTHONY,You?
MAN,Yes.
ANTHONY,You live here?
MAN,Yes.
ANTHONY,You live in my flat? That’s the best yet. What is this nonsense?
MAN,I... I’m going to phone Anne.
MAN,Your daughter.
ANTHONY,"Thank you, yes, I do know who Anne is! Do you know her? You a friend of hers?"
ANTHONY,I’m speaking to you. Do you know Anne?
MAN,I’m her husband.
ANTHONY,Her husband?
MAN,Yes.
ANTHONY,But... since when?
MAN,Coming up for ten years.
ANTHONY,"Ah, yes. Of course. Yes, yes. Obviously. Ten years already? Time passes at such a lick... But I thought... Didn’t you, aren’t you separated?"
MAN,Who? Anne and me?
ANTHONY,Yes. You aren’t?
MAN,No.
ANTHONY,"Are you sure? I mean... I mean, are you sure ?"
MAN,"Yes, Anthony."
ANTHONY,But this thing about France? Wasn’t she supposed to be going to Paris to... wasn’t she?
MAN,"Hello, darling. Yes, it’s me."
ANNE,What’s the matter?... What?
MAN,"No, it’s just your father isn’t feeling very well. I think he’d like to see you."
MAN,"Fine, but don’t be too long."
MAN,She’s just doing some shopping. She’ll be up in a minute.
ANTHONY,She told me she was going to go and live in Paris. She told me the other day.
MAN,Paris?
ANTHONY,Yes.
MAN,What was she going to do in Paris?
ANTHONY,She’s met a Frenchman.
MAN,"I don’t think so, Anthony."
ANTHONY,"Yes, she has. She told me the other day. I’m not an idiot. She told me she was moving. To go and live with him. I even remember telling her it was a stupid idea because, you know, they don’t even speak English. You don’t know about this?"
MAN,No.
ANTHONY,Oops.
MAN,What?
ANTHONY,Have I put my foot in it?
ANTHONY,I’ve put my foot in it.
MAN,"No, no, don’t worry. She hasn’t mentioned it to me, but I’m sure she was intending to..."
ANTHONY,You didn’t know anything about the Frenchman?
MAN,No.
ANTHONY,Oops-a-daisy...
ANTHONY,"Never mind. Chin up. Anyway, they all end up leaving sooner or later. I speak from experience."
MAN,You want something to drink while we’re waiting? Glass of water? Fruit juice?
ANTHONY,"No, but I mean... What was I going to say?"
ANTHONY,It’s because of that girl... That nurse...
MAN,Laura?
ANTHONY,I’ve forgotten her name. That girl your wife insists on handing me over to. A nurse. You know about this? As if I wasn’t able to manage on my own...
ANTHONY,She told me I needed the help of this... When I can manage perfectly well on my own. Even if she does have to go abroad.
ANTHONY,I don’t understand why she persists in... Look at me. Take a good look at me...
MAN,Paul.
ANTHONY,"That’s right, Paul. Take a good look at me. I can still manage on my own. Don’t you think? I’m not completely..."
ANTHONY,"You agree? Of course you agree. But her? I don’t know where this stupid obsession comes from. She’s always been that way. Ever since she was little. Thing is, she’s not very bright. Not very... you agree? Not very intelligent. She gets that from her mother."
MAN,"I think she tries to do the best she can for you, Anthony."
ANTHONY,"The best she can, the best she can... I never asked her for anything. I don’t know what she’s cooking up against me. But she’s cooking something up. She’s cooking something up, that I do know. I suspect she wants to put me in a home for..."
ANTHONY,"Yes, I’ve seen the signs. But let me make something absolutely clear: I’m not leaving my flat! I’m not leaving it!"
MAN,"This isn’t your flat, Anthony."
ANTHONY,Sorry?
MAN,"If you remember, you moved here, I mean you moved to our place while you were waiting for..."
ANTHONY,What?
MAN,For a new carer. Because you quarrelled with the last one... With Angela.
ANTHONY,Did I?
MAN,Yes. Don’t you remember? That’s why you’re staying in our place. While you wait.
ANTHONY,"So, James..."
MAN,Paul.
ANTHONY,"Yes, Paul... So you’re telling me, I’m in your place."
MAN,Yes.
ANTHONY,Now I’ve heard everything.
ANNE,It’s me.
ANTHONY,"Ah, there she is..."
WOMAN,What’s happening?
MAN,Nothing much. Your father seemed a bit... confused.
WOMAN,"Something wrong? Are you all right, Dad?"
WOMAN,Dad?
ANTHONY,I... What is this nonsense?
WOMAN,What are you talking about?
ANTHONY,Where’s Anne?
WOMAN,Sorry?
ANTHONY,Anne. Where is she?
WOMAN,"I’m here, Dad... I went downstairs to do some shopping. And now I’m back."
ANTHONY,"I... I see, but... What did you buy?"
WOMAN,A chicken. Sound good? Are you hungry?
ANTHONY,Why not?
MAN,"Here, let me have it. I’ll go and fix everything."
WOMAN,Thanks.
WOMAN,Paul said you weren’t feeling very well.
ANTHONY,I feel fine. Thank you.
WOMAN,You look worried.
ANTHONY,"No, it’s just..."
WOMAN,Just what? Tell me...
ANTHONY,"I was in the kitchen... Making a cup of tea... I was alone in the flat... Suddenly, I heard a sound... So I came in here and there was your husband..."
WOMAN,Who?
ANTHONY,Your husband.
WOMAN,What husband?
ANTHONY,"Well, yours, my dear. Not mine."
WOMAN,James?
ANTHONY,Your husband.
WOMAN,"Dad, I’m not married."
ANTHONY,Sorry?
WOMAN,I got divorced more than five years ago. Have you forgotten?
ANTHONY,"What? Well, then, who’s he?"
WOMAN,Who?
ANTHONY,Are you doing this on purpose? I’m talking about... him. Who just left with the chicken.
WOMAN,"The chicken? What are you on about, Dad?"
ANTHONY,"Right here, just a minute ago. Did you not hand over a chicken to someone?"
ANTHONY,"The chicken! A minute ago you were holding a chicken, were you not? A chicken. A CHICKEN!"
WOMAN,"What chicken? What are you talking about, Dad?"
ANTHONY,But he was here just now!
WOMAN,"I think you’re mistaken, Dad. There’s no one here."
ANTHONY,He’s vanished.
WOMAN,Who? The man with the chicken?
ANTHONY,Your husband. The man with the chicken. Why are you smiling?
WOMAN,Nothing. Sorry.
ANTHONY,All this nonsense is driving me crazy.
WOMAN,"What’s the matter, Dad?"
ANTHONY,"There’s something funny going on. Believe me, Anne, there’s something funny going on!"
WOMAN,Come and sit down. Come on...
WOMAN,Now don’t worry. Everything’ll sort itself out. Mm?
ANTHONY,I don’t know.
WOMAN,"Yes, it will. Don’t worry. Have you taken your medication?"
ANTHONY,What’s that got to do with anything?
WOMAN,Let’s give you your medication. The evening dose. Then you’ll feel better.
ANTHONY,"It’s been going on for some time. Strange things going on around us. Haven’t you noticed? There was this man claiming this wasn’t my flat. A really unsympathetic-looking man. A bit like your husband. Only worse. In my flat, you understand what I’m saying? It’s the best yet. Don’t you think? In my flat. He told me..."
ANTHONY,"But... this is my flat, isn’t it? Mm? Anne... This is my flat?"
ANTHONY,Isn’t it?
ANTHONY,"Tell me, Anne, this really is my flat, isn’t it?"
ANNE,"Yes, I know... I know... No. You can’t imagine how difficult it is sometimes... The other day, he didn’t even recognise me... I know..."
ANNE,"No, I’m expecting her any minute. Yes..."
ANNE,"Right, right. I’ll call you back. Lots of love. Thanks..."
ANNE,Hello.
LAURA,"Hello. Not too early, am I?"
ANNE,"No, no. Not at all. Come in. Come in."
LAURA,Thanks.
ANNE,Come in. Thanks for coming round.
LAURA,That’s OK.
ANNE,My father’s in his room. Would you like something to drink?
LAURA,"No, thanks."
ANNE,Make yourself comfortable.
ANNE,"So, yes, as I was telling you, I... He’s a bit upset by the whole idea of..."
LAURA,That’s OK.
ANNE,"Yes. And that can cause him to... Anyway, I think he’s a bit annoyed with me. I’m telling you this just to warn you he’s capable of reacting... unexpectedly."
LAURA,Has he lived on his own up to now?
ANNE,"Yes. In a flat, not too far from here. It worked. I was able to look in on him practically every day. But eventually, we’ve had to come to another arrangement. It wasn’t viable any more."
LAURA,I understand.
ANNE,"He’s had several carers one after the other. But he’s had difficulty getting on with them. He has his ways... That’s why I moved him here, in with me. But I can’t manage him on my own. It’s too much for me. I have to work and... That’s why I..."
ANNE,"Well, that’s why I need someone to help me."
ANTHONY,Did I hear the bell?
ANNE,"You did... Dad, I’d like you to meet Laura."
LAURA,"How do you do, sir."
ANNE,I explained to you that Laura was going to come by today so you could meet.
ANTHONY,Hello.
LAURA,Hello.
ANTHONY,You’re... gorgeous.
LAURA,Thank you.
ANTHONY,But I... Don’t we know each other?
LAURA,"No, I don’t think so."
ANTHONY,Are you sure? I’ve a definite impression I’ve seen you before...
ANNE,"Well. So, Laura’s come by to see us to get a bit of an idea of how you live and to see to what extent she might be able to help you."
ANTHONY,"I know, dear, I know that. You’ve already told me a hundred times."
ANTHONY,My daughter has a tendency to repeat herself. You know what it’s like... it’s an age thing...
ANTHONY,Would you like something to drink?
LAURA,"You’re very kind, but no thanks."
ANTHONY,"Sure? An aperitif? Must be about time for an aperitif, isn’t it? What time is it? It’s..."
ANTHONY,"Hang on, I’ll be right back."
ANNE,He’s gone to look for his watch.
LAURA,"I must say, he’s charming."
ANNE,Yes. Not always.
ANTHONY,"Just as I thought, time for an aperitif. I have two watches. I’ve always had two. One on my wrist and the other in my head. It’s always been that way. Now, would you like something, young lady?"
ANNE,Dad...
ANTHONY,"What? I’m allowed to offer our guest something, aren’t I?"
ANTHONY,What would you like?
LAURA,What are you going to have?
ANTHONY,A small whisky.
LAURA,Then I’ll have the same.
ANTHONY,Excellent.
ANTHONY,"So, two whiskies. Two!"
ANTHONY,"I’m not offering you one, Anne."
ANTHONY,She never drinks alcohol. Never.
ANNE,It’s true.
ANTHONY,Never. Not a drop. That’s why she seems so...
ANNE,So what?
ANTHONY,Sober. Her mother was the same. Her mother was the... soberest woman I’ve ever met. Whereas her little sister... That was quite another story.
LAURA,You have two daughters?
ANTHONY,"That’s right. Even though I hardly ever hear from the other one. Lucy. All the same, she was always my favorite."
ANTHONY,"Do you ever hear from her? I don’t understand why she never gets in touch. Never. Dazzling girl. A painter. Look. Beautiful, isn’t it?"
LAURA,"Yes, it is..."
ANTHONY,Your whisky.
LAURA,Thank you.
ANTHONY,Cheers.
ANTHONY,I’d give everything I own for a glass of whisky. Don’t you agree?
LAURA,"Well, I don’t own all that much..."
ANTHONY,Don’t you? What do you do for a living?
LAURA,"Well, I... I look after... other people."
ANTHONY,Other people?
LAURA,Yes. My job is to help people who need help.
ANTHONY,Sounds like one of those girls you’re always trying to dump off on me.
ANTHONY,"Must be a difficult job, isn’t it? Spending all day with some..."
ANTHONY,Am I right? I couldn’t stand it.
LAURA,"What about you, what did you do for a living?"
ANTHONY,I was a dancer.
LAURA,Were you?
ANTHONY,Yes.
ANNE,Dad...
ANTHONY,What?
ANNE,You were an engineer.
ANTHONY,What do you know about it?
ANTHONY,Tap dancing was my speciality.
LAURA,Really!
ANTHONY,You seem surprised.
LAURA,"Yes, a little bit."
ANTHONY,Why? Can’t you imagine me as a tap dancer?
LAURA,Of course. It’s just... I’ve always loved tap dancing.
ANTHONY,You as well? I’m still great at it. I’ll show you...
ANTHONY,laughter. He stops.
ANTHONY,Why are you laughing?
LAURA,It’s nothing. Sorry. Sorry. It’s just... the whisky.
ANTHONY,"That’s it, I know. I know who you remind me of."
ANNE,Who?
ANTHONY,"Lucy. Lucy, when she was her age."
LAURA,Lucy?
ANTHONY,My other daughter. Don’t you agree?
ANNE,I don’t know.
ANTHONY,Yes. There’s a resemblance.
ANNE,Maybe.
ANTHONY,Her unbearable habit of laughing inanely.
ANTHONY,"I had you there, didn’t I? Ha ha."
ANTHONY,"You see, the situation’s very simple. I’ve been living in this flat... oh, for a long time now. I’m extremely attached to it. I bought it more than thirty years ago. Can you imagine? You weren’t even born. It’s a big flat. And my daughter is very interested in it."
ANNE,What are you talking about?
ANTHONY,"Let me explain. My daughter is of the opinion that I can’t manage on my own. So she’s moved in with me. Ostensibly to help me. With this man she met not long ago, just after her divorce, who has a very bad influence on her, I have to tell you."
ANNE,"Look, what are you talking about, Dad?"
ANTHONY,And now she’d like to convince me that I can’t manage on my own.
ANNE,Dad...
ANTHONY,"But it’s not going to happen that way. I may as well tell you. I have no intention of leaving any time soon. No, you heard me. I intend to outlive you. Both of you. Yes. Well, I don’t know about you... But my daughter, yes. I shall make a point of it. I’m going to inherit from her. Not the other way round. The day of her funeral, I shall give a little speech to remind everyone how heartless and manipulative she was."
ANNE,I’m very sorry about this.
ANTHONY,Why? She understands completely. You’re the one who doesn’t understand.
ANTHONY,I’ve been trying to explain to her for months that I can manage very well on my own. But she refuses to listen. I don’t need any help from anyone and I will not leave my flat. All I want is for everyone to bugger off!
ANTHONY,"Having said that, it was a great pleasure, I’ll be leaving you."
LAURA,"When you said he had his ways, you weren’t kidding..."
ANNE,I’m very sorry.
LAURA,Don’t be. That sort of reaction is quite normal.
ANNE,"No, I am very sorry."
LAURA,It’ll all turn out fine.
ANNE,You think so?
PAUL,Well?
ANNE,What?
PAUL,Did it go well?
ANNE,"Mm? Yes, yes... I think so. She said she’d start tomorrow."
PAUL,Here?
ANNE,Yes.
PAUL,Good.
ANNE,Yes. Then we’ll see how the first day goes. I was so afraid it wasn’t going to work. But in the end it was fine. He was charming.
PAUL,"There you are, you see."
ANNE,He turned on the charm for her... You should have seen it... He told her he’d been a dancer. A tap dancer.
PAUL,No...
ANNE,"Yes. She started to laugh. Not in a mean way, you understand. There was something kind about her. I was relieved. I don’t know how to describe it to you. As if she was going to be able to... Well, as if the two of them were going to get on really well..."
ANNE,He said she reminded him of Lucy.
PAUL,"Oh, yes? How old is she?"
ANNE,I don’t know. Thirty. Something like that.
PAUL,Is she pretty?
ANNE,Why? Are you interested?
PAUL,"What’s the matter with you? If it went well, that’s good news, isn’t it?"
ANNE,"Yes, yes."
PAUL,So? What’s the matter with you? Tell me.
ANNE,It’s just...
PAUL,What?
ANNE,Just now... When I came back with the dinner... He didn’t recognise me... I... I don’t know. It did something to me.
PAUL,I understand.
ANNE,I’m finding it so hard.
PAUL,Come. Let me give you a hug.
ANNE,I saw it in his eyes. He didn’t recognise me. Not at all. I was like a stranger to him.
PAUL,You have to get used to it.
ANNE,I can’t manage to.
PAUL,"I think you can, I think you’re managing very well. Come here..."
ANNE,"Ah, Dad! Dinner’ll be ready in five minutes. That suit you?"
ANTHONY,"Very good, dear. Suits me fine. Suits me... But... Hello."
ANNE,"You hungry, Dad?"
ANTHONY,"Yes, yes. But... we have guests this evening?"
ANNE,No. Why?
ANTHONY,"Nothing, nothing..."
PAUL,Everything all right? Had a good day?
ANNE,"Very good. Laura came by. Didn’t she, Dad? Laura came to see us just now."
ANTHONY,Who?
ANNE,Laura.
ANTHONY,Mm?
ANNE,The young woman who came to see us just now.
ANTHONY,"Oh, yes."
ANNE,And we went to see the doctor...
PAUL,And? What did he say?
ANTHONY,Has anybody seen my watch? Can’t seem to find it.
ANNE,Again?
ANTHONY,I’ve been looking for it for some time.
ANNE,You must have put it in your cupboard. Don’t you think? In your hiding-place...
ANTHONY,"What are you talking about, Anne? I really don’t know what you’re talking about. What cupboard? Mm? There’s no cupboard. No cupboard."
ANTHONY,Couldn’t you be more discreet?
ANNE,Have you looked in your cupboard?
ANTHONY,I’ve just come from there. It’s not there. I must have lost it somewhere. Or else it’s been stolen.
ANNE,"No, it hasn’t."
ANTHONY,"What do you mean, “No, it hasn’t”? The watch must be somewhere! It can’t have flown away!"
ANNE,You want me to go and look?
ANTHONY,"Very much so. If it’s not a bother. Because it’s a worry. I’m worried. I am losing all my things, everyone’s just helping themselves. If this goes on much longer, I’ll be stark naked. And I won’t even know what time it is."
ANTHONY,Might you have the time?
PAUL,Yes.
ANTHONY,"Ah, thanks."
ANTHONY,So what time is it? Exactly.
PAUL,Almost seven.
ANTHONY,That late? Shouldn’t we be sitting down to dinner?
PAUL,Yes. As soon as the chicken’s ready. In five minutes.
ANTHONY,We’re having chicken this evening?
PAUL,Yes. The one Anne just bought.
ANTHONY,"It’s pretty, your watch. It’s... It’s pretty. It’s... Is it yours? I mean, is it yours?"
PAUL,Mm? Yes.
ANTHONY,May I see it.
PAUL,So. Apparently it went very well.
ANTHONY,"Yes, very well. What?"
PAUL,"Well, your meeting with... the carer."
ANTHONY,Oh? Yes. Very well. Very well.
ANTHONY,It’s very...
PAUL,Apparently she looks like Lucy.
ANTHONY,Is that right?
PAUL,"I’ve no idea, I’ve never seen her."
ANTHONY,"No, it... It went well. Anne seemed pleased. You know, it’s mainly for her. I don’t really need... I mean, it’s mainly for Anne. Might I have a look at it? Your watch..."
PAUL,"You’re right, it’s important for her that this works out. She’s been worried about you, you know. It makes her very unhappy when you fall out with... What is it about my watch?"
ANTHONY,Nothing. I was just looking... I want to check if... It’s pretty. Very pretty. Did you buy it?
PAUL,Sorry?
ANTHONY,"No, I mean... Was it a present or did you buy it?"
PAUL,I bought it. Why?
ANTHONY,I don’t suppose you kept the receipt...
PAUL,What are you talking about?
ANTHONY,For your watch.
PAUL,I was talking about Anne.
ANTHONY,Anne?
PAUL,Yes. Anne...
ANTHONY,I know who Anne is.
ANNE,Dad... I’ve found it...
ANTHONY,"I don’t know why, we never really got on. Whereas her little sister, that was quite another story... Do you know her? My other daughter? Now she, she’s marvellous. I haven’t seen her for months. I can’t blame her. She’s traveling round the world, I think. She’s a painter."
ANTHONY,"But I’d be so happy if she came to see me one day. I’d take her in my arms and we’d be glued to one another for hours on end, like we used to be a long time ago, when she was little and she still used to call me “little daddy”, “little daddy”. That’s what she used to call me. Nice, isn’t it, “little daddy”?"
PAUL,"Now, I’d like to ask you something."
ANTHONY,Yes?
PAUL,But I want an honest answer. Nothing fancy... Can you do that for me?
ANTHONY,Yes.
PAUL,"Well, then..."
PAUL,How much longer do you intend to hang around getting on everybody’s tits?
ANNE,What is it?
ANTHONY,Have you done something to your hair?
ANNE,No. Why?
ANTHONY,Nothing. You’re looking good...
ANTHONY,Have you lost your keys?
ANNE,"Come on, this way."
DOCTOR,"So... Anthony, is it?"
ANTHONY,Yes.
DOCTOR,Date of birth?
ANTHONY,"31st December, 1937. Why?"
DOCTOR,"You’re living with your daughter at the moment, is that right?"
ANTHONY,Yes. Until she goes to live in Paris.
ANNE,"No, Dad, why do you keep going on about Paris?"
ANTHONY,What?
ANNE,I’m staying in London.
ANTHONY,You keep changing your mind. How do you expect people to keep up?
ANNE,"But there was never any question of going to Paris, Dad."
ANTHONY,"Yes, there was. You told me."
ANNE,I didn’t...
ANTHONY,"I’m sorry, Anne. You told me the other day. Have you forgotten?"
ANTHONY,"She’s forgotten. Listen, Anne, I think you’re starting to suffer from memory loss. I should have a word with the doctor, if I were you..."
ANNE,"In any event, I’m not going to Paris."
ANTHONY,"Well, good. I mean, Paris, they don’t even speak English."
ANNE,What’s the matter? What? All right... I’ll be up in a minute.
ANNE,What’s happening?
PAUL,Nothing much... Your father... I think he’d like to see you...
ANNE,Where is he ?
PAUL,In his room...
ANNE,Let me...
ANTHONY,What’s the matter?
ANNE,Nothing.
ANNE,Right. I’ll go and get the dinner ready...
ANTHONY,Anne?
ANNE,What?
ANTHONY,Thanks for everything.
PAUL,We have to find another arrangement.
ANNE,Such as?
PAUL,Putting him in an institution.
ANNE,A home?
PAUL,"Yes, a nursing home."
PAUL,It’d be better for him.
ANNE,"Why are you saying this to me today? I mean, when tomorrow morning... there’s this girl starting and..."
PAUL,"Yes. You’re right. We’ll see. Maybe it’ll work very well with this girl. You seem to think she’s good. But, believe me, the doctor is right, the moment will come when… However good she is... He’s ill,  Anne. He’s ill."
ANNE,"Dad. What are you doing, standing there? Come and sit down. Come on."
ANNE,Dad...
ANNE,"Come on, Dad."
ANNE,Come and sit down.
PAUL,"So, it went well?"
ANNE,"Yes. It went very well. Don’t you agree, Dad?"
ANTHONY,What?
ANNE,You made her laugh a lot.
ANTHONY,Did I?
ANNE,"Yes. She told me she thought you were charming. That you had your ways, but that you were charming. She’s coming back tomorrow morning. To start working here."
ANNE,Like a bit more?
ANTHONY,"I would. It’s good, this chicken. Don’t you think? Where’d you buy it?"
ANNE,Downstairs. Why?
ANTHONY,No reason. It’s good.
ANNE,Paul?
PAUL,"No, thanks."
PAUL,Is she doing full days? I mean...
ANNE,Yes. Till six.
PAUL,And then?
ANNE,What d’you mean?
PAUL,After six?
ANNE,I’ll be here.
PAUL,Are you satisfied?
ANTHONY,What about?
PAUL,You have a daughter who looks after you properly. Don’t you? You’re lucky.
ANTHONY,You’re lucky too.
PAUL,You think so?
ANTHONY,What’s the matter with her?
PAUL,Anne? She’s tired. Needs a bit of sun.
ANTHONY,"You need to look after her, old man. Why don’t you go away somewhere?"
PAUL,Why? You want me to tell you why?
PAUL,Sometimes I wonder if you’re doing it on purpose.
ANTHONY,Doing what?
PAUL,Nothing.
PAUL,We had planned to go to Italy ten days ago.
ANTHONY,Oh?
PAUL,Yes. But we had to cancel it at the last minute. You know why?
ANTHONY,No.
PAUL,Because of your row with Angela.
PAUL,The woman who was looking after you. Before Laura. Have you forgotten?
PAUL,We weren’t able to go and leave you on your own. We had to cancel our holiday and bring you over here. And now it seems you’re going to stay here. For good. If I understand correctly...
PAUL,He’s forgotten... Amazing.
ANNE,Stop it.
PAUL,What?
ANNE,You’re being a bit...
PAUL,A bit what?
ANNE,Sarcastic.
PAUL,"Not at all, Anne. I think I’m being very patient. Very patient. Believe me."
ANNE,What are you trying to say?
PAUL,Nothing.
ANNE,"Yes, you are, tell me. Why are you telling me how patient you are?"
PAUL,I think anyone but me...
ANNE,Yes?
PAUL,Anyone else would have pressured you to...
ANNE,To what?
PAUL,To do what the situation calls for.
ANNE,And that is?
PAUL,You know very well!
ANTHONY,Where’s the chicken? Did you take the chicken away?
ANNE,Yes. Did you want some more?
ANTHONY,Yes. Is it in the kitchen?
ANNE,I’ll go and fetch it for you.
ANTHONY,"No, it’s all right, I’ll go."
ANNE,Why do you say things like that in front of him?
PAUL,What did I say?
PAUL,"Anyway, he forgets everything."
ANNE,That’s no excuse.
PAUL,Listen... I totally understand your feelings.
ANNE,"No, you don’t understand."
PAUL,"I do... What I don’t understand is... I mean, you do so much for him. I respect you for that. You took the decision to bring him here. And why not? But... How can I put this? I honestly think you ought to come up with a different solution... He’s completely lost it, Anne."
ANNE,Don’t talk like that.
PAUL,How do you want me to talk?
PAUL,I’m telling the truth. We have to find another arrangement.
ANNE,Such as?
PAUL,Putting him in an institution.
ANNE,A home?
PAUL,"Yes, a nursing home."
PAUL,It’d be better for him.
ANNE,"Why are you saying this to me today? I mean, when tomorrow morning... there’s this girl starting and..."
PAUL,"Yes, you’re right. We’ll see. Maybe it’ll work very well with this girl. You seem to think she’s good."
PAUL,"But, believe me, the doctor is right, the moment will come when... However good she is... He’s ill, Anne. He’s ill."
ANNE,"Dad. What are you doing, standing there? Come and sit down. Come on."
ANNE,Dad...
ANNE,"Come on, Dad."
ANNE,Come and sit down.
ANTHONY,Where are these from?
ANNE,Dad? Are you up already? Did you sleep well?
ANNE,Shall I get you some coffee before she arrives?
ANTHONY,Where’s the painting?
ANNE,What painting?
ANTHONY,Lucy’s.
ANNE,You’re mixing this up with your flat. There’s never been a painting here. Come and have your breakfast.
ANTHONY,"See, look, Anne... there."
ANTHONY,Anne?
LAURA,Here’s your coffee...
ANTHONY,What?
LAURA,Don’t let it get cold...
ANTHONY,Where’s Anne?
LAURA,She went out.
ANTHONY,Really? Already?
LAURA,Yes.
ANTHONY,What time is it?
LAURA,She’ll be back soon. At the end of the day. I’m going to look for your medication.
ANTHONY,No. Wait.
LAURA,I’ll be back. I’m just going to look for your medication.
ANTHONY,Shit. Honestly.
ANTHONY,What time is it?
LAURA,Time for your medication. Here we are. Best to take them now. Then it’s done. Don’t you think? There are three today. This little blue one...
LAURA,"That’s the one you like. Your little blue pill. Look, it’s a pretty colour, isn’t it?"
