character,dialog
ELIO,You've been at the river?
ANCHISE,Yes.
OLIVER,I’m okay with firming up - I’m okay with paradox. Back to the drawing board.
ANCHISE,"Mafalda, look what I’ve got!"
OLIVER,Are you sleeping?
ELIO,I was.
OLIVER,"Just listen to this drivel: “For the early Greeks, Heidegger contends, this underlying hidden- ness is constitutive of the way beings are, not only in relation to themselves but also to other entities generally. In other words, they do not construe hidden- ness merely or primarily in terms of entities' relation to human beings.”"
OLIVER,Does this make any sense to you? Not to me. Nor to your dad.
ELIO,Maybe it did when you wrote it.
OLIVER,That’s the kindest thing anyone’s said to me in months.
ELIO,Kind?
OLIVER,"Yes, kind."
MALE FRIEND # ONE,Is he hitting on her?
MALE FRIEND # TWO,"Are they doing it, then?"
ELIO,I don’t care.
FEMALE FRIEND # ONE,"(Who wouldn’t want to be in her shoes, I say.."
MARZIA,"She’s really after him, that’s clear."
MARZIA,You’re not with me because you’re angry with Chiara?
ELIO,Why should I be angry with Chiara?
MARZIA,Because of him.
MARZIA,Turn around. Don’t stare at me.
ELIO,Let’s meet tomorrow night. I’ll be here before you.
ELIO,We almost did it. Marzia and me.
PERLMAN,And why didn’t you?
ELIO,Dunno.
OLIVER,Better to have tried and failed…
ELIO,"All I had to do was find the courage to reach out and touch, she would have said yes."
OLIVER,Try again later.
ANNELLA,"Try later, what?"
PERLMAN,"I just heard from the people in Sirmione, they say they’ve come up with something. I’m going there today, would you like to go with me?"
OLIVER,I’d like that very much.
ELIO,Can’t I come too?
PERLMAN,On condition that you remain silent.
OLIVER,"Silent as in too many opinions on things, or silent as in Security: not telling anybody what fabulous things have been dug up?"
PERLMAN,Nothing is being dug up. It’s what has been brought up - out of the water.
ELIO,We’re going to Lake Garda with dad. He wants to show Oliver where they’re dredging.
CHIARA,Tell him I came by.
ELIO,He’s inside helping dad. You were great on the dance floor last night.
CHIARA,He dances great.
ELIO,"And he’s great looking, isn’t he?"
CHIARA,"What are you trying to do, fix us up?"
ELIO,Dad always sits up front with Anchise to navigate.
ELIO,She seems to like you a lot - She’s more beautiful than she was last year.
ELIO,I saw her naked on a night swim. She has a great body.
OLIVER,Are you trying to make me like her?
ELIO,What would be the harm in that?
OLIVER,"No harm. Except I like to go at it alone, if you don’t mind."
PERLMAN,"I think i will drive myself today. Anchise, don’t be upset! Take the afternoon off."
OLIVER,"Don’t play at being the good host, just don’t."
PERLMAN,"What’s going on, boys? Oliver, come sit up front and be my navigator."
ELIO,Truce?
PERLMAN,The ship went down in 1827 on the way to the villa of Count Lechi...
PERLMAN,"There are four known sets of statues, after the Praxiteles originals. This fellow should be Number Three. The Emperor Hadrian had a pair, dug up at Tivoli, but one of the more philistine of the Farnese popes melted them down and had them recast as a particularly voluptuous Venus that was traded to Napoleon later on."
PERLMAN,Who would like to go for a swim before we head back?
ELIO,Oliver!
OLIVER,Elio!
ELIO,I have to go!!
PERLMAN,Are you going too?
OLIVER,"No Prof, I have to work."
PERLMAN,How about a drink to celebrate the day?
OLIVER,That would be great.
ELIO,“The Cosmic Fragments” by Heraclitus.
OLIVER,"The meaning of the river flowing is not that all things are changing so that we cannot encounter them twice, but that some things stay the same only by changing."
ANNELLA,Have you seen my Heptameron?
PERLMAN,It must be over there...
ANNELLA,"This is in German, but I’ll translate: “...A handsome young knight is madly in love with a princess. She too is in love with him..."
ANNELLA,"...though she seems not to be entirely aware of it. Despite the friendship... that blossoms between them, or perhaps because of that very friendship, the young knight finds himself so humbled and speechless that he is totally unable to bring up the subject of his love. One day he asks the princess point-blank: ‘Is it better to speak or die’."
ELIO,I’d never have the courage to ask such a question.
PERLMAN,"Elly-belly, you know you can talk to us about anything?"
ELIO,My mom’s been reading this German romance. She read some of it to my Father and I the day the lights went out.
OLIVER,About the knight who doesn’t know whether to speak or die? You told me already.
ELIO,Yes.
OLIVER,"Well, does he or doesn’t he?"
ELIO,"Better to speak, she said. But she’s on her guard. She senses a trap somewhere."
OLIVER,So does he speak?
ELIO,"No, he fudges."
OLIVER,"That figures. Listen, I need to pick up something in town."
ELIO,"I’ll go, if you want me to."
OLIVER,Let’s go together.
ELIO,Now?
OLIVER,"Why, have you got anything better to do?"
ELIO,No.
OLIVER,So let’s go.
ANCHISE,I straightened the wheel. It took some doing. I also put air in the tires.
OLIVER,I fell the other day on the way back and scraped myself pretty badly. Anchise insisted on applying me some sort of witch’s brew. He also fixed the bike for me.
OLIVER,You want to try one?
OLIVER,"Not bad, right?"
ELIO,Not bad at all. I thought you didn’t smoke.
OLIVER,I don’t.
OLIVER,World War II? Did the Allies fight near here?
ELIO,No. This is World War I. You’d have to be at least eighty years old to have known any of them.
OLIVER,Is there anything you don’t know? I never heard of the Battle of Piave.
ELIO,"I know nothing Oliver. Nothing, just nothing."
OLIVER,You know more than anyone around here.
ELIO,If you only knew how little I know about the things that really matter.
OLIVER,What things that matter?
ELIO,You know what things. By now you of all people should know.
OLIVER,Why are you telling me all this?
ELIO,Because I thought you should know.
OLIVER,Because you thought I should know.
ELIO,Because I want you to know. Because there is no one else I can say this to but you.
OLIVER,Are you saying what I think you’re saying?
ELIO,Yes.
OLIVER,Wait for me here. Don’t go away.
ELIO,You know I’m not going anywhere.
OLIVER,They’ve mixed up my pages and now they have to retype the whole thing. So I have nothing to work on this afternoon. Which sets me back a whole day. Damn!
ELIO,I wish I hadn’t spoken.
OLIVER,I’m going to pretend you never did.
ELIO,Does this mean we’re on speaking terms - but not really?
OLIVER,"Look, we can’t talk about such things, we really can’t."
ELIO,"Andiamo, americano!"
ELIO,Popolo italiano! That’s Italy!
ELIO,This is my spot. All mine. I come here to read. I can’t begin to tell you the number of books I’ve read here.
OLIVER,It's freezing cold!
ELIO,"The spring is in the mountains, the Alpi Orobie. The water comes straight down from there."
ELIO,I come here to escape the known world.
OLIVER,I like the way you say things. Why are you always putting yourself down?
ELIO,"I don’t know. So you won’t, I suppose."
OLIVER,Are you so scared of what others think? Or what I think?
OLIVER,You’re making things very difficult for me.
ELIO,"I love this, Oliver."
OLIVER,"What? This? Us, you mean?"
ELIO,That too.
OLIVER,Better now?
OLIVER,I think we should go.
ELIO,Not yet.
OLIVER,We can’t do this - I know myself. So far we’ve behaved. We’ve been good. Neither of us has done anything to feel ashamed of. Let’s keep it that way. I want to be good.
ELIO,Did I offend you?
OLIVER,Just don’t.
OLIVER,I should make sure it doesn’t get infected.
ELIO,We can stop by the pharmacist on the way back.
MARCO,So we got to the government of Bettino Craxi.
ELENA,"Because we don't do anything but talk, talk, talk."
MARCO,Let me speak. We have five parties that do nothing but fight.
ELENA,"Smoke and shut up! Let them speak, him, her... I'd like to know what they think too. Annella, what do you think? A 5-party government!"
ANNELLA,"Darling, I think it's the historic compromise…"
ELENA,"Compromises are tragic. Annella, you've changed since you inherited this place."
ANNELLA,"What's that got to do with it? You're mad, darling."
ELENA,Say something. You're resigned.
MARCO,(Why don't we talk about the death of Buñuel? He was a genius.Know him?
ELENA,Cinema isn't the answer…
MARCO,Cinema is a mirror of reality.
ELENA,Let's hear his opinion. Say something.
ANNELLA,"Darling, he's American."
ELENA,American doesn't mean stupid!
ELIO,"Ghiaccio, ice, Mafalda, per favore, presto!"
ELENA,What's the matter?
ANNELLA,It's nothing. It happens all the time…
ELENA,You get used to absolutely everything.
OLIVER,Elio! Where are you?
OLIVER,Was it my fault?
ELIO,"I’m a mess, aren’t I?"
OLIVER,I guess. The ancients said it never hurts to be bled from time to time.
ELIO,Sit for a second.
ELIO,Where did you learn to do that?
OLIVER,My bubbe. She did it all the time to us.
ELIO,I have one of those.
OLIVER,You don’t ever wear it?
ELIO,My mother says we are Jews of discretion.
OLIVER,I guess that fits your mom...
ELIO,"Funny witch. You’re going to kill me, you know that? Ouch!"
OLIVER,I hope not.
OLIVER,Are you going to be okay?
ELIO,I’ll get over it.
CHIARA,How is he? Will he live?
OLIVER,I think so. Just a bit of a nose bleed.
CHIARA,Really? I’ll be back in a minute. Don’t go anywhere.
CHIARA,You felt that? You have peasant feet. They don’t feel things. Peasant!
MARZIA,Leave him alone!
CHIARA,Easy. You’ll make him bleed again.
CHIARA,So... are we going somewhere?
ELIO,Maybe. But if I go out my mother can't see me. She'll get worried. Where's Oliver?
CHIARA,How would I know?
ELIO,Is Oliver around?
ANNELLA,Didn’t he go out?
MAFALDA,Madame do you want a smoothie too?
ANNELLA,"No, thanks Mafalda, we’re going to dinner."
ELIO,"I’m going out this evening, I won’t have dinner."
MAFALDA,But where at this hour? I worry.
ELIO,About what?
MAFALDA,I’d advise against it.
ANNELLA,Let’s leave him.
ANNELLA,"You like him, don’t you? Oliver?"
ELIO,Everyone likes Oliver.
ANNELLA,"He likes you too - more than you do, I think."
ELIO,Is that your impression?
ANNELLA,"No, it was Oliver’s."
ELIO,When did he tell you that?
ANNELLA,A while ago.
ELIO,Traitor. Traitor!
ANNELLA,Not in here!
MARZIA,Are you still sick?
ELIO,It was nothing. Do you want to go out? I can come on my bike and pick you up. We can go to…
MARZIA,Yeah. I’ll come.
ELIO,Did it bother you?
MARZIA,Of course not.
MARZIA,Why did you buy me this book?.
ELIO,Because I felt like it.
MARZIA,Yes but why did you buy it for me? Why buy me a book?
ELIO,I don’t understand what you’re asking.
MARZIA,An idiot would understand why I’m asking but you don’t.
ELIO,I still don’t follow.
MARZIA,You’re hopeless.
ELIO,"If you don’t tell me, I’ll imagine all sort of things…"
MARZIA,Give me a cigarette.
MARZIA,"Do you really read that much? Don’t get me wrong. I like to read, too. But I don’t tell anyone."
ELIO,Why don’t you tell anyone?
MARZIA,I don’t know.. People who read are hiders. They hide who they are. People who hide don’t always like who they are.
ELIO,Do you hide who you are?
MARZIA,Sometimes. Don’t you?
ELIO,I suppose. Do you hide from me?
MARZIA,"No, not from you. Or maybe, yes, a bit."
ELIO,Like what?
MARZIA,You know exactly like what.
ELIO,Why do you say that?
MARZIA,Why? Because I think you can hurt me and I don’t want to be hurt.)
MARZIA,"Not that you mean to hurt anyone, but because you’re always changing your mind, so no one knows where to find you. You scare me."
MARZIA,Kiss me again?
MARZIA,You’re so hard.Kiss me again.
ELIO,"I’m sorry! I’m sorry... Oh, my God, that felt so good..."
ELIO,Way over the top.
OLIVER,Did you enjoy yourself last night?
ELIO,So-so.
PERLMAN,Must be tired then. Or were you playing poker too?
ELIO,I don’t play poker.
PERLMAN,Several hundred color slides of our boxer and the others like him arrived yesterday from Berlin. We should start cataloging them. That will keep us busy until lunch I imagine.
PERLMAN,Beautiful aren’t they?
OLIVER,They’re amazing. But these are far more... sensual.
PERLMAN,"Because these are more Hellenistic than the fifth-century Athenian, most likely sculpted under the influence of the greatest sculptor in antiquity: Praxiteles. Their muscles are film- look at his stomach for example- and yet never a straight body in these statues, they are all curves, sometimes impossibly curved and so nonchalant, hence their ageless ambiguity. As if they are daring you to desire them."
ANNELLA,And don’t forget Mounier and Isaac are coming for dinner tonight.
ELIO,Otherwise known as Sonny and Cher.
PERLMAN,Okay...
ANNELLA,I want you to wear the shirt they sent you from Miami. It will make them happy
ELIO,It’s way to big on me. It’s looks ridiculous.
ELIO,See if Oliver doesn’t think I look like a scarecrow in it. I’ll model it for you.
OLIVER,What's the time?
OLIVER,I won’t be home for dinner this evening.
MARZIA,Let’s go up to your room.
ELIO,I have a better idea.
MAFALDA,Hello Marzia!
MARZIA,Good morning Mafalda!
MARZIA,Where are we going???
ELIO,I can’t put it on now! They’ve already met me. It will look like a put-up job.
PERLMAN,"No misbehaving tonight. When I tell you to play, then play! You’re too old not to accept people as they are. What’s wrong with them? I don’t think it’s very attractive of you to call them ‘Sonny and Cher’ behind their backs..."
ELIO,Mom called them that.
PERLMAN,...and then accept gifts from them. Is it because they’re gay or because they’re ridiculous? Is that it? I hope not. And if you know as much about economics when you’re Mounir’s age you’ll be a very wise man indeed and a credit to me. Now get into this.
ELIO,I’m afraid I have to go to bed now.
OLIVER,I’m glad you came. I thought you had changed your mind.
ELIO,Change my mind? Of course I was coming.
ELIO,So you do smoke?
OLIVER,Sometimes. Don’t you?
ELIO,I'm nervous.
OLIVER,Me too.
OLIVER,"Come, sit."
OLIVER,You okay?
ELIO,Me okay.
OLIVER,What are you doing?
ELIO,Nothing.
OLIVER,That’s a start.
OLIVER,Does this make you happy? You aren’t going to have a nosebleed are you?
OLIVER,You sure you want this?
OLIVER,Can I kiss you?
ELIO,"Yes, please."
OLIVER,"Off, and off, and off, and off..."
OLIVER,Call me by your name and I’ll call you by mine.
ELIO,Did we make noise?
OLIVER,Nothing to worry about.
ELIO,Mafalda always looks for signs.
OLIVER,She won’t find any.
ELIO,"You wore that shirt on your first day here. Will you let me have it, leave it here when you go?"
ELIO,Let’s go swimming.
OLIVER,Are you going to hold last night against me?
ELIO,No.
OLIVER,Take your trunks off.
OLIVER,Sit down.
OLIVER,"Well, this is promising. You’re hard again. Good."
OLIVER,"I’m going to town, I have to collect my typed up pages. Later I'd like to show them to you, Professor."
PERLMAN,Later.
PERLMAN,Before you leave we'll certainly find the time to go over these revisions.
OLIVER,So.. Later!
OLIVER,Something wrong?
ELIO,I just had to see you.
OLIVER,Aren’t you sick of me?
ELIO,"I just wanted to be with you. If you want, I’ll go back now."
OLIVER,Do you have any idea how glad I am we slept together?
ELIO,I don’t know.
OLIVER,It’s just like you not to know. I don’t want you to regret any of it. I don’t want either of us to have to pay one way or another.
ELIO,I’m not telling anyone. There won’t be any trouble.
OLIVER,I didn’t mean that.
ELIO,Are you sorry I came here?
OLIVER,I’d kiss you if I could.
OLIVER,I was looking everywhere for you.. What are you doing up here?
OLIVER,What have you done?
OLIVER,Is this what I think it is?
OLIVER,"You tried out the plant kingdom? Next will be minerals? You’re rejecting the animal kingdom already? That would be me, I suppose."
ELIO,"I’m sick, aren’t I?"
OLIVER,I wish everyone were as sick as you. Want to see sick?
OLIVER,Now may I taste it?
ELIO,Don’t!
OLIVER,The peach juice helps a lot. Want to try it?
ELIO,Let it go! No!
ELIO,You’re hurting me.
OLIVER,Then let go.
ELIO,I don’t want you to go.
ELIO,Why didn’t you give me a sign?
OLIVER,I did. At least I tried.
ELIO,When?
OLIVER,"Once, when we were playing volleyball, I touched you... Just as a way of showing... I liked you. The way you reacted made me feel I’d almost molested you. I decided to keep my distance. I come out here every night and just sit for hours."
ELIO,What? I thought you...
OLIVER,I know what you thought.
MARZIA,You’ve been gone three days.
ELIO,I.. had to work.
MARZIA,But you disappeared.
MARZIA,Am I your girl? 
PERLMAN,Oliver told me he has to go to Bergamo for a couple of days to do some research at the university there before he leaves. He would then fly home directly from Linate.
ANNELLA,"Oh, maybe Elio could go with him? It would be nice for them to get away for a couple of days before Oliver leaves. What do you think?"
ELIO,What?
OLIVER,Listen!
ELIO,Listen to what?
OLIVER,This song!
OLIVER,Let’s go!
OLIVER,Psychedelic Furs. The best!
OLIVER,I saw them in New York last year. Richard Butler... awesome!
RAGAZZA NEW ROMANTIC,Really? We saw them in concert too! We hitch-hiked to London…
OLIVER,Best way to travel around!
ELIO,Did you get your passport?
OLIVER,"Yeah, I did."
ELIO,"Mafalda? Mom... Hey. Yes, I'm fine. I'm in Clusone, at the station. Yes.. he left. Mom.. please could you come pick me up?"
MARZIA,Bye.
MARZIA,How are you?
ELIO,"Good, thanks."
MARZIA,"I read the book you gave me, the poems, they are beautiful. I really love Antonia Pozzi."
MARZIA,I'm sorry you feel so bad. I just wanted to tell you that I'm not mad at you. I love you.
MARZIA,Friends.
ELIO,Forever?
MARZIA,Forever.
PERLMAN,So? Welcome home. Did Oliver enjoy the trip?
ELIO,I think he did.
PERLMAN,You two had a nice friendship.
ELIO,Yes.
PERLMAN,"You’re too smart not to know how rare, how special, what you two had was."
ELIO,Oliver was Oliver.
PERLMAN,"Because he was he, because I was I."
ELIO,Oliver may be very intelligent -
PERLMAN,"Intelligent? He was more than intelligent. What you two had had everything and nothing to do with intelligence. He was good, and you were both lucky to have found each other, because you too are good."
ELIO,I think he was better than me.
PERLMAN,"I’m sure he’d say the same thing about you, which flatters the two of you."
PERLMAN,"When you least expect it, Nature has cunning ways of finding our weakest spot. Just remember: I am here. Right now you may not want to feel anything. Perhaps you never wished to feel anything. And perhaps it’s not to me that you’ll want to speak about these things. But feel something you obviously did."
PERLMAN,"Look - you had a beautiful friendship. Maybe more than a friendship. And I envy you. In my place, most parents would hope the whole thing goes away, to pray that their sons land on their feet. But I am not such a parent. In your place, if there is pain, nurse it. And if there is a flame, don’t snuff it out. Don’t be brutal with it."
PERLMAN,"We rip out so much of ourselves to be cured of things faster, that we go bankrupt by the age of thirty and have less to offer each time we start with someone new. But to make yourself feel nothing so as not to feel anything - what a waste!"
PERLMAN,Have I spoken out of turn?
PERLMAN,"Then let me say one more thing. It will clear the air. I may have come close, but I never had what you two had. Something always held me back or stood in the way. How you live your life is your business. Remember, our hearts and our bodies are given to us only once. And before you know it, your heart is worn out, and, as for your body, there comes a point when no one looks at it, much less wants to come near it. Right now there’s sorrow. Pain. Don’t kill it and with it the joy you’ve felt."
PERLMAN,"We may never speak about this again. But I hope you’ll never hold it against me that we did. I will have been a terrible father if, one day, you’d want to speak to me and felt that the door was shut, or not sufficiently open."
ELIO,Does mother know?
PERLMAN,I don’t think she does.
ANNELLA,This one?
OLIVER,Elio? Are you there?
ELIO,"I’m here, I’m here. How are you?"
OLIVER,Fine. How are your parents?
ELIO,"Fine, too... I miss you."
OLIVER,I miss you too. Very much. I have some news.
ELIO,"What news? You’re getting married, I suppose."
OLIVER,I might be getting married this spring.
ELIO,You never said anything.
OLIVER,It’s been off and on for two years.
ELIO,But that’s wonderful news!
OLIVER,Do you mind?
ANNELLA,Why aren’t you here? When are you coming?
PERLMAN,You caught us while in the process of choosing the new you for next summer..
ANNELLA,And he is a she!
OLIVER,"Well, I have some news for you. I got engaged."
ANNELLA,"Oh, Oliver that’s wonderful!"
PERLMAN,Mazel Tov!
ANNELLA,"Darling, we are going to let you speak with Elio now. Congratulations, again..."
PERLMAN,And Happy Hannukah!
ELIO,They know about us...
OLIVER,I figured.
ELIO,How?
OLIVER,From the way your father spoke - he made me feel like a member of the family - almost like a son-in-law. You’re lucky. My father would have carted me off to a correctional facility.
ELIO,"“Elio, Elio...”"
OLIVER,Oliver.. I remember everything ...
ANNELLA,Elio... Elio?
