character,dialog
RUBY,You two need clean underwear. And you’re not allowed to do it anymore.
FRANK,What?! For how long?
RUBY,Never again. Done for life.
RUBY,Two weeks.
JACKIE,Can’t do it.
FRANK,Impossible.
JACKIE,Take those off. It’s rude.
RUBY,What’s rude is how noisy you guys are! I can’t focus.
JACKIE,Go eat.
FRANK,You know why God made farts smell? So deaf people could enjoy them too.
JACKIE,Don’t slouch. You’ll get stuck.
FRANK,"Fifteen bucks, really?"
JACKIE,"You choose weed, I choose wine."
JACKIE,You don’t want her! Swipe left. None of them smile?
LEO,So? She’s hot.
JACKIE,When I was modeling...
RUBY,Here we go.
FRANK,Yes! Your mother was the best. First year I met her she won the Yankee Miss Pageant. Beat all those hearing girls. She was hotter than all of them.
RUBY,...she won the Yankee Miss Pageant.
JACKIE,What about her?
RUBY,I thought we said no Tinder at the table!? How is music rude but Tinder’s okay?
JACKIE,Because Tinder is something we can all do as a family.
BERNARDO,"I did not tell you to sit! On your feet, my friends. Up! They made my latte with some kind of disgusting nutmilk this morning, so I’m in a mood. My name is Bernardo Villalobos. Berrrnardo. If you can’t roll your r’s, please don’t embarrass yourself and just call me Mr. V. Okay, all of you, on this side. Come on, move! Let’s see if you’re an alto, a soprano, or just watched too many episodes of Glee."
BERNARDO,"My birthday was last Tuesday, so in lieu of gifts, I will be accepting the Happy Birthday song. I do not need an entire meal, I just want to place your voice. You, Harry Potter, let’s hear it."
HARRY POTTER BOY,Happy birthday to you...
BERNARDO,Tenor. Next.
STIFF GIRL,Happy birthday to you...
BERNARDO,Alto. Next!
DEEP VOICE BOY,Happy birthday to you...
SOFT VOICE GIRL,Happy Birthday...
MILES,To you. Happy Birthday...
BROADWAY BOY,Mr. Berrrrnardo!
VOCALIZING GIRL,Happy Bir...ir...ir...
ADELE GIRL,Happy birthday...
SMOOTH GUY,...to you.
BERNARDO,Suave. Tenor. Next.
BERNARDO,"Next. Yes, you! The red shirt."
BERNARDO,Bless me with your birthday wishes.
BERNARDO,Forget the words? Don’t look at them. They’re not gonna help you.
BERNARDO,We have a runner!
JACKIE,The card was declined!
FRANK,I’ll move money around tomorrow.
JACKIE,It’s so embarrassing!
FRANK,"What do you want me to do? I gotta pay for ice, fuel!"
JACKIE,Maybe we should sell the boat?
FRANK,And then what? It’s the one thing I know how to do!
FRANK,"If we lose that boat, we got nothing."
FRANK,What’s going on?
RUBY,I don’t know.
BRADY,I thought they weren’t gonna do this observer shit!
TONY,"Hey, I ain’t making the rules, I’m just telling you how it is."
BRADY,"Yeah, well how it is I can barely feed my family."
MONDO,It’s bullshit.
TONY,The Feds are insisting on “at sea monitors.” Observers are gonna come onto your boat to make sure you’re not breakin’ any rules.
BRADY,That’s outta my pocket? So I gotta pay to have a spy on my boat?
CHUBS,How much is that gonna cost?
TONY,Eight hundred bucks a day.
MONDO,"Come on, that’s gonna kill us."
RUBY,Eight hundred a day.
FRANK,That’s more than we make in a day.
RUBY,"Don’t tell me, tell them."
RUBY,Mr. V?
BERNARDO,I’m meditating.
BERNARDO,Two minutes to go.
RUBY,Okay. Do you want me to wait or --
BERNARDO,Most people who are terrified of singing don’t sign up for choir.
RUBY,Other kids make me nervous. I used to get made fun of. I talked funny when I first started school.
BERNARDO,You’re the girl with the deaf family?
BERNARDO,Everyone but you?
RUBY,Yeah.
BERNARDO,And you sing? Interesting. Are you any good?
RUBY,I don’t know.
BERNARDO,Why did you run out of class?
RUBY,I got scared.
BERNARDO,Of what? Other kids?
RUBY,Maybe. Or maybe finding out that I’m bad.
BERNARDO,Do you know what Bowie said about Bob Dylan? “A voice like sand and glue.” There are plenty of pretty voices with nothing to say. Do you have something to say?
RUBY,I think so.
BERNARDO,"Good. Then, I’ll see you in class, Bob."
BERNARDO,Thank you. Thank you!
JACKIE,Do you have a second to call Grandma?
RUBY,Use the video relay.
JACKIE,It’s awkward to talk to a stranger.
RUBY,I have a friend over!
LEO,Leave her alone. She’s with a friend.
GERTIE,"Damn, Leo got hot."
RUBY,Ew.
GERTIE,What? He can’t hear me.
GERTIE,"Does he work out, or are those like fishing muscles?"
RUBY,"OK, stop. You cannot date my brother."
GERTIE,Why?
RUBY,"Because for you, “dating” just means sex, which I don’t even want to think about!"
GERTIE,"Okay, I’m sure he doesn’t need his little sister protecting him."
RUBY,Will you go back to trying to get with teachers? It’s more entertaining.
GERTIE,"Oh, okay. What the hell are we listening to?"
RUBY,The Shaggs! This song is called “My Pal Foot Foot.”
GERTIE,Ruby.
RUBY,"Wait, wait..."
RUBY,"That’s my favorite part, right there!"
GERTIE,"You find the weirdest shit. Did you get this in the dollar bin? Wait, I have a serious question. What’s the sign for, um, for “You’re really smoking hot”?"
RUBY,No.
GERTIE,What about like “We should totally get it on”?
RUBY,No!
GERTIE,Is it just... this?
RUBY,Oh my God. No. Stop!
GERTIE,Then show me!
LEO,What’s up with Gertie? She just told me she has herpes.
BERNARDO,"Energy! I’m falling asleep! Guys, sounds like a funeral."
BERNARDO,"Come on! Guys, come on! You’re teenagers! All you think about is getting it on!"
BERNARDO,Bob!
BERNARDO,Come! Get up here. Come on!
BERNARDO,"Come on, sing."
RUBY,I’ve been really tryin’ baby...
BERNARDO,"No, no, no! You’re not breathing. There’s no sound without breath and none of you are breathing. Fill your belly. Fill it up."
BERNARDO,"Come on, that is not a belly! This... This is a belly!"
BERNARDO,"Okay, follow me. Remember the “little dog, big dog” exercise? Okay, “little dog.”"
BERNARDO,Hah hah hah.
BERNARDO,"Do it! Come on! Hah hah hah hah. Push, push, push!"
BERNARDO,Medium dog! Hah hah hah hah. Big dog!
BERNARDO,You’re embarrassed? Really?
BERNARDO,"Everyone! “Little dog, big dog”! Come on! And..."
BERNARDO,"Pant, pant! Push. Medium dog! Big dog! Engage your core. Blow it out. Push, push!"
BERNARDO,"Push, push, push! Engage your core! More, more! Now... sing!"
RUBY,"I've been really tryin', baby."
BERNARDO,Yes!
RUBY,Tryin' to hold back these feelings for so long...
BERNARDO,Now we’re talking!
RUBY,"And if you feel, like I feel, baby. Come on... come on."
BERNARDO,Well. It’s not sand and glue.
BERNARDO,Ruby. Miles. Come here.
BERNARDO,"Today, if it’s possible. Thank you. Do you two know each other?"
RUBY,Yeah.
MILES,Kind of.
BERNARDO,"Okay... I need a duet. I need a duet for the Fall Concert. “You’re All I Need to Get By,” you know it?"
MILES,Yeah.
BERNARDO,Educate yourself.
BERNARDO,We’ll work next class.
TONY,"Eight hundred for three. It’s as good as I can do. But I’ll take them all, okay?"
LEO,Dad’s out back.
RUBY,What are you giving him?
LEO,"Ruby, stop, I got this."
GIO,2.75.
RUBY,I just heard Tony tell McKinny it was three. And his shit looks like it’s been baking in the sun.
LEO,"Ruby, get out of here! Out of here!"
RUBY,He’s ripping you off!
RUBY,We’re out in public.
FRANK,It’s medicinal.
RUBY,I don’t think being deaf makes it legal to spark a fatty.
LEO,What the hell was that?!
RUBY,I got the price up didn’t I?
LEO,I was handling it! You made me look stupid.
RUBY,"No, you look stupid when Gio throws out any number he wants and you can’t cross-check it!"
FRANK,"Guys! You want to fight, go fight those assholes! Our family sticks together. I’d give my left nut to tell them to go screw themselves."
RUBY,So do it.
FRANK,Who’s gonna sell our fish?
RUBY,Us!
LEO,Us!
CHORUS,"It's your thing, do what you wanna do. I can't tell you, who to sock it to. It's your thing, do what you wanna do."
BERNARDO,Did you work on the song? Good! Blow my tiny mind.
RUBY,"You’re all I need to get by. Like the sweet morning dew, I took one look at you. And it was plain --"
MILES,"You’re all I need to get by. Like the sweet morning dew, I took one look at you. And it was plain --"
BERNARDO,You did not work on this.
RUBY,"We did. Just not, like, together."
BERNARDO,"Dios mio. DU-ET. It’s in the word. You must DO-ET together! Face each other. Come on! Face each other. You are afraid of her? You are wise. Come on, he does not have piojos. Guys, this is not the Pledge of Allegiance. It’s a love song. A love song. Try to imagine what it’s like to sacrifice everything for another human!"
MILES,"So, again?"
BERNARDO,"No. Of course, again! You go first Miles. Okay? Let’s take it from the verse. Ready?"
MILES,"Like the sweet morning dew, I took one look at you. And it was plain to see, you were my destiny."
RUBY,"With my arms open wide, I threw away my pride --"
BERNARDO,"Good, good. Stop, stop! Good. In the chorus, try the harmony up."
MILES,“No looking back for us.”
BERNARDO,Good! I’m not angry at this. Go work and come back.
BERNARDO,Try it on the guitar.
MILES,Cool.
BERNARDO,You can sing. You have no control but your tone is lovely.
RUBY,Thanks. It’s my favorite thing.
BERNARDO,What are you doing next year?
RUBY,I don’t know. Working with my dad.
BERNARDO,No college?
RUBY,I’m not good at school.
BERNARDO,Miles is auditioning for Berklee College of Music. I’ve been coaching him for his audition. You don’t know Berklee?
RUBY,I’ve heard of it.
BERNARDO,"Come on, I grew up in Mexico City and even I knew Berklee! Abraham Laboriel, the famous bassist went there. I did too."
RUBY,I can’t afford school.
BERNARDO,They have scholarships. How do you feel when you sing?
RUBY,I don’t know. It’s hard to explain.
BERNARDO,Try.
BERNARDO,"You would need to sight-read and learn a classical piece. I need your nights and weekends. I do not waste my time. So, if I am offering, it is because I hear something."
RUBY,I joined the choir.
JACKIE,Why?
RUBY,I like to sing.
RUBY,What?
JACKIE,"You’re a teenager. If I was blind, would you want to paint?"
RUBY,Why is it always about you?
RUBY,"I’m meeting people! I’m making friends. You know what, you should get out in the world too."
LEO,"We should do a Co-Op. Look, there’s empty warehouses all over the place."
LEO,"We could organize a business, get the other boats on board..."
FRANK,How?! Who’s gonna support us? We’re the deaf guys!
FRANK,They look at us like we’re a joke.
BRADY,Hey! I’m going to Pratty’s for a brew. Who wants to go?
LEO,I’m gonna go.
FRANK,You want me to text Ruby?
LEO,No. I’m a grown man.
BRADY,"So then, he hooks his arm around the pole, bear hugging it. But when he does, he loses his pants! They go down to his knees. There he is hanging, with his milky white, ginger ass hanging out. And he’s still like thirty feet from the pole! But of course, he’s shit- faced--"
JIMMY,Shocker!
BRADY,"Hey buddy, come have a seat."
BARTENDER,Want some ice for your eye?
BARTENDER,"Ah, yeah."
RUBY,"At least they support you, right? Your music?"
MILES,"Well, my dad insists guitar is a waste of time because it’s not a true string instrument. They suck the fun right out of it."
RUBY,I’m sorry about all of this. My house is kind of gross.
MILES,It’s cool.
MILES,No way! The Shaggs. I’m really here to just steal these ladies. I can’t believe this actually works.
RUBY,"It sounds like shit, but so does my stereo. My mom thought it was a waste of money. It was two dollars from Goodwill."
MILES,Do they even get what music is?
RUBY,My dad really likes gangsta rap ‘cause of the bass.
MILES,When we were little I used to see you guys in town.
RUBY,We were hard to miss.
MILES,"This one time, I think it was like third grade, you were at the Seaport Grille. You were ordering for your parents, talking to the waiter like a total baller. And then you ordered two beers. I thought it was so cool."
RUBY,Really?
MILES,"Yeah. My parents wouldn’t even let me ride the bus by myself. They’re weird, and they hate each other, so there’s that."
RUBY,So how should we do this? Stand?
MILES,Maybe we face each other.
MILES,"Like the sweet morning dew, I took one look at you. And it was plain to see, you were my destiny --"
RUBY,"With my arms open wide, I threw away my pride -- Sorry, this is super weird."
MILES,Okay.
RUBY,I don’t know where to look.
MILES,"Well, do you want to try, like, going back to back?"
RUBY,"Yeah, please."
MILES,"Like the sweet morning dew, I took one look at you. And it was plain to see, you were my destiny --"
RUBY,"With my arms open wide, I threw away my pride. I'll sacrifice for you, dedicate my life for you. I will go where you lead. Always there in time of need --"
MILES,"And when I lose my will, you'll be there to push me up the hill --"
RUBY,"There's no, no looking back for us. We got love sure 'nough, that's enough. You're all, you're all I need to get by."
MILES,"There's no, no looking back for us. We got love sure 'nough, that's enough. You're all, you're all I need to get by."
MILES,Is that your mom?
RUBY,Uh. Yeah.
MILES,Is she okay?
FRANK,We need to discuss this.
RUBY,"No, we don’t."
JACKIE,We had no idea you were home.
RUBY,The doctor said you’re not even supposed to have sex!
FRANK,Look at your mother! Hot! How am I supposed to control myself?
MILES,Maybe I should go.
MILES,Okay.
FRANK,I want to know what your intentions are.
RUBY,"Dad, no!"
FRANK,Are you two having sex?
MILES,What is he saying?
FRANK,You screwing my daughter?
JACKIE,You two have to use condoms.
FRANK,Put a helmet on that soldier.
RUBY,Oh my god! Miles go! You guys are the worst!
MILES,Nice to meet you?
RUBY,Go!
RUBY,Ugh! I hate you!
GERTIE,Good for them. I don’t think my mom’s had sex since my dad left. Except with her divorce attorney.
RUBY,It was so embarrassing. I can’t ever see him again.
GERTIE,I’m sure he’s forgotten about it already.
MILES,"Hey, Ruby --"
RUBY,Get away from me!
MILES,"Wait, I didn’t do that, okay? I didn’t tell them --"
RUBY,"Yes, you did."
MILES,"No, no... I didn’t. I told Jay. One person. We were laughing. I thought it was funny!"
RUBY,"They shake their heads, they say I’ve changed."
BERNARDO,Breathe!
RUBY,"Well, something’s lost, but something’s gained. In living every day."
BERNARDO,Let it out! Don’t hold it.
RUBY,I’ve looked at life from both sides now. From --
BERNARDO,Don’t hold it!
BERNARDO,"Ruby, no! If you’re gonna pick Joni Mitchell, you gotta sing it. This is one of the great songs."
RUBY,"Yeah, I know!"
BERNARDO,You either find a way to connect to it or pick a different song.
BERNARDO,"Okay, come on! Shake your body, shake it. Shake your arms. Now, sing back at me."
BERNARDO,"No, no! You’re holding it."
RUBY,I’m not.
BERNARDO,"Yeah, you’re trying to sound pretty."
RUBY,I’m not.
BERNARDO,"Yes, you are."
BERNARDO,"Okay, you said, when you started school you talked funny. Funny how?"
RUBY,I talked like a deaf person.
BERNARDO,What does a deaf person sound like?
RUBY,You know.
BERNARDO,"No, no I don’t know. I want you to tell me."
RUBY,Different?
BERNARDO,Different how?
RUBY,"Like, wrong. Ugly."
BERNARDO,"Ugly, okay. Make an ugly sound for me."
RUBY,What?
BERNARDO,"Come on! Yeah. You think you were the only kid who ever got bullied? Who ever had a funny accent?! Look in my eyes. Push against my hands as hard as you can. Push! Make the ugliest, grossest, sound you can. Come on! URRGHHH!"
BERNARDO,No! Be a monster!
BERNARDO,Now sing at me!
BERNARDO,Yes! That’s it. THAT’S IT. THAT’S what I was waiting for. Hey!
BERNARDO,Yes!
BRADY,"You guys raise the quotas every year. It used to be 100 boats in that harbor, it must be 15 now."
JIMMY,What are you doing? Taking kickbacks from the government?
MONDO,"You want to control the fishing, but you don’t know what’s going on out there!"
JOHN KAUFMAN,That’s the point of the monitors.
MONDO,"Right, a snitch."
GIO,"Hey, hey, settle down. Settle down! Let’s be respectful."
JOHN KAUFMAN,We’re out there to collect data.
CHUBS,"Yeah well, your data is wrong, okay? The water’s gettin’ warmer, the fish are goin’ deeper."
JOHN KAUFMAN,Oh you’ve tested?
CHUBS,"Yeah. I see what’s coming up in my nets, you asshole!"
RUBY,Sorry.
FRANK,"You gotta interpret, I’m lost."
RUBY,What’s going on?
JOHN KAUFMAN,"We understand that the observers are a financial hardship, but it’s critical to protect the fishery."
GIO,"It’s John’s job to look out for the fish, and as head of the council, it’s my job to look out for you!"
GIO,It’s not the old days anymore. Everyone has to make some sacrifices.
JOHN KAUFMAN,"Guys, we are not the enemy here."
FRANK,Suck my dick!
RUBY,"Suck my dick. That’s from him, not me."
GIO,"Got a problem, Frank?"
FRANK,"We’re tired of this shit, Gio! You don’t care if these guys regulate us to death, ‘cause you’re the only one making money here! No one’s getting paid what their catch is worth! My dad fished, and his dad. So I’m gonna fight like hell to stay out on the water. Screw yourself. I’m done with the auction."
GIO,"Oh yeah, what are you gonna do?"
FRANK,We’re gonna sell our own fish! Any of you want to join us?
GIO,"Hey, what is this?"
LEO,You like giving this asshole 60% of your paycheck? Bring us your catch and we’ll double what you’re getting now!
RUBY,Double it?
LEO,"I have no idea. It sounded good though, right?"
JACKIE,What?!
FRANK,It just came out. I was in the moment.
JACKIE,How would that even work?
LEO,We get customers to sign up. They buy fish right off the boat.
JACKIE,Do you know how much work that is? There are so many steps!
LEO,I’ve looked into it.
JACKIE,There’s no money for it.
FRANK,You do our books. You could work with the other wives.
JACKIE,Those hearing bitches want nothing to do with me.
RUBY,Maybe if you didn’t call them hearing bitches?
JACKIE,And you! You hate people!
LEO,We could finally be part of the community.
JACKIE,We have our community.
RUBY,Who? Your deaf friends? You see them once a month.
LEO,What’s the problem? It’s a great idea.
JACKIE,We can’t talk to these people.
RUBY,Get your fresh catch here! Sign up now and get fish right off the boat! Ocean to your mouth!
BERNARDO,"Forte. Very loudly, fortissimo. Softly, piano, very softly, pianissimo."
MILES,Hey.
MILES,"Ruby, come on! I said I’m sorry."
BERNARDO,You’re late.
BERNARDO,Get your ass inside.
BERNARDO,That’s the third time you’re late!
RUBY,It’s only twenty minutes.
BERNARDO,I don’t care if it’s one minute! It shows me that you don’t respect me or my time.
RUBY,I have a lot going on.
BERNARDO,"Me too! I have a whole life that has nothing to do with you. If you waste my time, I will not work with you. Okay?"
RUBY,"I’m sorry, it won’t happen again."
BERNARDO,It better not.
MILES,You gonna avoid me till we graduate?
MILES,I wasn’t laughing at them for being deaf.
RUBY,Okay.
MILES,It was the situation.
MILES,"Look, I know it’s not an excuse, but it sucks in my house right now. And you’ve got, like, this like perfect life and..."
RUBY,What?
MILES,"Your parents are madly in love, they can’t keep their hands off each other and your house is..."
RUBY,Disgusting. My house is disgusting.
MILES,It’s not! It’s a home. You all work together and laugh and my family’s not like that! And then I listen to you sing and... I just do it ‘cause it’s expected from me.
RUBY,You have no idea what it’s like to hear people laugh at your family --
MILES,You’re right. I don’t.
RUBY,"And have to protect them. Because they can’t hear it, but I can."
MILES,"I know. I’m sorry, Ruby. I am. I’m a dick."
MILES,Can I make it up to you? Please.
MILES,I’m gonna text you every few minutes till you agree to hang out with me!
RUBY,That’s psychotic!
MILES,Okay! I will NOT DO THAT!
ANGELA,These foodie people eat anything now...
NINA,"Heads, tails, all sorts of garbage. Next thing you know, fish dick’s gonna be a new delicacy."
BARB,Fish don’t have dicks.
NINA,"This is your last free batch, kid."
RUBY,"Yeah, yeah I got you."
LEO,I can’t fit all these in the car.
RUBY,We need a truck.
JACKIE,Where are you going?
RUBY,I have my music practice.
JACKIE,You can’t go...
RUBY,What’s this?
JACKIE,The news! They’re doing a story on the family!
RUBY,Now? I can’t.
JACKIE,How are we gonna do the interview?
LEO,I can lip-read.
JACKIE,You’re not going to get all of it! This is important.
RUBY,My stuff is important too! I can’t.
JACKIE,You want us to fail?!
CHET,"Hi, you must be Jackie Rossi?"
FRANK,"Hopefully, people will support us and will buy their fish here."
CHET,"That’s great! So, how does this program work?"
FRANK,"Basically, the fishermen are at the mercy of the big guys."
FRANK,The goal is to sell fish directly to the people.
RUBY,Mr. V! Mr. V!
RUBY,Is that yours?
RUBY,I’m sorry. I want to do this.
BERNARDO,I don’t think so.
RUBY,Are you serious?
BERNARDO,"You have no discipline. You’re late, you’re unprepared. You wouldn’t last two days at Berklee. Out! Go"
RUBY,It’s not like that school did you any good.
BERNARDO,"You have what, seventeen years on this planet? You don’t know shit."
BERNARDO,You want to know why I’m a teacher? I’m good at this. But I can’t do my job unless you do yours. And I certainly don’t need a lesson in failure from someone who’s too afraid to even try.
RUBY,I’ve never done anything without my family before.
RUBY,I want to go to college. At Berklee. Music school. My teacher’s been helping me with my audition.
FRANK,College? In Boston? That city is full of assholes.
RUBY,So is everywhere.
JACKIE,You can’t go now. We just started the business. With you!
RUBY,That’s all you care about? Losing your free interpreter?
FRANK,You’re an important part of this.
JACKIE,It’s terrible timing.
RUBY,There will never be a good time. I can’t stay with you for the rest of my life!
FRANK,Nobody expects that from you.
RUBY,I have been interpreting my whole life. This is exhausting. Singing is what I love. It’s everything.
JACKIE,Did you know about this?
JACKIE,We can’t let her go.
FRANK,It’s college.
JACKIE,It’s not! It’s music school. And what if she can’t sing? Maybe she’s awful.
FRANK,She’s not awful.
JACKIE,Really? Have you heard her?
JACKIE,I’m worried. What if she fails?
FRANK,I’m tired. I don’t wanna talk anymore.
JACKIE,What do we do if she gets in? Then she’s gone. Our baby is gone!
FRANK,She’s not a baby.
JACKIE,She’s my baby.
FRANK,She was never a baby!
LEO,Where’s Ruby?
FRANK,She’s pissed.
LEO,"Yeah, but today?"
FRANK,Is that the observer? Seriously?
JOANNE,Hello!
LEO,I should make her jump.
JOANNE,I’m Joanne Biles. I’m your “At Sea Monitor.” I’ll be going out with you today.
JOANNE,Could you help me with... I don’t think I can get across.
JOANNE,Feels like rough seas today.
LEO,Should I throw her overboard?
MILES,"So, you gonna murder me?"
RUBY,I haven’t decided.
MILES,"Really? No, no, no..."
RUBY,Just don’t belly flop.
MILES,Are you crazy? That looks freezing.
RUBY,Get in!
MILES,Clear! Incoming!
MILES,"Oh god, it’s so cold. It went up my nose!"
MILES,"So, we good now?"
RUBY,After we do The Barge.
MILES,Which one’s The Barge?
MILES,"Wait, that’s like, 40 feet."
JOANNE,"Hey, is the engine regularly maintained?"
JOANNE,When was the last time you had your engine checked?
JOANNE,"Yeah, it’s loud! That’s why I’m asking."
JOANNE,Him too?
MILES,Haven’t kids like died doing this?
RUBY,It will definitely flip your eyelids inside out and give you the worst wedgie of your life.
RUBY,"Your legs are gonna start shaking, like cartoon style. So jump fast to save yourself."
MILES,Okay.
RUBY,And there’s a branch sticking out about halfway down. So jump out.
MILES,You’re really selling this.
MILES,Is that poison ivy?
MILES,Holy shit. Should we leave a note? In case people think this was a joint suicide?
RUBY,Let’s keep ‘em guessing.
MILES,"Yeah, there’s the shaky legs."
RUBY,Okay. One. Two...
MILES,"Wait, wait, wait."
MILES,Three! Saving myself!
RUBY,No!
MILES,Yeah! That hurt!
RADIO,"Fishing vessel Angela Rose, fishing vessel Angela Rose. Coast Guard. 25 off your starboard quarter. Channel 16. Over."
RADIO,"Fishing vessel Angela Rose. Coast Guard. 24, E21. 25, E21. Channel 16. Come in. Over."
RADIO,"Fishing vessel Angela Rose. Fishing vessel Angela Rose. Coast Guard. 24, E21. 25, E21. Come in, over. Fishing vessel Angela Rose. Fishing vessel Angela Rose. Coast Guard 25. You are in violation."
COAST GUARD OFFICER,"You sir, stand up! Drop the pick. Stand up! Stand up!"
MILES,Nailed it.
MILES,Check it out!
RUBY,What happened?
FRANK,You didn’t come to work. We’re done fishing. They suspended my license.
RUBY,Who did?
LEO,Coasties. The observer saw we were deaf and tipped them off.
RUBY,They can’t do that!
LEO,We were just working and they came to board us. We didn’t know.
RUBY,I told you. You need a hearing deckhand.
FRANK,"Yeah, that’s you! You were that person."
RUBY,I can’t always be that person.
LEO,She’s right. We need another guy.
JACKIE,We can’t afford it!
FRANK,"If you’d told me you weren’t coming, I’d have figured something out. But you didn’t."
RUBY,You’re seriously blaming me?
JACKIE,Your father was counting on you.
RUBY,No. Don’t put this on me! It’s not my fault.
COAST GUARD OFFICER,"You failed to obey an order by federal law enforcement to board your vessel. On top of that, you were operating your vessel in a negligent and dangerous manner due to your... disability. I have no choice but to administer the minimum fine, which is $1,000. And an additional penalty of $1,500."
FRANK,We can’t pay that unless we can get back on the water.
RUBY,"Officer, what do they need to do to be able to fish again?"
COAST GUARD OFFICER,"You will be required to have a hearing individual on board at all times to answer radios, hear ship whistles, etcetera. We will be monitoring you regularly to make sure you are in compliance. Do you have that person?"
FRANK,I’ll sell the boat. Take the money we can. That’ll be that.
RUBY,It’s fine. I’ll stay. I’ll work with you on the boat.
LEO,No!
RUBY,Yes. We can’t afford to pay someone else. And there’s nobody that’s gonna know how to sign.
FRANK,Are you sure?
RUBY,School can wait. I already decided. I’m excited.
LEO,"Oh, Saint Ruby! We’ll make a shrine to you on the boat."
JACKIE,Wait. She’s trying to help!
LEO,"Well, thank God you have her."
JACKIE,"Don’t kill me. I bought you a red dress for your concert. If you don’t like it, you don’t have to wear it."
JACKIE,I’m really glad you’re staying.
RUBY,Leo isn’t.
JACKIE,It’s complicated. He feels left out.
RUBY,That’s crazy. It’s always the three of you and then me.
JACKIE,I get it.
RUBY,Do you ever wish I was deaf?
JACKIE,"When you were born, at the hospital, they gave you a hearing test. And there you were, so tiny and sweet, with these electrodes all over you. And I... prayed that you would be deaf. When they told us that you were hearing, I felt... my heart sank."
RUBY,Why?
JACKIE,"I was worried that we wouldn’t connect. Like me and my mom, we’re not close. I thought I would fail you. That being deaf would make me a bad mom."
RUBY,Don’t worry. You are a bad mom for so many other reasons.
JACKIE,"I know I drive you crazy, with the clothes, the makeup. But honestly, I’m happy that you know who you are. You’re brave. Not like me."
RUBY,You hiding?
LEO,Not very well.
RUBY,You still mad at me?
LEO,You can’t fish full time.
RUBY,Why not?
LEO,Gertie told me that you can really sing. That’s special. You can’t stay here. They’ll keep looking to you for everything.
RUBY,What else am I supposed to do?
LEO,Let me do this! I got this! I’m the older brother and I get treated like a baby. I haven’t been able to do a thing with Fresh Catch!
RUBY,Because it all involves talking to hearing people!
LEO,So what? Who cares! You’re so afraid that we’ll look stupid. Let them figure out how to deal with deaf people! We’re not helpless! Our family was fine before you were born. Go!
BERNARDO,"We are not at Fenway, my friend. You must be ready to walk on stage in two minutes or you are not performing!"
BERNARDO,"Good evening, ladies and gentlemen! For those of you who don’t know, I’m Bernardo Villalobos, the choirmaster. Most of these kids call me Mr. V... to my face, I don’t know what they call me behind my back!"
JACKIE,Can you read his lips?
BERNARDO,"But I am very proud of this group. They have worked hard. So, I will shut up now and let you see your children, which is what you came for..."
