character,dialog
GRETA,There is the risk that conditions will be worse after fighting than before.
ONA,May I speak?
AUGUST,Please.
ONA,"Would it be a good idea, before we list the pros and cons of staying and fighting, to talk about exactly what we are fighting for?"
SALOME,It’s obvious: we’re fighting for our safety and for our freedom from attacks!
ONA,"Yes. But what would that mean to us? Perhaps we need a statement which describes what we want the colony to be like after winning the fight. Perhaps we need to know more about what we are fighting to achieve, not only what we are fighting to destroy."
MARICHE,Why don’t we talk about reality instead?
AGATA,Because our reality is an old one. And we are talking about creating a new reality.
NEITJE,Are we staying or going?
AGATA,Ona. Please tell us more about the statement you are thinking about.
ONA,"Men and women will make all decisions for the colony collectively. Women will be allowed to think. Girls will be taught to read and write. The schoolhouse must display a map of the world so that we can begin to understand our place in it. A new religion, taken from the old but focused on love, will be created by the women of the colony."
ONA,Our children will be safe.
GRETA,“Collectively.” You sound like August’s mother.
MARICHE,Ona. You are a dreamer.
ONA,We are women without a voice. We have nothing to return to. Even the animals of the colony are safer in their homes than we women are. All we have are our dreams. So of course we are dreamers.
MARICHE,"Would you like to hear my dream? I dream that people who speak nonsense, who have no grasp on reality, are not put in charge of making statements!"
AGATA,"The statement Ona described sounds good to me. We can add to it over time. For now, it will declare what we women see as the future of the colony, whether we are here or elsewhere. Are we agreed?"
GRETA,What will happen if the men refuse to meet our demands?
ONA,We will kill them.
AGATA,No. Ona. No.
AGATA,She is only joking.
SALOME,Maybe not.
MARICHE,What if the men who are in prison are not guilty?
AUTJE,Mother?
MARICHE,"Yes I know, Autje."
AUTJE,Then why are you asking-
NEITJE,We caught one of them. I saw him.
ONA,Only one.
SALOME,Yes. Only one. But he named the others.
MARICHE,But what if he was lying?
SALOME,But the point-
MARICHE,We must consider this.
SALOME,"No! That is not our responsibility! Because we aren’t in charge of whether or not they are punished. We know that we’ve been attacked by men and not by ghosts or Satan as we were led to believe for so long. We know we have not imagined these attacks, that we were made unconscious with cow tranquilizer. We know that we are bruised and infected and pregnant and terrified and insane and some of us are dead. We know that we must protect our children. Regardless of who is guilty!"
AGATA,"Alright, Salome, thank you, please sit down."
AGATA,Shall we move on?
MARICHE,"But if there is any chance that the men in prison are innocent, shouldn’t we be joining forces to secure their freedom?"
ONA,It is possible that the men in prison are not guilty of the attacks. But are they guilty of not stopping the attacks? Are they guilty of knowing about the attacks and doing nothing?
MARICHE,How should we know what they’re guilty of or not?
ONA,But we do know. We do know that the conditions have been created by men and that these attacks have been made possible because of the circumstances of the colony. And those circumstances have been created and ordained by the men.
MARICHE,"But wait, aren’t you suggesting that the attackers are as much victims as the victims of the attacks? That all of us, men and women, are victims of the circumstances from which the colony has been created?"
ONA,"In a sense, yes."
MARICHE,"So then, even if the court finds them guilty or innocent, they are, after all, innocent?"
ONA,"Yes, I would say so."
MEJAL,The elders called them evil.
ONA,But that’s not true.
SALOME,It’s the elder’s quest for power that is responsible.
ONA,Yes because they needed to have those-
SALOME,Those they’d have power over.
MEJAL,And those people are us.
AGATA,And they have taught this lesson of power to the boys and men of the colony and the boys and men have been excellent students.
MEJAL,But don’t we all want some type of power?
ONA,"Yes, I think so. But I’m not sure."
AGATA,The only thing we can be sure of is that time is disappearing.
AUTJE,But... we caught them. We caught them.
SALOME,Yes.
MARICHE,Yes you did.
AUTJE,Then why are you making it so complicated?
NEITJE,"It’s very, very boring."
ONA,We could ask the men to leave.
MEJAL,Is that a joke?
SALOME,"Are you crazy, Ona?"
AGATA,"No, no..."
GRETA,Ask the men to leave?!
AGATA,"None of us have ever asked the men for anything. Not a single thing, not even for the salt to be passed, not even for a penny or a moment alone or to take the washing in or to open a curtain or to go easy on the small yearlings or to put your hand on the small of my back as I try, again, for the twelfth or thirteenth time, to push a baby out of my body. Isn’t it interesting, that the one and only request we women would have of the men would be to leave?"
AGATA,It’s not an option. They wouldn’t leave.
GRETA,Asking the men to leave is not an option. I’d like you to imagine Ruth and Cheryl-
AGATA,"Oh no, not again."
ONA,Please stop. I’m afraid I’ll go into labour!
MARICHE,Look! August is still taking the minutes!
AGATA,You must think we’re all lunatics.
AUGUST,"I don’t. And it doesn’t matter what I think, anyway."
ONA,Do you think that’s true? That it doesn’t matter what you think?
ONA,How would you feel if in your entire lifetime it had never mattered what you thought?
AUGUST,But I’m not here to think. I’m here to take the minutes of your meeting.
ONA,"But if, in all your life, you truly felt that it didn’t matter what you thought, how would that make you feel?"
ONA,"When we have liberated ourselves, we will have to ask ourselves who we are."
SALOME,Will we be done by suppertime? I have to give little Miep her antibiotics.
GRETA,Where did you get antibiotics?
AGATA,She walked. She walked for a day and a half to the mobile klinic. With Miep on her back.
AGATA,"The Lord is gracious and compassionate, slow to anger, rich in loving kindness and forgiveness."
SALOME,I have to hide the antibiotics in Miep’s apple sauce or she won’t swallow them.
AGATA,"The Lord is gracious and compassionate, slow to anger, rich in loving kindness and forgiveness."
GRETA,"The Lord is gracious and compassionate, slow to anger, rich in loving kindness and forgiveness."
GRETA,I’m not crying. I’m moisturizing.
THE WOMEN,"Work, for the night is coming, Work, through the morning hours; Work, while the dew is sparkling, Work ‘mid springing flowers;"
GRETA,Forgive me. They are too big for my mouth.
AGATA,Well. Let’s take a break.
MEJAL,Don’t say a word about my smoking. Honestly.
AUTJE,Is she always going to be like this now?
MEJAL,Like what?
AUTJE,Like a man. Is Nettie always going to be a man now?
MEJAL,I think she always felt she wasn’t a woman. What happened to her just made it...final.
NEITJE,Is my brother listening?
MELVIN,Is my brother listening?
MAN,He is.
NEITJE,"Hello, little brother. I don’t know if it was your baby or one of your friends. But I think it was likely yours. Because there was something wrong with it. Small as a bun, but with everything intact. I loved it, I think. Isn’t that strange? I won’t speak of it... or anything else. Ever again."
MELVIN,"Hello, little brother. I don’t know if it was your baby or one of your friends. But I think it was likely yours. Because there was something wrong with it. Small as a bun, but with everything intact. I loved it, I think. Isn’t that strange? I won’t speak of it... or anything else. Ever again."
AUTJE,But…
MEJAL,But what?
AUTJE,She doesn’t speak anymore.
MEJAL,She speaks to the children. I think they call her Melvin.
MEJAL,I mean it. Not one word about my smoking.
AUGUST,"You know, during the second world war, in Italy, civilians would hide in bomb shelters. Volunteers were needed to power the generators that provided electricity. They rode bikes. When you were swinging from the rafter earlier, it reminded me of this. You would have been the perfect volunteer. If we were in a bomb shelter."
AUTJE,Where would I ride the bike to in such a small space?
AUGUST,"Ah yes. Well, the bike would be stationary."
AUTJE,I have to get the water to the yearlings.
AUTJE,Watch this.
AUTJE,I’ll bet you didn’t learn how to do things like that when you went to University.
AUTJE,Only facts about stationary bicycles in far off places.
AUTJE,I suppose I shouldn’t be too sad then. That I won’t ever go.
AUTJE,Why were you forced to leave?
AUGUST,My mother questioned things.
AUTJE,She questioned God?
AUGUST,Not God. Power. The rules that are made in the name of God. She encouraged others to question things too.
AUTJE,Like Aunt Ona?
AUGUST,Yes. Ona knew her well.
AUTJE,Did she die?
AUGUST,"But sometimes, listening to all of you speaking today, I can hear her so clearly."
AUTJE,Why did the elders let you come back?
AUGUST,I went to university. So I could serve a purpose and teach the boys.
AUTJE,Too late.
AUGUST,I want to help. And I don’t know how.
AUTJE,You came back for Aunt Ona didn’t you? The way you look at her is... funny. I don’t know why she won’t just marry you. You both say so much that doesn’t make sense.
LOUDSPEAKER,I am here to collect data for the 2010 census.
LOUDSPEAKER,I am here to collect data for the 2010 census. All residents must come out of their homes to be counted.
SALOME,Where is Autje?
AGATA,Well. We must begin without her.
SALOME,Were you smoking?
MEJAL,Is that any of your business?
GRETA,Please.
AGATA,We must decide this afternoon about staying or leaving.
AUTJE,I can’t live a second longer! Life is too cruel!
MARICHE,Autje! Wait until I get ahold of you!
GRETA,I could have had a heart attack!
AUTJE,Excuse me. Excuse me. The Census taker just told us that one of our men is planning to return late tonight. He is coming to get some old horses to auction.
GRETA,Ruth and Cheryl!
NEITJE,They need more bail money for the attackers.
MARICHE,Tonight?
MARICHE,Which man?
AUTJE,Father.
MARICHE,Your Klaas.
MARICHE,Oh.
AGATA,So. Time is of the essence. Everyone get back to your seats.
MARICHE,Are you trying to call us to order?
AUGUST,No. No. Please forgive me.
MARICHE,Why are you here? Why is my presence questioned when there is a man-
GRETA,Pros for leaving:
MEJAL,We will be gone?
GRETA,We will be safe.
MARICHE,"Perhaps not. But the first is most definitely a fact, that if we leave we will be gone."
MARICHE,Do we really have time to state the obvious over and over?
GRETA,"Add to the list this: We will not be asked to forgive the men, because we will not be here to hear the question."
AGATA,Yes. Autje?
AUTJE,We will see a bit of the world?
AUGUST,Let’s move on to the Cons of Leaving.
MARICHE,"We, the women, will decide what happens in these meetings. Not a two-bit failed farmer who must teach. You have been invited here. You have been invited here to listen to what we have to say and to write it down. Nothing more. Just. Listen."
GRETA,"Mariche! Klaas is returning soon and you are wasting time! Klaas will return to your home for just long enough to take his animals in order to sell for bail money that will see the rapists return to the colony and he will lay his hands on you and on your children, and you, as always, do nothing but fire away at us all like a Gatling gun with your misdirected rage. What good does that do?"
AUGUST,I would like to apologize for wrongly attempting to nudge the proceedings. That is not my place.
GRETA,Mejal!
MEJAL,I'll stop.
NEITJE,We don’t have a map. We don’t know where to go.
AUTJE,We don’t even know where we are!
GRETA,Hush. Put your hair away.
MIEP,I hurt.
GRETA,There are no Cons of Leaving.
AGATA,"Not to worry, Nettie."
MARICHE,"If we do leave the colony, how will we live with the pain of not seeing our brothers and our sons again? The men?"
GRETA,"Time will heal. Our freedom and safety are the ultimate goals, and it is men who prevent us from achieving those goals."
MARICHE,But not all men.
ONA,"Perhaps not men, but a way of seeing the world, and us women, that has been allowed to take hold of men’s hearts and minds."
NEITJE,So if we leave... if we leave... I will never see my brothers again?
AUTJE,Who will take care of them? Of them all?
GRETA,We can’t know if we will stay or leave before we resolve these last- minute concerns.
ONA,I wouldn’t call the future of our relationships with the boys and men we love “last-minute concerns.”
ONA,I need some water.
ONA,"It’s good to have you with us, August. To remind us of what is possible. Because it’s easy to forget."
AUGUST,"I am so sorry, Ona."
ONA,"One day, I would like to hear those words from someone who should be saying them."
ONA,"Why does love... the absence of love, the end of love, the need for love, result in so much violence?"
AUGUST,Ona.
AUGUST,Ona. I could take care of you and your child. I want to. I-
ONA,I know August. You don’t have to say the words.
ONA,If I were married I would not be myself. And so the person you love would be gone.
AUGUST,Your child-
ONA,"If we stay and don’t win the fight, my child will be given to another family here. Maybe even to the family of my attacker. If we stay and we don’t win the fight."
AUGUST,You won’t let that happen.
ONA,No. No I won’t.
GRETA,"August. We want to discuss options for the men and the older boys, if the women decide to leave."
SALOME,Which is a waste of time because we are not leaving.
MARICHE,The men should be allowed to leave with the women if they wish.
MEJAL,Then what on earth is the point of us leaving?
GRETA,"They could be allowed to join the women later, when the women have established themselves and are thriving."
AUGUST,"Should we add, thriving as a collective, literate community?"
MARICHE,Literate is your word. Not ours. We don’t need your university language to make our plans.
AGATA,Put it in. We know what it means. Continue.
GRETA,"Young boys, simple minded boys of any age, Cornelius who is confined to a wheelchair, will accompany the women."
MARICHE,I vote for the first option. They should leave with us if they wish.
MEJAL,The first option is ridiculous and should be crossed off the list.
MARICHE,"Why are some ideas written down and considered, and others crossed out?"
MARICHE,I want to leave.
MARICHE,I’d like to strangle myself.
ONA,"But Mariche, it’s possible that all the men would choose to leave with us. Then all we’d be doing is re- creating our colony, with all of its dangers elsewhere, wherever we end up."
AGATA,And the men would most definitely leave with us because they can’t survive without us.
GRETA,"Well, not for longer than a day or two."
SALOME,There is no possibility of the men leaving with us. Whatever we decide. And we have not decided to leave. I would like to remind everyone of that.
AGATA,Clearly these are unrealistic ideas. And how are we to leave at all if we have never been allowed to even see a map of the world?
AUGUST,I can secure a world map for you.
AGATA,Where on earth would you get a map August?
AUGUST,I also have a map of this specific region.
GRETA,That will do. We aren’t planning to travel the planet.
ONA,Perhaps we are. Did you know that the migration period of butterflies and dragonflies is so long that it is often only the grandchildren who arrive at the intended destination?
AUGUST,"So. Yes, so."
ONA,"Perhaps, if we went beyond where the map shows us, we could create our own map as we go."
GRETA,Now that is a unique idea.
SALOME,So now you want to leave? Ona?
GRETA,Oh.
ONA,I’m fine.
SALOME,She’s having one of her episodes.
GRETA,"Please, God. Restore Mejal’s equilibrium."
AGATA,"Almighty Father, in all humility and supplication we ask Thee for Thy abundant kindness this moment."
AGATA,"Please, in your beneficence, heal her. Please, we ask of Thee, envelop her in your strength and everlasting love, and please drive out the sickness that afflicts her now."
SALOME,Take the cigarette out of her pocket.
MEJAL,Alright. Help me up.
AGATA,Praise be to God.
MARICHE,Why is it only Mejal who has these sudden-
SALOME,Be quiet.
MARICHE,We were all attacked. Not all of us draw so much attention to ourselves.
MEJAL,Attention? What attention? I talk less than all of you put together. How have I offended you?
MARICHE,You have these “attacks.” You smoke. Why? Why is it so much harder for you than for us? We were all attacked. All of us. And the rest of us are all able to get through a day without-
GRETA,"We are wasting time by passing this burden, this sack of stones, from one to the next, by pushing our pain away. We mustn’t do this. We mustn’t play hot potato with our pain. Let’s absorb it ourselves, each of us. Let’s inhale it, let’s digest it, let’s process it into fuel."
GRETA,"Speak, Mejal. We are listening."
MEJAL,They made us...they made us disbelieve ourselves. That was worse than...
SALOME,Mejal?
GRETA,Perhaps Mejal’s episode was brought on by the thought of us creating our own map.
NEITJE,But I will draw it if we need-
GRETA,Not a fear of the do-it-yourself map making. But of what it means: that we are masters of our own destiny. That we would be setting off into unknowable space.
AGATA,Yes. It makes sense that one would panic.
MEJAL,I am not panicking.
AGATA,"Yes. But panic, in this case would be understandable."
MEJAL,But I’m not.
ONA,"Klaas, when he returns, may take horses or livestock that we will need along the way."
SALOME,"Along the way? We’re not leaving. You are changing your mind, Ona."
ONA,"I don’t believe that is a sin, is it?"
MARICHE,"How will we be forgiven for all this? How will we be forgiven if not by the elders whom we have disobeyed and who, if we leave, we will never see again. It will leave us unforgiven, with black hearts, and unable to enter the kingdom of god."
GRETA,Perhaps there will be other elders or men of God that will be able to forgive us our sins. Ones we haven’t met yet.
SALOME,"We do not have to be forgiven by the men of God for protecting our children from the depraved actions of vicious men who are often the very same men we are meant to ask for forgiveness! If God, in the book of Matthew asks: Let the children come to me and do not hinder them, then mustn’t we consider it a hindrance when our children are attacked? If God is a loving God He will forgive us Himself. If God is a vengeful God then He has created us in His image. If God is omnipotent then why has He not protected the women and girls of this colony? I will destroy any living thing that harms my child. I will tear it limb from limb, I will desecrate its body and I will bury it alive. I will challenge God on the spot to strike me dead if I have sinned by protecting my child from evil and by destroying the evil that it may not harm another! I will lie, I will hunt I will kill and I will dance on graves and burn forever in hell before I allow another man to satisfy his violent urges with the body of my four-year-old child!"
AGATA,No. Not dancing. Not desecration.
MEJAL,Salome.
AGATA,"I suggest that we think of what is good. “Whatever is true, whatever is honourable, whatever is just, whatever is pure, whatever is pleasing, whatever is commendable, if there is any excellence and if there is anything worthy of praise, think about these things... and the peace of God be with you.”"
THE WOMEN,"Whatever is true, whatever is honourable, whatever is just, whatever is pure, whatever is pleasing, whatever is commendable, if there is anything worthy of praise, think about these things… and the peace of God be with you."
SALOME,I will become a murderer if I stay. What is worse than that?
ONA,I know what these are. These are letters. But what are these?
AUGUST,"They are commas. They signify a short pause, or a breath, in the text."
AUGUST,There is also a butterfly called the comma.
ONA,Is that so?
AUGUST,Yes. It’s called the comma because-
ONA,"No. Let me guess. Because it flits about from leaves to petals, only briefly stopping on its way? Because its journey is its story, never stopping, only pausing, only moving."
ONA,Aha!
AGATA,"Salome, there is nothing worse than being a murderer. If you will become a murderer by staying in the colony, side by side with the men who are responsible for the attacks then you must, to protect your own soul and to qualify for entry to heaven, leave the colony."
MARICHE,We are not all murderers.
ONA,Not yet.
AGATA,"I have done what the verse from Philippians instructed, which is to think about what is good, what is just, what is pure, and what is excellent. And I have arrived at an answer. Pacifism. Pacifism is good. Any violence is unjustifiable. By staying here, we women would be betraying the central tenet of our faith, which is pacifism, because by staying we would knowingly be placing ourselves in a direct collision course with violence, either by us or against us."
AGATA,"This colony is the only home I’ve ever known, and I don’t want to leave. But by staying, we would be inviting harm. We would be in a state of war. We would turn this colony into a battlefield."
ONA,We cannot become murderers. And we cannot endure any more violence. That is why we must leave.
MEJAL,"Let’s shake a leg, then."
ONA,"I’m also thinking about the verse from Philippians and I’m thinking about what is good. Freedom is good. It’s better than slavery. And forgiveness is good. Better than revenge. And hope for the unknown is good, better than hatred of the familiar."
MARICHE,What about security and safety and home and family? What about marriage and love?
ONA,"I don’t know about those things, any of them. Except for love. And even love is mysterious to me. And I believe that my home is with my mother, with my sister and with my unborn child, wherever they may be."
MARICHE,Will you not hate that child? That child is the child of a man who inspires violent thoughts in you.
ONA,Mother! Again!
ONA,I already love this child more than anything.
ONA,He or she is as innocent and lovable as the evening sun. And so too was the child’s father when he was born.
ONA,Are you crying?
MARICHE,"If you are saying that forgiveness is better than revenge, aren’t you saying that we must stay here and forgive the men?"
ONA,"We cannot forgive because we are forced to. But if there is distance, perhaps I can begin to understand how these crimes may have occurred. And maybe from that distance, I can pity these men, and perhaps forgive them. And even love them."
AGATA,And so we must leave in order to have that distance.
ONA,Not fighting. But moving on. Always moving. Never fighting. Just moving...
MARICHE,Snap out of it.
SALOME,"You snap out of it, Mariche."
MEJAL,All of you snap out of it and focus. Have you lost your minds? The sun is gone.
GRETA,I want to tell another story about Ruth and Cheryl.
GRETA,"I was always frightened of the northern road out of the colony. So many gullies on either side of the road that are so deep. And it’s so narrow. The buggy used to lurch side to side. Ruth and Cheryl were simply following my commands on the reins but they were jerky and frenetic. It was dangerous. It was only when I learned to focus my gaze far down ahead of me, down the road, and not on the road immediately in front of Ruth and Cheryl that I started to feel safe."
GRETA,Leaving will give us the more far- seeing perspective we need to forgive.
GRETA,"Which is to love properly, and to keep the peace, according to our faith."
GRETA,"Therefore, our leaving wouldn’t be an act of cowardice or abandonment. It wouldn’t be because we were excommunicated or exiled. It would be a supreme act of faith, a step towards love and forgiveness."
GRETA,Leaving is how we demonstrate our faith. We are leaving because our faith is stronger than the rules. Bigger than our life.
GRETA,I am sorry. But I think I might be dying.
MEJAL,Mother. You are not dying. Your glasses need cleaning.
GRETA,I thought the lights were going out.
MARICHE,What are you laughing at? We can’t leave. It would be better to stay and fight than leave.
ONA,"Do you really mean that you want to stay and NOT fight? Because when was the last time you had the strength to stand up to the aggression of Klaas, to protect your children, or to get out of harm’s way?"
MARICHE,"Who are you to tell me what kind of wife and mother to be when you are neither one yourself? You are a spinster, a lunatic! A whore! An unwed mother!"
SALOME,"Ona was made unconscious and raped like the rest of us and now is pregnant as a result! How dare you call her a whore! Mariche, are you not afraid your own sweet boys will become monsters like their father because you do nothing to protect them or yourself-"
AUTJE,Stop.
SALOME,"Nothing to educate them, nothing to teach them the horror of their father’s ways, the sickness..."
