character,dialog
LAWRENCE,"Aldo, I feel wretched that my meagre tally may have come at your expense."
BELLINI,I had no idea you were so ambitious.
LAWRENCE,That’s a ridiculous thing to say.
BELLINI,"Is it...? I thought we had your support. If we liberals are not united then Tedesco will become Pope! You don’t know how bad it became, Thomas. The way he and his circle attacked the Holy Father towards the end? The smears, the leaks to the press. It was savage... He fought him every day of his pontificate and now that he’s dead he wants to destroy his life’s w ork. If Tedesco wins he will undo sixty years of progress!"
LAWRENCE,"You talk as if you were the only alternative, Aldo. Adeyemi has the wind behind him..."
BELLINI,Adeyemi? A man who believes homosexuals should be sent to prison in this world and hell in the next? Adeyemi isn’t the answer to anything and you know it! If you want to defeat...
LAWRENCE,"“Defeat?” This is a Conclave, Aldo. You talk as if it’s a war."
BELLINI,Because it is a war! And you have to commit to a side! Save your famous doubts for your prayers!
LAWRENCE,"For God’s sake, you cannot seriously believe I have the slightest d esire to become Pope?"
BELLINI,"Oh, every cardinal has that desire! Every cardinal, deep down inside, has already chosen the name by which he would like his papacy to be known!"
LAWRENCE,"Well, I haven’t!"
BELLINI,Deny it if you like. But search your heart and then tell me it isn’t so.
MONSIGNOR O'MALLEY,"Good morning, Your Eminence. Did you sleep well?"
LAWRENCE,"Perfectly, thank you."
MONSIGNOR O'MALLEY,The buses are ready.
LAWRENCE,I think I’ll walk.
LAWRENCE,"Oh, do go away."
ADEYEMI,"Good morning, Dean."
LAWRENCE,Joshua.
ADEYEMI,I want you to know that I very much agreed with your homily yesterday.
ADEYEMI,"We are all tested in our faith, Dean. W e all lapse. But the Christian faith is, above all, a message of forgiveness."
LAWRENCE,And tolerance.
ADEYEMI,"Exactly. Tolerance. I trust that when this election is over, your moderating voice will be heard in the very highest counsels of the Church. It certainly will be if I have anything to do with it. The very highest counsels."
CARDINAL NAKITANDA,Joshua!
ADEYEMI,"Excuse me, Dean."
CARDINAl LOMBARDI,The results of the second ballot are... Cardinal Adeyemi: thirty-four votes. Cardinal Tedesco: twenty-five votes. Cardinal Bellini: eighteen votes. Cardinal Tremblay: sixteen votes. Cardinal Lawrence: nine votes...
CARDINAl LOMBARDI,Cardinal Benitez: two votes. Other cardinals assigned a single vote: four votes.
LAWRENCE,"My brothers, in accordance with the Apostolic Constitution, we will not stop to burn the ballot papers at this point, but instead proceed immediately to the next vote."
CARDINAl LOMBARDI,The results of the third ballot are... Cardinal Adeyemi: fifty-two votes..
CARDINAl LOMBARDI,Cardinal Tedesco: thirty votes. Cardinal
CARDINAl LOMBARDI,Cardinal Tremblay: ten votes. Cardinal Bellini: nine votes. Cardinal Lawrence: five votes. Cardinal Benitez two votes.
LAWRENCE,I take it something has happened? 
LAWRENCE,Dear God. A bomb It’s unclear at this moment. There are injuries but no talk of fatalities so far.
MONSIGNOR O'MALLEY,There’s been an explosion your Eminence. In the Piazza Barberini.
LAWRENCE,Say nothing to the cardinal- electors about this Ray. We are sequestered and t hey must be shielded from any news of the outside world in case it influences their judgement. You understand? 
MONSIGNOR O'MALLEY,Of course your Eminence.
CARDINAL VILLANUEVA,"Well, it would seem that Adeyemi will be Pope before the day is out."
CARDINAL VILLANUEVA,I suppose the first black Pope will be a tremendous thing for the world.
CARDINAL SABBADIN,What am I supposed to tell them in Milan when they start to discover our new Pope’s social views?
GUTTOSO,"Dean, this morning’s incident. Have you heard any...?"
LAWRENCE,"Your Eminence, we are sequestered"
GUTTOSO,"Of course, but as a Romanmyself"
LAWRENCE,I’m sorry. Paragraph four of the Apostolic Constitution is quite clear.
BELLINI,Tell your congregation in Milan to celebrate the first African pontiff in the history of the Church.
CARDINAL SABBADIN,If Adeyemi was white we’d all be condemning him as more reactionary then Tedesco. It’s only because he’s...
BELLINI,Enough! It’s too late for this talk now.
BELLINI,All too late.
LAWRENCE,What happened?
CARDINAL LANDOLFI,She dropped a bottle of wine.
CARDINAL NAKITANDA,"May we have a word, Dean?"
LAWRENCE,Of course.
CARDINAL NAKITANDA,Our brother Joshua is troubled.
LAWRENCE,What just happened?
CARDINAL NAKITANDA,One of the nuns serving our table started talking to him. He tried to ignore her and then she dropped her tray and shouted something. He got up and left.
LAWRENCE,What did she say to him?
CARDINAL NAKITANDA,We don’t know. She was speaking Yoruba.
LAWRENCE,Where is Cardinal Adeyemi now?
CARDINAL NAKITANDA,"Clearly something is wrong, Dean, and he must tell us what. We have waited a long time for an African Pope. But he must be pure in heart and conscience. Anything less would be a disaster for us all."
LAWRENCE,"Could you tell me, where is the sister who just had the accident"
NUN,"She is with Sister Agnes, Your Eminence"
LAWRENCE,Would you be kind enough to take me to her?
LAWRENCE,Is there a rear exit we can use?
LAWRENCE,"Good afternoon, Sister. I need to speak to the nun who dropped her tray just now."
SISTER AGNES,"She is safe with me, Your Eminence. I am dealing with the situation."
LAWRENCE,I am sure you are Sister Agnes. But I must see her myself.
SISTER AGNES,I hardly think a dropped tray should concern the Dean of the College of Cardinals.
LAWRENCE,Even so...
SISTER AGNES,"The welfare of the Sister is my responsibility, Dean."
LAWRENCE,And this Conclave is mine.
LAWRENCE,"Please, sit, my child. My name is Cardinal Lawrence. How are you feeling?"
SISTER AGNES,She’s feeling much better.
LAWRENCE,Could you tell me your name?
SISTER AGNES,Her name is Shanumi.
LAWRENCE,"Please, do sit down."
SISTER AGNES,"Eminence, I really do think it would be better if..."
LAWRENCE,"Would you be so good as to leave us now, S ister Agnes?"
LAWRENCE,"Sister Shanumi, I want you to understand, first of all, that you are not in any sort of trouble. The fact of the matter is, I have a responsibility before God to make sure that the decisions we make here are the right ones. Now it’s important that you tell me anything that is in your heart and that is troubling you in so far as it relates to Cardinal Adeyemi. Can you do that for me."
LAWRENCE,Even if I give you absolute assurance that it will go no further than this room?
LAWRENCE,Would you like me to hear your confession?
ADEYEMI,"I’ll be ready in a moment, Dean."
ADEYEMI,Shouldn’t we be leaving?
LAWRENCE,In a moment.
ADEYEMI,"That sounds ominous.  If this is about the incident downstairs, I have no desire to talk about it."
ADEYEMI,I am the victim of a disgraceful plot to ruin my reputation. Someone brought that woman here and staged this melodrama. She’d never left Nigeria before and suddenly she is here in the Casa Santa Marta?
LAWRENCE,"With respect, Joshua, how she came here is secondary to the issue of your relationship with her."
ADEYEMI,I have no relationship to her! I hadn’t set eyes on her for thirty years until she turned up outside my room last night!
ADEYEMI,"It was...it was... A lapse, Dean. A lapse! “Let God grant us a Pope who sins and asks forgiveness, and carries on.” Your words!"
LAWRENCE,And have you asked forgiveness?
ADEYEMI,I confessed my sin at the time! My bishop moved me to another parish and I never lapsed again! Such relationships were not uncommon in those days. You know that!
LAWRENCE,And the child?
ADEYEMI,"The child? The child was brought up in a Christian household, and to this day he has no idea who his father is - if indeed it is me. That is the child."
ADEYEMI,We were very young.
LAWRENCE,"No, Your Eminence. She was very young. Nineteen years old. You were thirty."
ADEYEMI,"Thomas, please... Listen to me. I sensed the presence of the Holy Spirit this morning. I swear it. I am ready to t ake this burden. Does a single mistake thirty years ago disqualify me? I was a different man! I beg you, please don’t use this to ruin me."
LAWRENCE,"Joshua...the thought is not worthy of you. The woman will not speak of this to protect her son, and I am bound by the vows of the confessional."
ADEYEMI,So... I still have hope?
LAWRENCE,"No, Joshua. There is no hope. After such a public scene, there will be rumours. And you know what the Curia is like. Nothing terrifies our colleagues more than the thought of yet more sexual scandals."
LAWRENCE,I am more sorry than I can say. You will never be Pope. You must begin again.
LAWRENCE,But you are a good man. And you will find a way to atone.
ADEYEMI,Will you...will you pray with me?
ADEYEMI,"I call as my witness Christ the Lord, who will be my judge, that my vote is given to the one who before God I  think should be elected."
CARDINAl LOMBARDI,"The results of the Fifth Ballot are... Cardinal Tremblay, forty votes"
CARDINAl LOMBARDI,"Cardinal Tedesco, thirtyfour votes. Cardinal Bellini, thirteen votes. Cardinal Lawrence, eleven votes. Cardinal Adeyemi, six votes..."
CARDINAl LOMBARDI,"Cardinal Benitez, four votes."
LOMBARDI,"My brothers, that concludes the fifth ballot. No candidate having achieved the necessary majority, we shall resume voting tomorrow morning. >"
LAWRENCE,"Yes, Ray? "
MONSIGNOR O'MALLEY," The incident this morning, your Eminence. I have more information, if...?"
LAWRENCE,"No, Ray. I too must be shielded from any knowledge which could act as an...interference in the process of this Conclave. MONSIGNOR O’MALLEY Of course, Eminence."
MONSIGNOR O'MALLEY,"Of course, Eminence."
LAWRENCE,Anything else?
MONSIGNOR O'MALLEY,"Uhh...Oh, Cardinal Benitez. His health problems? He was issued with a return ticket to Geneva, paid for from the Pope’s own account. I checked the visa application. The purpose for travel was given as “medical treatment.” Anyway, whatever it was, it can’t have been serious. The tickets were cancelled. He never went"
LAWRENCE,"Alright. Thank you, Ray."
MONSIGNOR O'MALLEY,Forgive me. I know you said we should forget the matter of the withdrawn report but...I wondered in light of Cardinal Tremblay’s present...position? I could see if there was anything more I could find out?
LAWRENCE,I’m not a Wi tchfinder. It isn’t my job to go hunting for secrets in my colleagues’ pasts!
LAWRENCE,"I’m sorry, Ray. No more investigations. I think we’ve heard enough secrets. Let God’s Will be done."
MONSIGNOR O'MALLEY,"Good night then, Your Eminence."
BELLINI,Thomas.
CARDINAL SABBADIN,We need to decide how we are going to proceed.
LAWRENCE,Is this really necessary? I feel as if I’m at some American political convention.
CARDINAL SABBADIN,"Well, it isn’t going to take long. Our friend here does not have sufficient support amongst our colle agues to be elected Pope."
LAWRENCE,It isn’t over yet.
BELLINI,"I’m afraid, as far as I’m concerned, it is. The question arises, if I can’t win, whom should I advise my supporters to vote for?"
BELLINI,Obviously there is you. But...
CARDINAL SABBADIN,"But you can’t win either. Even if we delivered you all of Aldo’s fifteen votes - which I don’t believe we could - you’d still be in third place, behind Tremblay and Tedesco. No-one has enough traction to catch either of the front- runners. So, since we all agree that Tedesco would be a disaster..."
BELLINI,"I’m no more of an enthusiast for Tremblay than you are, Thomas. But we have to face the fact that--"
BELLINI,He has demonstrated a broad appeal. Perhaps he wi ll be a unifying force?
BELLINI,What?
LAWRENCE,Is this what we are reduced to? Considering the “least-worst” option?
BELLINI,"The field has narrowed. If we don’t change our votes, we’ll be here for weeks. Which is what Tedesco wants."
LAWRENCE,"I have been informed that, shortly before his death, the Holy Father had fallen out with Tremblay. In fact, that he intended to dismiss him from all offices in the Church."
LAWRENCE,"There is a rumour of a report of some kind, a report that was possibly withdrawn..."
BELLINI,"A rumour? Thomas, in the la st weeks of his life it is possible that the Holy Father was not entirely himself. He had become increasingly secretive and paranoid..."
CARDINAL SABBADIN,Even if there was a report...
CARDINAL SABBADIN,What I mean is...We’ve had a Pope who was in the Hitler Youth and fought for the Nazis. We’ve had Popes accused of colluding with communists and fascists. We’ve had Popes who have ignored reports of the most appalling sexual abuse of children...
BELLINI,We take the point...
CARDINAL SABBADIN,The point is - we will never find a candidate who doesn’t have some kind of black mark against them! We are mortal men! We serve an ideal - we cannot always be ideal.
BELLINI,So we’re agreed. We urge all our supporters to back Tremblay.
CARDINAL LOWENSTEIN,If this drags on much longer I might die before we find a new Pope.
LAWRENCE,Then let’s try to finish it.
BENITEZ,Your Eminence?
LAWRENCE,I’m sorry to disturb you. May I have a word?
BENITEZ,Of course. One moment.
BENITEZ,"Excuse me, at this time of day I always try to meditate for an hour..."
BENITEZ,In my travels I became used to not always having electricity. Now I find it helpful when I pray alone.
LAWRENCE,I must see if it helps me.
BENITEZ,Yes. Your difficulty with prayer.
BENITEZ,"If I may say... sometimes I find, instead of speaking, I have to become silent. And in the silence wait for God to be heard."
LAWRENCE,Yes. I’m sure you’re right.
BENITEZ,Excuse me...
LAWRENCE,"The other night you were kind enough to say yo u had voted for me. I don’t know if you’ve continued to do so, but if you have I would like to repeat my plea to you to stop."
BENITEZ,Why?
LAWRENCE,"First, because I lack the spiritual depth to be Pope. And secondly I can’t possibly win. A long drawn out Conclave would be seen by the media as proof that the Church is in crisis."
BENITEZ,You have come to ask me to vote for Cardinal Tremblay?
LAWRENCE,Yes. A nd to urge your supporters to do the same.
BENITEZ,Cardinal Tremblay has already spoken to me about this.
LAWRENCE,I’m sure he has.
BENITEZ,You want me to vote for a man you see as ambitious?
LAWRENCE,I do not want to see Tedesco as Pope. He would take the Church back to an earlier era.
BENITEZ,"I’m sorry. I cannot vote for a man unless he is the one I deem most worthy to be Pope. And for me, that is not Cardinal Tremblay. It is you."
LAWRENCE,I don’t want your vote!
BENITEZ,"Never the less, you have it."
SISTER AGNES,Sister Shanumi is on her way home to Nigeria. There was a flight to Lagos this evening. I thought it was best for everyone if she was on it.
LAWRENCE,How did Sister Shanumi come to be in Rome?
SISTER AGNES,"I received notification from the office of the Superioress General that she would be joining us. The arrangements were made in Paris. You should ask the Rue de Bac, Your Eminence."
LAWRENCE,"I would, except that, as you know, I am sequestered for the duration of the Conclave."
SISTER AGNES,Then you can ask them afterwards.
LAWRENCE,The information is of value to me now.
LAWRENCE,"I know you were close to the late Pope. When I tried to resign as dean, the Holy Father wouldn’t let me. I didn’t understand why at the time. But now I think I understand. I think he knew he was dying and for some reason he wanted me to run this Conclave. And that is what I’m trying to do. For him."
LAWRENCE,"Your Eminence, a word if I may?"
TREMBLAY,I was just on my way to bed.
LAWRENCE,It won’t take a moment. Come.
TREMBLAY,I know you enjoy mystery novels Thomas but this is...
LAWRENCE,I want you to withdraw your name from the next ballot.
LAWRENCE,You are not the right man to be Pope.
TREMBLAY,"Well, forty of our colleagues would disagree with you, so..."
LAWRENCE,Only because they don’t know you as I do.
TREMBLAY,"This is sad, Thomas. I shall pray for you and..."
LAWRENCE,"I know there was some kind of report into your activities. I know the Holy Father raised the matter with you hours befo re he died and that he dismissed you from all your posts. And I know that, somehow, you discovered Adeyemi’s surrender to temptation thirty years ago and arranged for the woman involved to be brought to Rome, with the express intention of destroying Adeyemi’s chance of becoming Pope."
TREMBLAY,I deny that accusation.
LAWRENCE,You deny asking our Superioress to transfer one of her sisters to Rome?
TREMBLAY,No. I asked her - but not on my own behalf.
LAWRENCE,"On whose behalf, then?"
TREMBLAY,The Holy Father’s.
LAWRENCE,You would libel the Holy Father in his own home?
TREMBLAY,"It isn’t libel, it’s the truth! The Holy Father gave me the name of a sister and asked me to make a private request to bring her to Rome. I had no idea why. And you... You should be careful Thomas. Your own ambition has not gone unnoticed. This might be seen as a tactic to blacken the name of a rival."
LAWRENCE,That is a d espicable accusation.
TREMBLAY,Is it? I wonder if you really are so very reluctant to have the chalice passed to you!
TREMBLAY,I shall pretend this conversation never took place.
LAWRENCE, But it has taken place!
LAWRENCE,It’s the report on the activities of Tremblay. It’s an overwhelming prima facie case that he is guilty of simony - an offence that is stipulated in the Holy Scripture as...
BELLINI,"I am aware of what simony is, thank you."
LAWRENCE,"He only obtained all those votes on the first ballot because he bought them. Cardenas, Diene, Figarella, Baptiste..."
LAWRENCE,And all of this done in the last twelve months when he must have guessed the Holy Father’s pontificate was coming to an end!
BELLINI,How do you know they didn’t use this money for completely legitimate purposes?
LAWRENCE,Because I’ve seen their bank statements.
BELLINI,Dear God.
LAWRENCE,Ours too. It would seem the Holy Father was spying on all of us. I don’t think he trusted anyone.
BELLINI,Where did you find these?
BELLINI,You broke the seals?
LAWRENCE,What choice did I have? I suspected Tremblay of bringing that poor woman from Africa to embarrass Adeyem i.
BELLINI,And did he?
LAWRENCE,"He asked for the transfer. He claims he did it at the request of the Holy Father but... You must continue with your candidacy, Aldo."
BELLINI,"Put them back. Put them back or burn them or... put them back. I couldn’t possibly become Pope in such circumstances, a dirty trick, a stolen document, the smearing of a brother cardinal... I’d be the Richard Nixon of Popes!"
LAWRENCE,Then keep clear of this. Leave it to me. I’m willing to take the consequences and...
BELLINI,You know who will gain most from this? Tedesc o! The whole basis of his candidacy is that the Holy Father led the Church to disaster by his attempts at reform. If you reveal this report it isn’t Tremblay’s reputation which will suffer - it’s the Church’s. Accusing the Curia of institutional corruption...
LAWRENCE,"I thought we were here to serve God, not the Curia..."
BELLINI,"Oh, don’t be naive!"
BELLINI,Put them back.
LAWRENCE,And have Tremblay as Pope?
BELLINI,We’ve had worse.
LAWRENCE,What has he offered you? Secretary of State?
LAWRENCE,"Five times I cast my ballot for you, Aldo. But I was wrong. You lack the courage required to be Pope."
SISTER AGNES,"I’ll do that for you, Your Eminence."
SISTER AGNES,How many copies do you require?
LAWRENCE,One hundred and eight.
CARDINAL SABBADIN,You have wasted this report! We could have used it to control Tremblay after he was elected Pope. All you have done is strengthen Tedesco.
BENITEZ,You should eat Dean.
LAWRENCE,"Did I do the right thing, Vincent?"
BENITEZ,"No one who follows their conscience ever does wrong, Your Eminence."
TREMBLAY,You are responsible for this I believe?
LAWRENCE,"No, Your Eminence. You are."
TREMBLAY,This report is entirely mendacious! It would never have seen the light of day if you had not broken into the Holy Father’s apartment to remove it!
LAWRENCE,"If the report is mendacious then why did the Holy Father, in his last official act as Pope, ask you to resign?"
TREMBLAY,"He did no such thing! As Monsignor Morales, who was at the meeting will confirm."
LAWRENCE,And yet Archbishop Wozniak insists that the Holy Father told him personally of the conversation...
TREMBLAY,The Holy Father - may his name be numbered among the high priests - was a sick man towards the end of his life as those of us who saw him regularly will confirm! TEDESCO TEDESCO
TEDESCO,"If someone else may be allowed to join this dialogue the names of eight cardinals have been blacked out. I assume the dean can tell us who they are? Let them confirm, here and now, whether Cardinal Tremblay requested their votes in return for the payment."
LAWRENCE,No. I won’t do that.
LAWRENCE,"Let each man examine his conscience, as I have."
LAWRENCE,I have no desire to create bitterness in this Conclave and will be happy to stand down as dean...
SISTER AGNES,Your Eminences... Your Eminences...
SISTER AGNES,"Eminences, although we Sisters are supposed to be invisible, God has nevertheless given us eyes and ears. I know what prompted the Dean of the College to enter the Holy Father’s rooms. He was concerned that the sister from my order who made that regrettable scene might have been brought to Ro me with the deliberate intention of embarrassing a member of this Conclave. His suspicions were correct. She was indeed here at the specific request of Cardinal Tremblay."
TREMBLAY,"My brothers, it’s true the Holy Father asked me to. I had no knowledge of who she was - I swear to you!"
ADEYEMI,Judas.
BELLINI,We seem to be running out of favourites.
LAWRENCE,"You should take over the supervision of this election, Aldo."
BELLINI,"Ha! No, thank you. You are steering this Conclave. Exactly where I do not know, but you are certainly steering it. And that firm hand of yours has i ts admirers. I’ve come to ask your forgiveness."
BELLINI,"I had the temerity to tell you to examine your heart, when all the time my own was..."
BELLINI,"Shameful to be this age and still not know yourself. Ambition, “the moth of holiness.” Perhaps it’s time you decided upon a name?"
BELLINI,"As the next most senior member of the Conclave, it will fall to me to ask you how you wish to be known as Pope. Rightly or wrongly, it would seem Tremblay is finished. This will be a contest between Tedesco and you. You’re the only one who can stop him now."
LAWRENCE,John. I would choose John.
BELLINI,It has a weight to it.
MONSIGNOR O'MALLEY,"Everyone has been taken to the Casa Santa Marta, Your Eminence. No one was seriously hurt. Some cuts, that’s all."
LAWRENCE,And outside? In the city? How bad is it?
LAWRENCE,Dear God.
MONSIGNOR O'MALLEY,How are you feeling?
LAWRENCE,I was looking at the darkness at the top of the painting.
LAWRENCE,"I used to think they were clouds. But I think it’s smoke. There’s a fire somewhere. Some violence. And St Peter, straining to keep his head upright."
MONSIGNOR O'MALLEY,Your Eminence? The Conclave? Do we continue?
LAWRENCE,"Complete privacy, Willi."
LAWRENCE,"My brothers, I would like to have the authority of the Conclave to discuss what has happened."
KRASINSKI,Paragraph four of the constitution states that nothing can be done in the College of Cardinals that “in any way affects the procedures governing the election of the Supreme Pontiff.” The very fact that you are holding this meeting outside the Sistine Chapel is an interference!
BELLINI,It’s quite clear that something serious has occurred and I for one would like to know what it is.
TEDESCO,"You are merely looking for an excuse to delay the decision! We are here to listen to God, not news bulletins."
BELLINI,"No doubt you think we shouldn’t listen to explosions either, but we all heard one!"
LAWRENCE,"Will all those who wish the Conclave to receive thi s information, please raise their hands?"
LAWRENCE,Very well.
LAWRENCE,"At eleven twenty this morning, a car bomb exploded in the Piazza del Risorgimento."
LAWRENCE,"Shortly afterwards, as people were fleeing the scene, an individual with explosives strapped to his body detonated himself. There are reports of further attacks in Louvain and Munich..."
LAWRENCE,The current death toll stands at fifty two. Hundreds have been injured.
TEDESCO,"Here! Here we see the result of the doctrine of relativism so beloved of our liberal brothers! A relativism that sees all faiths and passing fancies accorded equal weight, so that now, when we look around us, we see the homeland of the Holy Roman Catholic Church dotted with the mosques and minarets of Muhammad! Sembra che non ci * sia più la vera Fede"
TEDESCO,Perhaps there is to be no Truth at all! >
BELLINI," You should be ashamed, Tedesco!"
TEDESCO,Ashamed? Yes! We should ALL be ashamed!
TEDESCO,"We tolerate Islam in our land, but they revile us in theirs! We nourish them in our homelands, but they exterminate us in theirs! And now they are literally at our walls and we do nothing! How long will we persist in this weakness...? What we need now is a leader who will accept that we are once more facing a religious war!"
TEDESCO,A leader who will hold fast to our traditions! A leader who will put a stop to the drift that has gone on almost easelessly for the past fifty years and that has rendered us so weak in the face of this evil! We need a leader who will find the strength to fight these * animals
BENITEZ,My brother Cardinal…
BENITEZ,With respect... what do you know * about war? *
BENITEZ,"I carried out my ministry in the * Congo, in Baghdad and Kabul. I have * seen the lines of the dead and * wounded, Christian AND Muslim. When * you say “we have to fight” - what * is it you think we’re fighting? You * think it’s those deluded men who * have carried out these terrible * acts today. * No my brother. "
BENITEZ,"La lucha está aquí aquí  dentro de cada uno de  nosotros si cedemos al odio y  al temor, si hablamos de “bandos” en vez de hablar por cada hombre y cada mujer.  Esta es mi primera vez entre  ustedes y probablemente sea  mi última. Y perdónenme, pero  en estos días solo hemos  demostrado ser un grupo de hombres pequeños y mezquinos. Interesados solamente en  nosotros mismos, en Roma, en  la elección y el poder.  Pero estas cosas no son la  iglesia. La iglesia no es la tradición. La iglesia no es  pasado. La iglesia es l que hagamos en adelante."
ARCHBISHOP MANDORFF,"The drivers aren’t ready, Your Eminence."
LAWRENCE,"Then we shall walk, Willi."
LAWRENCE,"O Father, so that we may guide and watch over Your Church, give to us, Your servants, the blessings of intelligence, truth and peace, so that we may strive to know Your will, and serve You with total dedication. For Christ our Lord..."
LAWRENCE,"In the name of the whole College of Cardinals, I ask you, Cardinal Benitez, do you accept your canonical election as Supreme Pontiff?"
LAWRENCE,Do you accept?
BENITEZ,I accept
LAWRENCE,And by what name do you wish to be called?
LAWRENCE,Innocent
LAWRENCE,"Monsignor, I’m sorry to interrupt you..."
LAWRENCE,Ray...?
LAWRENCE,"I think you should start gathering the cardinal’s notes. The sooner we light the stoves, the sooner the world will know we have a new Pope."
LAWRENCE,Are you alright?
MONSIGNOR O'MALLEY,It wasn’t... It wasn’t the outcome I expected.
LAWRENCE,No. But it’s wonderful all the same.
LAWRENCE,"If it’s my position you’re worried about, let me reassure you I feel nothing but relief. Our new Holy Father will make a much greater Pope than I ever would have done."
MONSIGNOR O'MALLEY,May I speak with you in private?
MONSIGNOR O'MALLEY,"I’m sorry Your Eminence, I should have told you this morning as soon as I found out, but then...with everything that happened...and I didn’t dream that Cardinal Benitez would become..."
LAWRENCE,Just tell me what’s troubling you.
MONSIGNOR O'MALLEY,I found out... Switzerland. Cardinal Benitez’ trip to Switzerland.
LAWRENCE,Switzerland? You mean the hospital in Geneva?
MONSIGNOR O'MALLEY,It wasn’t a hospital. It was a clinic.
LAWRENCE,A clinic for what?
HAAS,"His Holiness won’t get robed, Your Eminence ."
LAWRENCE,"If you please, Father Haas..."
LAWRENCE,May I speak to you alone?
BENITEZ,Of course.
LAWRENCE,"You too, Father."
BENITEZ,It seems that even the smallest vestments are too large... I was waiting for you to come.
LAWRENCE,You must tell me about this treatment at the clinic in Geneva.
BENITEZ,"Must I, Dean?"
LAWRENCE,"Yes, you must! Within the hour you will be the most famous man in the world! So tell me - what is your situation?"
BENITEZ,"My “situatio n,” as you call it, is the same as when I was ordained a priest, the same as when I was made a cardinal."
LAWRENCE,But the... treatment... in Geneva...
BENITEZ,"There was no treatment. I considered it, prayed for guidance. And decided against it."
LAWRENCE,"And what would it have been, this treatment?"
BENITEZ,It was called a laparoscopic hysterectomy.
BENITEZ,"You have to understand, when I was a child, there was no way of knowing my “situation” was more..."
BENITEZ,"complicated. I was born to poor parents, in a community where boys were more prized than girls. And the life in the seminary is, as you know, a very modest one. But the truth is, there simply was no reason to think I was different from the other young men. Then, in my late thirties, I had an operation to remove my appendix. And that was when the doctors discovered that I had a uterus and ovaries. My chromosomes would commonly define me as being a woman. And yet I am also... as you see me."
BENITEZ,"It was a very dark time for me. I felt as if my entire life as a priest had been lived in a state of sin. Of course, I offered my resignation to the Holy Father. I flew to Rome and told him everything."
LAWRENCE,He knew?
BENITEZ,Yes. He knew.
LAWRENCE,And he thought it was acceptable for you to continue as an ordained minister?
BENITEZ,"I would assume so. After all, he made me a cardinal in pectore in full knowledge of who I am."
BENITEZ,We considered surgery to have what you might regard as the “female” parts of my body removed. But th e night before I was due to fly I realised I was mistaken.
BENITEZ,I was who I had always been. It seemed to me more of a sin to correct His handiwork than to leave my body as it was.
LAWRENCE,Then you... you are still...?
BENITEZ,I am what God made me. And perhaps it is my difference that will make me useful. I think again of your sermon. I know what it is to exist between the world’s certainties.
LAWRENCE,"Who knows about this, apart from O’Ma lley?"
BENITEZ,Only yourself.
BENITEZ,And one other of course.
BENITEZ,God.
CARDINAL BROTZKUS,Annuntio vobis gaudium magnum. Habemus Papam!
