character,dialog
SANBORN,It’s Eldridge!!
JAMES,Man down!!
SANBORN,Eldridge!!
JAMES,It’s not him.
SANBORN,He’s gone?!
SANBORN,"That way is towards the tanker, troops."
JAMES,"Hit ‘em with both lights. One, two, three!"
JAMES,"One, two, three."
JAMES,Eldridge you okay?
ELDRIDGE,I’m hit!
SANBORN,You hit him in the leg!
ELDRIDGE,Am I dead?
SANBORN,"No, you’re alright."
JAMES,You’re fine.
ELDRIDGE,Am I dead? Am I dead? Am I dead?
BECKHAM,"Hey, what’s up man? Hey Boomala, Boomala, wanna buys some DVDs, play some soccer!"
JAMES,How you doing? Doc says you’ll be okay.
ELDRIDGE,"My femur is shattered in nine places. He said I’ll be walking in six months if, I’m lucky."
JAMES,Six ain’t bad.
ELDRIDGE,Not bad? It fucking sucks man.
ELDRIDGE,"You see that! That’s what happens when you shoot somebody, you motherfucker."
JAMES,I’m sorry. Sorry.
ELDRIDGE,"You’re sorry? Fuck you, Will. Really fuck you. Thanks for saving my life but we didn’t have to go out looking for trouble so you could get your adrenaline fix, you fucking war mongerer."
ELDRIDGE,"Take care of yourself, Owen."
SANBORN,Get home safe. See you on the other side.
SOLDIER,"Don’t move! If you keep walking, we will shoot you!"
SERGEANT,Don’t move! Keep that translator back!
TRANSLATOR,But the bomb was forced on him.
SERGEANT,Don’t move. Stay still. If you keep walking we will shoot you.
SERGEANT,Keep that translator back.
TRANSLATOR,But the bomb was forced on him. Against his will. He is not a bad man!
SERGEANT,"He came walking up to our checkpoint, said he had a bomb strapped to him. He was sorry. He didn’t want it to go off. Then he started begging us to take it off him."
TRANSLATOR,Help this man. He’s not a bad man.
SANBORN,Not a bad man? He’s got a bomb strapped to him. This is a trap. He wants to draw us close.
JAMES,"Tell him to open his shirt, slowly. I need to see what’s inside."
JAMES,I’d need a seventy five meter perimeter. Tell him to get on his knees and touch the sky. Get down!
SERGEANT,Can we just shoot him?
TRANSLATOR,NO. He’s not a bad man. He has a family. The bomb was forced on him. He is asking for help. Only help.
JAMES,I want you to get back. I got it.
SANBORN,We’ve had our differences. Eldridge.  It happened. That’s water under the bridge. But this -- this is suicide.
JAMES,"That’s why it’s called a suicide bomb, right?"
BLACK SUIT,Inshalla. Inshalla.
JAMES,Put your hands up!
TRANSLATOR,"He says he has a family,"
JAMES,"Look, it would be a lot easier for me to disarm this if I just shoot you. Do you understand?"
JAMES,What is he saying?
TRANSLATOR,"He says, I don’t wish to die. I have a family. Please take this off me."
JAMES,Tell him to put his hands behind his head or I will be very happy to shoot him.
TRANSLATOR,"He says, please hurry he has a family."
JAMES,"Look, it’s not what I said. Tell him to put his hands behind his head or I will shoot him."
JAMES,"Sanborn,  we got a timer. We got a lot of wires. I need a little help on this."
SANBORN,"Roger that, what do you need?"
JAMES,Bolt cutters. But you got two minutes to get down here.
SANBORN,Roger that. I’ll be there in thirty seconds.
JAMES,I know. Its’ okay. You’re alright.
SANBORN,You weren’t kidding.
JAMES,Nope.
JAMES,What is this made out of?
SANBORN,Case hardened steel.
SANBORN,What’s our time?
JAMES,Two minutes.
JAMES,We’d need torch to get this off.
SANBORN,We don’t have one of those in the truck. He’s a dead man.
JAMES,Hold on let me think. We got this. I can handle it. I’m going to look at the back.
JAMES,"We don’t have enough time, Sanborn. We don’t have enough time. I have to get these bolts off."
SANBORN,"We at a minute and a half, we got to get out of here."
JAMES,I’ll handle this. Go.
SANBORN,"Look, Will, come on --"
JAMES,Go.
SANBORN,"Fuck him, Come on, man. James --"
JAMES,"Sanborn you have forty five seconds. YOU HAVE FORTY FIVE. He’s a dead man, Will!"
SANBORN,GET BACK!!! EVERYBODY GET BACK!!!
JAMES,I can’t There’s too many locks. I can’t do it. I can’t get it off. I’m sorry.
BLACK SUIT,"Please, please, please--"
JAMES,I’m sorry. You hear me? I’m sorry?
BLACK SUIT,Help me. Help me!
BLACK SUIT,No! No! Please
JAMES,I’m sorry.
JAMES,You alright?
SANBORN,No man.  I hate this place
JAMES,Have a hit.
SANBORN,"I’m not ready to die, James."
JAMES,"You’re not going to die out here, bro."
SANBORN,"Another two inches.  Shrapnel goes zing -- slices my throat. I bleed out like a pig in the sand. Nobody will give a shit. I mean my parents, they care, but they don’t count. Who else? I don’t even have a son."
JAMES,You’re going to have plenty of time for that.
SANBORN,"No man, I’m done. I want a son. I want a little boy, Will."
SANBORN,"I mean, how do you do it? Take the risk?"
JAMES,I don’t know. I guess I don’t think about it.
SANBORN,"But you know what I’m talking about, right? Every time we go out, you throw the dice. You recognize that, right?"
JAMES,Yeah. I do. But I don’t know why. Do you know why -- I am the way I am?
SANBORN,No I don’t.
YOUNG WOMAN,"Honey, will you grab some cereal and I’ll meet you at the checkout."
JAMES,Where’s the cereal?
JAMES,Some guy drove his truck into a middle of an Iraqi market. He starts  passing out free candies. All the kids come running up - he detonates.   They’re saying fifty nine dead...
JAMES,You know they need more bomb techs.
CONNIE,Will you chop these up for me?
JAMES,Boing! Boing! Boing!
JAMES,Boing! Boing!
JAMES,"You love playing with that, don’t you..? You love all your stuffed animals. You love your Mommy, your Daddy. You love your pajamas... You love everything, don’t you?"
JAMES,"But you know what buddy, as you get older some of the things that you love might not seem so special anymore. You know? Like your Jack- in-the-Box."
JAMES,"Maybe... you’ll realize it’s just a piece of tin and a stuffed animal. And the older you get, the fewer things you really love. By the time you get to be my age, maybe it’s only one -- or two -- things."
JAMES,"With me, I think it’s one."
SOLDIER,Welcome to Delta-Company.
