character,dialog
FRODO,"Sam! If you scare him off, we're lost."
SAM,"I don't care! I can't do it, Mr. Frodo. I won't wait around for him to kill us!"
FRODO,I'm not sending him away.
SAM,"You don't see it, do you? He's a villain"
FRODO,"We can't do this by ourselves,Sam. Not without a guide. I need you on my side."
SAM,"I'm on your side, Mr. Frodo."
FRODO,"I know, Sam. I know. You must trust me."
LEGOLAS,The stars are veiled. Something stirs in the East ... a sleepless malice.
MERRY,What you doing?
MERRY,Pippin? Pippin? Pippin! What are you doing?
MERRY,"Pippin, are you mad?"
PIPPIN,I just want to look at it. Just one more time.
MERRY,Put it back! Put – it – back!
MERRY,Pippin! Pippin!
LEGOLAS,He is here.
MERRY,Help! Someone help him!
GANDALF,Fool of a Took!
MERRY,Pippin!
PIPPIN,Gandalf! Forgive me.
GANDALF,Look at me! What did you see?
PIPPIN,A tree ... There was a white tree … in a courtyard of stone... It was dead!
PIPPIN,The city was burning..
GANDALF,Minas Tirith?? Is that what you saw?
PIPPIN,I saw ... I saw him ... I can hear his voice in my head.
GANDALF,What did you tell him? Speak!
PIPPIN,"He asked me my name, I didn't Answer ... he hurt me…"
GANDALF,What did you tell him about Frodo and the ring 
GANDALF,"There was no lie in Pippin's eyes; a fool, but an honest fool he remains. He told Sauron nothing of Frodo and the Ring."
GANDALF,We've been strangely fortunate. What Pippin saw in the Palantír was a glimpse of our enemy's plan.
GANDALF,Sauron moves to strike the city of Minas Tirith. His defeat at Helm's Deep showed our enemy one thing.
GANDALF,The Heir of Elendil has come forth. Men are not as weak as he supposed. There is courage still - strength enough left to challenge him.
GANDALF,Sauron fears this. He will not risk the peoples of Middle-earth uniting under one banner. He will raze Minas Tirith to the ground before he sees the return of the King.
GANDALF,"If the beacons of Gondor are lit, Rohan must be ready for war!"
THÉODEN,Tell me. Why should we ride to the aid of those who did not come to ours?
ARAGORN,I will go.
GANDALF,No!
ARAGORN,They must be warned!
GANDALF,"They will beYou must come to Minas Tirith by another road. Follow the river, look to the black ships. Understand this, things are now In motion that cannot be undone."
GANDALF,"Of all the inquisitive Hobbits, Peregrin Took, you are the worst! Hurry, hurry!"
PIPPIN,Where are we going?
MERRY,Why did you look - why do you always have to look?
PIPPIN,I don't know. I can't help it.
MERRY,You never can.
PIPPIN,"I'm sorry, all right? I won't do it again."
MERRY,"Don't you understand ... the Enemy thinks you have the Ring ... he's going to be looking for you, Pip. They have to get you out of here"
PIPPIN,And you. You're coming with me … Merry
MERRY,Come on!
PIPPIN,How far is Minas Tirith?
GANDALF,"Three days ride, as the Nazgûl flies, and you better hope we don't have one of those on our tail."
MERRY,Here - something for the road.
PIPPIN,The last of the Longbottom Leaf.
MERRY,"I know you've run out ... You smoke too much, Pip."
PIPPIN,But we'll see each other soon?
MERRY,I don't know... I don't know what's going to happen
PIPPIN,Merry?
GANDALF,Run Shadowfax. Show us the meaning of haste
PIPPIN,Merry!
ELROND,Take her by the safest road. A ship lies anchored in the Grey Havens. It waits to carry her across the sea … the last journey of Arwen Undómiel.
FIGWIT,Lady Arwen?
FIGWIT,We cannot delay.
ARWEN,What did you see?
ELROND,Arwen?
ARWEN,You have the gift of foresight – tell me what you have seen.
ELROND,I looked into your future and I saw death
ARWEN,There is also life. You saw there was a child… you saw my son.
ELROND,That future is almost gone.
ARWEN,But it is not lost...
ELROND,Nothing is certain.
ARWEN,"Some things are certain. If I leave If I leave him now, I will regret it forever. Ada, it is time. From the ashes a fire shall be woken, a light from the shadow shall spring,  enewed shall be blade that was broken… The crownless again shall be King…"
ARWEN,Reforge the sword.
ARWEN,Ada...
ELROND,Your hands are cold. The life of the Eldar is leaving you. It has begun.
ARWEN,"This was my choice. Ada ... Whether by your will or not, there is no ship now that can bear me hence"
GANDALF,We have just passed into the realm of Gondor.
GANDALF,Minas Tirith ... City of the Kings.
PIPPIN,It's the tree.Gandalf! Gandalf
GANDALF,"Yes, the White Tree of Gondor. The tree of the King"
GANDALF,"Lord Denethor, however, is not the king. He is a steward, only. A caretaker of the throne."
GANDALF,"Now, listen carefully. Lord Denethor is Boromir's father. To give him news of his beloved son's death would be most unwise ... And do not mention Frodo ... Or the Ring ... And say nothing of Aragorn, either. In fact, it's better if you don't speak at all, Peregrin Took."
GANDALF,"Hail Denethor, son of Ecthelion, Lord and Steward of Gondor. I come with tidings in this dark hour - and with counsel."
DENETHOR,Perhaps you come to explain this? Perhaps you come to tell me why my son is dead
PIPPIN,"Boromir died to save us ... my kinsman and me ... he fell, defending us from many foes."
GANDALF,Pippin!
PIPPIN,"I offer you my service, such as it is, in payment of this debt"
GANDALF,"Get up! My Lord, there will be a time to grieve for Boromir, but it is not now. War is coming ... the Enemy is on your doorstep. As Steward, you are charged with the defense of this city. Where are Gondor's armies?"
DENETHOR,"You think you are wise,  Mithrandir, yet for all your subtleties you have not wisdom. Do you think the eyes of the White Tower are blind? I have seen more than you know. With your left hand you would use me as a shield against Mordor, and with your right you would  seek to supplant me.I know who rides with Théoden of Rohan. Oh, yes. Word has reached my ears of this Aragorn, son of Arathorn, and I tell you now, I will not bow to this Ranger from the North, last of a ragged house long bereft of Lordship"
GANDALF,Authority is not given you to deny the return of the King – Steward!
DENETHOR,"The rule of Gondor is mine, and no other's!"
GANDALF,Come.
PIPPIN,"So I imagine this is just a ceremonial Position ... I mean, they don't actually expect me to do any fighting ... do they?"
GANDALF,"You're in the service of the Steward Now - You're going to have to do as you're told, Peregrin Took...Guard of the Citadel!"
PIPPIN,It's so quiet.
GANDALF,It's the deep breath before the plunge.
PIPPIN,"I don't want to be in a battle ... But waiting on the edge of one I can't escape is even worse. Is there any hope, Gandalf - for Frodoand Sam?"
GANDALF,There never was much hope. Just a fool's hope.
GANDALF,"Our enemy is almost ready, his full strength gathered. Not only Orcs, butmen as well. Legions of Haradrim from the South...Mercenaries from the coast ... All will answer Mordor's call"
GANDALF,This will be the end of Gondor as we know it. Here the hammerstroke willfall the hardest
GANDALF,"If the river is taken, if the garrison at Osgiliath falls, the last defenseof this city will be gone."
PIPPIN,"But we have the White Wizard, that's got to count for something."
GANDALF,"Sauron has yet to release his deadliest servant ... The one who will lead Mordor’s armies in war, the one they say no living man can kill."
GANDALF,The Witch-King of Angmar...
PIPPIN,You've met him before...
GANDALF,He stabbed Frodo on Weathertop He is the Lord of the Nazgûl - thegreatest of the nine
GANDALF,And Minas Morgul is his lair.
GOLLUM,"The Dead City, very nasty place, full of ... Enemies"
GOLLUM,"Quick! Quick! They will see, they will see. Come away, come away. Look! We have found it. The way into Mordor! The secret stairs ... Climb"
SAM,"No, Mr. Frodo!"
GOLLUM,Not that way!
SAM,No!
FRODO,They're calling me!
GOLLUM,Hide! Hide!
FRODO,I can feel his blade!
GANDALF,We come to it at last ... the great battle of our time
GANDALF,"This war is long planned. Sauron has hated The West through many ages ... It is aHatred that flows from the depths of time, Across the deeps of the Sea"
GOLLUM,"Come, Hobbits. We climb - we must climb!"
GANDALF,"The board is set, the pieces are moving."
GANDALF,"Peregrin Took, my lad, there is a task now to be done. Another opportunity for one of the Shire-folk to prove their great worth!"
GOTHMOG,Quiet!
FARAMIR,To the river – quick!
GOTHMOG,Faster!
ORC COMMANDER,Draw swords!
GANDALF,Amon Dîn ... come on...
GUARD,The beacon! The beacon at Amon Dîn is lit!
GANDALF,Hope is kindled.
ARAGORN,The beacons of Minas Tirith! The beacons are lit! Gondor calls for aid!
THÉODEN,Then Rohan will answer. Muster the Rohirrim
THÉODEN,"Assemble the Men at Dunharrow - as many Men as can be found. You have two days ... On the third, we ride for Gondor ... and war"
THÉODEN,"Gamling, make haste across the Riddermark Summon every able-bodied man to Dunharrow!"
ARAGORN,You ride with us?
ÉOWYN,Just to the encampment. It's tradition for the women of the Court to farewell the Men.
THÉODEN,So ... It is before the walls of Minas Tirith that the doom of our time will be decided.
ÉOMER,"Now is the hour! Riders of Rohan - Oaths you have taken. Now, fulfill them all - For Lord and land!"
MADRIL,We cannot hold them! The city is lost!
FARAMIR,Tell the Men to break up. We ride for Minas Tirith.
SOLDIER,Nazgûl!
FARAMIR,Take cover!
FARAMIR,Pull back! Pull back to Minas Tirith!
GOTHMOG,The age of Men is over. The time of the Orc has come.
IORLAS,Open the Gates! Pull!
FARAMIR,Mithrandir! They broke through our defenses. They have taken the bridge and the West Bank. Battalions of Orcs are crossing the River.
IORLAS,It is as the Lord Denethor predicted - long has he foreseen this doom
GANDALF,Foreseen and done nothing! Faramir? ... This is not the first Halfling to have crossed your path?
FARAMIR,No.
PIPPIN,You've seen Frodo and Sam?
GANDALF,Where? When?
FARAMIR,"In Ithilien, not two days ago. Gandalf - they are taking the road tothe Morgul Vale "
GANDALF,...And then the Pass of Cirith Ungol.
PIPPIN,What does that mean? What's wrong?
GANDALF,Faramir ... Tell me everything.
GOLLUM,"Careful, Master - careful! Very far to fall. Very dangerous on the stairs"
GOLLUM,"Come, Master. Come to Sméagol"
SAM,Mr. Frodo! Get back you! Don't touch him!
GOLLUM,"Why does he hates poor Sméagol? What has Sméagol ever done to him? Master? Master carries heavy burden ... Sméagol Knows ... Heavy, heavy burden. Fat one cannot know. Sméagol look after Master.  He wants it - he needs it! Sméagol sees it in his eyes. Very soon, he will ask you for it - you will see ... the Fat One will take it from you."
WITCH KING,Send forth all legions. Do not stop the attack until the city is taken. Slay them all
GOTHMOG,What of the Wizard?
WITCH KING,I will break him.
SOLDIER 1,What of Théoden's Riders?
SOLDIER 2,Will Rohan’s army come?
SOLDIER 1,Mithrandir?
GANDALF,Courage is the best defense that you have now.
PIPPIN,"Here do I swear fealty and service to Gondor, in peace or war, in living or dying, from this hour henceforth, untilmy lord release me, or death take me"
DENETHOR,"And I shall not forget it, nor fail to reward that which is given…"
DENETHOR,...fealty with love… ...valor with honor… disloyalty with vengeance I do not think we should so lightly abandon the outer defenses; defenses that your brother long held intact.
FARAMIR,What would you have me do?
DENETHOR,I will not yield the River and Pelennor unfought - Osgiliath must be retaken.
FARAMIR,"My Lord, Osgiliath is overrun."
DENETHOR,Much must be risked in war. Is there a captain here who still has the courage to do his Lord's will?
FARAMIR,"You wish now that our places had been exchanged, that I had died and Boromir had lived?"
DENETHOR,"Yes, I wish that."
FARAMIR,"Since you are robbed of Boromir, I will do what I can in his stead."
FARAMIR,"If I should return ... think better of me, father."
DENETHOR,That will depend on the manner of your return.
SAM,"What are you up to? Sneaking off, are we?"
SMÉAGOL,"Sneaking? Sneaking? Fat Hobbit is always so polite. Sméagol shows them secret ways that nobody else could find and they sa  ”Sneak!”, “Sneak!” Very nice friends, ohyes, my Precious, very nice."
SAM,"Alright, alright - You just startled me is all. What were you doing?"
SMÉAGOL,Sneaking!
SAM,"Fine, have it your own way. Sorry to wake you, Mr. Frodo. We have to be moving on."
FRODO,It's dark still.
SAM,It's always dark here-
SAM,It's gone ... the Elven bread!
FRODO,What? That's all we have left!
SAM,He took it! He must have!
GOLLUM,"Sméagol? No, no, not poor Sméagol. Sméagol hates nasty Elf bread!"
SAM,You're a lying wretch! What did you do with it?
FRODO,He doesn't eat it ... he can't have taken it.
GOLLUM,"What's this? Crumbs on his jacketses! He took it! He took it! I seen him, he's always stuffing his face when Master's not looking!"
SAM,That's a filthy Lie! You stinking two-faced sneak! Call me a thief…
FRODO,Sam! Stop it!
SAM,I'll kill him! I’ll kill him!
FRODO,"No, Sam!"
SAM,"Alright, I'm sorry, I didn't mean for it to go so far. I was angry ... Here, let'srest up a bit"
FRODO,I'm alright.
SAM,"No, no, you're not alright! You're exhausted. It's that Gollum; it's this place; it's that thing around your neck. I could help a bit ... I could carry it for a while - share the load."
FRODO,Get away!
SAM,I don't want to keep it ... I just want to help 
GOLLUM,See! See! He wants it for himself.
SAM,"Shut up, you! Go away. Get out of here."
FRODO,"No, Sam ... it's you.I'm sorry, Sam…"
SAM,But ... he's a liar ... he's poisoned you against me.
FRODO,You can't help me anymore.
SAM,You don't mean that.
FRODO,Go home.
GANDALF,Faramir! Faramir! Your father's will has turned to madness! Do not throwaway your life so rashly!
FARAMIR,Where does my allegiance lie if not here?
GANDALF,"Your father loves you, Faramir!"
DENETHOR,"Can you sing, Master Hobbit?"
PIPPIN,"Well ... yes, at least, well enough for my own people ... but we have no songs for great halls and evil times ... we seldom sing of anything more terrible than wind or rain."
DENETHOR,"And why should your songs be unfit for my halls, or for hours such as these. Come -
sing me a song"
PIPPIN,"Home is behind, the world ahead, And there are many paths to tread. Through shadow to the edge of night Until the stars are all alight. Mist and shadow, cloud and shade: All shall fade, all shall fade."
THÉODEN,"Grimbold, how many?"
GRIMBOLD,"I bring five hundred Men from the Westfold, My Lord."
ROHAN MARSHALL,"We have three hundred more from Fenmarch, Théoden King."
THÉODEN,Where are the riders from Snowbourn?
GAMLING,"None have come, My Lord."
THÉODEN,Six thousand spears ... less than half of what I'd hoped for
ARAGORN,Six thousand will not be enough to break the lines of Mordor.
THÉODEN,More will come.
ARAGORN,Every hour lost hastens Gondor's defeat. We have till dawn. Then we must ride
LEGOLAS,The horses are restless ... and the Men are quiet…
ÉOMER,They grow nervous in the shadow of the mountain…
GIMLI,That road there - where does that lead?
LEGOLAS,It is the road to the Dimholt... The door under the mountain.
ÉOMER,None who venture there ever return. That mountain is evil…
GIMLI,Aragorn!
GIMLI,Let's find some food.
ÉOWYN,There! A true Esquire of Rohan.
MERRY,"Sorry, it isn't all that dangerous. It isn’t even sharp."
ÉOWYN,"Well, that's no good, you won't kill many Orcs with a blunt blade. Come on"
ÉOWYN,To the Smithy - go!
ÉOMER,You should not encourage him.
ÉOWYN,You should not doubt him.
ÉOMER,I do not doubt his heart ... Only the reach of his arm
ÉOWYN,Why should Merry be left behind? He has as much cause to go to war as you. Why can he not fight for those he loves?
GANDALF,To the Black Ships...
ARWEN,"I choose a mortal life ... I wish I could have seen him, one last time"
GUARD,"King Théoden awaits you, My Lord."
THÉODEN,I take my leave.
ARAGORN,My Lord Elrond.
ELROND,I come on behalf of one whom I love. Arwen is dying.
ARAGORN,She stayed?
ELROND,"She will not long survive the evil that now spreads from Mordor The light of the Evenstar is failing. As Sauron's power grows, her strength wanes. Arwen's life is now tied to thefate of the Ring. The Shadow is upon us, Aragorn, the end has come. A fleet of Corsair ships sails from the South. They 'll be in the city in two days... You're outnumbered, Aragorn. You needmore men"
ARAGORN,"It will not be our end, but his."
ELROND,"You ride to war, but not to victory. Sauron's armies march on Minas Tirith - this you know - but in secret he sends another force which will attack from the river..."
ARAGORN,There are none.
ELROND,There are those who dwell in the mountain.
ARAGORN,"Murderers, traitors - You would call upon them to fight? They believe in
nothing. They answer to no-one."
ELROND,"They will answer to the King of Gondor. Andúril, flame of the West, forged from the Shards of Narsil."
ARAGORN,Sauron will not have forgotten the the blade that was broken shallreturn to Minas Tirith.
ELROND,The man who can wield the power of this sword can summon to him an army moredeadly than any that walks this earth. Put aside the Ranger - become who you were born to be - take the Dimholt road. Ónen i-Estel Edain.I give hope to Men
ARAGORN,Ú-chebin estel anim. I keep none for myself.
ÉOWYN,Why are you doing this? The war lies to the east; you cannotleave on the eve of battle. You cannot abandon the Men.
ARAGORN,Éowyn...
ÉOWYN,We need you here-
ARAGORN,Why have you come?
ÉOWYN,Do you not know?
ARAGORN,It is but a shadow and a thought that you love ... I cannot give you what you seek
GIMLI,Just where do you think you're off to?
ARAGORN,"Not this time ... This time you must stay, my friend."
LEGOLAS,Have you learnt nothing of the stubbornness of Dwarves?
GIMLI,"You might as well accept it - we're going with you, laddie"
GAMLING,Lord Aragorn!
ROHAN SOLDIER,Why does he leave on the eve of battle?
GAMLING,He leaves because there is no hope.
THÉODEN,He leaves because he must.
GAMLING,Too few have come. We cannot defeat the armies of Mordor.
THÉODEN,"No, we cannot… But we will meet them in battle,
nonetheless."
THÉODEN,I have left instruction: the people are to follow your rule in my stead ... Take up my seat in the Golden Hall ... long may you defend Edoras if the battle goes ill
ÉOWYN,"What other duty would you have me do, My Lord?"
THÉODEN,"Duty? ...No, I would have you smile again - not grieve for those whose time has come You shall live to see these days renewed. No more despair"
GIMLI,What kind of an army would linger in such a place?
LEGOLAS,"One that is cursed ... Long ago the Men of the Mountain swore an oath to the last King of Gondor - to come to his aid, to fight, but when the time came, when Gondor's need was dire, they fled ... Vanishing into the darkness of the mountain ... And so Isildur cursed them - never to rest until they had fulfilled their pledge."
GIMLI,The very warmth of my blood seems
LEGOLAS,"The way is shut. It was made by those who are dead, and the Dead keep it. The way is shut."
ARAGORN,Brego! I do not fear death!
GIMLI,"Well, this is a thing unheard of ... An Elf will go underground when a Dwarf dare not. Oh! I'd never hear the end of it!"
THÉODEN,We must ride light and swift. It's a long road ahead ... and man and beast must reach the end with the strength to fight.
MERRY,All my friends have gone to battle. I would be ashamed to be left behind!
THÉODEN,It's a three-day gallop to Minas Tirith. None of my Riders can bear you as a burden
MERRY,But ... I want to fight!
THÉODEN,I will say no more.
ÉOWYN,Ride with me.
MERRY,My Lady!
ÉOMER,Move out - move out!
THÉODEN,"Ride! Ride now, for Gondor!"
ARAGORN,One who will have your allegiance.
ARAGORN,You will suffer me!
ARAGORN,I summon you to fulfill your oath!
KING OF THE DEAD,The way is shut… It was made by those who are Dead and the Dead keep it...
ARAGORN,I summon you to fulfill your oath. t has been remade!
KING OF THE DEAD,None but the King of Gondor may command me It cannot be - that line was broken!
ARAGORN,It has been remade. Fight for us and regain your honor! What say you? What say you?
GIMLI,"Aghh! You’re wasting your time, Aragorn!and I will hold your oathfulfilled. What say you?"
ARAGORN,I am Isildur's heir. Fight for me and I will hold your oathfulfilled. What say you?
GATE GUARD,Open the gate! Quick!
IORLAS,Lord Faramir!
DENETHOR,Faramir! Say not that he has fallen…
IORLAS,"They were outnumbered, none survived."
GOTHMOG,Fear! The city is rank with it. Let us ease their pain. Release the prisoners
LIEUTENANT,Catapults!
DENETHOR,My son is dead. My line has ended.
PIPPIN,He's alive!
DENETHOR,The House of Stewards has failed!...
PIPPIN,"He needs medicine, My Lord!"
DENETHOR,My line has ended.
PIPPIN,My Lord!
DENETHOR,Rohan has deserted us. Théoden's betrayed me. Abandon your posts! Abandon your posts!
GANDALF,Prepare for battle!
GANDALF,Return to your posts!
GANDALF,Send these foul beasts into the abyss!
GOTHMOG,Stay where you are!
GANDALF,Stand to your posts! Do not give in to fear. Fight
PIPPIN,They called us out to fight...
GANDALF,This is no place for a Hobbit!
GANDALF,"Guard of the Citadel, indeed! Now, back up the hill - quickly! Quickly!"
ORCS,Grond! Grond! Grond!
FRODO,What is this place?
GOLLUM,Master must go inside the tunnel.
FRODO,"Now that I'm here, I don't think I want to."
SMÉAGOL,It's the only way.
FRODO,I can't go back.
FRODO,What's that smell?
GOLLUM,Orcses filth! Orcses come in here sometimes
GOLLUM,Hurry! This way
FRODO,Sméagol!
GOLLUM,Over here.
FRODO,It's sticky ... What is it?
GOLLUM,"You will see ... Oh, yes ... You will see"
FRODO,Sméagol! Sméagol!
GALADRIEL,"I give you the light of Eärendil - our most beloved star. May it be a light for you in dark places, when all other lights go out."
FRODO,Aiya Eärendil Elenion Ancalima! Hail Eärendil brightest of the Stars!
GOLLUM,"Naughty little fly, Why does it cry"
GOLLUM,"Caught in her web, Soon you'll be....Eaten!"
GOLLUM,"Got away did it, Precious? Not this time, not this time!"
SMÉAGOL,It wasn't us! It wasn't us! Sméagol wouldn't hurt master. Sméagol promised. You must believe us.It was the Precious! The Precious made us do it!
FRODO,"I have to destroy it, Sméagol. I have to destroy it for both our sakes."
FRODO,"I'm so sorry, Sam."
GALADRIEL,"This task was appointed to you, Frodo of the Shire. If you do notfind a way ... no one will"
GANDALF,To the Gates! Man the Gates!
DENETHOR,"No tomb for Denethor and Faramir. No long, slow, sleep of death embalmed. We shallburn, like the heathen kings of old. Bring wood and oil!"
GANDALF,"Steady! Steady! You are soldiers of Gondor! Nomatter what comes through that gate
you will stand your ground"
GANDALF,Fire!
SAM,"Let him go, you filth! You will not touch him again Come on and finish it!"
SAM,Mr. Frodo! Oh no! Frodo! Mr. Frodo! Wake up! Wake up ... don't leave me here alone. Don't go where I can't follow. Wake up! Not asleep ... Dead
GORBAG,What's this? Looks like Old Shelob's been having a bit of fun
SHAGRAT,"Killed another one, has she?"
GORBAG,No ... this fellow ain't dead.
SAM,Not dead!
SHAGRAT,She jabs him with her stinger and they go as limp as a boned fish. Then she has her way with them. That's how she likes to feed - fresh blood. Get him to the Tower!
SAM,"Samwise, you fool!"
ORC 2,This fellow will be awake in a few hours.
GORBAG,Then he'll wish he'd never been born.
DENETHOR,The house of his spirit crumbles! He is burning ... already burning.
PIPPIN,He's not dead! He's not dead! No! No! No! He’s not dead. No!
DENETHOR,"Hear now, Peregrin, son of Paladin ... I release you from my service…"
DENETHOR,Pour oil on the wood!
PIPPIN,Gandalf? ... Gandalf?
GANDALF,Pull back - to the second level! Hurry! Get the women and children out of here - get them out!
GOTHMOG,Move into the city ... Kill all in
GANDALF,Fight! Fight for your lives!
ÉOWYN,"Courage, Merry ... courage for our friends"
GOTHMOG,"Form ranks, you maggots! Form ranks! Pikes in front, lances behind."
THÉODEN,"Éomer, take your Éored down the left flank ... Gamling! Follow the King's banner down the centre. Grimbold, take your company right, after we pass the wall. Forth, and fear no darkness! Arise, arise, Riders of Théoden! Spears shall be shaken, shields shall be splintered ... A sword day, a red day , ‘ere the sun rises!"
ÉOWYN,"Whatever happens, stay with me.I'll look after you"
THÉODEN,"Ride now, ride now, ride, ride for ruin, and the world's ending!"
ROHIRRIM,Death!
THÉODEN,Death!
MERRY,Death!
ÉOWYN,Death!
THÉODEN,"Death! Forth, Eorlingas!"
GOTHMOG,Fire!
THÉODEN,Charge!
PIPPIN,Gandalf! Denethor has lost his mind. He's burning Faramir alive!
GANDALF,Come! Quickly!
DENETHOR,Set a fire in our flesh!
GANDALF,Stay this madness!
DENETHOR,No! Do not take my son from me! Faramir.
GANDALF,"So passes Denethor, Son of Ecthelion."
ÉOMER,Drive them into the river!
THÉODEN,Make safe the city! Reform the line...Reform the line! Sound the charge!
PIPPIN,I didn't think it would end this way...
GANDALF,"End? No, the journey doesn't end here. Death is just another path, one that
we all must take. The grey rain-curtain of this world rolls back, and all turns to silver glass… and then you see it..."
PIPPIN,"What, Gandalf? See what?"
GANDALF,White shores ... And beyond... a far green country under a swift sunrise.
PIPPIN,"Well, that isn't so bad."
GANDALF,"No... No, it isn't."
THÉODEN,Rally to me! To me!
WITCH KING,Feast on his flesh!
ÉOWYN,I will kill you if you touch him!
WITCH KING,Do not come between the Nazgûl and his prey!
HEAD ORC,"Late as usual! Get off your ships, you sea rats! There’s knife work here needs doing."
GIMLI,Plenty for the both of us ... May the best dwarf win!
WITCH KING,No man can kill me ... Die!
ÉOWYN,I am no man!
GIMLI,That still only counts as one!
THÉODEN,I know your face ... Éowyn… My eyes darken
ÉOWYN,No... I am going to save you...
THÉODEN,You already did...My body is broken ... you have to let me go.
ÉOWYN,No...
THÉODEN,"I go to my fathers ... in whose mighty company, I shall not now feel ashamed… Éowyn?"
KING OF THE DEAD,Release us
GIMLI,"Bad idea. Very handy in a tight spot, these lads - despite the fact, they're
dead!"
KING OF THE DEAD,You gave us your word.
ARAGORN,I hold your oath fulfilled... Go. Be at peace.
PIPPIN,Merry?
MERRY,I knew you'd find me. Are you going to leave me?
PIPPIN,"No, Merry. I'm going to look after you."
