character,dialog
SHANIQUA,I am my supervisor.
RYAN,What's your name?
SHANIQUA,Shaniqua Johnson.
RYAN,Big fucking surprise that is.
RYAN,They were doing something.
RYAN,Keep your hands in plain sight.
RYAN,I need to see your license and registration.
CAMERON,No problem.
RYAN,Evening.
CHRISTINE," How are you tonight, officer?"
CAMERON,I need to reach into the glove compartment to get the registration.
RYAN,"Do it slowly, please."
CAMERON,Here you go.
RYAN,"Stay in the vehicle, please."
RYAN ,"Step onto the sidewalk, please, sir."
CAMERON,I haven't been drinking.
RYAN,Then we shouldn't have a problem.
CHRISTINE,He doesn't drink. He's a Buddhist for Christ's sake.
CAMERON,"It's okay, Christine."
RYAN, Stand on your right foot and touch your nose with the index finger of your left hand.
CHRISTINE,I told you he doesn't drink.
RYAN,"Ma'am, I'm only going to tell you one time to wait in the vehicle."
CHRISTINE,Ma am?
CAMERON,"Get in the car, Christine."
CHRISTINE,"Don't you Ma  am me, I'm not your fucking mammy."
RYAN,"Both of you, turn around, hands on your head, interlock your fingers."
CAMERON,"Officer, we're a block from home"
RYAN,"Don't talk to me, put your hands on your head and interlock your fingers."
HANSEN,"What have we got? I'm a television director, my wife and I just came back from an awards dinner--"
RYAN,What did I just tell you?
CHRISTINE,Get your hands off him!
RYAN," Pat him down. Put your hands on your head, ma'am."
CAMERON,Do what he says.
CHRISTINE, Fuck you! And you keep your filthy fuckin' hands off me!
CHRISTINE,Ow! You fucking pig!
CAMERON,"Christine, stop talking."
RYAN,"That's quite a mouth you have. Course, you know that."
CHRISTINE,"Fuck you. That's why you're doing this, isn't it? You thought you saw a white woman blowing a black man and that just drove your little cracker ass crazy!"
CAMERON,"Christine, shut your goddamn mouth!"
RYAN,"I'd listen to your husband, Ma'am."
RYAN,"Do you have any guns or knives on you, anything I'm going to get stuck with?"
CHRISTINE,"I'm wearing a cocktail dress, what do you think?"
RYAN,You'd be surprised the places I've found weapons.
HANSEN,Clean.
RYAN," So, what do you think we should do about this, Mr. Thayer?"
RYAN,My partner and I just witnessed your wife performing fellatio on you while you were operating a motor vehicle.
RYAN ,That's reckless endangerment ...
RYAN ,... which is a felony. Then we could charge your wife here with lewd conduct and performing a sexual act in public.
RYAN,"Now, you say you're a block from home. We can use our discretion, let you go with a warning. Or we can cuff you and put you in the back of the car."
RYAN ,What do you think we should do?
CAMERON,We're ... sorry. We'd appreciate it if you'd ... just give us a warning.
RYAN,"Man's apologizing, Tommy. I think we can let them go, don't you?"
HANSEN,Yeah.
RYAN,Fine. You can go.
CAMERON,... Thank you.
RYAN,No problem. You folks drive safe now.
SHEREEN,It won't close.
FARHAD,Pull it hard.
FARHAD ,I can do that!
DORRI,You couldn't even get it open.
FARHAD,You have no respect for your father anymore? Give me the gun.
DORRI,There. Now you can shoot anybody you want.
FARHAD,That man could have killed your mother. You think I should let crazy people do what they want to us?
SHEREEN,"Farhad, it won't close."
SHEREEN , You should be at work.
ANTHONY,"No, you want to listen to music of the Oppressor, you go right ahead."
PETER,"How in the lunacy of your mind is Hip-Hop ""music of the Oppressor??"""
ANTHONY,"Listen to it! Nigga-this, nigga that; you think white people walk around calling each other honkies?? ""Hey, Honky, how's business?"" ""Goin' great, Cracker, we're diversifying."""
PETER,This better? You like this? Man's singing about lynchin' a nigga.
ANTHONY,And you think there's a difference?
PETER,"""Gonna buy me a rope, and lynch me a niggaaaaaaa ... """
ANTHONY,"You got no idea where Hip-Hop comes from, do you?"
ANTHONY,"Back in the sixties we had smart, articulate black men. Huey Newton,Bobby Seale, Eldridge Cleaver, Fred Hampton; these brothers were speaking out and people were listening."
PETER,"""I'd shoot him dead first, but I done broke my triggaaaaaaaaaa ..... . Gonna get out my sheet, put my hood on my heaaaad ..."
PETER,"The FBI said: ""Oh, we can't have that."" ""Gonna string him up good, and then he'll be deaaaad."" ""I know! Let's give the niggers this music by a bunch of mumbling idiots--"
ANTHONY,"--and they'll all copy it and sooner or later no one will be able to understand a fuckin' word they say! End of problem!"""
PETER,"""In the home of the brave and the land of the freeeee. Gonna have black boys swinging, from each old oak treeeeee."""
ANTHONY,What the fuck was that?
PETER,"Holy shit, we run over a Chinaman!"
ANTHONY,You're saying there's a Chinaman under this truck?
PETER,What do you not understand? There's a Chinaman stuck under the goddamn truck!
ANTHONY,Where the hell did he come from?!
PETER,Fuckin' China! What do you mean where'd he come from?!
ANTHONY,He was standing in the street?
PETER,"No, I think he comes with the truck, Anthony! It's an option now, for people who don't want to go through all the trouble of running over their own fucking Buddhahead!"
ANTHONY,"What the hell he do, leap out in front of the truck?"
PETER,"I don't know, maybe the FBI planted him under there to make car-jacking black people look bad in the eyes of the larger community. You got a theory about that, too?"
ANTHONY,This is so completely fucked.
CHOI ,Help me.
ANTHONY,"Shut up! I'm trying to think! Fuck-fuck-fuck! Okay, come on, get back in the truck."
PETER,What? You think we didn't drag him far enough?!
ANTHONY,"We'll drive away, he'll let go."
PETER,"He's not gonna let go! He's stuck under the fucking truck! If he coulda let go, he probably would have considered that option half a block back! Just grab his arm, we'll pull him outta there."
ANTHONY,You grab his arm it's gonna fall off! You're gonna be standing in the street holding a Chinaman's arm. Then what you gonna do?
PETER,"We leave him there, the man dies, and we're up on murder charges, Einstein. Now grab his goddamn arm!"
CAMERON,Who are you calling?
CHRISTINE,I'm gonna report their asses. Sons of bitches ...
CAMERON,And you actually think they're going to take you seriously?
CHRISTINE,Do you have any idea what that was like to have that pig's hands all over me? And you watch him do it and then you apologize to him?? What the fuck was that about?
CAMERON,"What did you want me to do, get us both shot?"
CHRISTINE,--They were gonna shoot us on Ventura Blvd??
CAMERON,"So, you would have been satisfied with just being arrested."
CHRISTINE,"You're right, Cam, much better to let him shove his hand up my crotch than get your name in the paper."
CAMERON,"Yeah, that's what I was worried about."
CHRISTINE,It wasn't? You weren't afraid all your good friends at the studio were gonna read about you in the morning and realize you were actually black?
CAMERON,You need to calm down here.
CHRISTINE,"No, what I need is a husband who won't just stand there while I'm being molested!"
CAMERON,"They were cops! They had guns! Where do you think you're living, with mommy and daddy in Greenwich?"
CHRISTINE,--Go to hell.
CAMERON,Maybe I shoulda let them lock your ass up. I guess sooner or later you should learn what it's like to be black.
CHRISTINE,"Fuck you, like you know. Closest you ever came to being black was watching the Cosby Show."
CAMERON,At least I wasn't watching it with the rest of the equestrian team.
CHRISTINE,"You know, you're right, Carn, I got a lot to learn. 'Cause I haven't quite learned how to shuck and jive. Let me hear it again: ""Thank you, Mr. Poh-licernan. You sure is kind to us po' black folk. You be sure to let me know next time you wanna finger-fuck my wife."""
CAMERON,You know what? Fuck you.
CHRISTINE,"Oh that's good. A little anger. A bit late, but nice to see."
JEAN,How much longer are you going to be?
DANIEL,This is the last door.
JEAN,Thanks.
JEAN,I need to talk to you.
RICK,Just find Flanagan.
JEAN,I want the locks changed again in the morning.
RICK,"Honey, why don't you go bed. Did you check on James?"
JEAN,"Of course I checked on James, I've checked him every five minutes since we've been home, don't patronize me! I want the locks changed again in the morning!"
RICK,"Shhh, it's okay. You just need to lie down."
JEAN,Didn't I just ask you not to treat me like a child?
MARIA,"Sorry, Mrs. Jean ..."
RICK,"Yes, Maria?"
MARIA,Is okay I leave now?
RICK,"Yeah, sure, thanks for staying."
MARIA,"No problem. Good-night, Mrs. Jean."
JEAN,Good-night.
JEAN ,I want the locks changed again in the morning.
RICK,Jean-
JEAN,And you could mention that we'd appreciate it if next time they didn't send a gang member.
RICK,You're talking about that kid in
JEAN,"Shaved head, pants down around his ass, prison tattoos?"
RICK,"Oh for Christ sakes, those aren't prison tattoos!"
JEAN,"Right, and he isn't going to sell our key to one of his gang-banger friends the moment he's out the door."
RICK,"Jean, it's been a tough night. Why don't you go upstairs and--"
JEAN,--wait for them to break in? I just had a gun pointed in my face!
RICK,Lower your voice!
JEAN,"And  my fault, because I knew it was going to happen! But if a white person sees two black men walking toward them and turns and walks the other way, she's a racist, right? Well, I got scared and didn't say anything and ten seconds later I had a gun in my face! Now I'm telling you that your amigo in there is going to sell our house key to one of his homies! And this time it'd be really fucking nice if you acted like you actually cared!"
KAREN,Flanagan doesn't think anyone has the story yet.
RICK,Flanagan's an idiot. We're talking minutes.
BRUCE,I've called a friend at KCBS
RICK,"--Bruce, you can call God himself: I'm the fucking District Attorney! I get my car jacked, it's gonna make the news. Christ, why did they have to be black?! No matter how we spin this I'm gonna either lose the black vote or the fucking law and order vote. I got West Side Jews up the ass; aren't there any Hasidic kids going bad?"
BRUCE,Do you have to say they were black?
RICK,"You're right, Bruce, I should have told my own cops that I couldn't quite make out the color of two men standing less than a foot from me. Give yourself a raise."
KAREN,I think you're worrying too much. You have a lot support in the black community.
RICK,"So did Gil Garcetti. Remember him? Former DA, tall guy, had that little run-in with"
KAREN,They stole your car at gunpoint in the middle of Westwood!
RICK,"Check the LA Weekly tomorrow, I'll be the one with the gun in my hand. If we can't duck this thing we have to neutralize it. You know what need? I need a black man I can pin a medal on. I need a picture of me pinning a medal on a fucking black man. What about that fire fighter who saved those campers in--"
BRUCE,He's Iraqi.
RICK,He's Iraqi? He looked black.
BRUCE,Iraqi. Saddam Khahum.
RICK,Saddam? You want me to pin a medal on an Iraqi named Saddam?? Are you out of your fucking mind?
DANIEL,How ya doing?
LARA,Okay.
DANIEL,"You didn't get scared or something, did you? There's no monsters in the closet? 'Cause I hate monsters."
LARA,There's no such thing as monsters.
DANIEL,"That's a good thing, then."
LARA,I heard a bang.
DANIEL,Like a truck bang?
LARA,Like a gun.
DANIEL,"Huh. That's funny. 'Cause we moved outta that bad neighborhood, not too many guns 'round here."
LARA,.... How far can bullets go?
DANIEL,"Oh, pretty far. But they usually get stuck in something and stop."
LARA,... What if they don't?
DANIEL,You thinking about that one that came through your window?
DANIEL,"Yeah, we never did find it, did we?"
LARA,"I think it didn't see me, 'cause was under the covers."
DANIEL,And you think it was that same bullet you heard tonight?
DANIEL ,Huh. You think maybe we should move again?
LARA,I like it here.
DANIEL,"Yeah. Me, too. But if that bullet found out where we live ... (realizes something) Hold on."
LARA,What?
DANIEL,I am so stupid. How could I forget this?
LARA,What?
DANIEL,"Never mind, you're not gonna believe me."
LARA,Tell me.
DANIEL,"Okay. When I was five, this fairy came into my room one night."
LARA,Uh-huh.
DANIEL,"See, me. I told you wouldn't believe Okay, you go to sleep now."
LARA,"No, tell me."
DANIEL,"... Okay, so this fairy comes into my room. And I'm like, ""yeah, .right, you're a fairy."" Anyway, we're talking, you know, and she's flying around the room, knocking my posters down and stuff."
LARA,She was flying?
DANIEL,"Yeah, she had these little stubby wings. But she coulda glued 'em on or something, right, I'm not gonna believe she's a fairy. So, she· says, ""I'll prove it. 11 And she reaches into her backpack and pulls out this invisible cloak. And she ties it around my neck, and she tells me it's impenetrable. You know what impenetrable means? (Lara shakes her head) It means nothing bad can get through it. Not bullets, nothing. And she says I should wear this cloak and nothing will ever hurt me. So, did. And my whole life I never got shot, stabbed, nothing. I mean, how weird is that? Only she tells me I'm supposed to give it to my daughter on her sixth birthday. And I forgot."
LARA,Can I touch it?
DANIEL,"Sure, go ahead."
LARA,I can't feel it.
DANIEL,"Pretty cool, huh? If you want, I can take it off and tie it around your shoulders, 'cause she showed me how to do that. Unless you think it's stupid."
LARA,... Don't you need it?
DANIEL,"Not anymore. So, what do you think? You want it?"
DANIEL,Okay.
DANIEL ,Hold your chin up.
DANIEL ,That too tight?
DANIEL ,You feel anything at all?
DANIEL ,Good. Then it's just right.
LARA,Do I take it off when I have a bath?
DANIEL,"No, you leave it on all the time. 'Till you grow up and have a daughter, and she turns six. Then you give it to her. Okay?"
LARA,Okay.
ANTHONY,What year was that van he was driving?
PETER,You want to steal the man's van? You already took his wallet--
DANIEL,Excuse me?
FARHAD,"I want go home, how long?"
DANIEL,I replaced the lock but you got a real problem with that door.
FARHAD,You fix the lock.
DANIEL,"I replaced the lock, but the door is bent, you gotta fix the door."
FARHAD,Fix the lock!
DANIEL,"Listen to me, you need a new door."
FARHAD,I need door? How much?
DANIEL,"I don't know, you gotta call someone who sells doors."
FARHAD,"You try and cheat me, right? You have friend who fix door?"
DANIEL,I don't have a friend who fixes doors.
FARHAD,"You fix the fucking lock, you cheater!"
DANIEL,"Listen, just pay for the lock, I won't charge you for my time."
FARHAD,"You no fix but I pay? You think I'm stupid. You cheat, you fix the lock!"
DANIEL,I'd really appreciate it if you'd stop calling me names.
FARHAD,You no fix the fucking lock!
DANIEL,I replaced the lock! You gotta fix the door!
FARHAD,Fucking cheat! You fucking cheat!
DANIEL,Fine. Don't pay. Have a good night.
FARHAD,You fix fucking lock! You fix fucking lock!
LUCIEN,"No, I understand. You run over a Chinaman, stuff him in the back and then bring the truck here so I can share in the experience."
ANTHONY,"It's a little bit of blood, it'll wash right off."
LUCIEN," Georgie, burn this thing."
ANTHONY,"Come on, man, it's a brand new Navigator. All you need is a little piece of carpet."
LUCIEN,You watch the Discovery Channel?
ANTHONY,Not a lot.
PETER,That's some good shit.
LUCIEN,"Every night there's a show with somebody shining a little blue light and finding tiny specs of blood spattered on carpets and walls and ceiling fans, bathroom fixtures, and special edition plastic Burger King drink cups. Then the next thing they show is some stupid redneck in handcuffs, who looks absolutely stunned that this is happening to him. Sometimes, the redneck is actually watching the Discovery Channel when they break in to arrest him. And he still can't figure out how on earth they could have caught him. Do I look like I wanna be on the Discovery Channel?"
LUCIEN,Then get the fuck out of my shop!
ANTHONY,"Yeah, make sure you get that. Because without him, things coulda gone wrong tonight."
RIA,Oh God! Oh God yes! Yes!
GRAHAM,Jesus!
RIA,Don't you dare!
GRAHAM,It could be S.I.D.
RIA,Don't you--!
GRAHAM, Graham Waters.
GRAHAM,"I'm sorry, this is Graham. Hello?"
GRAHAM ," Yeah .... No, Ma. He's not here."
RIA,"Oh, God, it's your mother?"
GRAHAM," No, I can't go looking for him. Ma? Because I can't. He'll be home, leave it alone. Ma? I gotta go, I'm having sex with a white woman."
GRAHAM ," Ma, I'll·call you tomorrow. Bye."
GRAHAM ,Sorry. Where were we?
RIA, I was white and you were about to jerk off in the shower.
GRAHAM,"Oh, come on. I woulda said Mexican but it wouldn't have pissed her off as much."
RIA,"That's funny, 'cause if my mother knew I was sleeping with a black man, she'd never speak to me again. Where's my goddamn blouse?"
GRAHAM,You put it on I'm just gonna have to rip it off.
RIA,"You gotta keep everybody at a certain distance, don't you? What happen, you start to feel something and panic?"
GRAHAM,Ria.
RIA,"Because I am so looking forward to hearing the ""we can't mix career and personal life"" speech. Like it's such a big mystery which one you'd choose. You don't pick a pair of socks without thinking what they're going to do for your career."
GRAHAM,You're pissed because I answered the phone.
RIA,That's just where I begin to get pissed. I don't know how I could have had sex with a man who could talk to his mother like that.
GRAHAM,This is about my mother?? What do you know about my mother?
RIA,I know if I was your father I'd give you a beating.
GRAHAM,"Yeah, I was raised badly. Take those clothes off and teach me a lesson."
RIA,"You want a lesson? How about geography? My father is from Puerto Rico, my mother is from El Salvador; neither one is Mexico."
GRAHAM,"So, then I guess the big mystery is: who gathered those remarkably different cultures together and taught them all how to park cars on their lawns?"
RYAN,"How you doing, Pop?"
POP RYAN ,"If I could piss I'd be doing a lot better.  Jesus. All right. I'm done, give me a hand."
POP RYAN ,Wait a goddamn minute. Okay.
RYAN,You're okay. You're okay.
POP RYAN,"Stop, stop. I gotta go back."
POP RYAN,You gonna stand there and stare at me?
SHANIQUA,Do you have American Spirit Lights?
FARHAD,Five seventy-five.
FARHAD ,I don't have change.
SHANIQUA,That's okay.
MARIA,"Sorry to use your car, Mrs. Jean. I turn my key this morning, nothing. (placing toy on counter) James want to take it to school, but I no want kids to fight over it."
JEAN,Are these dishes clean or dirty?
MARIA,All clean.
JEAN,"You know Maria, just once I'd like to wake up and find the dishes in the cupboard."
HANSEN,"I don't want to cause any trouble, Lieutenant, I just want a new partner."
DIXON,"I understand; your partner is a racist prick, but you don't want to stir up any bad feelings with him."
HANSEN,He's been on the force a long time--
DIXON,Seventeen years.
HANSEN,"--and I still have to work here, sir."
DIXON,"So, you don't mind that there's a racist prick on the force, you just don't want him in your car."
HANSEN,"If you need me to go on the record about this, sir, I will."
DIXON,"That'd be great, write a full report. Because I am anxious to understand how such an obvious bigot could have gone undetected in this department for seventeen years, eleven of which he was personally supervised by me. Of course that doesn't speak highly of my managerial skills, but that's not your concern. Can't wait to read it."
HANSEN,What if I told you I wanted a new partner for personal reasons?
DIXON,"So, now you're saying he's not a racist, you just don't like him."
HANSEN,"Yes, sir."
DIXON,That's not a good enough reason.
HANSEN,Then I should think of a better one and get back to you.
DIXON,You think I'm asking you to make one up?
HANSEN,"No, sir. I just can't think of one right now."
DIXON,You want to know what I heard? I heard it was a case of uncontrollable flatulence.
HANSEN,You want me to say he has flatulence?
DIXON,"Not him; you. You have uncontrollable flatulence and are too embarrassed to ride with anyone else, so are requesting a one man car."
HANSEN,"I'm not comfortable with that, Lieutenant."
DIXON,"I wouldn't be either; which is why I understand your need for privacy. Just like you probably understand how hard a black man has to work to get to, say, where I am, in a racist fucking organization like the LAPD and how easily that can all be taken away. But that said, it's your decision: (looks him in the eye) you can put your career and mine on the line in pursuit of a just cause, or you can admit to having an embarrassing problem of a personal nature."
RICK,"He just shot the guy? Did they know each other, this some kind of grudge thing?"
KAREN,Not as far as we can tell.
RICK,You think it was racially motivated?
KAREN,"A dozen people heard the shots, no one saw anything."
RICK,Who do we have on it?
KAREN,Graham Waters.
RICK,"Tell him he talks to no one but me; I want a report by three-thirty, my office."
CAMERON,Cut! Print! Moving on.
FIRST A.D.,"The office called, Fred is on his way down. He has some thoughts."
CAMERON,"Oh, Christ."
FIRST A.D.," Okay people, moving to scene forty- six!"
PETER," How's it going, Mo Phat?"
ANTHONY,"Man robs purses from old ladies and you're all ""How's it going, Mo Phat."" Nigga would steal teeth from a cripple."
PETER,You calling him a thief? And we do what?
ANTHONY,"Man steals from black people. Only reason black people steal from their own: (tries ignition) 'Cause they are terrified of white people. Burbank, Santa Monica, Sherman Oaks: these are scary-ass places for a brother to find himself. (tries again) Drop ""Mo Phat"" off at a Starbucks in Toluca Lake, brother would run like a rabbit-- ( tries again) - soon as somebody said decaf latte-- what the fuck did you do to my car?"
PETER,"No, no, no. I'm starting to understand."
PETER ,By your work you're setting an example to the neighborhood; sorta like a big brother kinda thing.
ANTHONY,Laugh. You ever see me steal from a black person? What in the hell do you think you're doing?
PETER,Waving down the bus.
ANTHONY,Put your hand down! Are you out of your mind? You actually expect me to get on a bus?
PETER,"No, I was really hoping we could push your car into town, because we never do that anymore."
ANTHONY,"You have no idea, do you? You have absolutely no idea why they put those great big windows on the sides of buses? One reason only: to humiliate the people of color who are reduced to riding on it."
PETER,I did not know that.
ANTHONY,What you don't know could fill the Staples Center.
PETER,Kings are playing tonight.
ANTHONY,You don't like hockey!! The only reason you say you do is to wind me up!!
PETER,Love hockey.
CAMERON,Cut! Print!
CAMERON,"Moving on! Real nice work, Jamal. Good work, Eddie."
FIRST A.D.,"Okay, we're in scene twelve."
FRED,"Hold on-hold on! Cam, you got a second?"
CAMERON,"Yeah, Fred?"
FRED,"I think we need another take, buddy."
CAMERON," I don't know, Fred, that last one was pretty terrific."
FRED,"This is gonna sound strange, but ... is Jamal seeing a speech coach or something?"
CAMERON,What do you mean?
FRED,Have you noticed--this is weird for a white guy to say--but have you noticed that he's talking a lot less black lately?
CAMERON,I'm afraid I haven't noticed.
FRED,"Really? This last scene, he was supposed to say, ""Don't be talkin' 'bout dat."" And he changed it to ""Don't talk to me about that."""
CAMERON,"And you think, because of that, people won't recognize him to be a black man?"
FRED,"... Is there a problem here, Cam?"
CAMERON,No problem.
FRED,"Because all I'm saying is it's not his character. I mean, Eddie is supposed to be the smart one. Not Jamal, right? I mean, you're the expert here, but to me it rings false."
CAMERON," Okay, Fred. One more, please!"
FIRST A.D.,"Everybody back, one more please!"
FRED,"Thanks, buddy."
SHANIQUA,Morning.
CAROL,You have a walk-in; a Mr. Ryan.
SHANIQUA,Send him in.
SHANIQUA,Mr. Ryan my name is Shaniqua Johnson. I believe we spoke last night.
RYAN,"Yeah, I wanted to apologize for that crack. I haven't been sleeping a lot. My father is in a lot of pain."
SHANIQUA, I'm sorry to hear that.
RYAN,"This doctor he's been going to tells him he has this urinary tract infection, and he's been taking this medicine for a month now, and he's just getting worse."
SHANIQUA, And he's been back to see Dr. Robinson?
RYAN,"Yeah, and between me and you the man is an idiot."
SHANIQUA,Really?
RYAN,"No offense, but the guy sees a hundred patients an hour. I think his nurses do most of the work."
SHANIQUA,"If you're unhappy, your father is welcome to see a doctor outside the network."
RYAN,"And if this new doctor says it isn't an infection, says it's his prostate and it needs to be operated on, is that covered?"
SHANIQUA,No. Not unless Dr. Robinson--
RYAN,"So, what good would that do?"
SHANIQUA, I'm sorry but there is nothing else I can do.
RYAN,Do you know what I can't do? I can't look at you without thinking of the five or six better qualified white men who didn't get your job.
SHANIQUA,Time for you to be going.
RYAN,"I'm saying this because I'm really hoping I'm wrong about you. I'm hoping that someone like yourself, who may have been given a helping hand, might have a little compassion for someone in a similar situation."
SHANIQUA,"Carol, I need security in my office."
RYAN,"You don't like me? Fine, I'm a prick. But my father doesn't deserve to suffer like this. He was a janitor, struggled his whole life, saved enough to start his own company. Twenty-three employees, all black. Paid them equal wages, when no one else was doing that. Forty years he worked side by side with those men, sweeping, carrying garbage."
