character,dialog
GROVES,So how would you proceed?
OPPENHEIMER,You’re talking about turning theory into a practical weapons system faster than the Nazis.
GROVES,Who have a twelve-month head start.
OPPENHEIMER,Eighteen.
GROVES,How could you possibly know that?
OPPENHEIMER,Our fast neutron research took six months- the man they’ve undoubtedly put in charge will have made that leap instantly.
GROVES,Who do you think they put in charge?
OPPENHEIMER,Werner Heisenberg. He has the most intuitive understanding of atomic structure I’ve ever seen.
GROVES,You know his work?
OPPENHEIMER,"I know him. Just like I know Walther Bothe. Von Weizsäcker. Diebner. In a straight race, the Germans win. We’ve got one hope."
GROVES,Which is?
OPPENHEIMER,Anti-Semitism.
GROVES,What?
OPPENHEIMER,"Hitler called quantum physics 'Jewish science'. Said it right to Einstein’s face. Our one hope is that Hitler’s so blinded by hate he’s denied Heisenberg proper resources. Because it’ll take vast resources. Our nation’s best scientists, working together- right now they’re scattered."
GROVES,Which gives us compartmentalization.
OPPENHEIMER,"All minds have to see the whole task to contribute efficiently. Poor security may cost us the race, inefficiency will. The Germans know more than us, anyway."
GROVES,The Russians don’t.
OPPENHEIMER,Remind me- who are we at war with?
GROVES,Someone with your past doesn’t want to be seen downplaying the importance of security from our Communist allies.
OPPENHEIMER,Point taken. But no.
GROVES,You don’t get to say 'no' to me-
OPPENHEIMER,It’s my job to say 'no' to you when you’re wrong-
GROVES,"So you’ve got the job, now?"
OPPENHEIMER,I’m considering it.
GROVES,I’m starting to see how you got your reputation. My favorite response? 'Oppenheimer couldn’t run a hamburger stand.'
OPPENHEIMER,I couldn’t. But I can run the Manhattan Project.
OPPENHEIMER,"There’s a way to balance these things... Leave the Rad Lab here at Berkeley under Lawrence, Met Lab in Chicago under Szilard, large-scale refining- where’d you say? Tennessee... all America’s industrial might and scientific innovation, connected by rail... focused on one goal, one point in space and time, coming together... here."
GROVES,And where’s that?
OPPENHEIMER,"A secret labouratory. In the middle of nowhere. Self-sufficient. Secure. Equipment, housing, the works. We keep everyone there till it’s done."
OPPENHEIMER,"It’ll need a school, stores, a church..."
GROVES,Why?
OPPENHEIMER,"If we don’t let scientists bring their families, we’ll never get the best. You want security? Build a town, and build it fast."
GROVES,Where?
OPPENHEIMER,"Welcome to Los Alamos. There’s a boys’ school we’ll have to commandeer, and the local Indians come up here for burial rites. Other than that, nothing for forty miles any direction. And south- east, hundreds of miles of desert. Enough to find the perfect spot."
GROVES,For?
OPPENHEIMER,Success.
GROVES,Build him a town. Fast. Let’s go recruit some scientists.
OPPENHEIMER,How much can I tell them?
GROVES,"As much as you like, till you feel my boot on your balls."
BAINBRIDGE,"I’m not a soldier, Oppie."
OPPENHEIMER,"Soldier? He’s a general- I got all the soldier I need. Maybe too much. I’m here because you know isotopes, and you- know explosives better than anyone."
DONALD,But you can’t tell us what you’re doing?
OPPENHEIMER,It’s about unleashing the strong force before the Nazis do.
BAINBRIDGE,Oh my God.
CONDON,Why? Why would I leave my family?
OPPENHEIMER,"I told you, bring your family."
CONDON,Why would we go to the middle of nowhere for who knows how long?
OPPENHEIMER,A year or two. Or three.
CONDON,Why would you think I’d do that?
GROVES,Why? Why? How about because this is the most important fucking thing that’s ever happened in the history of the world? How about that?
CONCERNED SCIENTIST,"Robert, I hear you. I hear you."
OPPENHEIMER,"General, could you give us a minute?"
CONCERNED SCIENTIST,They’re not gonna let someone like me onto this project. And failing a security check isn’t gonna be good for a career even after the war.
OPPENHEIMER,"So you’re a fellow traveler, so what? This is a national emergency. I’ve got some skeletons, and they’ve put me in charge. They need us."
CONCERNED SCIENTIST,Until they don’t.
OPPENHEIMER,"Heisenberg, Diebner, Bothe, Bohr... what do these men have in common?"
FEYNMAN,The greatest minds on atomic theory.
OPPENHEIMER,And?
FEYNMAN,I don’t know...
OPPENHEIMER,The Nazis have them.
FEYNMAN,Niels Bohr is in Copenhagen.
OPPENHEIMER,Under Nazi occupation. Did they stop printing newspapers in Princeton?
FEYNMAN,Niels won’t work for the Nazis.
OPPENHEIMER,"No. Never. But while they have him, we don’t. So I need you."
OPPENHEIMER,Is there any chance of getting Bohr out of Denmark?
GROVES,No dice. I checked with the British. Until we get Allied boots back onto the continent there’s no way. Is he that important?
OPPENHEIMER,How many people do you know who’ve proven Einstein wrong?
OPPENHEIMER,It’d be quicker to take a plane.
GROVES,We can’t risk a plane. America needs us.
FEYNMAN,The Harvard guys say the building’s too small for their cyclotron.
OPPENHEIMER,Get ’em together with the architects.
RABI,When’s this place supposed to open?
OPPENHEIMER,Two months.
RABI,"Robert, you’re the great improviser, but this you can’t do in your head..."
OPPENHEIMER,"Four divisions- Experimental, Theoretical, Metallurgical, Ordnance."
RABI,Who’s running Theoretical?
OPPENHEIMER,I am.
RABI,That’s what I was afraid of. You’re spread too thin.
OPPENHEIMER,So you take Theoretical.
RABI,"I’m not coming here, Robert."
OPPENHEIMER,Why not?
RABI,You drop a bomb and it falls on the just and the unjust. I don’t wish the culmination of three centuries of physics to be a weapon of mass destruction.
OPPENHEIMER,"Izzy, I don’t know if we can be trusted with such a weapon, but I know the Nazis can’t. We have no choice."
RABI,"Well, the second thing you have to do is appoint Hans Bethe to head the Theoretical division."
OPPENHEIMER,"Wait, what was the first?"
RABI,Take off that ridiculous uniform- you’re a scientist.
OPPENHEIMER,General Groves is insisting we join.
RABI,"Tell Groves to shit in his hat. They need us for who we are. So be yourself, only... better."
SERBER,This is the only key. Teller’s here already. Shall I show him in?
OPPENHEIMER,"No, wait for the others-"
TELLER,Let’s get started.
OPPENHEIMER,"Hello, Edward."
OPPENHEIMER,We’ll work here until the T-section at Los Alamos is finished-
OPPENHEIMER,"Edward, can I get through my summary?"
TELLER,This is more important.
TELLER,Calculating chain reactions... I found a rather troubling possibility.
BETHE,That can’t be right. Show me how you did your calculations.
TELLER,Of course.
BETHE,"Oppie, this is fantasy. Teller’s calculations cannot be right."
OPPENHEIMER,Do them yourself while I go to Princeton.
BETHE,What for?
OPPENHEIMER,To talk to Einstein.
BETHE,There’s not much common ground between you two.
OPPENHEIMER,That’s why I should get his view.
EINSTEIN,Dr Oppenheimer. Have you met Kurt Gödel? We walk here most days.
GÖDEL,Trees are the most inspiring structures.
OPPENHEIMER,"Albert, might I have a word?"
EINSTEIN,"Some days Kurt refuses to eat. Even in Princeton, he’s convinced the Nazis can poison his food."
EINSTEIN,Whose work is this?
OPPENHEIMER,Teller’s.
EINSTEIN,And what do you take it to mean?
OPPENHEIMER,Neutron smashes into nucleus releasing neutrons to smash into other nuclei...
OPPENHEIMER,Criticality- the point of no return- massive explosive force... but the chain reaction doesn’t stop...
EINSTEIN,It would ignite the atmosphere.
OPPENHEIMER,"When we detonate an atomic device, we might start a chain reaction that destroys the world."
EINSTEIN,"And here we are, lost in your quantum world of probabilities, but needing certainty."
OPPENHEIMER,Can you run the calculations yourself?
EINSTEIN,About the only thing you and I share is a disdain for mathematics. Who’s working on it at Berkeley?
OPPENHEIMER,Hans Bethe.
EINSTEIN,He’ll get to the truth.
OPPENHEIMER,And if the truth is catastrophic?
EINSTEIN,"Then you stop. And share your findings with the Nazis, so neither side destroys the world."
EINSTEIN,Robert? This is yours. Not mine.
BETHE,Teller’s wrong-
BETHE,When you narrow Teller’s critical assumptions the real picture emerges-
OPPENHEIMER,Bottom line?
BETHE,The chances of an uncontrolled nuclear reaction are near zero.
OPPENHEIMER,Near zero?
BETHE,"Oppie, this is good news-"
OPPENHEIMER,Can you run more calculations?
BETHE,"You’ll get the same answer. Until we actually detonate one of these things, the best assurance you’re going to get is this- Near zero."
OPPENHEIMER,Theory will take you only so far.
BARBARA,So beautiful. We miss him.
KITTY,Want to adopt?
OPPENHEIMER,She’s kidding.
OPPENHEIMER,We wanted to see you before we left.
CHEVALIER,For parts unknown...
CHEVALIER,You know who I ran into the other day? Eltenton.
OPPENHEIMER,The chemist from Shell? Union guy?
CHEVALIER,Yeah. He was moaning about the way we’re handling the war.
OPPENHEIMER,How so?
CHEVALIER,"Lack of cooperation with our allies. Apparently, our government isn’t sharing any research with the Russians. He said a lot of scientists think the policy’s stupid."
OPPENHEIMER,"Oh, yeah?"
CHEVALIER,"Yeah. He mentioned that if anyone had information they wanted to pass on, going around official channels, he could help..."
OPPENHEIMER,That would be treason.
CHEVALIER,"Yes, of course. I just thought you should know."
KITTY,Brat’s down- where are the martinis?
OPPENHEIMER,The discussion ended there.
OPPENHEIMER,Nothing in our long-standing friendship would have led me to believe that Chevalier was actually seeking information; and I was certain he had no idea of the work on which I was engaged.
OPPENHEIMER,It has long been clear to me that I should have reported this incident at once.
SENATOR MCGEE,The Oppenheimer situation highlights the tension between scientists and the security apparatus...
SENATOR MCGEE,"In hopes of learning how the nominee handled such issues during his time at the AEC, we’ll have a scientist appearing before the Committee."
STRAUSS,Who’re they bringing in?
COUNSEL,They haven’t said.
STRAUSS,"Mr Chairman, if I may? I’m nominated for Commerce Secretary. Why seek the opinion of scientists-"
CHAIRMAN,"This is a Cabinet post, Admiral. We seek a wide range of opinion."
STRAUSS,I’d like to know the name of the scientist testifying. And I’d like the chance to cross-examine.
CHAIRMAN,This is not a court.
COUNSEL,"Lewis, you’re not on trial-"
STRAUSS,So everyone keeps saying.
COUNSEL,"You act like a defence attorney, the Committee’s gonna act like a prosecutor."
STRAUSS,"A formality, huh?"
SENATE AIDE,No Presidential Cabinet nominee has failed to be confirmed since 1925. This is just how the game is played.
COUNSEL,"It’s in the bag, Lewis, so play nice. They bring in a scientist, so what?"
STRAUSS,"You don’t know scientists like I do, counselor. They resent anyone who questions their judgement- especially if you’re not one of them..."
STRAUSS,I was chair of the AEC- I’m easy to blame for what happened to Robert.
SENATE AIDE,We can’t let the Senate think that the scientific community doesn’t support you.
STRAUSS,Should we pivot?
SENATE AIDE,To what?
STRAUSS,Embrace it. 'I fought Oppenheimer and the US won'?
SENATE AIDE,I don’t think we need to go there. Isn’t there anyone we can call who knows what really happened?
STRAUSS,Teller.
SENATE AIDE,He’ll make an impression.
STRAUSS,Can you find out the name of the scientist they’ve called?
SENATE AIDE,Probably.
STRAUSS,"We get that name- you call the AEC, find out if he was based in Chicago or Los Alamos during the war."
SENATE AIDE,Why’s that matter?
STRAUSS,"If he was in Chicago he worked under Szilard and Fermi, not the cult of Oppie at Los Alamos."
KITTY,All it needs is a saloon.
KITTY,Robert. There’s no kitchen.
OPPENHEIMER,Really? We’ll fix that. Don’t worry.
BETHE,"Barbed wire. Guns, Oppie."
OPPENHEIMER,"We’re at war, Hans."
OPPENHEIMER,"Halifax, 1917. A cargo ship carrying munitions exploded in the harbor..."
OPPENHEIMER,A vast and sudden chemical reaction...
OPPENHEIMER,"The biggest man-made explosion in history. Let’s calculate how much more destructive it would have been with a nuclear, not chemical, reaction. Expressing power in terms of tons of TNT-"
BETHE,But it’ll be thousands.
OPPENHEIMER,"Then, kilotons."
SERBER,"Using U-235, the bomb-"
SERBER,"Sorry- the gadget will need a thirty-three-pound sphere, about this size..."
SERBER,"Or using plutonium, a ten-pound sphere..."
SERBER,Here’s the amount of uranium Oak Ridge refined all of last month.
SERBER,The Hanford plant made this much plutonium...
SERBER,If we can enrich these amounts... we need a way to detonate them.
OPPENHEIMER,"Are we boring you, Edward?"
TELLER,Yes.
OPPENHEIMER,May I ask why?
TELLER,We came into this room knowing a fission bomb was possible. Let’s leave it with something new.
OPPENHEIMER,Such as?
TELLER,"A 'super' atomic bomb. Instead of uranium, or plutonium, we use hydrogen."
TELLER,Heavy hydrogen- deuterium. We compact the atoms together under great force and induce a fusion reaction. Not kilotons... megatons.
OPPENHEIMER,Hang on. How do you generate enough force to fuse hydrogen atoms?
TELLER,A small fission bomb.
OPPENHEIMER,"Well, since you’re going to need one, anyway... can we get back to the business at hand?"
SENATOR BARTLETT,"Mr Strauss, the isotopes issue wasn’t your most important policy disagreement with Dr Oppenheimer. It was the Hydrogen bomb, wasn’t it?"
STRAUSS,We did disagree about the need for an H-bomb programme.
SENATOR BARTLETT,Tell us how that came to pass.
STRAUSS,What do we know?
BUSH,One of our B-29s over the north Pacific picked up radiation.
STRAUSS,Do you have the filter papers?
OPPENHEIMER,There’s no doubt what this is.
STRAUSS,The White House says there’s doubt.
BUSH,"Wishful thinking, I’m afraid."
OPPENHEIMER,It’s an atomic test.
STRAUSS,The Soviets have a bomb? We’re supposed to be years ahead of them. What were you guys doing at Los Alamos? Wasn’t the security tight?
OPPENHEIMER,"Of course it was- you weren’t there, Lewis."
NICHOLS,"Forgive me, doctor..."
NICHOLS,But I was there.
OPPENHEIMER,Welcome back.
GROVES,Progress?
OPPENHEIMER,"It’s nice to see you, too."
GROVES,Meet the British contingent.
FUCHS,"Dr Oppenheimer, Klaus Fuchs."
OPPENHEIMER,How long have you been British?
FUCHS,Since Hitler told me I wasn’t German.
SERBER,I call it 'shooting'- we fire a chunk of fissionable material into the larger sphere with enough force to achieve criticality.
TOLMAN,"I’ve been thinking about implosion. Explosives around the sphere blast inwards, crushing the material."
NEDDERMEYER,I’d like to investigate that idea.
OPPENHEIMER,I’ll talk to the Ordinance division- we’ll get you blowing things up...
OPPENHEIMER,School’s up and running. I thought of a way to reduce support staff...
GROVES,Is that...?
OPPENHEIMER,"Mrs Serber. I’ve offered jobs to all the wives. Admin, librarians, computation. We cut down on staff and keep families together."
GROVES,Are these women qualified?
OPPENHEIMER,Don’t be absurd. These are some of the brightest minds in our community.
CONDON,And they’re already security cleared.
NICHOLS,I’ve informed General Groves you’ve been holding cross-divisional open discussions-
GROVES,Shut ’em down. Compartmentalization is the key to maintaining security-
CONDON,It’s only the top men.
NICHOLS,"Who, presumably, communicate with subordinates."
OPPENHEIMER,"These men aren’t stupid, they can be discreet."
GROVES,I don’t like it.
OPPENHEIMER,You don’t like anything enough for there to be a fair test.
GROVES,Once a week. Top men only.
OPPENHEIMER,I’d like to bring my brother here.
GROVES,No.
OPPENHEIMER,I still haven’t heard that my security clearance has been approved.
NICHOLS,It hasn’t.
OPPENHEIMER,We’re going to Chicago tomorrow-
NICHOLS,You should wait.
OPPENHEIMER,You’re aware that the Nazis have a two-year head start?
NICHOLS,"Dr Oppenheimer, the fact that your security clearance is proving difficult to obtain is not my fault. It’s yours."
OPPENHEIMER,"It may not be your fault, but it’s your problem. Because I’m going."
STRAUSS,How many people were in the open discussions?
NICHOLS,Too many. Compartmentalization was supposed to be the protocol.
OPPENHEIMER,We were in a race against the Nazis-
STRAUSS,"Well, now the race is against the Soviets."
OPPENHEIMER,Only if we start it.
STRAUSS,"Robert, they just fired the starting gun. What’s the nature of the device they detonated?"
OPPENHEIMER,The data indicates it may have been a plutonium implosion device.
STRAUSS,Like the one you built at Los Alamos?
STRAUSS,"If the Soviets have a bomb, Truman needs to know what’s next."
OPPENHEIMER,What’s next? Arms talks. Obviously.
STRAUSS,What about the Super? Does Truman even know about it?
BUSH,Not specifically.
OPPENHEIMER,We still don’t know if a Hydrogen bomb is technically feasible.
STRAUSS,My understanding is that Teller first proposed it at Los Alamos.
OPPENHEIMER,His designs have always been wildly impractical. You’d have to deliver by ox-cart not airplane.
STRAUSS,"If it could put us ahead again, Truman needs to know about it. And if there’s a possibility that the Russians know about it from a spy at Los Alamos... we’ve gotta get going."
OPPENHEIMER,There’s no proof there was a spy at Los Alamos.
CONDON,They put it under the football stadium?
WILKINS,"The field’s not in use, anymore."
OPPENHEIMER,Just as well.
FERMI,I hear you’ve got a little town.
OPPENHEIMER,Come and see.
SZILARD,Who could think straight in a place like that? Everybody will go crazy.
OPPENHEIMER,"Thanks for the vote of confidence, Szilard."
OPPENHEIMER,We really need that in the notes? When are you going to try it out?
FERMI,We already did. The first self- sustaining nuclear chain reaction. Didn’t Groves tell you?
HORNIG,Dr Oppenheimer! I tried personnel.
HORNIG,They asked if I could type.
OPPENHEIMER,Can you?
HORNIG,Harvard forgot to teach that on the graduate chemistry course.
OPPENHEIMER,Put Mrs Hornig on the plutonium team.
GROVES,What the hell were you doing in Chicago?!
CONDON,Visiting the Met Lab-
GROVES,Why?!
CONDON,You can’t talk to us like this. We have every right-
GROVES,"You have just the rights I give you! No more, no less."
CONDON,"This is ridiculous- we’re adults, trying to run a project here. Tell him, Robert."
OPPENHEIMER,Compartmentalization is the protocol we agreed to.
CONDON,"You’ve got to be kidding me. Enough of this madhouse- nobody can work under these conditions. You know what, Generalissimo? I quit. Thanks for nothing."
GROVES,Better off without him.
OPPENHEIMER,Aren’t you more worried about his discretion out there?
GROVES,"We'll have him killed. Kidding. He hates me, not America."
OPPENHEIMER,Not everyone has levers like mine to pull.
GROVES,I don’t know what you mean.
OPPENHEIMER,"You didn’t hire me despite my left- wing past, you hired me because of it. So you could control me."
GROVES,I’m not that subtle. I’m just a humble soldier.
OPPENHEIMER,"You’re neither humble, nor 'just' a soldier. You studied engineering at"
GROVES,Guilty as charged.
OPPENHEIMER,"Now that we understand each other, perhaps you’ll get me my security clearance, so I can perform this miracle for you."
GARRISON,"General Groves, were you aware of Dr Oppenheimer’s left-wing associations when you appointed him?"
GROVES,I was aware that there were suspicions about him... I was aware that he had a very extreme liberal background.
GARRISON,"In your opinion, would he ever consciously commit a disloyal act?"
GROVES,I would be amazed if he did.
GARRISON,You had complete confidence in his integrity?
GROVES,"At Los Alamos, yes, which is where I really knew him."
ROBB,"General, did your security officers on the project advise against the clearance of Dr Oppenheimer?"
GROVES,Truer to say they could not and would not clear him. Until I insisted...
ROBB,You became pretty familiar with the security file on Dr Oppenheimer?
GROVES,I did.
ROBB,"General, there’s really only one question we need answered here today..."
ROBB,In the light of your experience of security matters and knowledge of the file...
ROBB,...would you clear Dr Oppenheimer today?
LAWRENCE,"Physics and New Mexico, huh? But my God, what a trek."
OPPENHEIMER,That’s why you need a liaison.
LAWRENCE,I’m appointing Lomanitz.
OPPENHEIMER,You’re gonna be okay.
GROVES,"I’ll remind you what we talked about in Berkeley, doctor."
LAWRENCE,Compartmentalization. I understand completely.
LAWRENCE,"Greetings from Berkeley. I’m here to update you on our progress and solicit your input. To do so I will be sharing many things that General Groves has told me not to Well, General, I said I 'understood', not that I agreed. So, to business..."
STRAUSS,There were rumours of espionage at Los Alamos-
OPPENHEIMER,Unsubstantiated-
STRAUSS,I’ve heard there were Communists on the project- were any of them involved with discussions of the Super?
OPPENHEIMER,We didn’t knowingly employ any Communists.
NICHOLS,I seem to remember you demanding that your brother come to Los Alamos.
OPPENHEIMER,He’d left the Party by then.
STRAUSS,And Lomanitz?
OPPENHEIMER,"He was never employed at Los Alamos, he was a liaison. Our security was tight, as former Colonel Nichols well knows."
NICHOLS,"Our security was the tightest we could make it given the personalities involved. But attempts were made. Doctor, we’ve all read your file here. Do we need to talk about Jean Tatlock? Or the Chevalier incident?"
SECRETARY,That’s Lomanitz on one...
OPPENHEIMER,"Lomanitz? Okay, hang on, calm down."
OPPENHEIMER,There’s been another screw-up- Lomanitz just got drafted.
NICHOLS,"We are at war, doctor."
OPPENHEIMER,"Don’t be an asshole, Nichols. We need this kid. Fix it, will you?"
NICHOLS,It wasn’t a mistake. Your friend Lomanitz has been trying to unionize the Radiation Lab.
OPPENHEIMER,He promised to quit all that.
NICHOLS,"Well, he hasn’t. The security officer at Berkeley is concerned about Communist infiltration through that union- the... F-A..."
OPPENHEIMER,"F-A-E-C-T. I’m there next week, maybe I’ll drop in to see him."
NICHOLS,Your Q clearance came through. It’s important you not maintain or renew any questionable associations.
ROBB,"Doctor, did you think social contacts between a person employed on secret war work and Communists was dangerous?"
OPPENHEIMER,My awareness of the danger would be greater today.
ROBB,But it’s fair to say that during the war years...
ROBB,...you felt that such contacts were potentially dangerous?
OPPENHEIMER,Were conceivably dangerous.
ROBB,Really? Known Communists?
OPPENHEIMER,"Look, I’ve had a lot of secrets in my head a long time. It doesn’t matter who I associate with..."
OPPENHEIMER,I don’t talk about those secrets.
ROBB,You said in your statement you 'had' to visit Jean Tatlock in 1943...
TATLOCK,You left. Not a word. What did you think that would do to me?
OPPENHEIMER,I wrote.
TATLOCK,Pages of nothing. Where’d you go?
OPPENHEIMER,I can’t tell you.
TATLOCK,Why not?
OPPENHEIMER,Because you’re a Communist.
ROBB,Why did you have to see her?
OPPENHEIMER,She had indicated a great desire to see me before we left. At that time I couldn’t. But I felt that she had to see me...
OPPENHEIMER,She was undergoing psychiatric treatment. She was extremely unhappy.
ROBB,Did you find out why she had to see you?
OPPENHEIMER,Because she was still in love with me.
ROBB,You spent the night with her didn’t you?
OPPENHEIMER,Yes.
TATLOCK,You drop in and out of my life and don’t have to tell me why. That’s power.
OPPENHEIMER,Not that I enjoy. I’d rather be here for you as you need.
TATLOCK,But now you’ve got other priorities.
OPPENHEIMER,I have a wife and child.
TATLOCK,That’s not what either of us is talking about.
OPPENHEIMER,"Jean, you asked me to come. And I’m glad I did. But I can’t come again."
TATLOCK,What if I need you?
TATLOCK,Not a word?
ROBB,Did you think that consistent with good security?
OPPENHEIMER,"It was, as a matter of fact. Not a word."
ROBB,When did you see her after that?
OPPENHEIMER,I never saw her again.
KITTY,I can make the last train back to Princeton.
OPPENHEIMER,"I said nothing that I hadn’t already said to you, Kitty."
KITTY,"Well, today you said it to history."
OPPENHEIMER,This is a closed hearing-
KITTY,"If they don’t release a transcript, you will!"
OPPENHEIMER,I was under oath.
KITTY,You were under an oath to me when you went to see Jean.
KITTY,"You sit there, day after day, letting them pick our lives to pieces. Why won’t you fight?"
GARRISON,"Robert, I’m not putting her up there."
JOHNSON,"Dr Oppenheimer, it’s an honour. Please, take a seat-"
OPPENHEIMER,No need. I just wanted to check whether I should talk to Lomanitz while I’m here- given your concerns.
JOHNSON,"That’s up to you, really, professor. But I’d be cautious."
OPPENHEIMER,"Understood. Oh, and as far as the union goes, I wanted to give you a heads up on a man named Eltenton."
JOHNSON,A heads up?
OPPENHEIMER,"He might merit watching, is all."
JOHNSON,I’d love to get more details-
OPPENHEIMER,"I’ve got an appointment now, and I leave early tomorrow-"
JOHNSON,Come as early as you like. Since you haven’t time now.
GROVES,You went back the next morning?
OPPENHEIMER,"I did. I had to, really."
OPPENHEIMER,This time there was another man.
OPPENHEIMER,Said his name was Pash.
GROVES,Pash? You met Colonel Pash?
ROBB,"Colonel Pash, can you read from your memo of June 29th, 1943?"
PASH,"'Results of surveillance conducted on subject indicate further possible Communist Party connections. Subject met with and spent considerable time with one Jean Tatlock, Communist, the record of whom is attached.'"
ROBB,The subject being Dr Oppenheimer?
PASH,Yes.
ROBB,Whom you had not met?
PASH,"Not then, but soon after..."
OPPENHEIMER,"He’s head of security for the project, shouldn’t I know him?"
GROVES,"No, he should know you. I’d never put you in a room with Pash."
OPPENHEIMER,Why not?
GROVES,"When Pash first learned about Lomanitz- he told the FBI he was going to kidnap him, take him out on a boat, interrogate him 'in the Russian manner'..."
PASH,"Dr Oppenheimer, this is a pleasure. General Groves has placed a certain responsibility in me, and it’s like having a child, that you can’t see, by remote control, so to actually meet you... I don’t mean to take much of your time..."
OPPENHEIMER,Not at all. Whatever time you choose.
PASH,"Mr Johnson told me of your conversation yesterday, in which I’m very interested. It had me worried all day..."
OPPENHEIMER,I didn’t want to talk to Lomanitz without authorization-
PASH,"That’s not the particular interest I have. It’s something a little more, in my opinion, more serious..."
GROVES,"When the FBI pointed out that such information couldn’t be used in court Pash made it clear that he didn’t intend to have anyone left to prosecute. The FBI talked him down, but that’s the man you’re dancing with."
PASH,I gather you’ve heard there are other parties interested in the work of the Radiation Lab...
OPPENHEIMER,"Well, a man attached to the Soviet Consul indicated, through intermediate people, to people on this project that he was in a position to transmit information they might supply."
PASH,Why would anyone on the project want that?
OPPENHEIMER,"Frankly, I can see there might be arguments for the commander-in- chief informing the Russians- they’re our allies. But I don’t like the idea of it going out the back door- it might not hurt to be on the lookout for it."
GROVES,You said that to Pash?
OPPENHEIMER,I was trying to put it in the context of... Russia’s not Germany.
GROVES,Boris Pash is the son of a Russian Orthodox bishop. Born here but in 1918 he went back to Russia to fight the Bolsheviks. This is a man who’s killed Communists with his own hands.
PASH,I’m not the judge of who should or should not get information. My business is to stop it going through illegally. Could you be a little more specific?
OPPENHEIMER,There’s a man whose name was mentioned to me a couple of times- Eltenton. I think he’s a chemist employed by Shell. He talked to a friend of his who’s an acquaintance of someone on the project. To go beyond that would be to put names down of people who are not only innocent but were one hundred percent cooperative.
GROVES,You thought Pash would be satisfied with that?
OPPENHEIMER,I was trying to give them Eltenton without opening a can of worms. I told him a cock-and-bull story.
ROBB,"Did you lie to General Groves, too?"
OPPENHEIMER,"No, I told him I’d lied to Pash."
GARRISON,Do you recall your conversation with him about the Chevalier incident?
GROVES,"I’ve seen so many versions of it, I wasn’t confused before, but I’m certainly getting there now."
GARRISON,What was your conclusion?
GROVES,That he was under the influence of the typical American schoolboy attitude that there’s something wicked about telling on a friend. He did what he thought was essential- disclosing Eltenton.
PASH,"The memo I wrote at the time states 'Dr Oppenheimer sought to provide information to burnish his image as loyal, clearly having heard of our investigation at Berkeley. He is not to be trusted on matters of security.'"
PASH,"These other people you mentioned, were they contacted by Eltenton direct?"
OPPENHEIMER,No.
PASH,"Well now, could we know through whom that contact was made?"
OPPENHEIMER,It would involve people who ought not be involved in this.
PASH,Is this person a member of the project?
OPPENHEIMER,"A member of the faculty, but not on the project."
PASH,Eltenton made the approach through a member of the faculty here at Berkeley?
OPPENHEIMER,As far as I know- there may have been more than one person involved. If I seem uncooperative I think you can understand that it’s because of my insistence in not getting innocent people into trouble.
PASH,You see me as persistent-
OPPENHEIMER,"You are persistent, and that is your job. But my job is protecting the people who work for me."
PASH,"Instead of us going on certain steps which may come to your attention and be a little bit... disturbing to you... I’d rather discuss those with you first. I’m not formulating any plans, I’m just going to have to digest the whole thing."
GROVES,You’re protecting a friend. But who’s protecting you?
OPPENHEIMER,You could.
GROVES,If you gave me the name.
OPPENHEIMER,"If you order me to, I’ll do it."
GROVES,"You’re making a mistake, Robert. A mistake that may haunt you. You need to volunteer this name."
ROBB,And did he give you the name?
GROVES,He did.
ROBB,But not at that time.
GROVES,No.
ROBB,"In fact, it was some months later, wasn’t it?"
ROBB,"And in the months between your interview with Dr Oppenheimer and his eventual naming of Chevalier, did you expend resources trying to find the identity of the intermediary?"
PASH,Considerable resources. Without the name our job was extremely difficult.
ROBB,When did you receive the name?
PASH,I was gone by the time Oppenheimer offered it up.
ROBB,Gone?
PASH,They felt my time would be better spent in Europe determining the status of the Nazi bomb project.
ROBB,Who did?
PASH,General Groves. He transferred me to London.
SERBER,Little early for a Christmas party.
OPPENHEIMER,Something’s up. Tolman’s been away.
SERBER,Where?
OPPENHEIMER,Ruth won’t tell.
RUTH,"Compartmentalization, Oppie. What makes you think I know, anyway?"
OPPENHEIMER,You do a good job of knowing where Mr Tolman is... when it counts.
RUTH,Like now.
GROVES,Atten-shun! We have an early Christmas present for you...
BOHR,The British pilots put me in the bomb bay...
BOHR,...showed me the oxygen- of course I messed it up. When they opened me up in Scotland I was unconscious. I pretended I’d been napping.
BOHR,Is it big enough?
OPPENHEIMER,To end the war?
BOHR,To end all war.
BOHR,"Heisenberg sought me out in Copenhagen. It was chilling- my old student, working for the Nazis. He told me things to draw me out… sustained fission reactions in uranium..."
TOLMAN,That sounds more like a reactor than a bomb.
TELLER,Did he mention gaseous diffusion?
BOHR,He seemed more focused on heavy water.
TELLER,As a moderator?
BOHR,Yes. Instead of graphite.
BOHR,What?
OPPENHEIMER,He took a wrong turn. We’re ahead. And with you here to help us...
BOHR,"Gentlemen, could you give us a moment?"
BOHR,"I’m not here to help, Robert. I knew you could do this without me."
OPPENHEIMER,Then why did you come?
BOHR,To talk about after. The power you’re revealing will forever outlive the Nazis. And the world is not prepared.
OPPENHEIMER,You can lift the rock without being ready for the snake that’s revealed.
