character,dialog
WAYMOND,Evelyn…
EVELYN,Next time I give you rest with interest. You will need it. Actors are very poor-
JOY,Mom!
EVELYN,Baba! How did you get down here?
GONG GONG,Where is breakfast?
EVELYN,"Baba, you remember Joy."
JOY,"Gong Gong, hello. How was your trip?"
GONG GONG,"Wah, her Chinese is getting worse every time we talk."
JOY,"Gong Gong... this is Becky. Becky is my... How do you say it again... shit, I mean, crap. She is my..."
EVELYN,Good friend. Becky is a very good friend.
JOY,Mom!
EVELYN,What?
EVELYN,AH! Big nose!
BECKY,"Um, okay, it was nice to meet you."
DEBBIE THE DOG MOM,Took you long enough.
EVELYN,Give us 5 stars? Please!
DEBBIE THE DOG MOM,Are you serious?
EVELYN,"Also. We have a Chinese New Year party tonight. Open to all of my customers in the community. Please come and enjoy nice music and food. Let me get an invite- One moment, Joy wait!"
JOY,What?
EVELYN,I just want to say... Try to eat healthier. You're getting fat.
WAYMOND,What are you doing? What is wrong?
GONG GONG,We have to go.... We have to go. The Japanese are here....
GONG GONG,Where are we?
EVELYN,"This is… um, our business is… so busy... we are applying for a new business license so we can expand."
EVELYN,If I have to think about one more thing today my head will explode.
GONG GONG,Hmph. Another laundromat.
WAYMOND,People always have dirty clothes. It’s nice to feel needed-
WAYMOND,"I was thinking. Maybe after this is all done, we can go on a trip or-"
EVELYN,If I have to think about one more thing today my head will explode.
EVELYN,What are you.
WAYMOND,You may be in grave danger. There is no time to explain. Hold this.
WAYMOND,"Pay attention: when we leave this elevator, you can either turn left towards your scheduled audit appointment, or you can turn right and go into the janitor's closet. Do not go into the janitor's closet. EVELYN                             EVELYN"
EVELYN,Don’t be stupid. Why would I go-
WAYMOND,Not now.
WAYMOND,Breathe in. You're going to feel a slight pressure in your head.
EVELYN,Always downloading these apps on my-
DOCTOR,I'm sorry. It's a girl.
GONG GONG,Evelyn!
WAYMOND,Hey that’s pretty good.
WAYMOND,"Can’t you see how wonderful it’ll be? We can make our own way. Please, come with me."
GONG GONG,"If you abandon this family for that silly boy, then we will abandon you."
EVELYN,"Ba..It’s me again, wondering when you’ll call back..."
VOICEMAIL,Mrs. Wang? We’re calling about your Father...
WAYMOND,"The moment you are situated in your meeting, follow these instructions, but remember: no one can know. Don't even talk to me about this because I won't remember."
EVELYN,But I-
WAYMOND,Talk to you soon.
WAYMOND,Wow...what a fast elevator…
DEIRDRE,"Mrs. Wang, are you with us right now?"
EVELYN,Of course. I am here. Just thinking.
DEIRDRE,I asked if you could explain this?
EVELYN,It is a receipt. My receipt. What are we talking about?
GONG GONG,"God, always daydreaming…"
DEIRDRE,"I was just hoping you could enlighten me on how, as a laundromat owner, a karaoke machine would constitute a business expense?"
EVELYN,I am a singer.
DEIRDRE,What?
WAYMOND,It’s true. She has a beautiful voice. Sing a song for her.
DEIRDRE,"That won’t be necessary. But I will need a separate Schedule C for each of these ""businesses"", because based on what you’re trying to deduct, it looks like you’re also a novelist, a chef, a-"
EVELYN,"But last time, you told me-"
DEIRDRE,"Up, up, up... let me finish. A teacher, a singing coach, a..."
EVELYN,What is happening?
DEIRDRE,"God, feels like I’m talking to my ex-husband. I already told you... "
WAYMOND,Shhhh... Don’t talk. Try to relax your body. Go into auto-pilot.
WAYMOND,"They do not know I’m talking to you here yet, so hopefully I’ll have some time to explain: I am not your husband. At least not the one you know. I am another version of him from another life path, another universe. I’m here because we need your help."
EVELYN,"Sorry, very busy today. No time to help you-"
WAYMOND,There is a great evil that has taken root in my world and has begun spreading its chaos throughout the many verses. I have spent years searching for the one who might be able to match this great evil with an even greater good and bring back balance. All those years of searching have brought me here. To this universe. To you.
WAYMOND,I know it’s a lot to take in right now but I need you to- <continues to speak indiscernibly>
DEIRDRE,Mrs. Wang... Hello?
DEIRDRE,"Mrs. Wang, I’m sure you have a lot on your mind, but I cannot imagine anything mattering more than this conversation we are having right now concerning your tax liability. Need I remind you there is a lien on your property? Repossession is well within our rights."
EVELYN,I know. I am paying attention.
DEIRDRE,You think I'm stupid.
EVELYN,Maybe?
DEIRDRE,"You see these? You don’t get one of these unless you’ve seen a lot of shit. Pardon my French. You might only see a pile of boring forms and numbers, but I can see a story. With nothing but a stack of receipts, I can trace the ups and downs of your lives. I can see where this story’s going and it doesn’t look good."
WAYMOND,"Sorry, my wife confuses her hobbies for businesses. An honest mistake."
DEIRDRE,"With this many ’honest mistakes,’ even if you aren’t charged with fraud, we’ll have to fine you for gross negligence."
EVELYN,You’re always trying to confuse us with these words.
DEIRDRE,Didn’t you say you’d bring your daughter to translate?
WAYMOND,Hey! Are you paying attention?
EVELYN,"I cannot talk now. Unless, you can help my taxes. What is “gross necklaces-”"
WAYMOND,"I know you have a lot of things on your mind, but nothing could possibly matter more than this conversation we are having right now concerning the fate of every single world of our infinite multiverse."
WAYMOND,"My dear Evelyn, I know you. With every passing moment, you fear that you might have missed your chance to make something of your life. Well I’m here to tell you every rejection, every disappointment has led you here. To this moment. Don’t let anything distract you from it."
DEIRDRE,"Oh, so you think this is funny?"
GONG GONG,Evelyn! Answer the woman.
WAYMOND,"So, what will it be?"
EVELYN,I'm thinking
GONG GONG,What kind of man has the woman leading the business? Is this how it has been?
WAYMOND,Our time here is up. They are going to kill us.
EVELYN,What?!
WAYMOND,"Do not worry, this is just a burner universe we are using for communication."
WAYMOND,You will know when it is time to fight. I will be in contact soon. Trust no one.
EVELYN,"Shhhh, I think my other husband is messing up the audit-"
EVELYN,No! NO! NO!
EVELYN,NOOOOOOOOOOOOOOOOOOOOOOOOOOO
DEIRDRE,Good lord. 
GONG GONG,What happened?!
EVELYN,"Yes, yes of course, everything is very very okay. But I think I forgot something at home-"
DEIRDRE,Sit down.
DEIRDRE,I have a feeling I'll regret this later... but you can go. EVELYN                          EVELYN GONG GONG                      GONG GONG
EVELYN,What? What did you say to her?
GONG GONG,Probably something useless. Let me talk to her. Translate for me.
DEIRDRE,You have until I leave the office tonight to drop everything off. 6pm. Last chance.
EVELYN,"Tomorrow is better, we have an important party-"
WAYMOND,Thank you. 6pm. Thank you.
GONG GONG,"Turn around. I may be old, but I still know how to negotiate."
WAYMOND,"Evelyn... wait, wait it’s not what it looks like. I know why you are acting so strange."
EVELYN,What are you talking about?
EVELYN,So... you know about this?
WAYMOND,Of course...this came from me.
EVELYN,"It's you...? Like... you, who was in the elevator."
WAYMOND,Yeah...I was in the elevator-
EVELYN,Come back next week.
GONG GONG,What are you two bickering about?
EVELYN,I'm not ready to fight yet.
WAYMOND,Maybe we don't have a choice.
GONG GONG,Little girl. Always running away. Never finishing what you started.
EVELYN,"Father, you are wrong about me..."
WAYMOND,Switch shoes to- WHAT!
WAYMOND,What are you doing?!!
DEIRDRE,Help! Call security!
WAYMOND,Why did you hit her?
EVELYN,You told me to do it!
WAYMOND,Are you CRAZY?
EVELYN,You said I would know when it was the time to fight! She was coming after us...
DEIRDRE,You have no idea how much trouble you are in. Assaulting an IRS agent is a... you have no idea!
WAYMOND,I was talking about us.
EVELYN,“Dissolution of marriage”? What?
DEIRDRE,"Yes! I’m on the tenth floor. I don’t know what they want, I don’t know if they’re armed..."
EVELYN,Who gave you those papers?
WAYMOND,Nobody gave them to me!
EVELYN,Your brother gets divorce and now you think divorce is okay?
WAYMOND,I don't think it's okay!
EVELYN,We made a vow!
WAYMOND,Evelyn...I know. I just wish you and I.
WAYMOND,I told you to stay low and out of sight.
EVELYN,"Oh, now you’re here? You’re confusing me! Coming and going. Stop coming here!"
DEIRDRE,That's her. The Chinese lady!
EVELYN,No! This is his fault!
GUARD,Everyone remain calm. I need you two to lie down on the ground with your hands behind your heads.
GUARD,"Sir, please comply..."
GUARD,"Whatever you are thinking about doing, don’t do it."
GUARD,Sir?
GUARD,"Okay, that's enough-"
EVELYN,Holy shit.
WAYMOND,On your feet!
EVELYN,How did you... what is happening? Are we getting divorced?
WAYMOND,"I’m not the Waymond who wants to divorce you, I’m the Waymond who is saving your life. Now, you can either come with me and live up to your ultimate potential, or lie here and live with the consequences."
EVELYN,I... I... want to lie here.
DEIRDRE,"Citizens of the 4,655th Thetaverse. You are about to be graced by the presence of our sovereign leader, Jobu Tupaki."
DEIRDRE,"Let me assure you of one thing: Just like every other moment in your miserable lives, this is nothing more than a statistical inevitability."
DEIRDRE,Jobu Tupaki has seen all and knows all. She knows what makes you tick. What fragile branches you rest your self worth upon
JOBU,"Shut up Deirdre, no one likes you."
JOBU,"Duck, Duck, Duck..."
JOBU,Goose.
JOBU,"Funny. You’d think on the verge of death, the brain would turn off the reflex that makes you ticklish."
JOBU,"But here you are, blood pressure rising, muscles contracting, pushing out more and more of your precious life source. In a way, this is nice. How often do people literally die laughing?"
JOBU,Shh. Shh. It’s not her. But they might be close...
NEWS ANCHOR,... there is no word yet on who was behind the attack or what their motives may have been...
BECKY,Ugh. I'm so sick of all of this bad news...
BECKY,Babe...? What's up-
EVELYN,My husband won't even kill a spider. How are you the same person?
WAYMOND,"You underestimate how the smallest decisions can compound into significant differences over a lifetime. Every tiny decision creates another branching universe, another- were you not paying attention before?"
EVELYN,Of course... but you’re very bad at explaining-
EVELYN,"Wait, oh my god. We have to go back. We left my father!"
WAYMOND,"Don’t worry, we’re monitoring him. He’s safe."
WAYMOND,"This is you, this is your universe, one bubble floating in the cosmic foam of existence. Every surrounding bubble has slight variations. But the further away you get from your universe, the bigger the differences."
EVELYN,A universe where I am finished with my taxes?
WAYMOND,"We are talking about infinity. If you can imagine it, somewhere out there, it exists."
EVELYN,A universe... where I don’t have any taxes?
WAYMOND,"We are talking about infinity. If you can imagine it, somewhere out there, it exists."
EVELYN,A universe... where I don’t have any taxes?
WAYMOND,Sure.
WAYMOND,This is where I am from.
WAYMOND,"The Alphaverse. The first universe to make contact with the others. You can call me Alpha Waymond. In this world, you were a brilliant woman. But most people thought you were crazy."
WAYMOND,"existence of other universes, you discovered a way to temporarily link your consciousness with another version of yourself, accessing all of their memories, their skills, even their emotions."
EVELYN,Like the Janitor’s closet... Like you right now.
WAYMOND,"Exactly. It's called Verse Jumping. I need you to pay attention because you need to learn how to do it, right now."
EVELYN,Right now?
WAYMOND,It may be our only chance of getting out of here alive.
WAYMOND,"Two guards coming this way. On my signal, try to blend in."
EVELYN,No! This is crazy... Why can’t your Evelyn do this?
WAYMOND,My Evelyn is dead.
WAYMOND,"Go. Oh my god, oh my god, what is happening-"
EVELYN,How did I die?
WAYMOND,"I've seen you die a thousand ways. In a thousand worlds. In every single one, you were murdered."
EVELYN,What!? Who wants me dead?
WAYMOND,"An evil omniversal being with unimaginable power. An agent of pure chaos, with no real motives or desires. Jobu Tupaki."
EVELYN,You're just making up words-
WAYMOND,We need another exit.
EVELYN,Wait. Why is Joey Joowee hunting me?
WAYMOND,"Jobu Tupaki. Because she knows, no matter how powerful she is, no matter how unlikely it is, in an infinite number of universes, there has to be at least one where someone can stop her."
EVELYN,"Let her destroy the other bubbles. You say there is a lot of them, maybe it’s okay if we lose some. Just leave me out of it."
WAYMOND,"It’s not so simple. She’s been building something. We don’t know exactly what it is. We don’t know what it’s for. But we can all... feel it. You’ve been feeling it too, haven’t you? Something is off. Your clothes never wear as well the next day, your hair never falls in quite the same way, even your coffee tastes... wrong."
WAYMOND,"Our institutions are crumbling, nobody trusts their neighbor anymore, and you stay up at night wondering to yourself..."
EVELYN,How can we go back?
WAYMOND,This is the Alphaverse’s mission: To take us back to how its supposed to be. But that begins with finding the one who can stand up to Jobu’s perverse shroud of chaos. One who believes in truth and order.
EVELYN,And you think that’s me?
WAYMOND,Why else would we risk everything to get you out of here?
DEIRDRE,There you are.
EVELYN,"Oh, Miss. Deirdre, look I think I finally understand--"
EVELYN,What's she doing?
WAYMOND,Verse jumping. Run!
OFFICER #1,She jumped somewhere: brute force. Sumo wrestler? Body builder?
WAYMOND,Doesn't matter. Counter with someone agile.
OFFICER #2,"On your perimeter we've got break dancer, mime, gymnast-"
WAYMOND,Give me gymnast! Go!
OFFICER #1,Calculating route...
OFFICER #1,Paper cuts. Four of them. One between each finger.
WAYMOND,Paper cuts only happen when you aren’t trying. It’s impossible.
OFFICER #1,Probability of 1 in 8 thousand. It's the strongest jumping pad we've got.
EVELYN,What are you doing??!
OFFICER #1,Is that... pro wrestling?
OFFICER #2,She’s going for a backbreaker!
OFFICER #1,She's gotta run.
WAYMOND,No! She can jump. Somewhere she can fight.
OFFICER #2,She's not ready. A jump like that would fry most people's brains.
WAYMOND,She's not most people.
WAYMOND,Evelyn! Can you hear me? You're going to have to verse jump.
EVELYN,Okay. What do I do?
WAYMOND,Concentrate on a universe in which you studied martial arts.
EVELYN,Just because I'm Chinese doesn't mean I do kung fu-
WAYMOND,Just do it!
OFFICER #2,"I'm locking in. Ready in 3, 2, 1..."
WAYMOND,You have to profess your love to Deirdre.
EVELYN,No way.
WAYMOND,It's like eating the chapstick. Or switching your shoes.
WAYMOND,"It takes an immense amount of mental energy to jump to further universes. You developed an algorithm that calculates which statistically improbable action will place you in a universe on the edge of your local cluster, giving you the momentum needed to reach your desired counterpart. It’s your jumping pad."
EVELYN,That doesn't make any sense!
WAYMOND,"Exactly. The less sense it makes, the better. The Stochastic Path Algorithm is fueled by random actions. Tell her you love her. And mean it!"
EVELYN,Are there any other jumping pads?
WAYMOND,"The next best paths are break your own arm, or take a nap. You're not sleepy are you?"
EVELYN,I love you?
WAYMOND,Wait!
EVELYN,"No, no, no, no..."
OFFICER #1,She’s in a local divergent universe.
WAYMOND,She’s gone home to... finish her taxes.
WAYMOND,"I'm not trying to hurt you. Byron, from church said he and his wife were miserable, until they discussed divorce and- talking it out actually helped..."
EVELYN,This doesn't make any sense... 
WAYMOND,"Think about it. Unless it’s an emergency, whenever I try to talk to you, you always get pulled away-"
WAYMOND,"I'm sorry, Evelyn. I gotta go."
EVELYN,What?
WAYMOND,I need to find the right Evelyn. And this one... it's not the one.
EVELYN,"Wait, no! Let me try again!"
WAYMOND,Evelyn! What’s going on?
WAYMOND,Evelyn! Your face.
EVELYN,You left me. You just left me. 
WAYMOND,What? I’m still here. Do you mean the divorce?
WAYMOND,I wanted to start off the new year on a new foot. But...maybe you’re right. Maybe we would have been better off if we had never gotten married.
EVELYN,I never said that
WAYMOND,You didn’t have to. It’s the way you look at me.
EVELYN,Waymond...
EVELYN,... I love you!
WAYMOND,What?
EVELYN,Get out of the way! I love you! I love you!
EVELYN,I LOVE YOU!
WAYMOND,Can’t you see it? How wonderful it would be if you came with me?
KUNG FU MASTER,Gong Fu is not just about combat. It is the mastery of any discipline. Even this cookie can be Gong Fu.
KUNG FU MASTER,Though we are far from our humble beginnings. You must never forget why you learned Gong Fu. I am proud.
WAYMOND,Why did you-? How-? Are you crying?
EVELYN,I saw my life... Without you... I wish you could have seen it...
EVELYN,... it was beautiful. I should have listened to Baba. All of those years ago-
WAYMOND,We better keep moving. Now you’ve definitely got Jobu’s attention.
WAYMOND,Stay calm. Your brain is under an incredible amount of stress.
EVELYN,Wait... let me finish talking with my husband-
WAYMOND,"Shhh, you're not thinking straight."
EVELYN,"No, he needs to know how good my life could have been-"
WAYMOND,Evelyn... Evelyn!
WAYMOND,Are you with me?!
EVELYN,I thought I was disconnected... why am I still there?
WAYMOND,"Your mind, it’s like a clay pot holding water. Every jump opens another crack... causing things to leak through. With training, you will learn to reseal these cracks. Eat. You need energy."
WAYMOND,"Cream cheese... Ohhhhhh. In my universe, the cattle were killed off. One of the many things we’ve lost in our war against Jobu."
EVELYN,What if... I want to go back? Back to the other universe-
WAYMOND,SHUT IT DOWN. SHUT IT DOWN! ARE YOU WITH ME?! COME BACK!!!
EVELYN,I’m with you! Okay. I’m with you!
WAYMOND,Listen: You are only using the other worlds to acquire special skills. Do you understand? If you fall for their temptations you invite contradiction. Chaos. The clay pot could shatter and you could die... or far worse.
EVELYN,What is worse than death?
WAYMOND,We should keep moving until reinforcements arrive.
EVELYN,"No, I don’t have time for your clay pots. Explain it to me now."
WAYMOND,"You’re right. In the Alphaverse, we began training many young minds to verse jump."
WAYMOND,"Imagine what we could have done with the collective knowledge of all these worlds. Cured diseases, ended war. But there was one who was far and above the most gifted. Our little explorer... <sigh>. You saw her potential, so you pushed her... beyond her limit."
WAYMOND,"Though the overloaded mind usually dies, her mind was fractured, shattering the filter that upholds the illusion that we exist in one linear reality."
WAYMOND,Now her mind experiences every world. Every possibility. At the same exact time. Commanding the infinite knowledge and power of the multiverse.
EVELYN,Joobooby.
WAYMOND,"Jobu. Tupaki. Now, she's seen too much. Lost any sense of morality, any belief in objective truth. And no one has been able to stop her... until now."
EVELYN,But you said I was the wrong one.
WAYMOND,What you did back there. It changed my mind. You were incredible…
EVELYN,Waymond...
EVELYN,"What are- I’m sorry, you go"
EVELYN,I saw your face on a billboard and- This is silly... I wondered if you remembered me...
EVELYN,"Of course, but... you look so...good... Is that a knock off?"
EVELYN,But... you should be in America. And very poor. How...?
WAYMOND,I guess I got lucky.
MASTER,No time for distractions.
WAYMOND,Evelyn! Come back!
WAYMOND,"Evelyn! Jump to another combat universe. Try peeing yourself, it's always a good jumping pad-"
EVELYN,What? Waymond! Come back!
DEIRDRE,What did you do to me?
EVELYN,I didn’t do that.
OFFICER #1,"Sir, we have movement on the elevator. Did you request back up?"
OFFICER #2,Fuck. These new recruits don’t know how to stay put. We’ve detained the assailants. Back up was not requested. Y’all wasted a trip. Copy?
OFFICER #2,I said do you copy?
WAYMOND,"Run, Evelyn. Come on, run."
EVELYN,Joy? Why do you look so stupid?
OFFICER #2,"Miss, you can't be up here."
JOBU,"Is it that I can’t be here, or that I’m not allowed to be here?"
EVELYN,You show them some respect!
JOBU,See I can physically be here. So you meant to say you're not allowing me to be here.
OFFICER #2,"Alright, hands behind your head."
JOBU,You're going to make me walk through you?
OFFICER #2,"No ma’am, I can't let you do that."
JOBU,"Again, with the ""can't"". I don't think you understand the meaning of that word."
JOBU,"See, I can walk through you."
OFFICER #1,Officer down! Take her out!
JOBU,Don’t... worry... Evelyn…it's organic.
EVELYN,"Oh my god, it's you..."
EVELYN,You're Juju Toobootie.
DEIRDRE,"Its Jobu Tupaki, and consider yourself blessed to be in her presence!"
EVELYN,"The ""Great Evil"" that Waymond was talking about... is in my Joy?"
DEIRDRE,"Do not mistake what you see from your limited perspective as ""evil"". Decree 241, rule 6: There is no good, there is no evil. There is only “goovil”."
EVELYN,"Shut up! Her name is Joy. A beautiful name. This, this is just make up sounds."
JOBU,"That's exactly right, Evelyn."
EVELYN,Stop calling me that! I am your mother!
WAYMOND,Don't engage. She can't be reasoned with.
EVELYN,"It's you. It's been you this whole time. You are the reason my daughter doesn't call anymore. Why she dropped out of college, gets tattoos. You are why she thinks she's a gay."
JOBU,"Hah! You're still hung up on the fact that I like girls in this world? The universe is so much bigger than you realize, Evelyn. I've fucked everything."
EVELYN,Watch your language!
JOBU,You've fucked everything too. Girls. Dogs. Cars...
EVELYN,Never.
DEIRDRE,"Decree 3707, rule 34: If you can imagine it, you have fucked it."
JOBU,"In this very moment, there's a world where you and your auditor over here are deeply in love."
JOBU,You miss her when she is gone. You love the way she smells. Her obsession with Crossfit and bird watching...
EVELYN,Impossible.
DEIRDRE,Do not be so closed minded that you blind yourself from the truth!
EVELYN,I'm not close minded! I just don't like you. Nobody likes you Deirdre!
DEIRDRE,Your insults mean nothing in the grand scheme of the cosmo-ho-ho...
DEIRDRE,C’mon Deirdre! C’mon! Keep it together. We worked on this.
JOBU,"Look, I'll be out of this universe in a jiffy. I'm just popping in, to check on something."
EVELYN,Don’t make me fight you. I am really really good.
WAYMOND,"No, Evelyn, you're not locked in!"
WAYMOND,Where did she jump?!
OFFICER #1,She's off the damn map.
DEIRDRE,"Oh honey, isn't it beautiful?"
OFFICER #1,She appears to be in a universe where everyone has hot dogs instead of fingers.
OFFICER #2,An evolutionary branch in the anatomy of the human race?
OFFICER #2,A jump like that would fry most people.
WAYMOND,"Like I said, she's not most people."
EVELYN,This is crazy.
JOBU,You're starting to get it.
EVELYN,It's wrong. SO WRONG!
JOBU,"No wrong, no right. Only “wronght”. No Coke, no Pepsi. Only “Pokesi”. It all just tastes the same. Here, let me help you open your mind."
JOBU,Slide your fingers between mine.
JOBU,Open up. Take a peek.
EVELYN,What is it?
JOBU,A bagel. I got bored one day. So I put EVERYTHING on a bagel. All of my hopes and dreams. My old report cards. Every breed of dog. Every last personal ad on craigslist.
JOBU,"Sesame. Poppy seed. Salt. And it collapsed in on itself. When you really put everything on a bagel, it becomes this. The truth."
EVELYN,What's the truth?
JOBU,Nothing matters.
EVELYN,No. Joy you don't believe that.
JOBU,"It feels nice doesn't it? If nothing matters, then all of the pain and guilt that you have for making nothing of your life, it goes away too. Sucked into a bagel."
EVELYN,Father?
GONG GONG,I am not your father. At least not the one you know. I am-
EVELYN,"God, you too?"
WAYMOND,What are you doing here sir?
GONG GONG,We need to go.
WAYMOND,"Sir, I have this under control."
GONG GONG,"She was nowhere near ready. Once again, you deliberately disobey me, and cause another mind to be compromised. You know what we have to do now."
WAYMOND,Sir! No. Please. She's unlike anything we've seen. She could finally stop Jobu Tupaki.
EVELYN,You mean the monster that is in my daughter?! Why didn't you tell me that from the beginning?
WAYMOND,I was waiting for the right time-
EVELYN,She's using my beautiful Joy to kill people.
WAYMOND,That's why you will stop her.
EVELYN,But how? Did you see her dance that man to death?! There is no way I'm the Evelyn you are looking for.
WAYMOND,No. I see it so clearly.
EVELYN,See what? I'm not good at anything.
WAYMOND,"Exactly. I've seen thousands of Evelyns, but never a Evelyn like you. You have so many goals you never finished. Dreams you never followed. You are living your worst you."
EVELYN,I can't be the worst... what about the hot dog one?
WAYMOND,"No. Everyone here agrees. This one's worse. Can't you see? Every failure here, branched off into a success for another Evelyn in another life. Most people only have a few significant alternate life paths so close to them. But you, here... you're capable of anything
because you're so bad at everything."
GONG GONG,What good is all of that power if her mind is already succumbing to the chaos.
JOY,Hello? Hello…
JOY,Mom? Dad? What's going on?
GONG GONG,This is just one of her tricks.
WAYMOND,"Sir. Our readings indicate it's not Jobu. But if she's not here, then where..."
GONG GONG,Oh no...
GONG GONG,Do not engage! Run! Run!
WAYMOND,Watch these two here while I deal with Jobu.
GONG GONG,I'm not risking the safety of the Alphaverse for this.
WAYMOND,Get us as far away from Joy as you can. I'll be back. I promise.
JOY,Hellooooo? I can hear you guys in there... Where are we?
WAYMOND,Joy? Why are you here?
JOY,I have no fucking clue!
WAYMOND,Gentle language! I'm sure there is a very good explanation for all of this... Wow. Very cool clothes.
JOY,"What the fuck, mom!"
WAYMOND,Evelyn stop that!
EVELYN,"It’s for our protection. Our daughter's mind has been taken over by Joybooby Tobacky. Possessed. Alpha you and Alpha Gong Gong want me to fight her, but she is too powerful..."
WAYMOND,What. Are. You. Talking About?
JOY,"Are we, like, all having a stroke?"
