character,dialog
LINDA MAY,"Before I moved into Squeeze Inn, I lived in a 30 FT trailer. This was 2008. The money was running out and I was getting behind on paying for the trailer and the rent on the land and I still had no water or electricity... I couldn’t find work. I was... I’ve never been suicidal. But, I had some liquor in my trailer. I just thought, oh I will just drink all this booze, turn on the gas and pass out, and if I come to, I will light a cigarette and blow us all up."
LINDA MAY,"I was getting close to sixty-two at the time and I went online to look at my social security benefit. It said five hundred and fifty dollars. Fern, I worked my whole life. I worked since I was twelve years old. Raised two daughters. Now I’ve only got five hundred and fifty dollars a month to live with. I couldn’t believe it. That’s when I heard about Bob Wells and Cheap RV Living. On his website, he has two budgets laid out. One for 500 a month and one for 1000. I could live in an RV, travel and not have to work for the rest of my life."
FERN,Bob Wells looks just like Santa Claus.
LINDA MAY,Everyone says that.
FERN,What does RTR stand for?
LINDA MAY,"Rubber Tramp Rendezvous. It’s in Quartzsite, Arizona, in the desert on BLM land. I’ll draw you a map. You won’t have reception out there."
FERN,I don’t think I will go.
LINDA MAY,"You should! The “Big Tent” is happening in town at the same time. It’s a RV show, biggest in the country. You can sign up for jobs."
FERN,What kind of jobs?
LINDA MAY,"Seasonal. All kinds. Camp hosting for National Parks, Adventureland, working concessions at spring training games in Texas, beet harvest in Nebraska."
FERN,Beet harvest.
LINDA MAY,Not the small red ones. The big white sugar beets. I’ve done it twice now.
FERN,Um... No... I’m gonna stay around here. I know the area.
LINDA MAY,I’ll draw you a map anyway.
DOUG,Happy holidays Fern. See you next year.
FERN,"You too, Doug."
PATTY,Carl had a stroke!
FERN,Is he dead?
PATTY,No! No. But his daughter took him back east.
FERN,They didn’t take the dog?!
PATTY,They didn’t take the dog. Do you want to keep him? His name is Scout.
FERN,No. I can’t. I don’t have space.
PATTY,He’s a good guard dog. You know... it’s not safe for a woman to be out there all alone.
FERN,I’ve got nothing people want.
PATTY,Oooh... I’m sorry. You’re checking out tomorrow right?
FERN,Yeah... I finished at Amazon last week. How much is it now?
PATTY,"Let’s see, Amazon paid for your parking spot until this Thursday. Afterwards, it’s thirty-three a night and nine-fifty a month."
FERN,What about a discount if I don’t use the electrical and dump? I just got my van.
PATTY,"No sorry. We’re set up for RVs. If you live in a van, why not just go somewhere warmer?"
FERN,I’m trying to find a job around here.
PATTY,Oh. Ok. Good luck with that.
FERN,"Aright, Patty. Bye."
PATTY,"So long, Fern. See you next year."
FERN,"I went to college. I studied English and Theater. I have skills in the service industry. I was a waiter while I was in school. I also have secretarial skills. One summer I answered fan letters for ACDC. My husband worked at the USG Empire mine and I worked for their HR department for a few years, then I stopped working because of... an illness in the family."
RECRUITER,Didn’t the Empire mine shut down?
FERN,Yeah. Last year. We all moved out.
FERN,"I also did a lot of part time jobs. I tutored, I cashiered at the Empire store and I also worked at the Black Rock Information Center in Gerlach during Burning Man every year. Have you been to Burning Man?"
RECRUITER,"No, but my son goes every year --"
FERN,"Ah! So you know, people have all kinds of questions. I took care of it all. I just worked at Amazon during the holidays. I’m also very handy and I have my own tools."
RECRUITER,That’s... all very good. But you’re not specialized in anything?
RECRUITER,Have you looked into early retirement?
FERN,I don’t want to retire! I... don’t think I can get by on the benefits anyway. I need work. I like work.
RECRUITER,"I understand but the jobs we have require special trainings, and frankly they won’t be available until the weather gets better."
RACHEL,"Hello, ma’am. I’m Rachel, I’m the manager here at Fox Peak --"
FERN,-- I asked and someone told me I can park here overnight.
RACHEL,"Yes, you’re fine. But you know the temperature’s gonna drop. It gets really cold at night. Real cold."
FERN,I have a really good sleeping bag.
RACHEL,"I don’t want to overstep my boundaries here, but there is a church down by Seven-Eleven. A Baptist church and they do have open bed --"
FERN,I’m gonna be good! Thank you.
LINDA MAY,That’s Bob Wells.
BOB WELLS,We not only accept the tyranny of the dollar. We embrace it. We gladly live by it our whole lives. I think of the analogy as like a work horse.
BOB WELLS,The way I see it -- The Titanic is sinking and economic times are changing. My goal is to get the life boats out and get as many people into the lifeboats as I can.
FERN,What’s that?
DAVE,This is vegan.
FERN,"No thanks, I’m a carnivore."
SWANKIE,I’m a carnivore too!
BRYCE,"I’m a Vietnam vet and I got PTSD. I really can’t handle loud noises, big crowds, fireworks. Bob helped me. I got a pickup truck and camper. I can live out here. And be at peace."
DENI,"I had finally convinced my grandpa, my poppa and my momma that we should take off in an RV and see the country. But then both of them were told they had cancer and they died three weeks apart. I began watching Bob Wells videos on van dwelling.  Then I bought my van Paint, because ‘she takes me where I ain’t’. And started my healing journey two years ago."
MERLE,"I worked for corporate America for twenty years. My friend Bill worked for the same company and he had liver failure. A week before he was about to retire, HR called him, in hospice, and said ‘let’s talk about your retirement!’ He died ten days later... having never taken that sailboat he bought out of his driveway. He missed out on everything. He told me before he died ‘just don’t waste any time, Merle. Don’t waste any time.’ So I retired as soon as I could. I didn’t want my sailboat to be in my driveway when I died. And it’s not. My sailboat is out here in the desert."
BOB WELLS,I can’t imagine what you’re going through. The loss of your husband. The loss of your whole town and friends. That kind of loss is never easy.
BOB WELLS,"I wish I had an easy answer for you, but I think you’ve come to the right place to find an answer. I think that connecting to nature and to a real true community and tribe will make a difference for you. I hope so."
LINDA MAY,Hey Fern! Come join us.
FERN,No. I’m just gonna take a little walk. Be right back.
BOB WELLS,"A lot of folks ask me: ‘Bob, I want to live this lifestyle, but I work in the city. What do I do about the dreaded ‘knock on the door’. So I created what I call the Ten Commandments of Stealth Parking."
FOREST,That’s it. You gotta make the hole bigger.
SUANNE,"I love this lifestyle. Freedom, beauty and connection with the earth. But there is a tradeoff -- you gotta learn to take care of your own shit!"
SUANNE,"Most of us use a five-gallon bucket. Most of us are in vans or something larger. I’m in a Prius... So I use a two-gallon bucket. And If you have bad knees... You can use a seven-gallon bucket! Look, it’s like Goldilocks and the Three Bears!"
DAVE,You should take this one. That one’s kinda funky.
FERN,These yours?
DAVE,Yep. There’s a black hole in every van. One time I had seven of these can openers.
FERN,Doesn’t happen to me.
DAVE,Really.
FERN,I know exactly where everything is.
FERN,Trade you for a pot holder. I make them.
DAVE,Thanks. First year?
FERN,Yep. You?
DAVE,Been coming here every year. I’m what you would call a ‘FOB’ -- Friend of Bob’s. You read his book?
FERN,It’s my bible. Nice.
DAVE,It is nice.
FERN,"No, no. It’s coming home with me. See ya."
DAVE,See you around.
SWANKIE,They are HUGE!
FERN,Like dinosaurs.
LINDA MAY,Do you know how much money is sitting right here?
FERN,Washer and dryer!
LINDA MAY,Now that’s real nice.
NOMADS,In our vans again / Just can't wait to get in our vans again / The life we love is in the desert with our friends / And we can't wait to get in our vans again. In our vans again / Goin places most haven't been / Goin places we may never go again/ And we can't wait to get in our vans again. Rubber tramps again / Like a band of gypsies we go down to Quartzsite We'll see Bob again / We'll share our tales at campfires in the night time / Warm fire time. Burn that van again / Just can't wait to burn up that van again / It marks the end of our stay here in Quartzsite town / But next year we'll be coming back again / And we can't wait to get in our vans again
FERN,Hey Ron! Can you come here for a second? These guys have some really nice stuff.
FERN,"This is Noodle, Roxy. This is Ron."
NOODLE,Hey Ron. Just trying to make some gas money.
RON,Not sure we need new products --
FERN,"Yeah, but these are much nicer than what we have going on here. Look at the details. Look, Ron, look!"
DEREK,"Hello, ma’am."
DEREK,Would you by chance have an extra cigarette?
FERN,Yeah sure. Need a light?
FERN,Need it?
DEREK,Why sure. Thank you. I’m Derek.
FERN,Fern.
DEREK,"Fern. Well, it’s nice to meet you. I’ll be seeing you."
SWANKIE,What? I’m busy!
FERN,"Sorry! Swankie, it’s Fern! Can I talk to you?"
SWANKIE,Didn’t you see the flag? That means do not disturb -- !
FERN,-- I know. I need a ride into town.
SWANKIE,Why?
FERN,I blew my tire.
SWANKIE,You blew your tire.
FERN,Yeah.
SWANKIE,Go change it!
FERN,I don’t have a spare.
SWANKIE,You don’t have a spare. You’re out here in the boondocks and you don’t have a spare?!
SWANKIE,You need to take this lifestyle seriously. This is not a holiday. You can die out here. You know that? You can die out here. I don’t want you to die.
FERN,"I really appreciate it, Swankie."
SWANKIE,You’re welcome. You can pay me back.
SWANKIE,"See, I’m going on an important trip and I got a lot of getting ready to do. I can’t get things done fast enough, with my arm. I can’t lift it, look, hey, look. Ouch! See? I can’t --"
FERN,Ok! Yes --
SWANKIE,Good. I really appreciate it.
SWANKIE,I’m going to leave you the rest of my paint. You need to touch up your van. It’s looking kinda...ratty.
FERN,What? No. She just needs a wash.
SWANKIE,"Oh, she needs more than a wash. Take my paint."
SWANKIE,"Ha! Fern, come look at this!"
SWANKIE,I’m digitizing home videos -- Watch! Watch!
SWANKIE,Off we go. To the blue yonder. That’s me and my son Doug. I surprised him for his 30th birthday. Look! He’s gonna grab me mid-air and kisses me!
SWANKIE,Ha! Did you see that!?
SWANKIE,I used to like him. That was before he turned so goddamn boring.
FERN,Ratty...
SWANKIE,Hello. It’s me!
FERN,What?! I’m indisposed!
SWANKIE,When did I buy all this crap?
FERN,"Well, it adds up. I got mine in storage."
SWANKIE,I hate storage. I put an ad on Quartzsite Chatters.
FERN,Why are you giving everything away?
SWANKIE,You like that chair?
FERN,I love it.
SWANKIE,Take it. It’s yours. Check these out.
SWANKIE,These are coming with me.
FERN,You found all these?
SWANKIE,"Oh yeah. My eyes are always on the ground wherever I went. This one is fossilized pinewood. This one is jasper from around here. This one, the red, white and blue, is..."
FERN,What’s wrong? Swankie?
FERN,Come and sit down.
SWANKIE,My head hurts really bad and I’m nauseated.
FERN,"Here, drink."
FERN,Are you alright?
SWANKIE,I guess...
FERN,Are you sure? Swankie?
FERN,What’s this trip about?
SWANKIE,...I have cancer.
SWANKIE,"I had it a while back. They removed it from my lung. But it came back. Small cell carcinoma. They told me its spread to my brain and they’ve only given me seven or eight months to live. Something like that. I didn’t get the lucky gene. No, sir."
FERN,"I’m so sorry, Swankie."
SWANKIE,"I’m gonna take my trip. Gonna go back to Alaska. I’ve had some good memories there kayaking. I have this book called Final Exit by Dr. Kevorkian, some people call him ‘Doctor Death’. It shows you various ways to end your life if you need to. It’s kinda like a recipe. I have it if I have to fall back on it for some ideas, but I’m not going to spend any more time indoors in a hospital. No thanks."
SWANKIE,"I’m gonna be seventy-five this year and I think I’ve had a pretty good life. I’ve seen some really neat things kayaking all over the country... A moose family on a river in Idaho. Big white pelicans landing just six feet over my kayak on a lake in Colorado. Or... coming round a bend of a cliff and finding hundreds and hundreds of swallow nests on the wall of the cliff. And the swallows flying all around, reflecting in the water so it looks like I’m flying with the swallows. And little babies are hatching out. Egg shells are falling out of the nest and landing on the water right next to me, these little white shells. And... it was just so awesome, Fern! I felt I had done enough. My life was complete. I felt like if I were to die right then, it would be OK. How many people can say that?"
SWANKIE,"Maybe when I die, my friends will throw a rock in a fire in remembrance of me."
SWANKIE,My grandmother gave me that. Take good care of it.
FERN,"Can I tell you something, Swankie?"
SWANKIE,What?
FERN,I keep thinking a lot about my husband Beau. Did I ever tell you about him?
SWANKIE,"No. Bo, like b,o?"
FERN,"No, B,e,a,u. It’s a nickname. It means boyfriend. My mom called him, “your beau”, and it stuck. Anyway... When it got real bad at the end, they had him in the hospital with the morphine drips. I would sit there at night and I would want to put my thumb down on that morphine drip just a little longer... so I could let him go."
FERN,"Maybe I should’ve tried harder, you know, so he could’ve have gone sooner without all that pain..."
SWANKIE,"Maybe he didn’t want that. Maybe he was trying to stay with you for as long as he could. I’m sure you took good care of him, Fern."
FERN,I did.
SWANKIE,Do you like my hat? I bought it for two dollars. You think people will stop calling me “sir” if I wear it?
FERN,Maybe.
SWANKIE,One last favor?
FERN,What?
SWANKIE,These are all the home videos. All digitized. I’ll give you my son’s address and you can bring this to him. He lives in Yuma.
FERN,Why wouldn’t you go yourself?
SWANKIE,I got no time for it.
FERN,But... What should I tell him?
SWANKIE,Nothing about any of this. I want to be left alone. So nothing. Just tell him it’s from me and he can do whatever he wants with them.
SWANKIE,"Take care, Fern! See you down the road!"
PAUL WINER,"Hey, hey, now how about a drink? How about a toast to our friends? Not the friends you see every day, no. Instead we’re gonna drink to the friends who had to go away. I bet you know just who I mean -- the friends who had to depart, the friends in our hearts. You hear the blues, in my boogie, can you see the blood in my beer?"
DOUG,Yes?
FERN,"Hi. My name’s Fern. I’m... I know your mother, Swankie."
DOUG,Ok?
FERN,I’m just here to drop off some things she wanted you to have.
DOUG,"And, where is she?"
FERN,She’s gone... to Alaska! To kayak.
DOUG,"And, what’s in the box?"
FERN,I’m not sure. Uh... Some home videos. Digitized. One of them is from your 30th birthday skydiving --
DOUG,Just leave it there.
FERN,There?
DOUG,Look. I don’t know what my mother has told you. But she’ll do anything to get out of coming to see her family.
FERN,Hello! Coffee?
DAVE,"Oh, Oh hi..."
FERN,Hello. Coffee?
DAVE,I... know you.
FERN,Yes. I have your can opener.
DAVE,That’s right.
FERN,Dave.
DAVE,"Fern. So, you’re working here?"
FERN,Yup. First year. With Linda May. You know her.
DAVE,I sure do...
FERN,...Coffee?
DAVE,"Yes, yes, just..."
FERN,"It’s just black, so, if you want anything else... OK, bye. I’m your camp host!"
VICTOR,Excuse me. Are you the camp host?
FERN,Yes. Yes. We are. I’d shake your hand but you wouldn’t want to.
VICTOR,Right. Sorry to bother you but the power is out. I think the whole grid is down. I’m trying to set up for my daughter’s birthday.
FERN,Is it on?!
VICTOR,Yup! Thank you!
LINDA MAY,We are here for the tour.
TOUR GUIDE,Welcome! The tour is in fifteen minutes. You can wait right here. Here is a map...
DAVE,"About seventy-five million years ago a shallow sea covered the Great Plains region. Eventually the continental plates shifted, causing the land under the sea to rise and the water to retreat. During this time the Badlands looked nothing like it does today..."
DAVE,Found anything interesting?
FERN,Rocks!
FERN,To the Earthship!
DAVE,To the Earthship!
LINDA MAY,To the Earthship!
GREG,To the Earthship!
LINDA MAY,See that there? See the sand? That’s a good sign. It’s buildable.
GREG,What’s that thing?
LINDA MAY,"That’s a prickly pear. You can make jam from it. Jelly, cactus candy."
DAVE,Wine. Got any neighbors?
LINDA MAY,Closest neighbor is two miles away.
DAVE,Exactly where you want them.
LINDA MAY,Exactly.
GREG,You’re gonna build this thing yourself?
LINDA MAY,Oh yeah. I’m been in construction most of my life. I’ve never got to build my own house. This Earthship will be something I’m proud to leave for grandchildren.
LINDA MAY,It’ll be there for generations. Outlive us all.
LINDA MAY,I’m not gonna see you for a while.
FERN,I know...
LINDA MAY,"You come and see me. You come and stay as long as you like, whenever you like."
FERN,"Thank you, Linda May."
LINDA MAY,Thank you. You have given me so much.
FERN,Hi.
DAVE,Hey!
FERN,Can I bum a cigarette? I ran out.
DAVE,Oh. I don’t have any.
FERN,Really?
DAVE,I don’t really smoke. I was just being polite at the bar. People keep giving them to me because they think I look like a smoker --
FERN,So you don’t have any.
DAVE,Do I look like a smoker?
FERN,I’m going up to Wall.
DAVE,It’s too late to drive through the park!
FERN,Yep!
DAVE,What’s going on?
FERN,Ants! I got ants!
DAVE,"Oh, ants. They’re alright --"
FERN,"They’re not alright, Dave! They are in my food! What?"
DAVE,I... got you these.
FERN,What are they?
DAVE,"I think it’s better if you don’t drive through the park at night, just for cigarettes. So, I got you these licorice sticks --"
FERN,I can’t smoke licorice sticks.
DAVE,I know... But you can chew them. It helps with the urge --
FERN,"I’m not gonna quit smoking, Dave."
DAVE,I know... But you should try these. They are good for digestion too.
FERN,...Fine. Thanks.
FERN,I got it.
DAVE,Where do you want these -- ?
DAVE,Oh.
DAVE,I’m sorry. I --
FERN,Go over there!
DAVE,Fern --
FERN,Go! Stay over there!
DAVE,You don’t have to shout. I’m going.
GRANDMA,You are one of those lucky people who is from the Unites States.
FERN,Yes ma’am. The U.S. Of A.
GRANDMA,And you can travel anywhere. And they sometimes call you ‘nomads’ or ‘people who don’t have a home’. I see that you have this ring. Are you married?
FERN,I am. But my husband died.
GRANDMA,That ring is a circle and it never ends. That means that your love never ends. His love for you never ends. And you may not be able to take it off if you tried.
FERN,I don’t think I could.
FERN,You need to eat something. I made soup.
DAVE,Thanks. I don’t think I can.
FERN,Still over a hundred!
DAVE,Fever’s good. It burns the bad stuff off.
FERN,"It’s been burning for a couple of days, Dave!"
DAVE,I’m fine. I’ll eat some of that...
FERN,"You can’t eat it, can you?"
DAVE,My stomach hurts. It’s probably a bug.
FERN,"A bug, or it could be something serious."
DAVE,Yeah. It could be.
FERN,Really?!
DAVE,Yeah...
NURSE MATT,"He has a case of diverticulitis, which is an inflammation of his intestines. They did a laparoscopic surgery --"
FERN,He had surgery?!
NURSE MATT,It’s standard. He can leave and be back at work in a week. Would you like to see him?
FERN,...No. It’s ok. Bye.
DAVE,Woo. Cup of noodles.
FERN,It’s great when you’re sick. And... Juice box. Animal crackers. Jello. And this.
DAVE,That’s my favorite.
FERN,I know.
DAVE,"Thanks, Fern."
FERN,See you back at work. Two more weeks left.
DAVE,Where’re you going afterwards?
FERN,Beet harvest in Nebraska.
DAVE,That doesn’t start until October.
FERN,What about you?
DAVE,"I’m starting at Wall Drug. It’s kind of fun, as far as retail goes. I can see if they have an opening."
FERN,For me?
DAVE,Yes.
FERN,Why?
DAVE,"Good pay. Great parking. People are nice... And, I don’t think you should leave yet --"
FERN,Get better. Bye.
DAVE,Doing OK?
FERN,"Good, good, good!"
FERN,Oh my god. Look at him!!
FERN,"No, I don't like it. Keep its head away from me!"
BRAD,"That’s planet Vega in the mid- northern latitudes. Two thousand light years away. It takes twenty- four years for it’s light to get here to earth. If Vega dies tonight and goes dark, we can still see its light for the next twenty-four years. How about that?"
BRAD,The telescope is set up on Jupiter. The largest planet in our solar system.
BRAD,"Stars blow up and they shoot plasma and atoms out into space. They sometimes land on earth, nourish the soil and become part of you. So hold out your right hand..."
BRAD,...and look at a star. Because there are atoms from stars that blew up eons ago that landed on this planet and now they’re in your hand.
FERN,"Hi. Sorry, we’re closed."
JAMES,"I’m looking for Dave. I’m his son, James."
FERN,He’s in the kitchen....
JAMES,That way?
FERN,Just around the corner.
FERN,Sit there. I just cleaned it.
JAMES,"I’ve been through here, what, twice? This place is so weird. Who would wanna live here?"
FERN,I can think of worse places.
JAMES,I guess so... You wanna know the best way to get to know a place?
FERN,What is it?
JAMES,AA meetings.
FERN,...Really?
JAMES,"Back then when I was with the band, I had to travel a lot. Man, I tell you, you don’t really get to know a place until you show up at their AA meetings."
FERN,You been to one around here?
JAMES,Yeah. In Rapid City. Man. So weird.
FERN,How come?
JAMES,Not in a bad way. You know? It’s like... every AA meeting I’ve been to around this whole fucking country. People are all the same.
FERN,How’s the burger?
JAMES,It’s OK.
FERN,"Good cook, your Dad."
JAMES,It’s not that hard to make a burger.
FERN,Oooh. Harsh.
DAVE,That’s his wife Emily. She’s about to have a baby.
FERN,You’re going to be a grandfather! When’s she due?
DAVE,In two weeks. James’s on his way back home now... He wants me to go back with him.
FERN,You should go.
DAVE,"I was... He doesn’t like that I wasn’t around much when he was young. Which is, obviously, my fault. And when he got older, I tried to be around, but I guess I just forgot how to be a dad. Anyway, I wasn’t very good at it. We are ok now. I’m just not sure if he really wants me to be there."
FERN,"Oh, I think he does."
DAVE,Yeah?
FERN,"Don’t think about it too much, Dave. Just go. Be a grandfather."
DAVE,Do you want to come with me?
FERN,Where?
DAVE,Maybe not if you don’t want to.
FERN,I can visit sometime.
DAVE,Yeah. Great.
FERN,"You made it, Swankie."
MAN,You can’t sleep here! There’s no overnight parking!
FERN,Ok! Sorry! I’m leaving! I’m leaving...
FERN,Oh no. No. No...
KEN,This is what you’re looking at. Parts and labor twenty three hundred dollars with tax.
FERN,Yikes.
JEREMY,"I just looked up the value on your van. A 2004 E150. With that high milage, you’re at best looking at five thousand dollars."
KEN,So I would recommend taking that money and putting it towards another vehicle instead --
FERN,"No, well, I can’t do that! I can’t do that! See... I spent a lot of time and money building the inside out."
FERN,I’m going back to Amazon in a couple of weeks and I can pay you back with my first pay check.
FERN,I can’t! I don’t have a car... no I don’t want to take the bus. Why? You think I’m being difficult? I think you’re being a bitch!
KEN,I’m about to lock up...
FERN,Almost done.
KEN,"It is a very nice van, ma’am."
FERN,Thanks... Mind if I keep it here? I’m going to my sister’s tomorrow to get the money. Can you make sure she’s safe?
KEN,I got a few cars parked behind you in the same situation. It’ll be safe.
DOLLY,Hi Fern. That door bell works.
FERN,"Well, I couldn’t hear it."
DOLLY,Woah. You cut your hair.
FERN,Yep. What? What Dolly?
DOLLY,Nothing --
FERN,Oh my god! I haven’t even stepped into the door yet --
DOLLY,Come on in!
FERN,I bought you a gift.
DOLLY,What is it?
FERN,It’s a beaver pelt.
DOLLY,What am I supposed to do with a beaver pelt?
FERN,It’s decorative. Put it up somewhere.
DOLLY,Can you make your four egg cake for me? George has some friends over.
FERN,"Are you going to tell them I made it, or that you did?"
FERN,I’ll make the cake. But then I have to leave.
DOLLY,No. I want you to stay the night.
FERN,I can’t. I gotta get back.
DOLLY,Get back where?
FERN,To the garage to pick up my van!
DOLLY,It’s just a van! It’ll be there. You can’t just stay for one night?
FERN,Dolly! You know what...? Why do you have to make me come all the way here to lend me money? Why?
DOLLY,Because I want to make sure my sister’s still alive.
FERN,Why wouldn’t I be?
DOLLY,"You never visit. When I tried to call you, you never answer."
FERN,I never have gas money or signal.
FERN,Do you even have enough eggs?
FERN,Got my famous four egg cake.
FERN,Dolly talked me into it. Where do you want it?
GEORGE,Right there is fine.
FERN,I want that one.
GEORGE,It’s got your name on it.
DOLLY,"This is my sister, Fern."
JIM,"Hi Fern, I’m Jim. This is my wife Pam."
DOLLY,Jim has been working with George for a long time.
JIM,George actually sold us our first house before I got into real estate. I’ve learned everything from him --
FERN,Did Dolly ever tell you how they met?
JIM,No...
FERN,"I introduced Dolly to George, but I knew George from way before. Long story. You see, my sister’s a flirt, Pam, she’d flirt with a rock. So I took her out and I said ‘Listen, George is a really good friend of mine. I don’t want you to mess this up. If you’re not serious about him, don’t mess with him’ --"
DOLLY,And I didn’t ‘mess it up’ --
FERN,How many years have you been together?
DOLLY,Thirty plus.
JIM,Worked out pretty good.
DOLLY,I was able to take care of things myself after that ‘introduction’ --
FERN,You’re welcome.
GEORGE,It’s been a good year. We’ve got more home sales and new constructions. The stakeholders are seriously talking about mortgage- debt forgiveness.
GEORGE,"I think when we look back, we’re gonna say, yes we hit the bottom back in 2008. It was bad. But 2012 is the year that things are finally looking up again."
FERN,"I don’t want to disagree with you, but I really do."
GEORGE,I’m just saying its finally getting better. Jim?
JIM,We’ve got the numbers.
FERN,"Yeah. The numbers. The numbers. But how long do you think it lasts before it crashes again? And what if this time you can’t get back up? What if you lose everything? I’ve met plenty of people like that. I think it’s strange that you encourage people to use their life savings, to get in debt, just to buy houses they can’t afford!"
GEORGE,Come on Fern. That’s a very limited view on what we do --
FERN,"Is it limited, George?"
GEORGE,"We help people build homes. So they can start a family, have children, take care of their parents. I mean, we can’t all just chuck everything and hit the road --"
FERN,Is that what you think I did?! I chucked everything and hit the road?!
DOLLY,"...That’s not fair, George."
GEORGE,Right. I’m sorry.
JIM,"I... think... What George is trying to say is that... We can’t all do what you do. I think the way you live is exciting and brave. And frankly I’m jealous. But we can’t all take the plunge, right? What kind of society would that be?"
JIM,Also I don’t think we should ignore the problem of homelessness. My mother was homeless when she was a teenager. It’s a serious problem --
FERN,I’m not homeless.
FERN,I am houseless. Not homeless. There is a difference.
DOLLY,"There is.  I mean if you think about it, what the nomads are doing is not that different than what the pioneers did, right? They went west in their wagons, living on the road. Fern is a part of the American tradition. I think it’s great!"
DOLLY,Here you go.
FERN,"Thanks, Dol. You know I’ll pay you back right? I will."
DOLLY,I know.
DOLLY,Wes is getting married.
FERN,Who?
DOLLY,Our cousin Wes?
FERN,Oh! Good for him.
DOLLY,Everyone is going back to Gibson for the wedding. You should come too. People ask about you.
FERN,Tell them the usual -- I live in a van and have no money for gas.
DOLLY,"You know what? I tell people how great you’re doing. I tell them you’re traveling all over the country, having a great time."
FERN,It’s not like that. It’s not some great adventure. I just don’t want to be comfortable anymore. I want to take a risk and try something different... What?
