character,dialog
ANI,Excuse me. I would like some privacy while I change.
TOROS,Anora Mikheyova?
ANI,"Ani, it’s Ani."
TOROS,It says Anora.
ANI,"I know. But I go by Ani, thank you!"
ANI,Why is he getting back here with me? I don’t want this fucking psychopath back here with me.
GARNIK,Because I’m not sitting back there with you. You’re the fucking psychopath!
TOROS,You have a big mess to clean in there.
TOROS,Here. No questions.
TOROS,He hangs there?
ANI,Yeah and his friends own it or manage it or some shit.
TOROS,And he’ll be there?
ANI,I have no fucking idea.
TOROS,"Ok, he better be there."
GARNIK,"I have to go to the hospital, man."
TOROS,"No, you don’t. You’re fine. We find Ivan and then... my wife will patch you up. She’s good at that."
GARNIK,"I think I have a concussion, man."
IGOR,Sorry for what happened back there. It didn’t have to be that difficult.
ANI,I don’t want him talking to me.
TOROS,Leave her alone man.
IGOR,Swing by my place. I have something for him.
TOROS,Goddamn it!
TOROS,Ok? Good? Let’s go.
TOROS,The hell is this?
TOROS,"Ok, out. Let’s go."
IGOR,Car is ok there?
TOROS,It’s fine. Let’s go.
CRYSTAL,Hey Ani.
ANI,Hey guys. Have you guys seen Ivan?
CRYSTAL,Not today.
TOROS,You talk to him today?
TOM,Who are you?
TOROS,I asked you a question.
TOM,And I asked you a question.
TOROS,"Look, Ivan’s in a lot of trouble. We need to find him. We need to know if you talked with him?"
TOM,And I’ll ask you again... who the fuck are you?
ANI,Can you call Ivan for me?
CRYSTAL,And why can’t you call him?
ANI,Just... can you do me a favor and call him?
CRYSTAL,Actually I find this peculiar. Who are these guys and why are you asking other people to call your husband for you?
ANI,"Crystal, we have a problem and I need to find Ivan."
CRYSTAL,What’s the problem?
TOROS,"Enough. One of you call Ivan, now."
TOM,This isn’t our business man. We haven’t seen him so...
TOM,...Thank you.
TOROS,"If you aided him in this fraud of a marriage, then it is your business."
GARNIK,One of you better get Ivan on the line now.
TOM,"What does ‘on the line’ mean, you old fuck."
TOROS,One of you call Ivan now.
TOROS,"Give me your phone, you little fuck."
TOM,I don’t think so.
TOM,Leave. Now. C’mon. Out.
IGOR,What are you planning to do with that?
TOM,I’m planning out beating your ass if you don’t get out now.
IGOR,Now what?
TOROS,Call Ivan now or my friend here is going to practice his stroke on your fucking face.
TOM,Fuck you.
CRYSTAL,Stop! Tell him to stop!
ANI,Fucking call Ivan. NOW!
TOROS,Speaker.
TOROS,You. Call him now.
TOROS,Speaker.
TOROS,Where are his other friends?
ANI,Is he with Aleks?
CRYSTAL,I told you. I don’t know.
TOM,He can’t be with Aleks! Aleks is at work.
TOROS,Where does he work?
CRYSTAL,Tatiana’s.
TOROS,"Ok, let’s go."
TOROS,"Ok, let’s go."
ANI,We’re walking!?!
GARNIK,Why don’t we drive?
IGOR,That’s a 10 minute walk.
TOROS,It’s faster if we walk. I’m not finding parking again.
HOSTESS,Table for four?
TOROS,Where’s Aleks?
HOSTESS,Aleks?
ANI,There he is.
ALEKS,What’s going on?
ANI,Have you seen Ivan?
ALEKS,"No, what’s going on?"
TOROS,You talk with him? You know where he is?
ALEKS,The fuck is going on?
ANI,We have an emergency. We need to find Ivan.
ALEKS,I haven’t seen him today.
TOROS,Call him.
ALEKS,Call him?
TOROS,You heard me. Call him.
TOROS,Fuck. He knows we’re looking for him.
ALEKS,Can I have my phone back please.
TOROS,Where can I find Ivan?
ALEKS,He’s probably at home. I don’t fucking know.
ANI,He’s not there. And Tom and Crystal haven’t seen him.
ALEKS,"Yeah well, I don’t know either so can you guys please... you going to cost me my job here."
TOROS,I need a photo of Ivan.
TOROS,"C’mon, you must have a photo of the man you married."
ANI,You’re not taking my phone again.
TOROS,Give me your fucking phone!
ANI,I will fucking scream if you touch me.
IGOR,Use his Instagram.
TOROS,I don’t have Instagram. I’m an adult.
GARNIK,Here.
TOROS,If we looked at his fucking Instagram we would have known this shit two weeks ago.
TOROS,Everybody. Listen up.
TOROS,I need everybody to take a look at this photo. We have a missing person and we need help now. Has anybody seen this kid?
ALEKS,The fuck is going on?
ANI,Could he be with Dasha?
ALEKS,Pfft. Not unless he’s in the Bahamas with her and her new fuck boy.
ANI,Fuck.
ALEKS,"Yeah, she left my ass the minute we got back from Vegas. And you know why? ‘Cause she said I’d never propose to her the way Ivan proposed to you. Can you believe that shit? And the thing is... I would. I would have. I’m actually like a romantic, you know."
TOROS,Goddamn it!
TOROS,"Ok, well, let’s go. No time to waste."
ANI,What? All the way back?
GARNIK,This is why we should have driven man. My fucking head is going to explode.
TOROS,"The cold is good for that, c’mon."
ANI,I’m not walking the whole way back. You can get the car and pick us up.
TOROS,The hell I am. It’ll be dark soon. Move.
IGOR,Hey.
ANI,The fuck?
IGOR,Here. This will help. You’ll get a nasty cold if you don’t cover your neck.
ANI,Why do you have that with you?
IGOR,What?
ANI,Why did you bring that with you?
ANI,In case you had to gag me again motherfucker?
ANI,"Yeah, that’s what I thought. Fuck you, you piece of shit. Unfuckingbelievable."
ANI,Fuck it. Give it to me.
TOROS,No! Nooooo!
TOROS,That’s my fucking car. No! Detach it now!
TOW TRUCK DRIVER,"Can’t man. Policy. Once it’s attached, it’s coming with me."
TOROS,Coming with you my ass. You’re not taking my car. Garnik! Igor! Help me. We’e fucked if he takes this. Garnik starts arguing with the driver as well.
TOROS,This isn’t legal. You can’t do this!
ANI,I don’t think your boss understands the definition of legal.
TOW TRUCK DRIVER,Hey man. Don’t make me call the police.
TOROS,How much?
TOW TRUCK DRIVER,They’ll tell you at the yard.
TOROS,"No, how much you want. Here. Here. Take it."
TOW TRUCK DRIVER,I can’t take that.
TOROS,"Ok, fuck you then."
TOROS,You asked for this! You’re not taking my car.
TOROS,C’mon! Get in the fucking car! Get in!
TOROS,Nothing is going to stop me! I’m going to find Ivan if it kills one of us.
TOROS,We are going to find this fucker if it takes all fucking night.
IGOR,"This is real mink, isn’t it?"
ANI,No.
IGOR,"Oh, it feels real."
ANI,"It’s fucking real, asshole. But it’s not mink. It’s fucking sable. Worth a lot more than mink. And don’t fucking touch it again."
TOROS,Where else would he be?
ANI,He likes gaming.
TOROS,No!!!!
TOROS,"What did you give him, goddamn it!"
IGOR,"He vomited because he has a concussion, not because of Oxycodone."
TOROS,Honestly... with how this day has been going... get the fuck outta here!
TOROS,Clubs should be opening now. Which ones did you go to with him?
ANI,I don’t know. We hit a bunch.
TOROS,Take me to every one.
TOROS,See this guy? Has he been here tonight?
BOUNCER,"Yeah, he was here. We cut him off about an hour ago."
IGOR,He’s doing a crawl. He’s on a bender.
TOROS,I’m so fucked. I’m so fucked. We have six hours to find him and get to City Hall.
TOROS,"Ivan fucked me harder than he fucked you, trust me."
ANI,Oh yeah?
GARNIK,"If we haven’t found him by now, we’re not finding him."
TOROS,Did I ask you? Keep your opinions to yourself.
ANI,Give me one of those oxy’s.
IGOR,No.
ANI,Why?
IGOR,Because I don’t have anymore plus I don’t deal drugs.
ANI,‘Cause I don’t deal drugs.
IGOR,I don’t.
ANI,"Yeah right, a gopnik who can afford to live at Brightwater and not deal drugs, ok?"
IGOR,I’m a gopnik? I’m living with my grandmother.
ANI,Pfft. Faggot ass bitch.
IGOR,Why am I faggot ass bitch.
ANI,They say you’re born that way. I don’t know.
TOROS,"Your entire generation are entitled babies, you know that? It’s disgusting. Look at you. No respect for elders or authority. No ambition. No goals. Except to buy your new cool sneakers."
DIAMOND,Ani’s fucking billionaire husband just strolled in and he’s looking for action.
LULU,Vanya?
DIAMOND,And I’m going to give him some.
LULU,Vanya’s here?
DIAMOND,‘Scuse!
DIAMOND,That marriage must be in the toilet already.
TOROS,No work ethic. Lazy. Stupid. Arrogant. Uneducated. Tik Tok all day. Instagram. Spoiled. What is wrong with you? I’ve been working since 16-years-old.
ANI,He’s at HQ!!!
TOROS,Where?
ANI,Fucking HEADQUARTERS!
DIAMOND,"You’re Vanya, right?"
IVAN,That’s me.
ANI,Got ketchup on my fuckin’ sable.
TOROS,Go. Go. Get in! Get in the fucking car!
ANI,"Still stinks, bro."
DIAMOND,Why don’t we go upstairs to a private room?
ANI,Where is he?
LULU,Don’t flip but he’s upstairs in a private with Diamond.
TOROS,Oh thank god!
ANI,Vanya!
TOROS,IVAN!
TOROS,Fuck it!
SOMEONE IN ROOM,‘What the hell!’
ANI,Get out!
TOROS,Not you! Sit down!
ANI,Ivan!
TOROS,You son of a bitch!
GARNIK,Look! Look at my face. This is your fault!
IVAN,Ok. Ok. Ok.
ANI,Ivan. Look at me. What’s going on?
IVAN,Hello.
ANI,Ivan. I’ve been calling and texting. Why didn’t you...Why didn’t you wait for me. I was coming but they forced me to stay. They tied me up and fucking gagged me.
ANI,It’s not a joke Vanya. They assaulted me and... we’ve been looking for you all night Vanya!
IVAN,I’m found.
ANI,Please talk to them. They think we’re going to get divorced.
TOROS,"It’s not a divorce because it’s not a marriage, it’s an annulment."
ANI,Ivan!
ANI,IVAN!
IVAN,Stop screaming. That’s fucking loud. Shit.
ANI,Tell them you don’t want this.
IVAN,Are my parents here yet?
TOROS,They’ll be here at noon. C’mon! We’re getting this annulled.
ANI,"Wait. Shut up. I said I wanted to talk to him. Hold on! Ivan, what the fuck. We’re married. Let’s stay married. Ivan."
IVAN,What do you want me to do? There’s nothing I can do.
ANI,What? What do you mean? I... I... I want to stay married to Ivan. Don’t you?
IVAN,Do we have to talk about this now?
ANI,Yes! Ivan! Yes! Right now! This isn’t fair. He’s drunk. He doesn’t know what’s going on.
DIAMOND,And we just dropped some molly.
ANI,Fuck off! Can you get her the fuck out of here...
DIAMOND,Oh look at you? Looking for some company?
GARNIK,Not now honey.
DAWN,What’s going on? What’s happening?
ANI,Ivan... please. Talk to me. Please.
IVAN,C’mon. I can’t handle this right now.
ANI,And I can? Ivan. This is fucked up.
TOROS,"C’mon, you can talk in the car."
ANI,Fuck you! He has not agreed to this! This is not happening!
TOROS,Fuck this.
TOROS,"Ivan, your parents are going to disown you if you don’t right this wrong. Your mother was crying when they called me. Crying! You made your mother cry. That is shameful."
ANI,Oh what the fuck.
TOROS,We are getting this sham marriage annulled. We are meeting your parents and they are taking you home. And you are finally growing up. Ok?
ANI,Don’t listen to him.
IVAN,I have to go back to Russia.
ANI,"Ok, and I can come with you. Whatever you’re going through with your family, I’m here for you because I’m your wife."
IVAN,That’s not a good idea.
ANI,"No, if I have to live there until we sort things out, that’s what we’ll have to do. Because we’re in this together, right?"
IVAN,Maybe this whole thing wasn’t such a great idea.
ANI,What wasn’t?
TOROS,"Ok, let’s go."
ANI,Ok? Ok? Just like that?
TOROS,"Yes, let’s go."
JENNY,Jimmy! Ani’s out there with three goons causing a scene.
JIMMY,Russian Ani?
TOROS,Run and I’ll sic him on you. 
ANI,Wait. Ivan. I love you and you love me. Right? T
TOROS,"And trust me, you don’t want that. You do this to your family... and me... and then just go on a bender? Disgraceful. "
DIAMOND,"This is crazy funny. You in here braggin’, all proud... playing high and mighty like your shit don’t stink. Look at you now bitch."
DIAMOND,And guess what bitch... he told me he was going back to Russia tomorrow and he just wanted one last bang! 
GARNIK,Don’t fuck with her. 
DIAMOND,Come back here again without these fucks and you won’t be leaving. I
IGOR,"Ok, ok."
DIAMOND,"And looks like I called it, don’t it? "
DIAMOND,Two weeks on the fucking nose. 
JIMMY,Cut it! Eddie! Cut it! 
JIMMY,Out of here now! I don’t care if you take it outside but get out of here.
TOROS,"We got you, we got you, we got you."
ANI,Vanya! You have to listen to me right now. They are trying to get us divorced. Do you understand what is happening?
ANI,Pull over. Ivan and I aren’t finished talking.
TOROS,You can talk at the courthouse.
ANI,That wasn’t the deal.
TOROS,The deal is that you get 10K and walk away and that’s what’s happening.
ANI,Vanya! Do you hear him? They want me to take money to leave you!
ANI,Vanya!
GARNIK,Oh my god. Will someone shut her up.
ANI,Vanya!
IGOR,He’s passed out. He doesn’t hear you.
ANI,This wasn’t the deal. Vanya doesn’t know what’s happening.
TOROS,Yes he does. He knows he fucked up. He knows he’s going back to Russia. We wouldn’t have had to chase him all night if he didn’t know that.
ANI,He’s scared.
TOROS,"Yes! He should be. And when the judge asks him if he wants an annulment, he’ll say yes... because if he doesn’t, his father cuts him off."
ANI,You motherfucker. This isn’t fair.
TOROS,Life isn’t fair.
GARNIK,Can we go home now?
TOROS,"No, we’re staying here in Manhattan."
TOROS,You really must hate me. Really. And that is sad to me. Because I let you get away with so much shit over the years. Bailed you out countless times. But I thought you finally grew up.
TOROS,Now we wait.
TOROS,"Ok, c’mon. Wake up. There he is."
TOROS,"Ok, c’mon. Wake up. There he is. Let’s go!"
ANI,"Don’t worry, I’m going to handle this."
TOROS,"Do not get a ticket, do not get towed, do not fall asleep. Keep your phone on. Hear me?"
SHARNOV,"Good morning everyone. Ok, the judge is being very kind and bumped us up... Hello Ivan."
SHARNOV,"Ivan. It’s Michael Sharnov, your father’s attorney. Remember me?"
TOROS,He’s tired.
SHARNOV,I see. And you are...
ANI,The lucky lady.
SHARNOV,I see. And who is this?
TOROS,We may need him.
SHARNOV,"Ok, not sure what that means and don’t want to know. Let’s go. Get your ID’s ready."
SHARNOV,I talked to him. I know he wants this done. But does he know that his son is inebriated?
TOROS,He’s not inebriated. He just woke up.
SHARNOV,Toros please. C’mon man. I can’t risk losing my license...
TOROS,"I repeat... do you want to continue working for the Zakharov family, or not?"
SHARNOV,Why do I agree to this shit. C’mon.
JUDGE,"Ok Mr. Sharnov. Consider yourself fortunate our schedule is on the lighter end today. Now, what’s the urgent matter."
SHARNOV,"Your honor, we are here to file a complaint and request for immediate annulment of a union that took place under duress. Ivan Zakharov and..."
ANI,Duress my fucking ass.
JUDGE,"First and last warning. I hear profanity again and you’ll all be charged with disorderly conduct. Mr. Sharnov, what’s going on?"
SHARNOV,Your honor...
ANI,This is bullshit. My husband and I do not agree to this annulment. It is being forced upon us...
TOROS,Shut up! She does agree. Get her out of here.
ANI,"Me and my husband, who is clearly intoxicated and unable to make an informed decision, are being forced by these men to annul our legitimate marriage."
TOROS,She’s drunk and doesn’t know what she’s saying.
JUDGE,"Ok, order in the court."
ANI,I’m not drunk... we were legally married at a legitimate marriage center in Las Vegas and have the license to prove it. Neither me nor my husband will be signing anything.
SHARNOV,They got married in Nevada?
TOROS,"Yeah, so?"
SHARNOV,"Um, you didn’t tell me that."
TOROS,So?
JUDGE,"Mr. Sharnov, you and your clients will be escorted from this courtroom..."
SHARNOV,"Yes, your honor. No problem. Just a second your honor."
SHARNOV,I can’t get it annulled here.
TOROS,What are you talking about? Why?
SHARNOV,They got married in Nevada. This is New York.
TOROS,Yeah and?
SHARNOV,"We can file for one but if you want this now, you have to go there."
TOROS,Are you fucking kidding me?
SHARNOV,We need to... I need... I’m requesting...
JUDGE,Out of my courtroom now!
TOROS,Why the fuck did you get married in Vegas? Couldn’t you have gotten married here?
ANI,We were in Vegas when we decided to. When Ivan fucking proposed to me!
TOROS,I’m so fucked. I’m so fucked. They’re landing in two hours.My heart. I honestly think I’m going to have a heart attack.
GARNIK,All done?
TOROS,No! They fucking got married in Vegas.
GARNIK,What?
TOROS,I don’t care. Shit yourself for all I care. I don’t care anymore.
TOROS,Hello Nikolai Zakharov. Hello Galina Stepanovna.
GALINA,Where is he?
TOROS,He’s inside.
TOROS,So I have some bad news.
NIKOLAI,More bad news?
TOROS,Yeah. You’re not going to be happy...
NIKOLAI,I’m already not happy.
TOROS,Well...
NIKOLAI,Well what? The hooker’s a guy or something?
TOROS,No. No. But they didn’t get married here in New York. So we can’t get an expedited annulment.
NIKOLAI,Oh my god. Where did they get married?
TOROS,Vegas.
NIKOLAI,Of course he did. Little bastard.
GALINA,"Ivan, is this true? What did you do? You smell like alcohol."
GALINA,"He’s drunk? Garnik, he’s drunk!"
GARNIK,"Yes, ma’am. He’s intoxicated. Not our fault."
IVAN,Mom! Stop! This is embarrassing.
GALINA,Disgusting! You’re embarrassed? Do you know how embarrassed your father and I are! You’ve disgraced us.
ANI,"Hello Mrs. Zakharov, I’m Anora. It’s so wonderful to finally meet you. I’m so grateful to be Ivan’s wife and a part of your beautiful family."
GALINA,Ivan is not your husband and you are not part of this family and your Russian is embarrassing.
ANI,"M’am, Vanya and I are in love and we would like you to accept this marriage."
GALINA,Vanya is not in love with you. And we will not accept this.
NIKOLAI,Galina! Galina! Um... Toros has something to tell you.
GALINA,Fuck! You are all idiots. How could this happen!
ANI,Vanya.
ANI,Vanya.
GALINA,"Shut her up. And Toros, we will be discussing your future of lack of one with the company. You let him trot off to Vegas, my god. Hurry!"
GALINA,"No, back on the plane! I want us refueled and in the air in 10 minutes! Fuck!"
TOROS,"Yes, Ma'am."
ANI,Vanya!
IVAN,What!
ANI,So we’re just going to get divorced!?!
IVAN,Yes! Of course! What are you stupid?
IVAN,But I want to thank you for making my last days in America fun.
ANI,"Yeah, you had fun?"
IVAN,"Yes, now let’s go."
GALINA,Where is she?
GALINA,Board the plane now.
ANI,I’m not doing that.
GALINA,You’re getting on that plane and getting a divorce.
ANI,"Oh, I’ll be getting a divorce. Sure. But I’m getting a lawyer, suing Ivan and your family and I’ll walk away with half. We don’t have a pre-nup."
GALINA,"Do that and you lose everything. Any money you may have, although I doubt you have any, will be gone. You have a house? A car? All gone. Your life and the lives of your family and friends will be destroyed. If you doubt I can do that, please go ahead, see what happens."
IGOR,Netflix and chill?
ANI,Fuck no.
ANI,Like I would have toasted you. Pfft.
GARNIK,I just want to say that it is an honor to be finally able to spend time with your wonderful family and thank you so much for trusting in Toros and I over the years...
TOROS,Shut up. Why are you drinking? You fuckin’ idiot.
TOROS,You know what? Go. Go back there. Go.
GARNIK,I understand and forgive you for what you did.
ANI,Ok great. I’m so grateful for your forgiveness.
IVAN,"I’m sorry, ok! God. Look, She was my escort for the week and we got drunk and got married. Sorry! But we’re going to fix it so come on, stop. Jesus."
ANI,"I’m glad to be divorcing your sorry ass. You're pathetic, man."
TOROS,Igor.
ANI,Pathetic bitch ass motherfucker.
IGOR,What’s your favorite color?
ANI,My favorite color?
ANI,The fuck? Why?
IGOR,I don’t know. Just a question.
ANI,Are you macking on me right now?
IGOR,Macking?
ANI,You find this the opportune time to mack on my ass right now?
IGOR,What’s macking?
ANI,Why?
IGOR,Why what?
ANI,Why do you want to know?
IGOR,Because I don’t know what else to talk about and we’re sitting next to each other for the next three hours.
ANI,"Fuckin’ scumbag, man. Now? Pffft. And asking my favorite color? That’s like junior high school level macking. Fucking Russian girls must be easy, shit."
IGOR,I was actually asking to take your mind off him. And I should add... you’re not my type. I wasn’t macking.
ANI,Lie.
IGOR,Not a lie.
ANI,Liar.
IGOR,No.
IGOR,"So, I don’t want to be out of line but I think it would be appropriate if Ivan apologizes to Anora."
GALINA,"Actually, that is out of line. My son won't apologize to anyone."
TOROS,"It’s okay, look, he doesn't know what he’s talking about. He’s tired, y’know, he’s helped us all day."
ANI,Because your son’s a pussy.
GALINA,And you are a disgusting hooker.
ANI,And your son hates you so much that he married one to piss you off. Your family is trash.
ANI,"Take a last look ‘cause this is the best you'll ever get, bitch."
GALINA,"Wait, is that my scarf?"
TOROS,"Take them to Harry Reid, domestic flights."
TOROS,Igor is going to take you back. You can stay at the house tonight but you need to be out in the morning. Igor will get your money when the bank opens.
TOROS,And thank you.
CAPTAIN,Flight attendants please prepare for landing.
IGOR,Happy Birthday to me.
ANI,It’s your birthday?
IGOR,Yesterday.
ANI,Yesterday was your birthday?
IGOR,Yeah.
ANI,Happy Fucking Birthday.
IGOR,Thank you. I was 30.
ANI,Great.
IGOR,I like Anora.
IGOR,The name. Anora. The name. More than Ani.
ANI,Says the fuck head named Igor. Fucking... Igor.
IGOR,Igor means warrior. It's a good name.
ANI,"Yeah? Igor means hunchback weirdo you, fucking clown. Can you shut the fuck up, please?"
IGOR,Toush.
ANI,What?
IGOR,Toush.
ANI,Touché? You fucking moron?
IGOR,Touché.
ANI,"Try figuring out English before attempting French you, dumb fuck."
IGOR,And your name is better?
ANI,Fuck no. That’s why I don’t fuckin’ use it.
IGOR,But what does it mean?
ANI,What does what mean?
IGOR,Anora.
ANI,"In America, we don’t care what names mean. And I’m not interested in conversation, man."
IGOR,"You’re better off this way, trust me. This is a fucked up family."
ANI,Did I ask for your fucking opinion?
IGOR,No.
ANI,Exactly.
IGOR,"Ok, I was just being nice."
ANI,"Nice? You fucking assaulted me, dude. So go fuck yourself."
IGOR,I didn’t assault you.
ANI,"You don’t call that assault? You’re right... it’s fucking BATTERY... as well as fuckin’ kidnapping and I’m sure a million other felonies. Fuck you, dude."
IGOR,That wasn’t assault. I had to calm you down. You didn’t get hurt.
ANI,"What? You attacked me, tied me up, gagged me. You’re psychotic."
IGOR,You were in no danger of injury or harm.
ANI,"Pffff. If Garnik wasn’t there, you’da raped me, guaranteed."
IGOR,I would have raped you?
ANI,No doubt.
IGOR,Why would I have raped you?
ANI,I can see it. You sick motherfucker would’ve raped me. You have rape eyes.
IGOR,I have rape eyes?
ANI,Yes.
IGOR,No. I wouldn’t have raped you.
ANI,Oh yeah... why?
IGOR,Why?
ANI,Yeah.
IGOR,Why what?
ANI,Why wouldn’t you have raped me?
IGOR,Because... I’m not a rapist?
ANI,"Nope, because you’re a faggot ass bitch."
IGOR,Goodnight.
IGOR,Don’t tell Toros.
ANI,Thank you.
IGOR,Ok?
ANI,Have a cigarette?
ANI,This car is very you.
IGOR,It’s my grandmother’s. You like?
ANI,No.
IGOR,What are you doing?
IGOR,Stop! Stop! Just fucking stop! What is wrong with you!
