character,dialog
RYAN,No. But you can spit in it if you want to. I’d completely understand.
RYAN,Do you want to go out sometime?
CASSANDRA,What?
RYAN,On a date?
CASSANDRA,Seriously? I just spat in your coffee.
MAKE UP VLOGGER,OK so you just line your lips like so. You always want your liner to be darker than your gloss.
MAKE UP VLOGGER,Wonderful. Now add the gloss. I like to use the cheaper glosses and save the money for my highlighter and base...
MAKE UP VLOGGER,And voila! The perfect Blow Job Lips!
NEIL,"Seriously, you need to read it. ‘Consider The Lobster’ is one of the fucking greats, man. Cracked my head open...like...like a lobster claw."
NEIL,"You know I’m writing a novel. Well, uh, kinda. I’m a perfectionist, you know, it’s just taking forever. I keep going over and over and over it. Picking at it like a scab. It’s about, I guess, what it is to be a guy right now? Like, how to be a guy in this world? Kinda a fucked-up, dirty, low-life, love story. It’s all set in New York over the course of one night and it’s all, like, interwoven first person strands which..."
NEIL,"You know what. I shouldn’t talk about it. Don’t want to jinx it! You do coke, right?"
CASSANDRA,Not really...
NEIL,Oh come on!
CASSANDRA,I got work in the morning...
NEIL,Eh. So do I.
NEIL,"Hey! You missed most of it, silly!"
NEIL,Yum. There you are.
NEIL,"You’re so, so pretty. Why are you wearing all that make up? Do you mind me asking that? I never understood why girls wear so much make up. You all look way more beautiful without it, you know? I just feel like women feel so much pressure to look a certain way now. All the extensions and fake eyelashes and porno nails. It’s like, guys don’t even like it, you know? It’s just a soul-sucking system designed to oppress women. I wanna see you. The real you. All your freckles and imperfections."
CASSANDRA,I don’t feel good. Could you get me a glass of water?
NEIL,Sure.
NEIL,Hey.
NEIL,Hey!
NEIL,There you are! Hi. You fell asleep.
NEIL,Good girl.
NEIL,Feel better?
CASSANDRA,No.
NEIL,"You know, I nearly didn’t come out tonight. I’m so glad I did. I feel such a connection to you."
CASSANDRA,Could you call me a cab?
NEIL,You just got here!
CASSANDRA,I should go.
NEIL,"Don’t go...come on...we’re having fun, aren’t we?"
CASSANDRA,I…
NEIL,"We can play hooky tomorrow, stay in bed all day. I’ll make you breakfast... Eggs Benedict. I make my own... ...hollandaise."
NEIL,You are so amazing.
CASSANDRA,I need to go...
NEIL,You don’t wanna go home. C’mon.
CASSANDRA,Hey. Neil.
CASSANDRA,I said: I need to go home.
NEIL,Holy shit!
CASSANDRA,What?
NEIL,Woah. What...what is this? Are you some kind of psycho or something?
CASSANDRA,Why d’you say that?
NEIL,I thought you were...
CASSANDRA,Drunk?
NEIL,Yeah!
CASSANDRA,Really drunk?
NEIL,I guess...yeah.
CASSANDRA,"Well, I’m not. But that’s good, isn’t it?"
NEIL,You should leave.
CASSANDRA,Oh now you want me to leave?
NEIL,No I...Look I’m really high. Like. Really high. I don’t know what I’m doing. You should go.
CASSANDRA,"I mean, a second ago you were determined for me to stay. Pretty insistent actually."
NEIL,I’m a nice guy-
CASSANDRA,Are you?
NEIL,"I thought we had a connection, I guess."
CASSANDRA,A connection? OK. What do I do for a living?
CASSANDRA,Sorry. Maybe that one’s too hard. How old am I? How long have I lived in the city? What are my hobbies? What’s my name?
CASSANDRA,"You’re right! This connection is electric! Of course, I know all about you. Your mom, your sister, your job at a digital marketing agency which it sounds like you completely suck at, by the way, and, oh yeah... Your novel. Good luck with that, sounds like a winner. About a guy. And set in New York? Woah."
NEIL,"ALRIGHT. Alright. Fuck. I take your point. What do you want from me? To say I’m an asshole? Fine, I’m an asshole."
CASSANDRA,"Why are you so freaked out, Neil? Wow. You really need to calm down."
CASSANDRA,"At least you didn’t try to have sex with me while I was passed out. You do get points for that. I want you to be proud of yourself. A few guys...eh they don’t mind so much. But you, you woke me up before putting your fingers inside me. That was sweet."
NEIL,"What are you saying, that I’m some kind of...predator?"
CASSANDRA,I don’t know. Are you?
NEIL,I’m a nice guy.
CASSANDRA,You keep saying that. And there are plenty of nice guys just like you. You’re not as rare as you’d think. You know how I know?
CASSANDRA,You wanna fuck me still?
NEIL,No.
CASSANDRA,Because every week I go to a club. And every week I act like I’m too drunk to stand. And Every. Fucking. Week. A nice guy just like you comes over to see if I’m ok.
CASSANDRA,You wanna fuck me still?
NEIL,No thank you.
CASSANDRA,Huh. No one ever does.
CASSANDRA,This music is terrible. Only a drunk person would have sex to this music.
CASSANDRA,"Night, Nina."
CASSANDRA,What’s this?
CASSANDRA,"Mom, what’s this?"
SUSAN,What do you mean?
CASSANDRA,This gift!
SUSAN,"It’s your birthday, Cassie."
CASSANDRA,Oh... yeah.
STANLEY,Hey...
SUSAN,What kind of person forgets their 30th birthday?
STANLEY,Sweetheart-
SUSAN,"Don’t, Stanley."
CASSANDRA,"It was a mistake, Mom. You know I’m terrible with dates. It’s not a big deal."
SUSAN,Not a big deal? Not a big deal. You just forgot your birthday! Not a big deal. Ok! You don’t want to have a party? Don’t want to see your friends?
CASSANDRA,"You know I don’t have any friends, Mom."
SUSAN,"Don’t joke about it! You know how strange that is? You still living at home, working in that stupid coffee shop? Out all hours of the night doing god only knows what. No boyfriend. No friends."
CASSANDRA,Mom! You should have saved all this for my birthday card!
STANLEY,Let the kid celebrate how she wants to-
SUSAN,"Celebrate! Is this a celebration? My friends all ask about you and I don’t know what to tell them. All their children are getting married, having kids. I don’t know what happened..."
STANLEY,"Why don’t you open your gift, honey?"
GAIL,Woah.
CASSANDRA,Yeah.
GAIL,That’s direct.
CASSANDRA,A reeeal kick in the cunt.
GAIL,"Is it a nice suitcase, at least?"
CASSANDRA,Oh yeah it’s definitely the fanciest “get the fuck out of our house” metaphor I’ve received so far.
GAIL,Then why don’t you?
CASSANDRA,What?
GAIL,"Get out of their house? Just...I don’t know...go on Zillow, or Single White Female some girl, or get a basement room in a weird guy’s house. Anything!"
CASSANDRA,"I can’t afford it, Gail. Not on what you pay me. Not even a weird guy’s basement."
GAIL,So take this other job then. Take any job.
CASSANDRA,Are you firing me?
GAIL,Maybe I should.
CASSANDRA,Look. You’re making the assumption that I want any of it. If I wanted a boyfriend and a yoga class and a house and kids and a job my mom could brag about I’d have done it. You don’t think I could walk into any bar in this city wearing an adorable floral dress and get all that for myself? It would take me ten minutes. I don’t want it.
GAIL,But you must want something?
CASSANDRA,Oh. You. Hi.
RYAN,Hey. Cappuccino please. Hold the spit.
RYAN,So I just wanted to come in because I think you gave me a fake number the other day.
CASSANDRA,That doesn’t sound like me.
RYAN,"Which meant that I spent hours composing a witty, romantic text and sent it to a oil rig worker called Red."
CASSANDRA,Was he into it?
RYAN,"Surprisingly into it. But we couldn’t make it work because of, y’know, the oil rig so...I thought I’d try you again."
GAIL,Oh! Did I just hear the phone ring in the back?
CASSANDRA,No.
GAIL,Yup. I’m sure I did.
CASSANDRA,She has to take a few imaginary calls a day.
RYAN,"Look, I don’t want to bother you so if you’re not into this then I totally get it."
CASSANDRA,I’m not really looking to date anyone at the moment.
RYAN,Ok. Fair enough. Can I tempt you into a friendship with a man who is secretly pining after you?
RYAN,Dating is horrible. Everyone is horrible. I went to dinner with a woman last month who wanted to euthanize the homeless.
CASSANDRA,You went on a date with my mom?
RYAN,"I like you. I can’t stop thinking about you spitting in my coffee. Have lunch with me this weekend. Please. If you hate it we can have a safe word and you can leave, no questions asked."
SUSAN,You’re dressed up.
SUSAN,Where are you going?
CASSANDRA,I’m going out for lunch.
SUSAN,With who?
CASSANDRA,A friend.
STANLEY,You look very pretty.
CASSANDRA,"Thanks, dad."
CASSANDRA,How did she get a skeleton’s hand up there?
RYAN,"She stole it from a teaching model. And here’s the worst part, she looked at me right in the eyes, took it out ...and waved it at me."
CASSANDRA,And I am done.
RYAN,And I am wondering why I started telling that story...
CASSANDRA,"Hey, there is nothing more romantic than a disturbed woman pulling a skeleton’s hand out of her vagina."
RYAN,That’s true.
CASSANDRA,People never pull anything out of anywhere where I work.
RYAN,"So, yeah, you didn’t want to..."
CASSANDRA,What?
RYAN,Carry on with med school?
CASSANDRA,Nah.
RYAN,Why not?
CASSANDRA,I wanted to do something else.
RYAN,Really? What?
CASSANDRA,I don’t know.
RYAN,You were so good though. You knew everything.
CASSANDRA,I didn’t know everything.
RYAN,You did! You were brilliant! I was terrible. Remember when I accidentally removed the wrong kidney from my cadaver?
CASSANDRA,And look at you now. Operating on children.
RYAN,"Yeah. I got better. But you, you were always way ahead of everybody. You’d have been a fantastic doctor."
CASSANDRA,"Just. Didn’t want it anymore, I guess."
RYAN,"Hey, you want coffee? Movie starts in half an hour. I can tell you about the guy who got his dick trapped in a tambourine."
RYAN,You think we look like father and daughter from behind?
RYAN,I always worry about that. Bystanders screaming when I lean in to kiss someone. “Get your hands of that child...oh...sorry sir.”
CASSANDRA,"I mean, don’t be so tall would be my argument. It’s kind of...flashy."
RYAN,Yeah?
CASSANDRA,Showing off.
RYAN,Oh. This is a weird coincidence.
CASSANDRA,What?
RYAN,I think this is...yep! Huh. This is my apartment.
CASSANDRA,"That is weird. What a weird, weird coincidence."
RYAN,I mean...since we’re already here. You wanna come up for a drink? I could clumsily try to seduce you?
CASSANDRA,Sure. Why not.
RYAN,"Oh. It’s too soon, I’m sorry. I shouldn’t have-"
CASSANDRA,Nope. Let’s go upstairs.
RYAN,"I don’t want you to come up unless you want to. I’m not... look, I misread what was happening, I’m sorry. Let me drive you home."
CASSANDRA,You know what. You’re at your place. I can get a cab.
RYAN,Are you sure? But-
CASSANDRA,I’m sure.
RYAN,I feel like I fucked this up. I’m sorry. What can I-
CASSANDRA,You didn’t. It’s not you.
STANLEY,Did you and your friend have a nice time?
CASSANDRA,Mmm hmm.
STANLEY,You came in pretty late!
CASSANDRA,Yep.
SUSAN,You two go dancing?
CASSANDRA,Yep.
GAIL,Ew. Look at them. Take your happiness elsewhere please.
CASSANDRA,You and Richard must have been like that at some point.
GAIL,He did make me laugh. Lucky for him I find farting hilarious otherwise we’d have been over after the first date.
CASSANDRA,He farted on the first date?
GAIL,I made him laugh so hard he farted.
CASSANDRA,Fuck. That is so romantic.
RYAN,Cassie!
RYAN,What are you doing here?
CASSANDRA,I just came to pick up my herpes medication.
RYAN,You have herpes too. That saves us an awkward conversation later.
CASSANDRA,So. I came here to see you. Obviously. I’m not good at this stuff. I’m trying.
RYAN,If you’re not interested-
CASSANDRA,No it’s not that.
RYAN,You sure?
CASSANDRA,"So, I’d like to see you again...if that’s cool. But we’ll need to take it slow. I understand if-"
RYAN,Of course that’s cool.
CASSANDRA,Thank you.
RYAN,What are you doing now? You wanna go somewhere? Get dinner?
CASSANDRA,Aren’t you working?
RYAN,"Eh, it’s only a kid with leukemia. He can wait. I’m kidding. My shift has finished. Let me just get my stuff."
GAIL,Oh my god.
CASSANDRA,What?
GAIL,Are you seeing that guy?
CASSANDRA,No!
GAIL,Good for you.
GAIL,You ever kill someone?
RYAN,What?
GAIL,"You know, operating on them."
RYAN,No!
GAIL,Really?
RYAN,"I mean...patients have died during surgery, of course-"
GAIL,So that’s a yes.
CASSANDRA,Gail! Stop asking Ryan if he’s killed anyone!
GAIL,I’ll stop asking him when he stops killing people.
RYAN,That does seem fair.
GAIL,"Ok. I’m leaving you lovebirds to it. Can you lock up, honey?"
CASSANDRA,Course.
GAIL,"If you have sex on the counter, the bleach is in the back room. I don’t want to find ass prints in the coffee grinds tomorrow morning. Night!"
RYAN,She seems nice!
CASSANDRA,She is. She’s a good friend.
RYAN,Are you friends with anyone from Forrest still?
CASSANDRA,No.
RYAN,Really? No one?
CASSANDRA,Really. No one.
RYAN,I can’t seem to shake them off.
CASSANDRA,You still hang out with those guys?
RYAN,They’re not that bad! You know Madison McPhee just had twins?
CASSANDRA,I don’t remember Madison.
RYAN,I thought you were close?
CASSANDRA,Nope.
RYAN,"Huh. Oh yeah, oh my god, Al Monroe is marrying some kind of model. She was in a some MTV rich girl show. Small part- but still! Classic Al. Landing on his feet."
CASSANDRA,Al Monroe?
RYAN,You must remember him-
CASSANDRA,I thought he moved to London.
RYAN,He moved back here a couple of months ago.
CASSANDRA,Do you see him a lot?
RYAN,We’re not close anymore but... he’s in the group. And we cross paths because of work. He’s an anesthesiologist now.
CASSANDRA,Good for him. And he’s getting married?
RYAN,I know. God help her!
CASSANDRA,One two three four five six seven eight nine...
ALFRED,"Welcome to the Hotel St Joan, miss."
CASSANDRA,Thank you.
ALFRED,"One ginger ale, and one bottle of champagne."
CASSANDRA,Don’t worry. I can do that.
ALFRED,But-
CASSANDRA,Thank you.
MADISON,Cassie?
CASSANDRA,Madison. Hi.
MADISON,Oh my gooooooood! You look amazing! I almost didn’t recognize you!
CASSANDRA,Thank you. You look exactly the same.
MADISON,You’re sweet! I look so OLD. That’s what having twins will do to you. Tragic. Do you have kids?
CASSANDRA,No.
MADISON,You’ll get there!
MADISON,Champagne? What are we drinking to?
CASSANDRA,To old friends.
MADISON,I thought I’d be literally bored out of my skull looking after the kids. But it’s great actually!
MADISON,Oh! Out already? Can we get another one?
MADISON,I haven’t been day drunk in forever! So fun!
CASSANDRA,So fun!
MADISON,"TBH, I know guys always say they want their wives to work, but it’s not true."
CASSANDRA,Really?
MADISON,"They all want a feminist in college because it’s cool to have a girlfriend who cares about something. And feminists are statistically more likely do anal- that’s a literal fact by the way- but when it comes down to it, all guys want the same thing."
CASSANDRA,And what’s that?
MADISON,A good girl.
CASSANDRA,I don’t seem to remember you were that much of a good girl at college!
MADISON,Fred didn’t know me at college. He met me when I was working at L'Oréal.
CASSANDRA,Poor Fred!
MADISON,"What he doesn’t know won’t kill him, right? But d’you know the really gross part?"
MADISON,I love it. I thought I’d miss my job but...I really don’t. I love being a housewife. It’s a turn-on actually.
MADISON,Jeez. How much have I had of this? Such a lightweight.
CASSANDRA,"I’m glad everything’s worked out so well for you, Madison."
MADISON,Thanks. It really has.
CASSANDRA,Yeah.
CASSANDRA,"You know. I actually wanted to meet today, to talk about something in particular."
MADISON,"I did wonder. No one has heard from you in, like, forever."
CASSANDRA,I wanted to talk to you about why I dropped out.
MADISON,Ok. Sure.
CASSANDRA,"You remember what happened, right?"
MADISON,It was such a long time ago now...
CASSANDRA,I know. But you remember?
MADISON,I mean...vaguely.
CASSANDRA,Do you ever think about it?
MADISON,Why would I?
CASSANDRA,Right. Why would you.
CASSANDRA,"If a friend came to you now, tomorrow, let’s say, if they turned up at your house tomorrow morning, and told you that they thought something had happened to them the night before, something bad-"
MADISON,Cassie-
CASSANDRA,Something bad. What would you say?
MADISON,It was years ago...
CASSANDRA,What would you say?
MADISON,It’s complicated...Ugh. I feel a little...weird. I’m sorry.
CASSANDRA,Would you roll your eyes behind her back and dismiss the whole thing as drama?
MADISON,I don’t know why you’re mad at me! It wasn’t just me who didn’t believe it! When you have a reputation for sleeping around then maybe people won’t believe you when you say something’s happened! I mean...it’s crying wolf.
CASSANDRA,You thought it was crying wolf?
MADISON,"I don’t make the rules, ok? If you get that drunk things happen! Don’t get blackout hammered every night and then expect people to be on your side when you have sex with someone you didn’t want to!"
CASSANDRA,That’s a shame. I was hoping you’d feel differently.
MADISON,Sorry.
CASSANDRA,For your sake. I really was hoping you’d feel differently by now.
MADISON,You’re mad. I... Why don’t I get the check? My treat.
CASSANDRA,"You ok, Madison?"
MADISON,Yeah...no. I’ve drunk too much. How did I...my head is spinning.
MADISON,Oh my god. Shit.
CASSANDRA,Nice seeing you again.
CASSANDRA,You really haven’t changed at all.
TONY,So...?
CASSANDRA,She’s over there.
CASSANDRA,Room 25.
TONY,You sure about this?
CASSANDRA,I’m sure.
MADISON,"Cassie...hi...wonderful to see you for lunch yesterday...blast from the past! Uh...hey I was pretty drunk, I can’t...really ....look did you see me talking to a guy? Like...our age...Just trying to piece some things together..."
MADISON,"Cassie, sorry,  please call me back...I freaking out a little...just...will you call me..? I woke up in one of the hotel rooms ...I think something might have happened..."
AMBER,"See you tomorrow, bitches."
CASSANDRA,Excuse me? Hi! Sorry! Excuse me!
AMBER,Me?
CASSANDRA,Yeah!
AMBER,What’s up?
CASSANDRA,I’m so sorry to bother you- my phone has died and I’m really late for work. Do you live round here? You know the area?
AMBER,I guess.
CASSANDRA,Can you tell me how to get to the Castle Diner?
AMBER,"Sorry. I’m late, so..."
CASSANDRA,"Wait! Please, I’m supposed to be shooting this music video and I’ve got to get-"
AMBER,Music video?
CASSANDRA,Yeah. I’m a make-up artist and it’s my first time working with these guys and if I’m late I may as well-
AMBER,Oh my god.
AMBER,OH MY GOD. Are you working for WetDreams?? OH MY GOD!!!!
CASSANDRA,You didn’t see that.
AMBER,I know where the Castle Diner is!
CASSANDRA,Don’t worry about it! I’ll ask someone else!
AMBER,No way! NO WAY! Are they there? Oh my god. ARE THEY THERE?
CASSANDRA,"Look, keep your voice down, please."
AMBER,"I can direct you! Please, please, please!"
CASSANDRA,"Sorry, no-"
AMBER,If I don’t come and direct you then how will you find it?
CASSANDRA,I can’t. If you tell anyone or post this online I’ll never work again.
AMBER,I swear I won’t. I swear. Take my phone!! Seriously.
CASSANDRA,Oh god. OK get in. But you have to be cool about this.
AMBER,OF COURSE I WILL!!!
CASSANDRA,Woah. You really are a fan.
AMBER,I’m ob-sessed. I have a whole Insta dedicated to George’s dog.
CASSANDRA,What a crazy coincidence.
AMBER,You know what. This is fate.
CASSANDRA,"Sure seems like it, doesn’t it?"
JEAN,Dean Walker is ready if you’d like to go on through.
DEAN WALKER,Daisy?
CASSANDRA,That’s me.
DEAN WALKER,Come in. Welcome.
DEAN WALKER,My assistant tells me you’re thinking of resuming med school.
CASSANDRA,That’s right.
DEAN WALKER,"So what prompted this desire to finish your studies now, if you don’t mind my asking?"
CASSANDRA,Not at all. I guess... I couldn’t stop thinking about my time here.
DEAN WALKER,"It’s an extraordinary place. Of course, we’d love to accommodate you if we can. But, you have to understand, this is a little unusual."
CASSANDRA,Yes. But I left in unusual circumstances.
CASSANDRA,I left because of what happened to Nina.
CASSANDRA,Nina Fisher.
DEAN WALKER,"I’m so sorry, I’m not following you."
CASSANDRA,You don’t remember her?
DEAN WALKER,We have so many students. I wish I could remember them all by name. But-
CASSANDRA,"Then maybe you remember Alexander Monroe, Al Monroe?"
DEAN WALKER,Oh yes! Of course I remember Alexander! He came and did a talk for our students not long ago. Nice guy. Very smart. Is he a friend of yours?
CASSANDRA,"No. So, you don’t remember the accusations made against Al Monroe?"
CASSANDRA,"He took a girl- Nina Fisher, the girl you don’t remember- back to his dorm where he had sex with her, repeatedly and in front of his friends, while she was too drunk to have any idea what was going on."
DEAN WALKER,I don’t-
CASSANDRA,"She was covered in bruises the next day. Handprints, I guess you could say."
DEAN WALKER,I’m so sorry. That is terrible. Was it reported?
CASSANDRA,Yes.
DEAN WALKER,Who did Nina go to?
CASSANDRA,You.
DEAN WALKER,Oh.
CASSANDRA,But you can’t remember so...
CASSANDRA,"You felt there wasn’t sufficient evidence. It was too much of a ‘he said/she said’ situation. You thought that his version of events seemed, what word did you use...”credible”."
DEAN WALKER,"We get so many of these accusations. There’s usually one or two a week- one every morning early in semester when everyone’s partying. I have to take each claim on its own merits. I’m so sorry that I don’t remember this individual case, but I can assure you that I would have looked into it thoroughly at the time."
CASSANDRA,"His friends were all watching, laughing. Some of them maybe even joined in."
DEAN WALKER,"I understand it must be very hard. But if Nina was drinking, if she couldn’t remember fully, it’s terribly complicated."
CASSANDRA,So she shouldn’t have been drunk?
DEAN WALKER,I don’t mean that. I just mean that it isn’t always a good idea to go back to a dorm room full of boys after a party. It gives them the wrong idea...We do advise against it. We try to warn girls to be more careful. To teach them about self- respect.
CASSANDRA,"So it was her fault? For not respecting herself? Sorry! I don’t mean to sound critical, Dean Walker. I just want to be clear."
DEAN WALKER,None of us wants to admit when we’ve made ourselves vulnerable. And sometimes these kind of mistakes are very damaging. It’s much more common than you’d know.
CASSANDRA,I know how common it is.
DEAN WALKER,"Of course, it’s...regrettable."
CASSANDRA,Regrettable?
DEAN WALKER,"What would you have me do? Ruin a young man’s life every time an accusation is made? Have them expelled? That wouldn’t be fair. Accusations like this, they ruin lives."
CASSANDRA,So you’re happy to take the boy’s word for it?
DEAN WALKER,"I have to give them the benefit of the doubt, yes."
CASSANDRA,Of course you do.
DEAN WALKER,Innocent until proven guilty. It has to be.
CASSANDRA,No arguing with that.
DEAN WALKER,I’m afraid not.
CASSANDRA,Thank you for your time.
DEAN WALKER,I wish I could do more. Is your friend ok?
CASSANDRA,"No. She’s not. But Al Monroe is, you’ll be glad to know he’s doing really well. He’s getting married."
CASSANDRA,"So you did the right thing, I guess. We have to give these boys the benefit of the doubt."
CASSANDRA,That’s why I know that you won’t mind that-
CASSANDRA,-three hours ago I picked your daughter Amber up from school and introduced her to the boys who live in that dorm now.
DEAN WALKER,What did you say?
CASSANDRA,"She is really pretty, huh? And she looks a lot older than she is."
DEAN WALKER,I don’t believe you.
CASSANDRA,I noticed that they had a few bottles of vodka in their room too. But I’m sure they’ll take good care of your daughter. She seemed excited to meet them actually!
DEAN WALKER,Is this a joke? What is wrong with you? You’re sick!
CASSANDRA,Oh right! Here it is. She’ll be wanting that later.
DEAN WALKER,Oh my god. Are you crazy?
CASSANDRA,No.
DEAN WALKER,Which room is she in?? Tell me right now! What kind of monster are you?
CASSANDRA,I told you. The same room Nina was in.
DEAN WALKER,I don’t remember it! I already said...
CASSANDRA,That’s a shame. Then I sure hope you’re right to trust those boys!
DEAN WALKER,I’m calling the police.
CASSANDRA,It’ll take them a while to get here... you think there’s time?
DEAN WALKER,Please... she’s just a little girl.
CASSANDRA,I wonder if she looks so little to those guys...
DEAN WALKER,JUST FUCKING TELL ME!!
DEAN WALKER,"Look, you’re right, OK? Is that what you want to hear? You’re right."
DEAN WALKER,You’re right!
CASSANDRA,"See. Look how easy it was! You just needed to think about it properly, didn’t you? I guess it feels different when it’s someone you love."
DEAN WALKER,Please tell me which room she’s in.
CASSANDRA,"Hey! Relax! Honestly, Dean Walker! Did you really think I’d do something like that? Luckily I don’t have as much faith in college boys as you do! Amber is sitting in a diner waiting for her favorite boyband to turn up for a music video. It’s the Castle Diner if you want to call and check. You should probably call actually, otherwise she’ll never figure out they’re not coming. She’s kind of an idiot, huh? Gorgeous though. Who needs brains? They never did a girl any good."
CASSANDRA,"There’s a girl outside in the waiting room. I hope you’ll listen to her if she’s coming to talk to you about something serious. Good to see you again, Dean Walker."
GEORGE,Hey! HEY! What are you doing?
GEORGE,You’re sitting in the middle of the road. Are you retarded or something?
