character,dialog
SANDRA,"I finished a translation, I translate for several German weeklies, for extra money. I heard him working and his music playing for about 10 minutes. Then I put some earplugs in to take a nap. I fell asleep. An hour later, I heard Daniel scream. One of the earplugs must have fallen out because it woke me up, the music was still on, I ran downstairs… that’s it. I called emergency services and they arrived 30 minutes later."
VINCENT,Can I take a look around the house?
VINCENT,He was working up there?
SANDRA,"Yes, he was insulating the attic."
VINCENT,And over there? He was working on that as well?
SANDRA,Not yet. He was supposed to get to that next… we wanted to make rooms for a B&B.
VINCENT,"Ok, so he was right above you."
SANDRA,Yes.
VINCENT,You said he was insulating the attic? So he was working over there?
SANDRA,"These days, yes."
VINCENT,Do you know if the window was open when the ambulance arrived?
SANDRA,Yes it was.
VINCENT,Do you know if he used to keep it open?
SANDRA,"Not always, but often yes, because of the wood dust."
VINCENT,Was he reckless? Did he ever take risks when he was working?
SANDRA,No. He was very cautious and meticulous; he worked slowly.
VINCENT,"Do you see any reason why he would have leaned out the window, for instance to call out to you or Daniel?"
SANDRA,"… No. When he worked, especially when he was playing his music, he shut himself off from the rest of the world. He never called for me or Daniel from up here."
VINCENT,"Ok, well anyway, with the height of the window sill… had he been drinking?  … "
SANDRA,"No, he never drank during the day, especially when he was working."
VINCENT,"Salut Nour c’est bon là, j’te dérange pas ?"
NOUR,"Non là c’est bon, vas-y dis-moi."
VINCENT,"Oui, voilà, je conseille juste une amie et je voulais savoir, tu connais le juge Janvier, t’as déjà eu affaire à lui ?"
NOUR,"Oui écoute c’est un jeune mec, proche du procureur. Ambitieux… un peu séducteur, un peu faux-cul, mais sérieux."
VINCENT,Ok
NOUR,Qu’est-ce qui lui arrive à ton amie ?
VINCENT,"Écoute là je débarque sur le truc, je te raconterai."
SANDRA,"You should wash up and get dressed. It’s daytime, you need to get up."
DANIEL,J’veux pas. Laisse-moi tranquille.
SANDRA,"Honey, I know it’s hard… It’s hard for me too, it’s going to be hard for a while… but we have to try and do the things we did before, otherwise. Did you have a nightmare? Do you want to talk about it? Monica has come to see you. She made tiramisu."
DANIEL,J’ai pas faim. Laisse-moi dormir.
SANDRA,"Oh love, you can’t spend whole days like this without going outside. It’s beautiful out. Snoop needs to go out too."
MONICA,"Bon mon Daniel, tu viens manger avec nous ?"
DANIEL,J’veux juste dormir.
MONICA,"Ok je te laisse dormir si tu descends d’abord avec moi, et qu’on mange ensemble. Ok ?... mon coco ? tu me parles ?…"
DANIEL,Partez!
DANIEL,Je comprends pas comment il est tombé.
MONICA,Mais personne ne sait encore.
DANIEL,Comment… c’est arrivé... je veux savoir ce qui s’est passé. On peut pas rester dans le vide comme ça.
MONICA,"Tu te souviens, je t’avais parlé du médium que j’avais vu quand Alain est mort ?"
DANIEL,Oui ?
MONICA,"C’est quelqu’un de très bien, et c’est--"
SANDRA,"Monica, je suis pas sûre qu’il faut partir dans ces trucs-là--"
MONICA,C’est quelqu’un qui m’avait vraiment fait du bien.
SANDRA,"C’est un enfant, ça n’a rien à voir."
MONICA,J’crois pas. Il a déjà aidé des enfants.
DANIEL,Oui je veux bien.
SANDRA,"Je vais en parler avec Monica, je sais pas si c’est une bonne idée..."
SANDRA,Pourquoi tu fais ça sans me demander avant ?
MONICA,Mais je pense que ça peut l’aider.
SANDRA,Il va s’accrocher à ça maintenant.
MONICA,"S’il te plait Sandra, ouvre-toi, cet enfant a besoin qu’on lui parle et moi cet homme je le connais, c’est quelqu’un de normal c’est juste qu’il a un don pour sentir des choses que nous on sent pas. Et même si tu n’y crois pas, Daniel ça peut vraiment lui faire du bien."
VINCENT,Elles sont trop cuites je crois.  Bonjour.
MONICA,Ok. Dis-moi s’il a mangé ?
VINCENT,Did she tell you she was summoned by the judge?
SANDRA,Yes. Samuel and she were very close. She took care of him when he was a kid. Dany adores her. I’m so tired of crying. I’m exhausted. Is parmesan and pepper ok with you?
VINCENT,"The autopsy report is inconclusive about the cause of death. The forensic pathologist didn’t have enough concrete elements. But when you look at everything, what we can defend is a fall from the attic window, with him “bouncing” off the shed’s roof. The investigation shows that his head may have hit the edge of the roof, somewhere around here, you see? And then he lands in this position."
VINCENT,"But there are several problems. First, they found nothing on the shed roof – no DNA, nothing. Second, there's blood near his feet. Look, his head is here, and the blood is there: we need to explain how it got there. And then, there’s these three blood spatters, here."
VINCENT,"I don’t know, I’m not a spatter analyst, but I know a good one. I want to have her opinion. …And there’s one last problem for us: that bruise on your arm. It might look like the result of a struggle. When did they see it?"
VINCENT,It seems its pattern doesn’t really match with a head impact on the roof. The judge asked an expert to clarify this.
SANDRA,"But... when you see this, what do you think?"
VINCENT,"I don’t know, I’m not a spatter analyst, but I know a good one. I want to have her opinion. …And there’s one last problem for us: that bruise on your arm. It might look like the result of a struggle. When did they see it?"
SANDRA,That same night. My sleeve was rolled up.
VINCENT,Did you explain it to them right away?
SANDRA,"Yes, I knew exactly how it happened I bang my arm on this all the time. It had happened several times that week. I told them my skin marks easily, and that they could ask Daniel: he hears me bumping into it all the time."
VINCENT,"So, as you can see, an accidental fall is gonna be hard to defend/prove, given the height of the window sill. That leaves 2 options: either he jumped or he was pushed, possibly after receiving a blow. That’s why there’s an investigation for “mort suspecte”. And you’re a témoin assisté because you were the only person there; you are his wife… And looking for a stranger who killed him while you were sleeping and Daniel was out on a walk is a shitty strategy, it makes no sense: Samuel had no enemies; there’s nothing to back that up."
SANDRA,"First of all, I didn’t kill him."
VINCENT,"You don't need to tell me that. The question is this: Was there anything in Samuel's personality, or in what he was going through lately, that would seem consistent with a suicide?"
SANDRA,"I've thought about it, and I just can't imagine him... jumping with Daniel so close by... I just can't imagine that. He had his problems, but he was working on them... We were laughing so hard just the day before, talking about our projects… He had so much energy. I mean, for me he was so alive. I’m not comfortable with this."
VINCENT,"Ok, let me put it another way: If they indict you, it’s probably our best defense."
SANDRA,I think he fell.
VINCENT,It’s really hard to believe
MONICA,"On pense que peut-être, il a sauté volontairement, mais on n’est pas sûrs… On est tous perturbés par ça."
DANIEL,On veut savoir pourquoi il est tombé.
MEDIUM,"Alors moi je ne peux pas répondre à une question précise, j’ai des visions qui viennent à moi mais je peux pas dire si c’est le passé, le présent, le futur. Je fais que vous livrer des choses qui me viennent et je peux pas ordonner ça."
MEDIUM,Vous avez le vêtement ?
MEDIUM,Vous l’avez pas lavée ?
MONICA,Non.
MEDIUM,La pièce dans laquelle il passait le plus de temps c’est laquelle ? Amenez-moi.
MEDIUM,C’est la chambre de qui ? Y a beaucoup de présences là.
SANDRA,C’était sa chambre…
MEDIUM,Juste la sienne ?
SANDRA,Oui il dormait et il travaillait là.
MEDIUM,Je sens beaucoup de présences ici. Le chien... Il est très présent. Il est malade. Mal. Il vomit. Je sens une période où le chien est malade. Y a quelqu’un qui bouge plus. Je sais pas s’il dort... C’est pendant plusieurs jours.
MEDIUM,"Je suis désolé, le chien prend beaucoup de place, beaucoup d’énergie. Il parasite beaucoup. À la fois dans les visions et là tout de suite, dans la pièce. Je sens un corps inerte. Je sais pas si, le chien il dort là aussi ?"
SANDRA,"Oui, ça arrive."
MEDIUM,"Il dort là oui. En fait il parasite, le chien. Parce que je vois quelque chose, je sais pas si c’est le chien qui est inerte ou l’homme... C’est pt’être l’homme qui est inerte… peut être qu’il dort, mais si il dort pas c’est qu’il est mort… je sais pas… … Le chien, il me prend beaucoup d’énergie excusez-moi. Vous pouvez sortir le chien s’il vous plait ?"
MEDIUM,"… Il faut le sortir de la maison. J’sens qu’il a sali… Y a quelque chose de sale ici, dans cette pièce… Vous l’avez lavée ? Vous avez lavé la pièce ?"
SANDRA,"Comment ça ? Oui on lave. Écoutez, on va arrêter là."
MEDIUM,Je pense qu’il faut laver.
SANDRA,"Allez on arrête, je vous remercie mais ça marche pas. On va… j’vais vous raccompagner. On va vous payer la séance…"
SANDRA,"Ok, enough."
SANDRA,"Ça va mon amour, je suis là, chhht… je suis là."
NOUR,"Bon, je me suis renseignée pour toi. J’ai parlé à un flic que je connais… Janvier a l’air focalisé sur une clé USB qui appartenait à Maleski."
VINCENT,Et il t’a dit ce qu’y a dessus ?
NOUR,"Apparemment y aurait UN document important, en train d’être expertisé…C’est pas une photo, ni un truc écrit, j’ai cru comprendre que c’est un fichier vidéo… et qu’c’est un truc intime."
VINCENT,Un truc intime c’est quoi ? un truc sexuel ?
NOUR,"Non je sais qu’ça . Mais je pense que c’est pas bon pour vous, il m’a dit qu’ça peut peser lourd dans le dossier. Je peux l’rappeler, mais à mon avis, il lâchera rien d’autre."
VINCENT,Ok attend…
VINCENT,"Hey, Sandra, do you remember Samuel filming anything private or intimate? Does that ring a bell?"
SANDRA,"Intimate? Why, what’s going on?"
VINCENT,I’ll explain but first tell me if it rings a bell. Could he have filmed something like that?
SANDRA,"No, he never filmed anything. And if he did, I'd have known. Why, did they find something?"
VINCENT,"It’s hearsay but yes, there’s something on the USB key. Listen, if you can't remember never mind, we'll just have to wait. Let’s not worry."
SANDRA,"… There's something I wanted to tell you about, something I remembered…  it’s odd that I could have forgotten it, but it came back to me last night: it’s something that happened a while back and well… About 6 months ago, I wonder if Samuel didn’t swallow some pills…I found him passed out drunk on the floor; he’d vomited, it was very early in the morning, I don’t know how I forgot this. There were white spots in the vomit. I remember wondering if they were pills..."
VINCENT,Really? Well... ok. Did you talk to him about it?
SANDRA,He didn’t want to talk about it.
VINCENT,Did Daniel see this?
SANDRA,No.
VINCENT,And you didn't...
SANDRA,"I didn’t really face it then. But now it seems like it might have been a suicide attempt, no?"
VINCENT,"I'm not sure, I'd need to know exactly what you saw. Did you talk to anyone about it at the time?"
SANDRA,No.
VINCENT,"Sandra, yes, sorry, I was thinking, it might be a good thing if I start working with somebody from around here, “de local”."
SANDRA,Ok… Bye.
LE JUGE JANVIER,Ça t’embêterait d’enlever tes lunettes ?
DANIEL,J’préfère pas.
LE JUGE JANVIER,Y a trop de lumière ? Si tu veux je peux baisser les stores ?
DANIEL,"Non non... c’est gentil, j’préfère les garder."
DANIEL,"Je sais pas trop quoi répondre parce que j’ai pas trop de souvenirs de disputes. Quand ils se reprochent un peu des choses, je préfère m’en aller."
LE JUGE JANVIER,"Ok. Et quand ça arrivait, tu peux pas me dire qui était le plus énervé des deux ?  Quand tu dis que tu préférais t’en aller, est-ce que le jour où ton père est mort, c’est ce qui s’est passé ?"
DANIEL,"Non, je voulais juste me promener."
LE JUGE JANVIER,"Tu m’as dit que tu as entendu tes parents au moment où tu es sorti de la maison, tu te souviens du genre de conversation qu’ils avaient ?"
DANIEL,"C’était pas une dispute. J’ai entendu que des… des bouts de voix, j’entendais pas vraiment les mots."
LE JUGE JANVIER,"Mais si tu n’as pas pu entendre les mots, du coup tu n’as pas pu entendre si c’était une dispute ou pas."
DANIEL,Ça s’entendait que c’était pas une dispute.
LE JUGE JANVIER,"Mais Daniel, on est d’accord : il y avait la musique très forte ? T’étais dehors, ils étaient dans la chambre de ta mère, 2 niveaux au-dessus, comment tu as pu entendre le ton des voix ? En admettant même que tu aies pu les entendre."
DANIEL,"J’étais juste en dessous de la fenêtre ouverte, j’ai entendu… je sais ce que j’ai entendu."
LE JUGE JANVIER,Comment tu peux être aussi sûr de l’endroit où tu étais ?
DANIEL,Ça je le sais parce que je me souviens d’avoir touché le scotch de l’appentis à ce moment-là.
LE JUGE JANVIER,Le scotch ?
DANIEL,"Mon père a mis des scotchs différents à plein d’endroits quand on s’est installés, pour que je puisse me repérer parce que j’étais un peu perdu. J’les touche tout l’temps, c’est une habitude. Et chaque morceau de scotch est spécial quand je le touche, c’est pas possible que je me trompe."
SANDRA,Vous me demandez de dire quelque chose que j’ai pas dit comme ça et pas dans cette langue.
LE JUGE JANVIER,"J’ai juste transposé ce que vous m’avez dit en dialogue direct. Mais l’important c’est le niveau sonore, et le français c’est plus simple pour tout le monde.  Allons-y."
SAMUEL,Ça s’est bien passé ?
SANDRA,"Oui, rien de spécial."
SAMUEL,Ça va être quoi la suite de l’après-midi ?
SANDRA,"Je sais pas, je suis fatiguée, il faut que je travaille un peu et que je me repose."
SAMUEL,"Moi, tu me demandes pas ce que je vais faire ?"
SANDRA,"J’imagine que tu vas continuer au grenier, non ?"
DANIEL,J’ai rien entendu.
LE JUGE JANVIER,"On va recommencer, on va essayer un cran plus fort."
SANDRA,"Plus fort ? Vous voulez que je couvre la musique ? Je ne vais pas hurler, j’ai jamais hurlé à ce moment-là."
LE JUGE JANVIER,Le sens de la reconstitution c’est d’établir quel niveau de voix est crédible--
SANDRA,"Vincent, j’ai jamais hurlé, je hurle jamais, je ferai pas ça devant mon fils."
VINCENT,"Elle n’a pas parlé plus fort que ça, son fils a clairement maintenu que les voix étaient calmes."
LE JUGE JANVIER,"Oui mais vous voyez bien que ça ne colle pas, la musique recouvre tout. On va pas se satisfaire de cette incohérence…Maître Renzi ?"
VINCENT,"Ma cliente maintient qu’elle n’a pas crié, elle ne criera pas."
LE JUGE JANVIER,"Mademoiselle, vous allez remplacer Mme Voyter."
SANDRA,"This afternoon was hard, wasn't it?"
DANIEL,"Je m’en veux, je sens que j’ai pas fait comme il fallait, je sais pas ce qui s’est passé…"
SANDRA,"You didn’t lie, did you? . I don’t want you to change your memories. You need to tell them the way you remember it. That will never hurt me."
DANIEL,"J’ai pas menti, mais je comprends pas, je pensais que j’étais sûr… Je m’en veux de pas mieux me souvenir…"
SANDRA,"Daniel, you did exactly the right thing. You tried your best to dig up what happened. … I know you miss him terribly, honey… I miss him too… I’m so sorry, angel, you shouldn’t have to go through all this."
DANIEL,Sois pas triste ! Je t’aime ! Y’a aucune maman comme toi. Je t’aime !!
NOUR,"Je suis devant le dossier. Le rapport de leur expert est tombé, c’est pas bon. « l’analyse permet de conclure que la forme des projections de sang correspond à une provenance surplombante et latérale, selon un angle compris entre etc. L’origine de ces projections se situe au minimum 3 mètres au-dessus de ces traces  Le choc ayant provoqué ces projections a forcément eu lieu à proximité du balcon du 2ème étage, ce qui confirme l’hypothèse d’un coup violent reçu au crâne par Samuel M. alors qu’il se tenait sur ce balcon."
VINCENT,"Merde, ok. Attends je te rappelle dans 2 secondes…"
VINCENT,"Ça va aller ? Je sais ça fait peur, mais on est là pour aider ta mère, on s’occupe de tout. Tu peux demander à Monica de m’appeler n’importe quand, pour n’importe quoi, ok ? Y a quelque chose que tu veux savoir ? Demande-moi si y a quelque chose que tu comprends pas."
DANIEL,Je comprends rien.
VINCENT,"Elle est juste en réunion avec le juge, pour l’instant il lui pose des questions."
DANIEL,Tu me jures que je pourrai la voir bientôt ?
VINCENT,Tout ce que je peux vous dire c’est que l’interrogatoire n’est pas fini et qu’il va apparemment se poursuivre encore un certain temps.
JOURNALISTE,"Dans quel état d’esprit elle est en ce moment, ça fait maintenant 8h qu’elle est auditionnée, est-ce qu’elle est en difficulté ?"
VINCENT,"Sandra Voyter n’est pas en difficulté, elle maintient son innocence, il n’y aura pas d’aveux car il n’y a pas de culpabilité."
JOURNALISTE,"Vous êtes très sûr de vous, pourtant on parle d’éléments nouveaux, d’enregistrements, est-ce que vous savez s’ils sont accablants ?"
VINCENT,"Vous n’entendez pas ce que je vous dis ? Sandra n’est toujours pas mise en examen, il n’y a AUCUN élément accablant à cette heure, et ce soi-disant fichier vidéo est pour l’instant un mythe puisque personne n’y a eu accès. En tout cas pas nous."
JOURNALISTE,Vous confirmez qu’il s’agit d’une vidéo ?
VINCENT,"Je ne confirme absolument rien, je viens de vous dire précisément l’inverse."
JOURNALISTE,"S’il n’y a rien de nouveau, comment expliquez-vous le choix de cette nouvelle convocation ?"
VINCENT,"Écoutez, qu’est-ce que vous voulez que je vous dise, pour l’instant moi je l’explique pas. C’est incompréhensible."
PROCUREUR,"Sandra Voyter a été mise en examen vers 8h30 ce matin. L’enquête a révélé une convergence d’éléments, qui justifie cette décision. Trois éléments en particulier : un rapport d’expertise sur des projections de sang de M. Maleski retrouvées au domicile du couple, et dont la direction semble indiquer qu’il a reçu un coup violent à la tête alors qu’il se trouvait sur le balcon du 2ème étage. Ensuite la reconstitution effectuée il y a trois jours, a mis en lumière un certain nombre d’incohérences ; et enfin un document retrouvé sur une clé USB du défunt, dont la seule chose qu’on peut révéler à ce jour c’est qu’il s’agit d’un enregistrement audio du couple, datant de la veille de la mort."
JOURNALISTE,"Ce sera donc au procureur pour enfants de statuer lorsque la mise en détention de Sandra Voyter sera confirmée par le Juge des libertés et de la détention. Ok, on peut y aller… Le jeune fils de Sandra Voyter, le fils de Sandra Voyter…"
VINCENT,"… C’est ce que je vous explique, elle ne pourra pas venir signer elle-même parce qu’elle est actuellement retenue au palais de justice, donc elle m’a fait un pouvoir et c’est moi, son avocat, qui vais venir prendre les documents pour lui amener… Alors non, 11h ça ne va pas, le seul créneau que j’ai c’est là tout de suite dans 20 minutes ?... Ah parfait merci."
NOUR,"Bon, on a une mini bonne-nouvelle : le juge qui siège cet aprèm c’est pas Da Silva, c’est Bollène, elle a 55 ans, ultra indépendante, féministe, mais surtout elle déteste Janvier et Mallet. Ils ont eu un clash quand elle est arrivée à Grenoble, et depuis ils peuvent pas se saquer."
VINCENT,"En fait, faut pas que j’intervienne là. C’est mieux si c’est toi qui parles."
NOUR,"Oui, je pense que c’est mieux. Toi tu parles des garanties, de la caution, de l’hypothèque du chalet. Et tu me laisses dire le reste. D’ailleurs, l’hypothèque ? T’en es où ?"
VINCENT,"C’est moins que prévu. En fait, ils avaient des vrais problèmes de thune. Y a tout un tas de crédits pas remboursés, donc la banque est ok pour 50 000 et encore, c’est tendu, ils font un effort. Merde, faut que j’y aille."
NOUR,La caution ce sera plus. On sera au-dessus de 50 000 à mon avis…
VINCENT,"Oui bon bah écoute, en même temps 50 000, c’est pas rien, on va se calmer…"
PROCUREUR,"Madame la présidente, Je requiers le placement en détention provisoire de Mme Voyter. En effet, dans ce dossier plusieurs des critères de l’article 144 me paraissent être remplis. En premier lieu, le risque de dépérissement des preuves et indices matériels. Dans ce dossier, y a un certain nombre d’actes qui sont en cours, une enquête téléphonique--"
LA JUGE DES LIBERTÉS,"Oui, oui, allez droit aux faits…"
PROCUREUR,"Par ailleurs la mise en examen a la nationalité allemande, elle a énormément d’attaches en Allemagne, mais aussi à Londres où elle a résidé 10 ans. Et donc il y a un risque de fuite qui est évident. Dernier point, son fils est témoin dans le dossier, il déposera au procès, il y a évidemment un risque de pressions qu’elle pourrait exercer sur lui. Pour toutes ces raisons-là, un contrôle judiciaire ne va pas être envisageable et je vous demande de bien vouloir la placer en détention provisoire."
LA JUGE DES LIBERTÉS,Je vous écoute Maître ?
NOUR,"Madame la présidente, C’est PARCE QU’elle a la charge de son fils, qu’il est totalement fantasque d’imaginer qu’elle va fuir. Avec un enfant malvoyant, c’est impensable, et son visage est dans tous les médias. Ensuite, prendre la décision de séparer l’enfant de sa mère, c’est prendre le risque du traumatisme de trop : il a subi un accident à l’âge de 4 ans qui l’a rendu malvoyant, il a été fragilisé psychiquement et affectivement. Par ailleurs, il est en effet un témoin important du dossier. Ce qui m’amène au 2ème point : le témoignage de Daniel n’a jamais varié sur le fond, il n’y a donc pas lieu de s’inquiéter de quelconques pressions puisque son témoignage n’est pas à charge. Les éléments prétendument à charge sont tous indirects--"
LA JUGE DES LIBERTÉS,"Maître, on n’est pas là pour plaider l’affaire au fond, passez aux critères de l’article 144"
NOUR,"C’est une décision suffisamment rare pour la saluer. Un magistrat – une magistrate en l’occurrence - qui ne cède pas à des réflexes répressifs c’est assez sain, surtout dans une affaire comme celle-là. Pour nous, la décision de remise en liberté sous contrôle judiciaire souligne les faiblesses du dossier."
Chroniqueur BFM,"C’est une décision extrêmement rare dans une accusation d’homicide, ça ressemble à un vrai désaveu pour le juge Janvier. J’entendais tout à l’heure des réactions très vives dans les couloirs du Palais, un proche du procureur nous a dit sentir des rivalités de palais malsaines et même inquiétantes pour la bonne tenue de la justice, je le cite : « c’est un choix dangereux fait par la juge des libertés, l’accusée va être réunie avec un témoin essentiel de l’affaire, comment ne pas être préoccupé pour la suite de la procédure ? »"
JOURNALISTE,Quel est votre état d’esprit ? Est-ce qu’on vous a fait écouter les enregistrements sonores ?
VINCENT,S’il vous plait. Elle vient de passer 24h très éprouvantes.
SANDRA,"Je suis innocente, je pense à mon fils… et j’essaye de faire mon deuil."
VINCENT,How could you not tell me about it?
SANDRA,I had no idea he recorded it.
VINCENT,"Even if he hadn’t recorded it: you had a fight the day before he died. A nasty fight. You should have told me. And also about your affairs with women. I don’t give a shit about your sexuality! But Samuel knew you were cheating on him, and he blamed you for a lot of things… I should've known all of that. Is there any chance Daniel witnessed or heard any of that fight? Before, during or after?"
SANDRA,"No, he was at school all day. I am innocent."
VINCENT,"But you’re less innocent today than you were 3 days ago, because this came out and you said nothing. People don’t believe you because you’re innocent; they believe you when you don’t behave like a guilty person!!"
SANDRA,"That recording is not reality. If you take an extreme moment in life, an emotional peak, and focus on it, it crushes reality. It may seem like irrefutable proof, but it actually warps everything. That is not reality. It’s our voices, but it’s not who we are."
VINCENT,"You need to start seeing yourself the way others are going to perceive you. It's very hard to do, but you can’t just say: ""You don’t understand, I know I’m innocent."" A trial is not about ""The Truth,"" it's about who's the most convincing."
SANDRA,I didn’t know there would be a trial.
VINCENT,One thing that’ll carry a lot of weight is who you have around you.
SANDRA,There’s nobody around me.
VINCENT,Daniel is important. Your father… did you ever get back in touch with him?
SANDRA,No. Never.
VINCENT,"Didn’t you and Samuel have any friends, anyone who could...?"
SANDRA,"We should never have come here. I didn’t want to, I was happy in London. He insisted so much. He told me there’d be no distractions from work, it would solve our money problems…"
SANDRA,left my shithole in Germany and ended up stuck here… in his shithole. How fucking absurd.
VINCENT,You’re going to have to work on your French.
SANDRA,Je sais.
VINCENT,"And we have to make things official with Nour and me. I can’t keep working for free. Things are mixed up as it is: the trial, our friendship…"
SANDRA,"Sure, of course. How much will it cost?"
VINCENT,"A flat fee. It’s the only way to make it work for us without breaking your back. 40,000 euros, whether it takes a year or two years."
VINCENT,We don't expect you to pay it all upfront.
SANDRA,You're too kind!
VINCENT,How will you manage?
SANDRA,I don’t know… I just mortgaged a house we already couldn’t pay off … I’ll find a solution.
VINCENT,"And there’s the salary for the woman from the “ministère de la justice”. 450 euros a month. Remember the judge said that's your responsibility. As for bail... well, you’ll get that back if you’re acquitted, right? So the pressure’s on me - ha-ha!"
SANDRA,…I’ll take on some more translating in addition to my magazine work… and maybe I can sign with a second publisher… I’ll figure something out… I can’t think straight anymore…
NOUR,"Voilà, c’est Mme Berger qui a été mandatée par le ministère de la justice. Elle passera régulièrement du temps ici avec Daniel et vous le calendrier va être précisée. Elle est là pour s’assurer que tout se passe bien, que personne ne lui demande de dire des choses qu’il n’a pas envie de dire au procès. Il faudra toujours parler français en sa présence, la juge a été claire là-dessus. Je crois que vous vouliez parler à Daniel en privé ?"
