character,dialog
ISOBEL,"Oh, do stop going on about it."
FREDDIE,That’s all very fine but why the hell do you think I’ve come here?
LAVINIA,I just meant let it come up naturally. Don't steer the conversation It makes you sound so desperate.
LAVINIA,"Well, I am fucking desperate"
MABEL,What's Greta Garbo really like? Did you get to know her?
IVOR,"I did As a matter of fact, she's coming to stay with me next month"
CONSTANCE,"Tell me, how much longer do you think you'll go on making films?"
IVOR,That depends how much longer the public wants to see me in them.
CONSTANCE,"I expect it's hard to know when it's time to throw in the towel	What a pity about that last one of yours What was it? ""The Dodger""?"
IVOR,"”The Lodger"""
CONSTANCE,It must be so disappointing .When something just f2ops like that. After all the hard work.
IVOR,"Yes, I suppose it is rather disappointing."
WEISSMAN,"You have some beautiful antiques, Lady Sylvia. Real museum quality."
WEISSMAN,I'm interested: How much would a picture like that set you back ? I'm interested: How much would a picture like that set you back?
SYLVIA,I hope you've all got everything you need
LOUISA,Who's the funny little American2
WILLIAM,Morris Weissman? A friend of Ivor's He makes films in Hollywood. Ivor asked if he could bring him and I didn't see why not I thought he might be interested in shooting but
LOUISA,Never mind He adds to the glamour of the gathering. I didn't expect
PROBERT,"I beg your pardon, Sir I just thought I'd take the Times up with me In case you want to read it when you dress"
WILLIAM,"Good thinking, Probert."
LOUISA,Not for me. Far too early And you know I never drink whisky.
WILLIAM,Nonsense. Come on. Drink up. It's good for you.
LOUISA,"Really, Bill You're such a bad influence Don't blame me if I pass out at dinner."
LOUISA,But she takes the drink and sips it as the valet takes the paper and leaves
WILLIAM,I don't know how impressed your husband is with our Showbiz folk He looks as if he's being forced to share a railway sleeper with a garage mechanic
LOUISA,I'm afraid he only feels safe with his own kind.
WILLIAM,Poor old Raymond
LOUISA,If you think he's dull you shou1d've met his father. He made Raymond look like Buster Keaton.
ELSIE,Mrs Nesbitt. She’s only got this one with her. Says her husband rushed her when she was packing
ELSIE,Do you always look after visitors if they don’t have a maid?
ELSIE,Sometimes Dorothy helps Though why Mrs Wilson makes the Still Room Maid do it beats me...I think it's just to annoy Mrs Croft.
MARY,Which one does Dorothy answer to?
ELSIE,"Both And she's worked off her feet But then I do Miss Isobel as well	Here we are"
ELSIE,"You found it, then?"
ELSIE,This one's yours
ROBERT,What’s your name2
ROBERT,I think here I’m called Trentham
ROBERT,No. I meant your real name?
ROBERT,Mary Mary Maceachran.
ROBERT,Blimey. What does her ladyship call ou?
ROBERT,"Well, it should be Maceachran. That’s what my mother says. Now I’m a lady’s maid. But she can’t pronounce it so she calls me Mary."
ROBERT,I don’t blame her   
ELSIE,Machine-made lace.
BARNES,Hark at her
ELSIE,I hate cheap clothes. Twice the work and they never look any good
RENEE,What d’you expect from a woman without her own maid?
SARAH,Lady Lavinia always says a woman who travels with no maid has lost her self- respect She calls it “giving in.
ELSIE,I don’t have a maid and I haven’t “given in.”
SARAH,That's different.
BARNES,"Yes, why is it different, Sarah?"
SARAH,Miss Morse to you.
ARTHUR,Can I help you?
HENRY,"I er, I was looking for the brushing room I thought I’d give Mr Weissman’s tweeds a going-over for tomorrow."
HENRY,I’ll show you Here y'are.
HENRY,"I do. But how did you get there? I mean, where did you start from?"
HENRY,Where do you think? Scotland.
HENRY,Were you always in service? Gr did you ever think of trying to get into films2 I wanted to be an actor once.. when I was little..
HENRY,Was that a bell?
LEWIS,"It’s not the dressing gong, is it?"
LEWIS,"Can't be time for them to change yet, surely"
JENNINGS,"Its nearly time for the gong. If they don't want any more, take their cups and plates. If they do, don't give them much"
JENNINGS,"Sylvia, I mean it There mustn't be any nonsense"
SYLVIA,I don't know what you're talking about
SYLVIA,Have you done a lot of shooting this year?
GEORGE,"Are you finished, your ladyship? Or would you like some more tea?"
SYLVIA,"All finished, thank you, George So is Lord Stockbridge."
SYLVIA,Does Louisa always go out with you?
SYLVIA,"How good she is...It bores me stiff, I'm afraid. And William's such a rotten shot, he doesn't really like anyone standing with him. I try and duck out of it. Particularly if it's Scotland. I'm very fond of Scotland"
SYLVIA,He speaks without looking up as George takes his tray and us over to the table
CONSTANCE,"But what a waste! If you’re not shooting either, then they'll only be six! William? Isn't that a shame"
WILLIAM,It doesn't matter. I'm going up to change.
CONSTANCE,"Well, I am surprised Normally anything to do with shooting or those wretched guns is sacrosanct. What is your secret, I wonder?"
IVOR,I am sorry about that. I should have made it clear Stupid of me
SYLVIA,Nonsense. It's William's fault. He just has this idea that all Americans sleep with guns under their pillows.
IVOR,So they do. But they're more for each other than for killing birds.
RAYMOND,"Remind me, how are you related to William exactly?"
IVOR,Our mothers were first cousins. Really? I don't know that I ever met William's mother. Didn't she do something rather original?
IVOR,"She was a teacher. So was mine. Oh? Well, of course that's marvellous, isn't it?"
CONSTANCE,"Sylvia's so clever. She always finds such wonderful servants. I don't know how she manages. I'm breaking in a new maid and I'm simply worn out with it There's nothing more exhausting, is there?"
MABEL,I don't have a lady's maid
CONSTANCE,"I was just telling dear Mabel here about my new maid Honestly, for all the help I have to give her, she should be paying me."
SYLVIA,She does look rather young.
CONSTANCE,"Well of course what she is, my dear,i s wonder So11 y cheap .
 
"
SARAH,I s'pose Old Mother Trentham'll have her begging bowl out while she's here
RENEE,She won't be bothering your employer That's for sure
RENEE,What d'you mean? Why not?
ELSIE,Cos Lady Lavinia Meredith hasn’t a penny to bless herself with
BARNES,And who's fault is that?
SARAH,There’s nothing wrong with the Commander. He’s just been a bit unfortunate
BARNES,I'll say. I think he's pathetic.
SARAH,Then why don't you hand in your notice?
RENEE,"Well, the other two sisters fell on their feet. 'Course, it helps that they’re good-looking"
RENEE,Lady Sylvia's lovely.
ELSIE,Do you think so?
SARAH,"She might have done a bit better for herself, really."
ELSIE,I beg your pardon. Lord Carton was determined to get Sir William for either of the two eldest. I was told he could have had his pick.
MARY,Why was Lord Carton so keen?
BARNES,"Why d'you think? Who d'you suppose pays for him to swan around Biarritz for six months a year. Come to that, who keeps Ma Trentham in stockings and gin? Old Money Bags, that's who."
ELSIE,I think it's disgusting. The way they use him. Especially when they all look down on him 'cos he's made it himself. None of them have got the brains to make the price of a packet of tea
MRS WILSON,"Have you finished, Elsie? "
ELSIE,"Nearly, Mrs Wilson. I’ve just got these cuffs to do"
MRS WILSON,When you're ready make your way to the Servants' Hall We dine after the guests are dressed and before we serve dinner
BARNES,"Here we go. Yes sir, no sir, three bags full, sir."
MARY,What’s Lord Stockbridge like?
ROBERT,He thinks he’s God Almighty but they all do
HENRY,Why does this fork go on the rights
HENRY,Because they eat their fish with two of them One in each hand
HENRY,Why’s that then?
HENRY,Search me.
GEORGE,What are you doing here?
HENRY,Just looking around
GEORGE,"Mr Jennings’ll be up in a minute If I were you, I’d go and ’look around’ somewhere else"
HENRY,Whatever you say
HENRY,There’s something funny about that bloke
GEORGE,His accent for a start. Where do you -
JENNINGS,Are you finished? What about Lord Rupert Standish and Mr Blond?
GEORGE,Her ladyship said not to lay for them. The stuff’s ready if they get here in time. We can stick two more places on in a jiffy.
JENNINGS,"then they arrive, you’ll be dressing Mr Blond, Arthur George, you’ll have Lord Rupert. If they’re very late, they can change by themselves You can tidy up when they’re downstairs. Is Mr Nesbitt settled?"
GEORGE,I’ll go up and finish him off now.
GEORGE,And Mr Novello?
JENNINGS,"Mr Weissman’s man will attend to him. Right As soon as you’re done, join me in the drawing-room for the drinks."
GEORGE,What’s the matter with you?
GEORGE,"Nothing.: only I thought I’d be doing Mr Novello, that’s all."
GEORGE,And now you won’t see him in his under- drawers? Never mind Better luck next time
IVOR,"So, how’s it going? Are you enjoying yourself2"
HENRY,"Very much. Are you, sir?"
CONSTANCE,"Rather a mixed bag That Mr Weissman’s very odd. Apparently he's in films. He directs something called “The Charlie Chan Mysteries,” Or does he produce them? I never know the difference."
CONSTANCE,"Really? I enjoy those, milady."
CONSTANCE,"I suppose it’s fun to have a film star staying but there’s always so little to talk about after the first flush of recognition. And why has Freddie Nesbitt brought that awful, common wife of his? Isobel only asked him because a gun dropped out and that’s no excuse to inflict her on us all. And I’m told he’s been sacked from his bank now. Thank heaven he’s a younger son... So, what's the gossip in the servants’ hall?"
CONSTANCE,"Nothing, really, milady"
CONSTANCE,Nonsense. Out with it.
CONSTANCE,Well. is it true that Sir William could have married Lady Stockbridge? If he’d wanted to?
CONSTANCE,Is that what they’re saying?
CONSTANCE,Only that Lord Carton was after Sir William for one of them and he didn’t care which
CONSTANCE,What would you say if I told you they cut cards for him?
MARY,"What2 They didn’t, did they?"
CONSTANCE,"Of course not. Now, tomorrow morning I’ll breakfast in bed and get straight up into the tweeds What shirt have you brought? The pink with the green check"
CONSTANCE,"Gh no, dear. Quite wrong. Always something very plain for country sports. The one I had oo today will do But it’s soiled"
CONSTANCE,"Well? You can wash it, can’t you. God, I hate shooting Why does one have to do these things? Couldn’t you stay indoors? Lady Sylvia wouldn’t mind"
CONSTANCE,Maybe not but be would. He’s terribly touchy. Worse since they made him a baronet. Now he thinks he’s the last Plantagenet and takes offence accordingly.
WILLIAM,And you really don’t think a handkerchief?
PROBERT,"No, sir"
SYLVIA,I’m going down. Lewis said you wanted
WILLIAM,Who’s next to me at dinner?
SYLVIA,You know who. Aunt Constance and Lavinia.
WILLIAM,Why do I have to have the old trout the whole bloody time? by can't I have Louisa?
SYLVIA,Do you really want me to explain the Table of Precedence now? Or can it wait?
WILLIAM,Who gives a shit about precedence?
SYLVIA,You rage when people look down on you and then you insist on behaving like a vulgar ignoramus.
WILLIAM,Has Constance asked you for any money yet?
SYLVIA,No
WILLIAM,Raymond says she’s been complaining that her allowance isn’t big enough I’ve a good mind to stop it altogether.
SYLVIA,I thought it was settled for her lifetime.
WILLIAM,Says who?
SYLVIA,"Will that be all, sir?"
WILLIAM,"I wish Anthony wasn’t here Try and make sure he doesn’t get me on my own, can you?"
WILLIAM,I’m pulling out of his scheme.
SYLVIA,Oh? Have you told him2
WILLIAM,No And I’m not going to if I can help it. Louisa thought I should do it next week Theo he can sob in private Spare Lavinia’s blushes
SYLVIA,Far be it from me to contradict Louisa Poor little Anthony I thought he was looking unusually pathetic at tea. Get away from me.
PROBERT,"Will there be anything else, sir?"
WILLIAM,"No, thank you, Probert."
PROBERT,"Everything all right, girl?"
ELSIE,"Honestly, I don’t know how I’ll manage. She’s forgotten her hairpins She hasn’t packed the right shoes I’m making bricks without straw, Mr Probert Really I am"
ELSIE,"I don’t suppose you’ve got any hairpins to spare, have you2. Hang on a minute"
PROBERT,On your way down? I'll take you
PROBERT,I thought I'd just nip up to my room for a minute.. only
PROBERT,Yes?
PROBERT,Which way is my room?
ELSIE,Is he done?
ELSIE,"I’ve got some pins, madam. From Lady Trentham’s maid."
FREDDIE,We should be downstairs already.
MABEL,You go on. I’ll be as quick as I can
FREDDIE,Try and make her look respectable.
MABEL,"Well, there’s no harm in trying"
WEISSMAN,"Thank you, Mr Jennings."
JENNINGS,"Just Jennings, sir"
WEISSMAN,"Then thank you, Jennings"
JENNINGS,"I’ll clear the piano for you, sir"
SYLVIA,"Jennings, can I have a martini when you’ve done that? Gh, don’t get up. Go on. Please What is it? I don’t believe I know it."
IVOR,Nothing an idea I’ve been  withfiddling with
WEISSMAN,"By the way, Jennings. I’ve a telephone call booked For California If you could let me know as soon as they get through."
JENNINGS,"Very good, sir"
SYLVIA,I can’t imagine how one could ever invent a tune How do you start?
IVOR,It’s rather hard to say exactly.
SYLVIA,Well I think it's too clever for any words.
WEISSMAN,How do you manage these people?
IVOR,You forget. I make my living impersonating them What does he want?
JENNINGS,Can I help your
HENRY,"You know. I really enjoy the way you do things, Mr Jennings"
JENNINGS,I beg your pardon
JENNINGS,"What is it, Henry?"
HENRY,Nothing. I just wanted to be sure you have everything you need. Sir
WEISSMAN,Yes. Thank you
WEISSMAN,It’s so good to find a servant these days who takes an interest.
DOROTHY,"Everything satisfactory, Mr Jennings?"
JENNINGS,"Yes, thank you, Dorothy. They have their drinks. We can take our leisure for half an hour, I think"
JENNINGS,What’s this2
DOROTHY,"I did tell her, Mr Jennings."
RENEE,"I believe this is my place, Mr Jennings"
JENNINGS,Oh? Since when did a baroness outrank a countess? Or is that some foreign custom you've picked up on your travels?
JENNINGS,Miss Trentham? Would you like to come and take the seat of honour?
JENNINGS,"I’m all right here, Mr Jennings, thank."
DOROTHY,Go on. Don't keep him waiting.
JENNINGS,"Miss Meredith, you may come to my left if you please"
GEORGE,Her mistress married a baron so she lost her rank as an earl’s daughter Renee always tries to catch Mr Jennings out but no one can
LEWIS,Naturally I’m nothing when there’s visitors in the house Never mind. I’m used to it
MRS WILSON,"Good evening, Mr Jennings"
JENNINGS,Right Start when you get it No time for loitering
HENRY,Can I ask a question?
JENNINGS,"Certainly, Mr Weissman. How can we help?"
HENRY,I just wondered How many people here had parents in serviced And was that why they chose to go into it?
JENNINGS,That’s an interesting point and one I can’t answer. All those of you whose parents were in service raise your hand.
JENNINGS,"Not you, Dorothy2"
DOROTHY,"My dad was a farmer, Mr Jennings. A tenant of Lord Carton's."
JENNINGS,Mr Meredith?
BARNES,"Factory hands Both of them. And if you ask me, they were better off"
BARNES,"What about you, Mr Stockbridge?"
GEORGE,What’s the matter2 Don’t you know?
ROBERT,Yes I know I know what both of them did as a matter of fact But it didn’t have no effect on me. On my choice
MRS WILSON,Why is that?
ROBERT,Because I grew up in an orphanage
JENNINGS,"Thank you, Mr Weissman. For giving us something to think aboul. I must compliment Bertha on this stew. And Mrs Croft on the choice of the beef, of course. It’s delicious"
JENNINGS,Where is Mrs Croft?
GEORGE,Always eats with her own staff.
MARY,Does she take her pudding to Mrs Wilson’s room? Our cook does that
GEORGE,Not likely She wouldn’t set foot in there if her life depended on it They hate each other
JENNINGS,"Something amusing, Miss Trentham? Can we share it?"
SYLVIA,"I am so sorry to disturb you all but a major crisis has arisen I’ve just learned that Mr Weissman doesn’t eat meat. Is it a Jewish thing? I always thought that was pork and prawns, .But the point is: What are we to do? I can’t tell Mrs Croft I simply don’t dare."
MRS WILSON,"Everything’s under control, your ladyship. Mr Weissman’s valet informed me as soon as they arrived. We’ve prepared a special version of the soup, he can eat the hors d’oevres and the fish and we'll do Welsh Rabbit for the game course I’m not sure about the entree but we’ll think of something."
MRS WILSON,"Thank you, Mrs Wilson Of course you’re ten steps ahead Which one of you is Mr Weissman’s valet?"
HENRY,"I am, your ladyship"
SYLVIA,"Are you, indeed? Heavens. welL thank you for being so efficient Please don’t let me interrupt you further"
GEORGE,"You’re all set, then"
JENNINGS,"Yes, George?"
GEORGE,"Nothing, Mr Jennings."
BERTHA,It feels good to be cold after a day in that kitchen.
BERTHA,I thought you could do with this.
MERRIMAN,"That's kind, love How are you getting on2"
RUPERT,Can we get in this way?
MARY,"Wouldn't you do better round the front, sir?"
JEREMY,Exactly what I said.
RUPERT,The thing is we've got bags and guns and everything and neither of us has a man to carry them. I thought it made more sense to bring them to the back door. If I give you the keys perhaps someone can sort it out.
RUPERT,Of course.
DOROTHY,You can’t go in there when you’re not serving. What would Mr Jennings says
ELSIE,Keep your hair on. It so happens I’ve got a message for your precious Mr Jennings
CONSTANCE,I was wondering if I could have a word with you Alone After dinner.
WILLIAM,"I don’t think I should leave my guests, do you"
WILLIAM,He leans down to feed Pip who sits beneath his chair
CONSTANCE,You'll make that dog sick Weissman is talking to Louisa
WEISSMAN,Of course I'm going out with them Ivor's promised to look after me
LOUISA,Ivor's going with you?
WEISSMAN,Certainly He says he's looking forward to a good walk
LOUISA,Is he? Doesn't sound very like Ivor
LOUISA,He normally stays in bed and comes out with the ladies for luncheon.
WEISSMAN,"Well, he wants to show me how it all"
LOUISA,Welsh Rabbit? Is that a vegetarian game course?
FREDDIE,It was just a misunderstanding.
SYLVIA,Oh2 Aunt Constance seemed to think it was more serious than that
FREDDIE,Only because she got her version from my father
FREDDIE,"On her right, Raymond eats in silence There is a crack of thunder as she turns to him"
SYLVIA,Ivor and Mabel are talking in the wrong direction so you’d better join us It never seems to work when I’m not at the end What a filthy night it’s turning into. I’m afraid you’ll all be drenched tomorrow but of course you'll say it doesn’t matter.
SYLVIA,It doesn’t
ANTHONY,What do you mean he’s losing interest iu that sort of thing?
ISOBEL,Not just that. The whole Empire. He thinks the steam’s gone out of it.
ANTHONY,"That’s not true is it, William? That you think the Empire’s finished?"
FREDDIE,Surely everyone feels the war changed things. Don’t they?
LAVINIA,I don’t care rhdt’s changed or not changed as long as our sons are spared what you all went through
SYLVIA,"Not a22. You never fought, did you, Willim7"
WILLIAM,I did my bit
LOUISA,Of course you did
SYLVIA,"Well, you made a lot of money but it's not quite the same as charging into the cannon’s mouth, is it? Thank God for Raymond. At least the family had one representative in the front line"
MABEL,fat about Commander Meredith7 He must have done something right.
IVOR,"Not much After ten years in the navy you’re made Lieutenant Commander if you're not dead or in prison. No, Stockbridge was the hero Gnce he captured an entire battalion single- handed. He wal ked into the middle of them by accident and instead of panicking he told them he was the advance guard whereupon they all flung down their rifles on the spot Trouble was there were three thousand of them and only one of him"
MABEL,But how spJexdid'
SYLVIA,"It ras splendid. How many times were you mentioned in despatches, Raymond? I forget."
JENNINGS,What do you think you’re doing here?
ELSIE,Mrs Wilson asked me to tell you that the others have come
JENNINGS,"Lord Rupert Standish and Mr Blond have arrived, milady"
SYLVIA,"No, they're too late Give them a tray in the billiard room. They can join us later"
JENNINGS,"Very good, milady"
ISOBEL,Is Rupert here? Shall I go and say hello?
SYLVIA,"I don’t think so, Thank you, Jennings."
MABEL,But I'm not a country girl at all
IVOR,Oh?
MABEL,No. I grew up in Leicester. My father had a glove factory One thing I do know is how a glove should fit
FREDDIE,"Really, darling! You’re boring poor Mr Novello to death!"
JEREMY,Face it You’re a younger son With the tastes of a marquess and the income of a vicar. Here’s the solution She likes you. Her mother likes you. She’s not exactly a show- stopper but you can’t have everything
RUPERT,by’s it so important to you?
JEREMY,"Because if you marry badly, who's going to give me decent shooting in my old age?"
RUPERT,The father’s not keen on the idea.
JEREMY,"He’ll come round.'Have you met mv daughter, Lady Rupert Standish?’"
RUPERT,Maybe. He thinks I'm after her money
JEREMY,"Gf course he does but you can’t let that put you ofL. “Faint heart never won fair lady ” Or, in this case, rfoh lady."
RUPERT,He’s more of an obstacle than you think.
JEREMY,"Then you must overcome it, mustn’t Her ladyship asks if you would join her in the drawing-room after you’ve finished"
JEREMY,Certainly
RUPERT,If you’d ring when you’re ready for your next course
JEREMY,We will Thank you
JEREMY,Do you think he heard?
SYLVIA,"Now, don’t be too long"
WILLIAM,"Move up, all of you, Thank you, Jennings."
WEISSMAN,I don’t suppose there’s any sign of my telephone call?
JENNINGS,"Not yet, I’m afraid, sir. The lines can be very busy,-"
JENNINGS,"Would you like me to ask Lord Rupert and Mr Blond to join you, sir2"
WILLIAM,Leave them be They can entertain the ladies Give Mr Novello a rest
FREDDIE,Is that Rupert Standish? Has he arrived?
ANTHONY,Why? Do you know him?
FREDDIE,Certainly. We younger sons have to stick together. We’ve a lot in common.
WILLIAM,Yes I expect you have
BERTHA,Arthur said he had to shout it down the table. Makes you feel sorry for him.
MRS CROFT,He’s got nothing to be ashamed of. It’s not his fault if they put him in an orphanage.
BERTHA,It’s nobody’s fault if it comes to that
MRS CROFT,How do you know?
BERTHA,"No, It’s not here. And Mr Jennings is certain he hasn’t got it?"
MRS CROFT,So he says
BERTHA,"But if it’s a silver carving knife, he must have it. It’s just gone in the wrong drawer in the silver pantry It wouldn’t have been put in here."
MRS CROFT,That's what I told him„ How old would you say he was?
BERTHA,What do you think? Thirty one or two?
MRS CROFT,No reason I think I’ll turn in. We’ve got an early start.
WEISSMAN,"Of course he won’t mind. I’ll just say I want you with me.- By the way, I talked to Sheehan at the studio. The figures are worse thazi they thought. Not a single winner in the year He sounded pretty desperate"
WEISSMAN,Will you come back later?
HENRY,"I don’t think I should risk it, do"
WEISSMAN,"Oh Henry, don't forget those, Or they’ll think you don’t care."
LEWIS,"Pleasant evening, milady?"
SYLVIA,Not really I’m worn out
SYLVIA,Is there any chocolate left in that P ot°
LEWIS,I’ll go down and make some more
SYLVIA,I was looking for my maid
HENRY,She’s just gone downstairs Can I help?
SYLVIA,She’s fetching some chocolate for me but I’d rather have a glass of milk
HENRY,Would that be hot milk? Or cold2
SYLVIA,What do you think?
HENRY,"I couldn't say, milady"
SYLVIA,"Hot, then... and with something to make it sweet .or I know I'll never shut my eyes"
HENRY,"Why? Do you have trouble sleeping, milady?"
SYLVIA,"Well,I've a feeling I will tonight. Iu fact, I know I'll be wide awake at one and bored to sobs."
SYLVIA,Then we must try to think of something to amuse you -
SYLVIA,I knew it. I knew he had something like this planned -
HENRY,Don’t want to be seen up here or you’ll be for it
HENRY,I’d better go down
HENRY,"There’s no rush, is there? Since you’re here now."
HENRY,What about a drink? I think we’ve both earned one
ROBERT,What's this? Why are you in here2
ROBERT,I came up the wrong staircase .I was just waiting 'til the coast was clear
ROBERT,"I think she's nice, that one."
HENRY,Then you'd better go after her You know what they say. He who hesitates is lost.
HENRY,So what do you make of the place?
HENRY,"I mean, is this a well run house, would you says Do you think Sir"
HENRY,William would be good to work for?
ROBERT,No
ROBERT,"He does not elaborate. After a moment, Henry continues."
HENRY,How long have you been doing this?
ROBERT,What? Valeting? About seven years. I was a footman before that.
HENRY,And working for Lord Stockbridge. Is that a promotions
ROBERT,No. I used to be with the Earl of Flintshire
HENRY,"Then why did	you move?"
ROBERT,’Cos I felt like it.
HENRY,Who’s that2
ROBERT,My mum
HENRY,Where's she live?
ROBERT,She doesn’t That’s why they put me in the orphanage.
HENRY,Of course I’m sorry. What happened to her?
ROBERT,What d’you mean?
HENRY,"Well why did she die. I mean, was she young? Was it in childbirth?"
ROBERT,"You’re not very curious, are you? Yes, she was young. She worked in a factory, she had me and a little while later she died. End of story."
HENRY,So why didn’t you say she was a factory worker at dinner?
ROBERT,’Cos I didn’t fancy discussing my private life with a table of strangers.
