character,dialog
SACHA,You think he’s bluffing?
ERIC MACLEISH,I think he’s grandstanding to cut a better deal.
ROBBY,Seems a bit reckless.
ERIC MACLEISH,Have you met Mitch Garabedian?
MIKE,Hi.
GARABEDIAN,Who are you?
MIKE,Mike Rezendes from the Boston Globe. I had an appointment with you about an hour ago.
GARABEDIAN,"I can’t talk to you, I’m very busy. Sharon?!"
MIKE,"Sharon went out for coffee, she said she’d be right back, I’m following up on an article..."
GARABEDIAN,The one in the Phoenix?
MIKE,No. In the Globe.
GARABEDIAN,Did you see the one in the Phoenix?
MIKE,"No, I didn’t."
GARABEDIAN,I thought it was very good. I have a copy here somewhere.
MIKE,That’s okay. I’ll track it down. I’m actually following up on a column that Eileen McNamara wrote for the Globe about your suit.
GARABEDIAN,"Suits. There are eighty-four of them, it’s not a class action. You should get your facts straight."
MIKE,"Yeah, and there’s a reason I didn’t see it, nobody reads the Phoenix anymore. They’re broke, they don’t have any power. The Globe does. And if we cover this story, everybody will hear about it."
GARABEDIAN,"The Church thinks in centuries, Mr. Rezendes. You think your paper has the resources to take that on?"
MIKE,"Yeah, I do. But if you don’t mind me asking, do you?"
GARABEDIAN,"I don’t have the time to talk to you, Mr. Rezendes, I’m very busy. Sharon!"
MIKE,Can I at least talk to some of your clients? The victims? I’d like to do that.
GARABEDIAN,Call me tomorrow. I need to think about it.
WANDA,I got more clips from the library.
MATT,Leave ‘em right there.
WANDA,You guys doing a story on the Church?
MATT,No. We are not doing a story on the Church.
SACHA,"Matt, you find anything on this guy Phil Saviano?"
MATT,No.   Who is he?
SACHA,He’s part of a victims’ organization. Kurkjian ran a story on him just after the Porter case.
ROBBY,There’s a victims’ organization?
SACHA,"Yeah, it’s called SNAP, Survivors Network of those Abused by Priests."
MATT,Crummy acronym. SACHA ROBBY SACHA MATT
ROBBY,Yeah. Bring him in. How much longer do you need to get through the clips?
SACHA,A few days. There’s a lot and Lisa’s still sending stuff up. Most of it is on Porter.
MATT,Hey guys... I think I got another priest.
MATT,"Liam Barrett. Molested some kids in Philly then was moved to Boston, did the same thing then was moved again."
SACHA,Really? Sounds like Geoghan.
ROBBY,Is that one of our clips?
MATT,"Yeah. Byline’s Diego Ribadeneira, 1997. Must’ve been back when he was working religion."
ROBBY,Was there any folo?
MATT,Not much. One short piece. Looks like the Church settled the case. Don’t you know Jim Sullivan?
ROBBY,"Yeah, why?"
MATT,Looks like the Church brought him into help out.
BEN,Jesus. Has anybody but Manny gotten the ball out of the infield?
MATT,Nope.
MIKE,I don’t know why you bother with that thing.
MATT,It distracts me from the game.
KURKJIAN,Know what else is good for that?
MATT,Good idea. My round.      I’ll be back. Anybody want food?
MIKE,Hot dog.
BEN,You guys making any progress?
MIKE,Absolutely. It’s a good story.
BEN,Why? Cause you’re another lapsed Catholic pissed off at the Church?
MIKE,We’ve got some good stuff.
BEN,Like what?
KURKJIAN,I’m just watching the game. Omerta.
MIKE,"We got another priest, Liam Barrett."
KURKJIAN,"We reported on him. We did, I’m just saying."
MIKE,"Okay, but the guy was shuffled from parish to parish every few years, just like Geoghan and Porter. I think there’s a pattern."
BEN,Sounds thin. What else you got?
MIKE,"Sacha found this guy from a victims’ organization, Phil Saviano."
KURKJIAN,From SNAP? Oh boy. We reported on him too.
MIKE,"I thought you were watching the game, Steve?"
KURKJIAN,"That guy’s pretty banged up, Mike."
BEN,"We ran a couple stories on him, the guy would not stop writing letters"
KURKJIAN,He wants a holy war.
MIKE,So he’s not worth taking to?
BEN,Where are you on Garabedian?
MIKE,I’m working on it.
BEN,Robby said MacLeish thinks he’s bluffing.
MIKE,"I think there’s something there, Ben."
BEN,Get me something solid or I'm taking you off it. I don’t want us chasing our tails on this.
JIM,Stay away from that trap.
ROBBY,"You couldn’t reach that trap in a million years, partner."
JIM,I’ve reached that trap before.
ROBBY,"Yeah.     Now Paul, maybe."
JIM,How we doing?
ROBBY,We’re good. We’re two up.
JIM,Good. How’s the new editor working out? ROBBY JIM ROBBY JIM ROBBY
ROBBY,"Well, he doesn’t like baseball. But he seems like a smart guy."
JIM,"Yeah, I just read an article about him. Said he’s the first Jewish editor at the Globe."
ROBBY,Must have been a slow news day.
JIM,He got a family?
ROBBY,"No, he’s not married."
JIM,Divorced?
ROBBY,Don’t think so.
JIM,So the new editor of the Boston Globe is an unmarried man of the Jewish faith who hates baseball?
JIM,They should have given it to Ben.He’s a Bradlee for crying out loud.
ROBBY,"He didn’t raise his hand fast enough. By the way, I was reading about this priest, Father Barrett. Said you were involved in the case."
JIM,"Barrett, yeah. Bad egg. Lake Street asked for help, I pitched in."
ROBBY,The victim said Cardinal Law knew about Barrett when he came from Philly.
JIM,"You know I can’t talk about the case, Robby."
ROBBY,Off the record?
JIM,"Off the record, I can’t talk about it. Is this related to the lawsuit?"
ROBBY,You heard about that?
JIM,"Look, I don’t know this guy Baron or what his agenda is and frankly I don’t care, I just don’t want you taking a bullet for him."
BARBARA,How’d you play?
ROBBY,Not too bad. Shoulda left my putter at home.
BARBARA,How’s Jimmy?
ROBBY,Good.   He brought up the suit.
BARBARA,Really?   What’d he say?
ROBBY,He was thrilled about it.
BARBARA,"It’s not a surprise, Robby. The Church does a lot a good in this town."
PRIEST,The other day I was on the world wide web. Anything you want to know. It’s right there.
PRIEST,"Now as a priest, I admit, this makes me a little nervous. Should I be worried about job security?"
PRIEST,I don’t think so. You see knowledge is one thing. But faith is another.
MIKE,Hey. Shouldn’t you be golfing?
ROBBY,Golfing’s not a verb. And I couldn’t get a tee time today.
MIKE,Is that what they call it? A tee time?
ROBBY,"They also call it a leisure activity. You should try it, Mike."
MIKE,I run.
ROBBY,You run to work.
MIKE,So what are you doing here today?
ROBBY,Looking at clips. On Saviano.
MIKE,Ben and Steve think he’s a dead end. They gave me a bunch of crap about it at the game.
ROBBY,"Yeah, Ben emailed me."
MIKE,He did?
ROBBY,Yeah. He said we should let it go.
MIKE,What do you wanna do?
ROBBY,Bring Saviano in.
MIKE,So just ignore those guys?
ROBBY,I think we have to start ignoring everybody on this one.
MIKE,I’m good with that. You think Baron has any idea what’s coming down the Pike?
ROBBY,No.   I don’t think he cares either.
MIKE,That’s refreshing.
ROBBY,Yeah.   Unless he’s wrong.
CARDINAL LAW,I’ve always been fascinated with the newspaper business.
CARDINAL LAW,I used to sit in on lectures with the Nieman fellows when I was at Harvard.
MARTY,"I, uh, read you were an editor once."
CARDINAL LAW,"Yes. A very long time ago. The Mississippi Register. Small, diocesan newspaper, but for a 30- year-old pastor it was a big responsibility. Too much at times."
MARTY,How so?
CARDINAL LAW,"I was close with the Evers brothers, we took a stand on civil rights. Our readership was not pleased. They saw me as a meddling outsider."
MARTY,I can imagine.
CARDINAL LAW,"Tough seat to sit in, especially in a small town. I think you’ll find Boston’s a small town too, Marty, in many ways. But if I can be of any help, don’t hesitate to ask. I find that this city flourishes when its great institutions work together."
MARTY,"Uh, thank you. Personally I’m of the opinion that for the paper to best perform its function it needs to, uh, stand alone."
CARDINAL LAW,"Of course, but my offer stands."
CARDINAL LAW,Come in.
CARDINAL LAW,"Oh. Thank you, Maureen. A little gift, Marty. Think of it as A Cardinal’s guide to Boston."
SAVIANO,I’m here to see Sacha Pfeiffer?
GUARD,Name?
SAVIANO,Phil Saviano.
GUARD,"Okay, just a minute."
SAVIANO,So am I the first survivor you’ve talked to?
ROBBY,"Yes, Phil. You are."
SAVIANO,"Okay, well, first of all, let me say thank you for having me in today. I want you to know that you have the full cooperation of my organization, SNAP."
SACHA,"How many members are there in your organization, Phil?"
SAVIANO,We had eleven at our last chapter meeting. No ten. Karen just moved.
ROBBY,There was a woman in your group?
SAVIANO,"Of course there was a woman. They don’t discriminate, not when it comes to abuse. And this has nothing to do with being gay. What this is, is priests using the collar to rape kids. Kids. Boys and girls. SAVIANO"
SAVIANO,I was eleven. I was preyed upon by Father David Holley in Worcester. And I don’t mean prayed for. I mean preyed upon. Are any of you Catholic?
MATT,I was raised Catholic but now I go to my wife’s Presbyterian church.
SACHA,I’m lapsed but I go to church with my grandmother sometimes.
ROBBY,It’s safe to say we were all raised Catholic but now...
MIKE,Not so much.
SAVIANO,"Okay. Well, let me tell you, when you’re a poor kid from a poor family, religion counts for a lot. And when a priest pays attention to you it’s a big deal. He asks you to collect the hymnals or take out the trash, you feel special. It’s like God asking for help. And maybe it’s a little weird when he tells you a dirty joke but now you got a secret together so you go along. Then he shows you a porno mag, and you go along. And you go along, and you go along, until one day he asks you to jerk him off or give him a blow job. And so you go along with that too. Because you feel trapped. Because he has groomed you. How do you say no to God, right?"
SAVIANO,"See, it’s important to understand that this is not just physical abuse, it’s spiritual abuse too. When priest does this to you, he robs you of your faith."
SAVIANO,"So you reach for the bottle or the needle or if those don’t work, you jump off a bridge. That’s why we call ourselves survivors."
SAVIANO,Have you read Jason Berry’s book? He wrote about the Gauthe case in Louisiana?
ROBBY,We’re not familiar
SACHA,That’s G-U...
SAVIANO,"G-A-U-T-H-E. And talk to Richard Sipe. He worked in one of the Church’s ‘treatment’ centers, he’s an ex-priest, married a nun. Here, this is his testimony from the Kos case."
SACHA,"Phil, what’s a treatment center?"
SAVIANO,"It’s where they send priests when they get caught. This is all right here in the box, I sent it all to you guys five years ago."
ROBBY,To the Globe? Who’d you send it to?
SAVIANO,"I don’t wanna say who, but they said they weren’t interested."
MATT,"But Phil, we did run a couple of stories on you. I saw them in the clips."
SAVIANO,"Yeah but to be completely frank, it wasn’t enough!"
SAVIANO,"You guys gotta understand, this is big. It’s not just Boston, it’s the whole country, the whole world. And it goes right up to the Vatican."
MIKE,"Do you have any proof of that, Phil?"
SAVIANO,"No, not yet, but think about it, there are so many of them, how else could they have hidden it for so long?"
MIKE,So many what?
SAVIANO,Priests! I know of thirteen right here in Boston.
ROBBY,You know of thirteen priests who have molested children in Boston?
SAVIANO,Yeah. Why do you keep repeating everything I say?
ROBBY,I just like to clarify things.
SAVIANO,Maybe you should have clarified it five years ago when I sent you all this stuff! It’s all right here.
SAVIANO,May I use your bathroom?
MATT,"Yeah. Sure, Phil. Come on."
SACHA,What do you think?
ROBBY,"He’s got an agenda, that’s for sure. "
SACHA,But he’s smart and if he’s right about thirteen priests...
ROBBY,Might be a big ‘if’ with this guy.
MIKE,I’ll track down this ex-priest Sipe.
ROBBY,"Okay. But stay on Garabedian, that’s more important."
MIKE,Garabedian’s a pain in the ass.
ROBBY,"You can be a pain in the ass, Michael."
MIKE,"Mitch, what a surprise. How are you?"
GARABEDIAN,"I’m fine, Mr. Rezendes."
MIKE,"Good. You know, I never heard back from you. I left you a couple messages."
GARABEDIAN,I’ve been very busy. I don’t have time for calls.
MIKE,"Jeez, I’m sure you don’t. Listen, Mitch, lemme talk to a couple of your victims... You can sit in on the interview, if you’re not happy you can kill it."
GARABEDIAN,"I spoke to my clients, they don’t want to be in the press. I’m sorry."
MIKE,"I get that but I don’t need to name names, Mitch."
GARABEDIAN,"I don’t believe you, Mr. Rezendes."
MIKE,"Yeah, I’m sure you don’t."
GARABEDIAN,I don’t.
MIKE,"Listen, Mitch, I’m not writing a profile here. I’m working on something bigger."
GARABEDIAN,"Bigger, what does that mean?"
MIKE,"I’m not supposed to tell you this, but I’m digging around for Spotlight."
GARABEDIAN,Spotlight’s on this?
MIKE,"Yeah, we’re looking into it. But I need some help, Mitch. You gotta let me talk to some of these victims. Please."
GARABEDIAN,Come back tomorrow. 9:30am.
MIKE,Thank you.
JOE CROWLEY,Ms. Pfeiffer?
SACHA,Joe? JOE CROWLEY                            SACHA
JOE CROWLEY,Uh... please sit. Is this table okay? I had a muffin while I was waiting. Two actually. I eat when I’m nervous.
SACHA,I do that too. I hope I’m not late.      Phil said one.
JOE CROWLEY,"No, you’re fine. I got here early. About an hour."
SACHA,Would you mind if I took some of notes? Would that be alright?
MIKE,"You don’t mind if I take some notes, do you?"
PATRICK MCSORLEY,You gonna use my name?
GARABEDIAN,No.
MIKE,Not if you don’t want me to.
PATRICK MCSORLEY,I just had a kid. He’s only one but I’m not sure I want him to know about this.
MIKE,Yeah.   I get it.
GARABEDIAN,"You can stop this interview any time you want, Patrick."
PATRICK MCSORLEY,Okay.   Go ‘head with your notes.
MIKE,Where did you live when it first happened?
PATRICK MCSORLEY,"In the projects, over in Hyde Park."
MIKE,Over by the Stop & Shop?
PATRICK MCSORLEY,"Yeah, you know it?"
MIKE,"Yeah, I drove a cab for years. Opens early, bad coffee, right?"
PATRICK MCSORLEY,"Yeah, I guess."
MIKE,How old were you?     When it happened.
PATRICK MCSORLEY,I was twelve. My dad had just killed himself.
MIKE,Jeez.
PATRICK MCSORLEY,"He was a real piece of shit. And my mom, she wasn’t so stable to begin with."
MIKE,What do mean?
PATRICK MCSORLEY,Same shit.
MIKE,So how did you meet Geoghan?
PATRICK MCSORLEY,My sister saw him in the Dunkin’ Donuts. She tells him about my old man and he rushed right over.
JOE CROWLEY,"...and there was this nun, Sister Barbara, she ran this group for kids from troubled families."
SACHA,Where was that?
JOE CROWLEY,"St. Ambrose in Dorchester. She’s the one who introduced me to Father Shanley. He was a streetpriest, long hair, very hip. He invited me to his apartment in Back Bay."
SACHA,Where in Back Bay?
JOE CROWLEY,Beacon Street. Are you from here?
SACHA,I grew up in Ohio but my mom’s from Southie.
JOE CROWLEY,So you get it. I’d never even been to Back Bay.
SACHA,What happened on that first visit?
JOE CROWLEY,"Well, he was very nice at first, very casual, very funny. And I think he could tell I was gay because he showed me this mobile he had, like over a baby’s crib? But  with different words. Homosexual, bisexual, transsexual..."
SACHA,"Did you know you were gay at the time, Joe?"
JOE CROWLEY,"Yes, but that wasn’t information I was sharing with anybody. Not in Dorchester."
SACHA,"Right. So, what happened when he showed you the mobile?"
JOE CROWLEY,"Well, I was a little freaked out and I guess he could tell so he said, you know what will help is if we play strip poker. Of course I lost. And things went on from there."
SACHA,What happened specifically?
JOE CROWLEY,"Specifically, he molested me."
SACHA,"Joe, I think the language here is going to be very important. We can’t sanitize this, just saying molest isn’t enough. People need to know what actually happened."
JOE CROWLEY,Maybe we should get these to go.
PATRICK MCSORLEY,"Geoghan shows up and my mom, she’s thrilled. I mean this was like God showing up, you know?"
MIKE,Sure.   So what happened then?
PATRICK MCSORLEY,You really want to hear this shit?
MIKE,"Yeah, Patrick. I do."
PATRICK MCSORLEY,"He offers to take me to get ice cream. He’s a priest, I’m a kid, so I go."
MIKE,Sure.
PATRICK MCSORLEY,"So we’re driving home and he starts patting my leg and then... his hand just slides up and he grabs my dick. I just froze up, I was fucking petrified. I couldn’t move. I didn’t know what to do, I was just a little kid."
PATRICK MCSORLEY,"I never even touched my freakin’ ice cream, it just melted down my arm."
MIKE,Did you see him again after that?
PATRICK MCSORLEY,Yeah.
GARABEDIAN,"Alright, it’s good. Let’s stop there for now..."
JOE CROWLEY,He said it was a way to make me more comfortable with my body.
SACHA,And what happened next.
JOE CROWLEY,"...he took off his clothes and said I’ve been depressed, maybe you can cheer me up and give me a blow job. Classy guy."
SACHA,And did you?
JOE CROWLEY,"Yeah. I know what you must be thinking, why I would ever do that with some creepy guy thirty years older than me. But you have to understand, this was the first time in my life that someone told me it was okay to be gay. And he was a priest."
SACHA,So you had oral sex.   Did you have intercourse as well?
JOE CROWLEY,"Yes. Not then, but later. It really messed me up. I’m sober now but that was the beginning of it all. It’s very confusing, you know, to be introduced to sex like that and then to be attracted to men..."
JOE CROWLEY,And of course there’s a church right here. And a playground.
SACHA,"Joe, did you ever tell anyone?"
JOE CROWLEY,"Like who, a priest?"
PATRICK MCSORLEY,Can I use your phone?
GARABEDIAN,"Yeah, you know where it is."
PATRICK MCSORLEY,You can use my name if you want.
MIKE,"Thanks, Patrick."
PATRICK MCSORLEY,"Don’t thank me, just get that asshole, will you?"
GARABEDIAN,He’s one of the lucky ones. He’s still alive.
SACHA’S GRANDMOTHER,"Would you like a cup of tea, Sacha?"
SACHA,"I’m fine, Nana. Thanks."
JOE CROWLEY,Hello?
SACHA,"Hi Joe, it’s Sacha Pfeiffer."
JOE CROWLEY,Hi Sacha. How are you?
SACHA,"I’m good, thanks. Listen, Joe, there’s one thing that I wanted to follow up on. You talked to Phil Saviano about all this, right?"
JOE CROWLEY,Yeah. I went to a couple SNAP meetings.
SACHA,Right. And did Phil ever suggest doing anything about it?
JOE CROWLEY,"No. The meetings weren’t really about that. I mean, a couple of them had gone to a lawyer but I didn’t think it was worth it."
SACHA,Why not?
JOE CROWLEY,"There were so many forms to fill out, it was overwhelming. And he said he could get only get me a small settlement."
SACHA,Who said that?
JOE CROWLEY,The lawyer.
SACHA,So you did go to see a lawyer?
JOE CROWLEY,"Yeah, but I didn’t end up using him, so I didn’t think it was important. I’m sorry. I’m not trying to hide anything."
SACHA,"No, I know, Joe. Do you remember his name? The lawyer?"
JOE CROWLEY,No. But maybe Phil would know. The guy was on TV a lot during the Porter case. He was handsome.
SACHA,Was it Eric MacLeish?
JOE CROWLEY,"Yeah, that’s it. MacLeish.    I thought he was very handsome."
MATT,Hey.
ROBBY,Hey.
MATT,"I was just in the newsroom, Judge Sweeney set a date for the hearing."
ROBBY,When?
MATT,Two weeks. Canellos started a pool. Ten bucks to get in.
ROBBY,Anyone picking the Globe?
MATT,He’s only taking bets on how fast Sweeney rules against us.
ROBBY,Huh.
ROBBY,Robby.
SACHA,"Hi, it’s me. Did you get my message?"
ROBBY,I did. Looks like Father Shanley could be our fourth priest.
SACHA,I think he is.
ROBBY,Did you follow up on MacLeish?
SACHA,I just talked to Phil. He said MacLeish dealt with a number of these cases.
ROBBY,Guess he forgot to mention that.
SACHA,I’m gonna go to the courthouse tomorrow to see if I can find any cases he settled against the church.
ROBBY,Call me after you do. Good work.
ROBBY,You wanted to chat?
BEN,I’m late for a dinner. Walk me out.
ROBBY,Does he ever go home?
BEN,"Apparently not. I got guys who won’t leave ‘til he does, he’s wearing out the goddamn newsroom."
BEN,Where are we on Geoghan?
ROBBY,Following up with more victims. I want to expand the investigation.
BEN,Why?
ROBBY,We got a fourth priest.        There might be as many as thirteen.
BEN,Thirteen?    Who’s your source?
ROBBY,Phil Saviano.
BEN,"Christ, Robby, I told Mike --"
ROBBY,"I know. I think Saviano might be legit, Ben."
BEN,You wanna elaborate on that?
ROBBY,No. Not yet. Just feels like this is stacking up. That’s my gut.
BEN,Okay.
ROBBY,Good.    Thanks.
MIKE,Hello.
SIPE,Mr. Rezendes?
MIKE,Yeah.    Who’s this?
SIPE,It’s Richard Sipe. 
MIKE,"Oh, hey Richard, thanks for calling. Phil Saviano gave me your name, can I ask you a few questions?"
SIPE,Of course.
MIKE,Great. So Phil said you worked at one of the church’s treatment centers in Baltimore...
SIPE,"Yes, that’s right. The Seton Psychiatric Institute. It was run by the Daughters of Charity."
MIKE,"And when was that, Richard?"
SIPE,"Well, I started my psychotherapy fellowship there in 1965 and I was there for five years, but I spent the next thirty studying abusive priests and their victims."
MIKE,Really? That’s been your sole focus?
SIPE,"Look, Mike, the church wants us to believe that it’s just a few bad apples, but it’s a much bigger problem than that."
MIKE,How much bigger?
SIPE,"Well, based on the research, I would classify it as a recognizable psychiatric phenomenon."
MIKE,That’s big.
MATT,"Hey Mac, if I needed historical data on a priest, parishes he’d been assigned to, where would I find it?"
EILEEN,For Geoghan? It’s all in the clips. Lisa has the source material.
MATT,"Yeah, what if it was another priest? One that hadn’t been in the papers."
EILEEN,You’re looking at another priest?
KURKJIAN,Who’re you looking at?
MATT,Any ideas?
EILEEN,"Come on Matt, you’re not going to tell me?"
MATT,I gotta get to a meeting. Thanks Mac.
LISA TUITE,"The Archdiocese puts out an annual directory, every priest and parish."
MATT,This is great. Do these go back any further than ‘98?
LISA TUITE,"Oh yeah. They go back to the 80’s in the Mez. Beyond that, you gotta go to the BPL."
MATT,"In the Mez. Thanks, Lisa."
MIKE,"He said they all target the same kinda kid. Low income family, absentee father, broken home..."
MIKE,"And guys like Geoghan go after boys not cause they prefer them, but cause they’re more ashamed, less likely to talk. These guys are predators, Robby. Sipe says he saw dozens of them at Seton in the 60’s. He called it a “a phenomenon.”"
