character,dialog
MA,Well Paddy Kavanagh's family’s not gonna be livin’ in this street for much longer so you better check if he’s just takin the hand out of you. I don’t know how the hell it works. They get a lot of water thrown on them and then they’re ok and that’s it.
BUDDY,Why aren’t you goin too?
MA,"Because me an your father have business to discuss. God understands. Now, come on. "
BUDDY,What are those?
MA,My little secret. Now come on!
BUDDY,I’ve had too much God for one day!
MA,"Yer Granny says you can never have too much God, you might need him before too long."
PA,"Look, mind your nonsense for now, and I’ll take you’ll to the pictures tomorrow."
BUDDY,Brilliant! Robin and the Seven Hoods is on in the afternoon at the Capitol - Paddy saw it.
MA,Is that gangsters?
WILL,It’s a blinking musical!
BUDDY,"No it’s not, there’s Little John and swords and everything. "
MA,"We can’t go tomorrow afternoon, your cousins are all here. Your uncles and aunties wanna say goodbye to your Father before he goes back."
BUDDY,"But Daddy, are you not gonna be a vigilante on our barricade?"
PA,No more talk about bloody barricades. That old nonsense’ll stop soon enough.
MA,I wouldn’t be too sure about that.
PA,"Hey, less of the long face son. These two can go and pray for it to stop now And we’ll all go down to the big picture house in the town t’morrow. Daddy’ll pick the film, and we’ll forget about this whole bunch of eedjits before I’ve to go back to work."
BUDDY,"Was that our side that done all that to them Catholic houses in our street, Daddy?"
PA,"There’s no ‘our’ side and ‘their’ side in our street. Well there didn’t use to be anyway. It’s all bloody religion, that’s the problem."
BUDDY,Then why are you sending us to church?
PA,Cos yer Granny would kill me if I didn’t.
BUDDY,"But Daddy if we were Catholics, we could not go to church, and then every once in a wee while we could go in and confess, and then they’d have to tell us we were forgiven, and we wouldn’t have to go again for ages."
PA,I’ve nothin against Catholics...but its a religion of fear.
MINISTER,"PROTESTANTS, YOU WILL DIE! AGONISINGLY! "
MINISTER,And where will YOU go? When you shuffle off this pestilential mortal coil. WHERE? 
MINISTER,"I will tell you where. Picture the scene. A fork in the road. In one direction, a straight and narrow highway. In the other, a long and winding road which stretches down and away, into an unknowable distance. One will take you to the bosom of the Lord’s grace for ever and a day and caress you with beatific love, and the other will spew you into an eternal pit of sulphorous, suffering, pustulating pain, from which you will never, ever, through the seven circles of hell, escape. And I ask you here and now, which road will you take? "
MINISTER,"Now, money. "
THE BOYS,Thanks very much. 
BUDDY,Really good.
MA,Remember one slice per sandwich. I don’t want to be giving too much.
TV REPORTER,"With regards to the explosive, ,, situation in Northern Ireland..."
TV REPORTER,"...are we getting there to the point where you as Prime Minister of the United Kingdom government will feel it necessary to intervene and use the supreme authority which is yours in law, either to remedy grievances or to ensure order. MA lays out plates of sandwiches on a table in the living room. "
PRIME MINISTER,"If that became necessary, of course. I shouldn’t shrink from doing whatever was needed. We have been deeply concerned about the problem of civil rights in Northern Ireland. I’ve paid tribute... "
SOLDIER,Make an orderly queue to be allowed entrance to the street please. 
MACKIE,"Not doin’ a strip search this time, hey Frankie?"
FRANKIE WEST,Whose d’ya belong to here?
MACKIE,You know full bloody well who we belong to. I’m takin ma wife de er sisters just like I’ve been doin’ all my bloody life.
FRANKIE WEST,House number?
MACKIE,"There is no number, just a name."
FRANKIE WEST,And what’s the name?
MACKIE,‘Arsehole’.
FRANKIE WEST,"Very funny Mack. Always the joker, eh? On yer go."
FRANKIE WEST,"We won’t worry about the name or the number, we know where they live."
MOIRA,You can tell them by their names.
BUDDY,How?
MOIRA,"Well if he’s a Patrick or a Sean, he’s a Catholic, and if he’s a Billy or a William, he’s a protestant."
BUDDY,There’s more names than that though.
MOIRA,"I know that, I’m just sayin, them’s the obvious ones."
BUDDY,What about...Maurice?
MOIRA,Er...dunno. 
BUDDY,"Um...we’ve a wee fella down our street called Thomas, what’s he?"
MOIRA,Protestant definitely!
BUDDY,"He’s not, he’s a Catholic."
MOIRA,No he’s not.
BUDDY,"He is, sure they burnt his house out the other night, cos his family IS Catholic."
MOIRA,Sure we’ve a cousin called Thomas.
BUDDY,I know. That’s what I’m sayin’.
MOIRA,Well how the hell are you supposed to know then?
BUDDY,You have to get taught it.
MOIRA,Who teaches yer?
PA,"...so the Doctor says, ‘Listen John I’ve got some bad news, and worse.” John says “Oh no, what’s the bad news?” He goes “Well you’ve only 24 hours to live” John says “That’s awful! What can be worse than that?” Doctor says “Well. I’ve been trying to get hold of you since yesterday” "
BUDDY,Why do ya even need to know?
MOIRA,In case they attack you.
BUDDY,When?
MOIRA,When you’re out an about.
BUDDY,"But if they’re attacking you, they’re not gonna stop an tell you their name."
MOIRA,It wouldn’t get to that stage.
BUDDY,Why?
MOIRA,‘Cos you use your secret knowledge to bluff them.
BUDDY,What are you talking about?
MOIRA,"They can just come up to you, when yer not expectin’ it, and ask you, “Are you a protestant or a Catholic”, but it’s a trick question you see, cos they don’t tell you what they are, and what do you say then? To not get a dig in the gob?"
BUDDY,I’m a Catholic?
MOIRA,Wrong. That’s exactly what they think you will say. They think you’re tryin to bluff them. But you have to double bluff them.
BUDDY,How? 
MOIRA,"You say, “I’m a Protestant”."
BUDDY,But I AM a Protestant.
MOIRA,That’s the point.
BUDDY,"......and Blanchflower now at the halfway line. He looks up, is there nothin’ this Spurs right half cannot do... "
BILLY CLANTON,Nice pass son. Would you go on away in and tell yer Pa I’d like to have a wee chat with him please? Tell him it’s Billy Clanton.
MCLAURY,And McLaury.
PA,What do you want?
BILLY CLANTON,We’re lookin’ to cleanse the community a wee bit. You wouldn’t wanna be the odd man out in this street. You saw what happened to your neighbours from the other side.
PA,"You touch my family, an’ I’ll kill you. MACKIE appears at the door. 23."
BILLY CLANTON,Calm down fella. Sure I’m a Protestant like yerself.
MACKIE,All alright?
PA,"Yeh, we’re ok Mackie."
BILLY CLANTON,"Look, things get out of hand pretty quick around these parts. Cash or commitment, we’ll accept either. The boys who cleaned up yer street have made me their local chief. So you can report to me with either. "
MACKIE,"Buddy come on. I want to show you how to play this game. Come on, let’s have a look, ah? T"
PA,"Buddy give your brother a hand, will you?"
MA,Can you give us a hand? T
MA,Do you want to put the guns down?
SOLDIER,"No it’s alright, thank you."
MA,Don’t you be scratching my wall. 
PA,Stewie. 
MR STEWART,Frankie.
FRANKIE WEST,You alright? 
PA,Hey Frankie. Is that you all this time on the barricades?
FRANKIE WEST,Somebody has to. Better me than Billy Clanton. Not many people chose this.
PA,There’s a few men hiding behind them barricades.
FRANKIE WEST,"And they’ll keep hiding where they’re afraid for their families. It’s a waiting game now. When it’s time for that wall to come down, I’ll be the first to swing a hammer, but now they also serve who stand and wait. We can’t all be acting the lone ranger."
FILM COMMENTATOR,"This is a story of a long, long ago. When the world was just beginning. A young world. A world early in the morning of time. "
MA,No wonder you brought us to this.
PA,It’s educational for the boys.
MA,Aye. Rachel Welch is a hell of an education.
PA,"If people ask you to join anything, deliver anything, do messages for anybody, you do nothin, ok? You tell your Ma, she’ll tell me, an I’ll sort it. Do you understand me?"
WILL,Yes Daddy.
PA,"Very good. I’m proud of you son. Now get off to bed the pair o’ you. I’m out too early in the morning to see you, so make sure you get to school alright. Don’t mess your Mother about, and I’ll see you in two weeks, ok?"
THE BOYS,Yes Daddy.
PA,Good boys. 
BUDDY,What road do I take?
MINISTER,"A fork in the road. In one direction, a straight and narrow highway..."
MA,"You’re runnin’ round here like the man in the big picture, not paying your taxes and spending all our money on horses."
PA,"It’s the building trade. I told you it doesn’t work the normal way, I told you I had it covered."
MA,I was the one who had it covered.
PA,"No, you’re the one that has me paying three years of back tax."
MA,To keep you outta bloody jail! We’re drowning in debt.
PA,We’re near done with the back tax. Ten pound a month for three bloody years. This is the time to think about making a new start. 27.
MA,I know nothin else but Belfast.
PA,"Exactly. There’s a whole world out there. We can give these boys a better chance than we ever had. There’s commonwealth countries needing tradesmen. The government will give you assisted passage. We can get the whole family the other side of the world for ten pound. We’re living in a civil war, I’m not here to protect my family. He pulls out two glossy, colourful brochures for Australia, and Canada, sets them on the table."
MA,What are those supposed to be?
PA,An escape route.
KIDS,Come on get a move on. We’re gonna be late again!
RADIO REPORTER,"...throughout the night sniping became the tactic of the rioters. As we drove past the side street three men on the corner dived for cover. A young man with a revolver asked us for a lift. At four this morning the RUC turned us back from the Falls area. Snipers they said were still at work and in the distance one heard the ominous burst of machine gun fire. . The scene terrified me but it reminded an American colleague of Harlem, but he added, it seems easier to get guns here"
MA,One more left. 
RADIO REPORTER,"...Dawn over Belfast today showed a grim scene. Buildings scarred by fire, thousands of pounds worth of damage caused and of course the tragic loss of life. Its been a night of shame for Belfast, one that will live on in the memories of the people for a very long time... "
MA,"Come on you two, school."
MISS LEWIS,"Well, I’m pleased to say your times tables were a lot more impressive to hear than your test scores were to read."
MISS LEWIS," The whole point of these weekly tests is to monitor your progress. The best will sit directly by my desk, the seat of learning, and the rest of you will view your Sysiphian struggles from the distance you have imposed upon yourself by lack of application. Billy Clanton Jnr. 17 per cent, bottom row, seat."
MISS LEWIS,Rachel seat 11. Martin to seat 10..
MISS LEWIS,"...Freddie seat 8. Karen to seat 4... ...and in the medal positions this week with 72 per cent, in bronze is...BUDDY...seat 3. And of course in silver again we have Ronnie and Catherine with the gold yet again this week. Congratulations Catherine, very well done. "
POP,"The wee girl’s still showin’ some interest, yeh?"
BUDDY,"She looks at me sometimes, but we’re not allowed to talk in the class, so I can’t say anything, an then, when we go out to the playground she always goes about with all the girls. Anyway, I think she loves that other fella."
POP,Yer don’t know that that for sure. Weemen are very mysterious.
GRANNY,And weemen can smash your face in too mister! 
POP,Your Granny’s become less mysterious over the years. D’ya really like her?
BUDDY,When I grow up I want to marry her.
POP,"Yup. Sounds as though you really like her. You know, she’s not only at school. You could see where she lives maybe?"
BUDDY,"It’s Reynolds Drive, four houses in from the right, the one with the wonky eight."
POP,You’ve done your research.
BUDDY,"I pass it everyday on the way home. I try to look in but she never sees me. She’s always doin her bloody homework. If she was a wee bit more stupid, like me, we’d be sitting together by now."
POP,Ah. “A pity beyond all telling is hid in the heart of love”.
GRANNY,Oh he’s full of pretty answers that one. C’mon it’s time to go. I don’t want yer mammy shoutin’ at me because yer late.
POP,Cheerio son.
BUDDY,Cheerio. 
GRANNY,"Here, take this threepenny bit. Get yerself a wee sweetie."
BUDDY,"I’m not allowed Granny, my Da says you can’t afford it."
GRANNY,"I’m always saying to yer man there, “What’s yours is mine, and what’s mines me own”. BUDDY takes it."
BUDDY,Thanks Granny.
POP,Try and find out how that wee girl thinks!
GRANNY,"Good luck with that one, son."
BUDDY,Goal!
BUDDY,"Will...Will...what road do we take? I can’t remember. What road did the minister say? His brother, who shares the bed, rolls over, mostly asleep,"
WILL,"Ach, shut up."
RADIO REPORTER,"...and in this already tense atmosphere, concerns remain about intimidation run rife in working class areas. Further reports suggest…"
BILLY CLANTON,"Stop dragging your ass along there, come on."
BILLY CLANTON JNR,You’re hurting my arm.
BILLY CLANTON,"Stop being a cry baby now...you show me where he lives, come on."
BILLY CLANTON JNR,"Daddy I’m sorry, please! "
BILLY CLANTON,"Hey, tell me EXACTLY what he said."
BILLY CLANTON JNR,He just said he couldn’t giv’ any more money to the street.
BILLY CLANTON,He’ll not say that d’ my son.
BILLY CLANTON JNR,Daddy stop.
BILLY CLANTON JNR,Please!
BILLY CLANTON JNR,Please!
MR WEST,"Your blood’s up there Billy, will you go back to your house."
MR STEWART,"Now, Billy, we’ve no call for fists here."
BILLY CLANTON,Aye? Well what does the man says? A fist is only as good or bad as the man using it. Remember that. 
MR WEST,Holy God. Billy. 
NEIGHBOUR 1,"Come on Billy, that’s too much now."
NEIGHBOUR 2,"We’ve got enough problems Billy, we don’t need this! "
BILLY CLANTON,Regards to your Pa. 
BILLY CLANTON,"Tell him I expect to hear from him soon, or he’ll be hearin’ from me."
BUDDY,What are you doing?
WILL,"It’s like, what my favourite holiday is?"
BUDDY,What is your favourite holiday?
WILL,"I don’t know. We haven’t been on many, have we? "
BUDDY,No we haven’t. 
MA,"Unbelievable, they’re not getting away with this."
WILL,And it’s due today as well so I can’t do anything about it.
FRANKIE WEST,Hello Buddy.
BUDDY,Hello Mister West.
FRANKIE WEST,On yer go now.
BUDDY,"Thanks, Mr.West. "
BILLY CLANTON,Will y’ ask yer Da to drop down d’ see us when he’s back at the weekend?
BUDDY,He’s not back this weekend.
BILLY CLANTON,That’s a pity. Tell yer Ma ah was askin’ after him will ya?
BUDDY,Aye.
BILLY CLANTON,An tell yer brother I’ll need him for another wee delivery with the milk. Get him to come and see me after school. Alright?
MOIRA,Why is your dad not coming home? 
BUDDY,"He can’t come home every weekend, it’s too dear. "
MOIRA,Yer won’t get yer wee matchbox car then will ya?
MOIRA,Come on!
BUDDY,Coming...
MOIRA,D’ya wanna join a gang? 
BUDDY,I’m not allowed.
MOIRA,Why not?
BUDDY,My Mother says she’d kill me.
MOIRA,Sure she doesn’t have to know. That’s the whole point.
BUDDY,Are you in one?
MOIRA,Aye.
BUDDY,What’s it called?
MOIRA,Doesn’t have a name.
BUDDY,Why not?
MOIRA,It has to be secret. That’s what they tell you when you join.
BUDDY,What do you do?
MOIRA,I can’t tell you till yer in the gang
BUDDY,How many of you are there?
MOIRA,Not allowed to say.
BUDDY,What do you have to do to join then?
MOIRA,Whatever they tell ya.
MOIRA,"If yer Da’s not home this weekend, you could come wi’ us?"
BUDDY,I dunno. I’m tryin’ to practice my maths.
MOIRA,"Then yer mental! Come on. If yer Da’s not home anyway, what else are ya gonna do?"
BUDDY,"God, this takes ages, no wonder they call it long division."
POP,Patience. Patience with the sums. Patience with the girl.
BUDDY,Is it 27?
POP,It’s close enough. Just make sure yer numbers aren’t very clear to read. She might give you the benefit of the doubt if your 7 looks like a 1 with a fancy tail. Same with a 2 and a 6. Keep ‘er guessin. That means you have 2 or 3 horses in every race.
BUDDY,Isn’t that cheating?
POP,"Well, I’d call it spread bettin. And if it gets you moved up by one seat, to bask in the light of her glory, then you’re off to the races."
BUDDY,But sure there’s only one right answer.
POP,"If that were true son, people wouldn’t be blowin’ themselves up all over this town. Beat. Something on Buddy’s mind."
BUDDY,I think my Da wants us to leave Belfast. Beat.
POP,What d’you want? 
BUDDY,"Every night, before I go to sleep, when I say my prayers, I ask God if he’d fix it so that when I wake up in the morning, I am the best footballer in the world, and then I also ask him as well, that when I grow up, can I marry Catherine, even if she loves Ronnie Boyd. She could still see him, but she’d marry me. That’s what I want."
LIBERTY VALANCE/LEE MARVIN,You lookin’ for trouble Donophin?
TOM DONOPHIN/JOHN WAYNE,You aim to help me find some?
RANSOM STODDARD/JAMES STEWART,What’s the matter. Everybody in this country kill crazy?! Here!
LIBERTY VALANCE/LEE MARVIN,Show’s over for now.
TOM DONOPHIN/JOHN WAYNE,Try it Liberty...just try it...
RANSOM STODDARD/JAMES STEWART,What right do you have to interfere. It was me he tripped... 
MA,I have to keep those boys where I can see them.
PA,I can’t come home every weekend.
MA,...and if you can’t be bothered...
PA,Oh come on...
MA,...then don’t blame me for what them boys get up to.
PA,That’s not what I’m saying. You can’t just..
MAN IN THE STREET,Right that’s 6am Fellas. That’s you’s done.
MA,What have I done?
BUDDY,Alright mommy? Why do you always get sad when a letter comes?
TEACHER,"Come on Mister Slowcoach, get inside now!"
MISS LEWIS,"...and finally a switch in the medal positions this week. Well Mr Buddy, you may not have improved your handwriting in maths, for which, this once, in lieu of your intensified effort, we will be willing to give you the benefit of the doubt, but you have improved your score. So, in second position is Buddy. "
GRANNY,"Be careful what you wish for, that’s what the Minister at the wee mission says."
POP,When’s yer next chance?
BUDDY,We’ve to do a project about the moon landing.
POP,What - did those boy not come back from that?
BUDDY,"They did, and now we have to cut things outta the papers and explain how they got there."
GRANNY,If they DID get there. If they did get on the moon. It’s not what it says here. God doesn’t like it.
BUDDY,"An’ I watched every night too that they were up there, an’ how did I never see Mike Collins in the mother ship doin his orbit? Surely y’ woulda seen the shape of Columbus against the light of the moon."
POP,That’s cos mostly he was on the dark side.
GRANNY,Exactly. The side where Lucifer hangs his Shillelagh.
POP,"No, he was on the dark side of the moon most of the time, where we couldn’t see him, you know when he was doin his orbit, and maybe, you know, just before he was due to come round the corner, y’ had to go in for your tea?"
BUDDY,"If I could come up with something smart about that, maybe I could stay up at the top desk and wait ‘till she gets back there."
POP,"Or play dumb, and say the moon’s made of green cheese and drop down a place to join her? "
GRANNY,Or. You could do the project together. You and the young lady. You’d get the same marks. Maybe end up on the same seat together. 
BUDDY,But how do I even talk to her?
POP,"“How to handle a woman…"""
POP,"“...there’s a way said a wise old man, a way known by every woman, since the whole rigmarole began...”"
GRANNY,It’s all rigmarole with you mister!
POP,"“Do I flatter her, threaten or cajole or plead? Gets up from the sofa, and moves to GRANNY, snatches her People’s Friend, and flings it, as he picks her up to dance."
POP,"Do I brood or play the gay romancer, said he smiling."""
POP,"“How to handle a woman, mark me well, and I’ll tell you sir, the way to handle a woman, is... to love her....” He spins GRANNY around, and hugs her."
POP,“.. simply love her ” 
GRANNY,Get off me! 
POP,“...merely love her....”
CATHERINE,Thanks. Well done on yer maths.
BUDDY,Thanks. Beat.
CATHERINE,Have you gone to the moon yet? 
CATHERINE,"D’ya want to, with me? He nods his head."
CATHERINE,It’ll save you gettin cold waitin’ outside our house.
MOIRA,Hey Romeo! 
MOIRA,C’mon! We have work to do. 
MOIRA,"Operation ‘steal the chocolate’. It’s simple. We go into the shop and keep Mister Singh talking down by the fridge. He has to move the boxes round at the bottom d’get me a Lemon Mivvy. His head’ll be down part of the time. You stay at the front of the shop, and when you see he’s not lookin’, you make a sweep."
BUDDY,What’s a sweep?
MOIRA,A big grab for all the chocolate bars on that low shelf near the till.
BUDDY,Sure he’ll know they’ve been nicked if there’s a big gap. I thought you said we’d just do a couple so he’d never even notice. I don’t want lifted by the police.
MOIRA,"Alright, alright... "
MOIRA’S FRIEND,All clear.
MOIRA,"...no sweep, just a small grab, ok? I might be able to swipe a chocolate mousse at the same time."
BUDDY,Ok...
MOIRA,Hello Mister Singh. 
BUDDY,Hello Mister Singh.
MR SINGH,Good to see you.
MOIRA,Please may I have a Lemon Mivvy?
MR SINGH,Lemon Mivvy coming right up. Just need to move a few wee boxes... All is quiet. All is well. Then.
MR SINGH,C’mere y’ little buggers. I know who you are!
MR SINGH,You proud of yourself?
MOIRA’S FRIEND,It was Moira! 
MR SINGH,Get in there.
BUDDY,She’s gonna tell on us! 
MOIRA,"If she says anything, she’s done for. "
MOIRA,What have yer got? 
MOIRA,Yer jokin’ me?
BUDDY,That’s all I could see.
MOIRA,Turkish Delight? Who the hell eats Turkish Delight? Do you eat Turkish Delight?
BUDDY,"No, I don’t like it."
MOIRA,Nobody likes it.
BUDDY,It’s all they had.
MOIRA,Are you blind?
BUDDY,I had to think quickly.
MOIRA,"Not quickly enough. There was Flakes and Crunchies, all you need is in an’ out with a fast hand, and then the Milky Bars are on me. I’m not sure yer cut out for this. "
KAREN LAMBERT,"Hey, Buddy, yer Da’s home."
BUDDY,Sure it’s only Wednesday? .
KAREN LAMBERT,He came in a taxi. 
MOIRA,An’ you too!
BUDDY,What?
MOIRA,Keep yer mouth shut. 
PA,When did you write to them? 
MA,None of your business.
PA,"Just tell me, when did you write to them? It’s a simple question."
MA,None of your business.
PA,Just give me a simple answer. 
MA,I’m not getting interrogated.
PA,When did you write to them? 
MA,"When that last receipt came through. I knew it was the last one, cus for three bloody years I’ve been countin’ them envelopes comin’ through that door, and there wasn’t so much as a thank you with this one... "
PA,It’s the tax man for Gods sake. Who do y’ expect? Father Christmas?
MA,"We’ve been scrimpin’ an savin’, an they hadn’t the good graces to say, ‘that’s it. You’re done. You’re in the clear’. BUDDY is now spying on them from the living room."
PA,So what’d y’ say to them in yer letter?
MA,"I said I wanted a full official declaration that my husband was in the clear 100% on all back taxes, and that they acknowledged that everything was ship shape and above board, and that my family’s good name was not on some credit risk list."
PA,Christ. Christ the night. 
MA,"What? PA takes out another tax envelope. She takes it, reads."
MA,No...no... 
PA,"Yes...yes...oh yes...they’ve decided, thanks to actin’ on your request, they’ve decided to go back further into my accounts and say that I owe another £572, which based on current earnings should take another five years to pay off. So that was a handy the wee letter to write wasn’t it?"
MA,You bugger. You’re a lying bugger.
PA,"THAT’S RIGHT, BELIEVE THE TAX MAN BEFORE"
MA,‘CUS I KNOW YOU!
POP,Yer work won’t be pleased with you skippin’ off in the week.
PA,I’ll work the weekend.
POP,When’s that job gonna finish?
PA,This one’s nearly done.
POP,"There’s an other one over there, then, is there?"
PA,"Aye. A big one, a long one, they’re askin’ some of the boys to move over permanent, offerin’ accommodation cos of the time involved. A coupl’ a years. They’re buildin’ a hospital. "
GRANNY,Yer Father has to go to the hospital. You talk to him about it. He won’t talk to me about doctors.
PA,Is that right?
POP,Just a couple o’ days. A wee test. For the lungs. All that bloody time over in Leicester.
BUDDY,Where’s that?
POP,In England.
BUDDY,Is that near where my Daddy works?
POP,"No, your Daddy works near London, the big smoke. This was in the countryside."
BUDDY,What were you doin?
POP,I was a coal miner.
BUDDY,"You’ve done a lotta different jobs, Pop"
PA,You can say that again.
GRANNY,An’ none of them lasted more than a week!
PA,My Mother’s worried about you.
POP,Yer Mo’r’s worried about you.
BUDDY,"My Granny’s always worried about somethin, isn’t she?"
PA,"Well, your Granny is a very caring person, but sometimes it affects her nerves. Like your Mummy."
BUDDY,Mummy’s worried too isn’t she? 
BUDDY,"Daddy, are we gonna to have to leave Belfast? "
PA,"Alright Buddy, that’s me away there. I’ll see you when I get back next week? "
PA,Be good son. And if you can’t be good...
PA,...be careful!
BUDDY,Be careful.
BILLY CLANTON,Seems like only yesterday you and me were at school together.
PA,You’re gonna need to stay away from my family.
BILLY CLANTON,You talk big for a fella who’s never here.
PA,You can rely on me bein’ here when it matters.
BILLY CLANTON,You know the problem with men like you? You think you’re better than the rest of us.
PA,And the problem with men like you is that you know you’re not.
BILLY CLANTON,We’ll keep it simple. You’re with us or you’re against us. 
BILLY CLANTON,Clock’s tickin’. You an’ her were always a soft touch. Time for real Protestants to step up.
PA,"You’re no real Protestant, you’re a jumped up gangster and always were. "
MAN IN THE STREET,There’s Peeler’s about! Watch it yous two! 
MA,"...ach there you are my son. There ‘e is now,.."
MA,"Hello son, the police officer here just wants a wee word with you. There seems to be a wee bit of confusion about somethin that happened at Mr. Singh’s. Go on, sit down there now. "
POLICEMAN,Do you know why I’m here son? Don’t lie to me. A very serious crime has been committed down at Mr. Singh’s shop. You know what I’m talking about?
MA,All the best now. An’ give my regards to Josie
POLICEMAN,I will do. 
MA,Apples’ll grow again should they grow on a…
MA,...gooseberry tree.
BUDDY,I didn’t even eat the chocolate!
AMY FOWLER-KANE/GRACE KELLY,"No, I won’t be here when it’s over. You’re asking me to wait an hour to find out if I’m going to be a wife or a widow. I say it’s too long to wait. I won’t do it. "
AMY FOWLER-KANE/GRACE KELLY,"I mean it. If you won’t go with me now, I will be on that train when it leaves here. "
MA,"No, you are not listening to me."
PA,I am listening...I am listening...would you listen to me for a change? I’m trying to be practical about this.
MA,"Look the police were here today but their father wasn’t, so no, I’m not having any lectures from you mister."
PA,I know what you’re gonna do...
MA,Cheerio!
PA,"Hey, pass the ball. "
PA,Catch it. 
PA,Mrs. Ford how you doing?
MRS FORD,All the better for seeing you stranger. Welcome home.
PA,Aren’t you a silver-tongued charmer.
MRS FORD,It takes one to know one.
PA,Ach. He walks past another familiar face.
PA,Alright?
MR STEWART,Ach just the fella. Have you got a horse for the two thirty race? 
PA,"I have. But if I tell you, the odds will come down."
