character,dialog
RICHARD,"Richard Harvey for Stan Grossman. Can you reach him ... ?! Yeah, tell him I want to know this thing is done -- I'm waiting for the numbers. No/ I understand that. I understand. Look, he has my cell, if he could just call me anytime
over the weekend and let me know we're on, I'd be very, very
grateful. Okay. Thank you. Bye."
RICHARD,Bitch!
SHERYL, Richard ... ! So what happened with Stan Grossman?
RICHARD,He's still in Atlanta
SHERYL,So why hasn't he called you?
RICHARD,Will you let me worry about this?!
SHERYL,"Dwayne, can you check on Frank? Tell him it's dinner time."
SHERYL,Olive?! Dinner time!
RICHARD,Frank. Good to see you.
OLIVE,Okay!
FRANK,Dinner? What? You don't talk anymore? Why not?
FRANK,You can talk. You just choose not to?
FRANK,Is that Nietzsche? You don't speak because of Friedrich Nietzsche?
FRANK,Far out!
SHERYL,"Frank, you can sit here, next to Dwayne. Here's the salad. I'm gonna run get Sprite for everyone."
SHERYL,Olive! Come on! Dinner time!
OLIVE,Coming!!!
FRANK,Got a girlfriend?
FRANK,Boyfriend?
FRANK,Kidding. Kidding. I know. So who you out with?
FRANK,No one? There must be someone ... ! You don't hang out with anyone? Oh come on. You must have one friend!
FRANK,Everyone? What about your family?
FRANK,You hate me?
FRANK,Fair enough.
FRANK,Richard ...
RICHARD,Frank. Good to see you
RICHARD,Richard ...
RICHARD,I'm gonna get Olive.
RICHARD,Dad! Olive! Come on!
OLIVE,We re coming
SHERYL,"You guys, go on and start. Frank, some Sprite? I want everyone to have at least a little salad."
FRANK,"Thanks, Sheryl."
FRANK,"So, Sheryl ... I couldn't help notice Dwayne has stopped speaking"
SHERYL,Oh! I'm sorry. Dwayne's taken a vow of silence.
FRANK,You've taken a vow of silence?!
SHERYL,He's gonna join the Naval Academy and become a fighter pilot. ·He's taken a vow of silence until he reaches that goal.
FRANK,You're kidding ... !
OLIVE,"Hi, Uncle Frank"
FRANK,"Olive. Boy, you're gettin' big! Is she big for her age?"
OLIVE,What happened to your arms?
RICHARD,How's the new routine coming?
OLIVE,It's good.
SHERYL,Olive
OLIVE,It's good.
FRANK,"No, it's okay. I had a little accident. I'm okay now."
RICHARD,When're you gonna let us see it?
OLIVE,I dunno. It's up to Grandpa
GRANDPA,A couple of days. It needs a polish.
GRANDPA,"What is this?! Chicken?! Every day it's the chicken! Holy God almighty! Is it possible, just one time, we could have something for dinner except the goddamn fucking chicken?!"
RICHARD,Dad.. . Dad... Dad... Dad! ! !
GRANDPA,I'm just saying
RICHARD,"If you want to cook or buy your own food, you're more than welcome ..."
GRANDPA,"Christ. Y'know, at Sunset Village ..."
RICHARD,If you liked Sunset Village so much maybe you shouldn't have gotten yourself kicked out of there ... !
GRANDPA, Ahhhh ... !
FRANK,When did you start? With the vow?
RICHARD,It's been nine months. He hasn't said a word. I think it shows tremendous discipline.
RICHARD,"I'm serious! I think we could all learn something from what Dwayne's doing! Dwayne has a goal. He has a dream. It may not be my dream, or your dream, but still. . . He's pursuing that dream with focus and discipline. In fact, I was thinking about the Nine Steps ..."
GRANDPA,"Oh, for crying out loud ... !"
RICHARD,"... About the Nine Steps, and how Dwayne's utilizing at least seven of them in his journey to personal fulfillment."
SHERYL,Richard. Please
RICHARD,I'm just saying! I've come around! I think Dwayne deserves our support.
FRANK,How did what happen?
OLIVE,Your accident
SHERYL,Honey
FRANK,"No, it's okay. Unless you object"
SHERYL,"No, I'm pro-honesty here. I just think, you know ... It's up to you."
FRANK,Be my guest ...
SHERYL,"Olive, Uncle Frank didn't really have an accident. What happened was: he tried to kill himself."
OLIVE,You did? Why?
RICHARD,I don't think this is an appropriate conversation. Let's leave Uncle Frank alone
OLIVE,Why did you want to kill yourself?
RICHARD,Frank. Don't answer that question.
FRANK,I tried to kill myself because I was very unhappy.
RICHARD,"Don't listen, honey, he's sick and he doesn't know what he's ..."
SHERYL,Richard. . . Richard ...
RICHARD,What?! I don't think it's appropriate for a six year old!
SHERYL,"She's gonna find out anyway. Go on, Frank"
OLIVE,Why were you unhappy?
FRANK,"Well, there were a lot of reasons. Mainly, though, I fell in love with someone who didn't love me back ..."
FRANK,Yes. I did. Very much so.
OLIVE,Who?
FRANK,One of my grad students. I was very much in love with him
OLIVE,Him? It was a boy? You fell in love with a boy?
OLIVE,That's silly.
FRANK,Yes. I did. Very much so.
FRANK,"You're right. It was very, very silly."
GRANDPA,There's another word for it …
RICHARD,Dad ...
OLIVE,So ... That  s when you tried to kill yourself ... ?
FRANK,"Well, no. What happened was: the boy I was in love with fell in love with another man, Larry Sugarman."
SHERYL,Who' s Larry Sugarman?
FRANK,Larry Sugarman is perhaps the second most highly regarded Proust scholar in the U.S.
RICHARD,Who's number one?
FRANK,"That would be me, Rich."
OLIVE,So... That's when you tried
FRANK,"Well, no. What happened was: I was a bit upset. I did some things I shouldn't have done. Subsequently, I was fired, forced to leave my apartment and move into a motel."
OLIVE,Oh. So that's when ... ?
FRANK,"Well, no. Actually, all that was okay. What happened was: two days ago the MacArthur Foundation decided to award a ""genius"" grant to Larry Sugarman. And that's when ..."
GRANDPA,... You tried to check out early.
FRANK,Yes. And I failed at that as well.
RICHARD,"Olive, what's important to understand is that Uncle Frank gave up on himself. He made a series of foolish choices, and then he gave up on himself, which is something that winners never do."
SHERYL,"So that 1 S the story, okay? Let's move on. Olive, how's your new routine coming?"
OLIVE,Fine. I told you.
FRANK,Is he always like this? How can you stand it?
RICHARD,"Honey, tell Frank why you're doing your dance routine."
FRANK,Olive. vfuy are you doing a dance routine?
OLIVE,For Little Miss Crab-Cakes.
FRANK,A-ha! Just as I suspected ... !
SHERYL,"Honey, tell him what Little Miss Crab-Cakes is."
FRANK,Olive. vfuy are you doing a dance routine?
OLIVE,For Little Miss Crab-Cakes.
FRANK,A-ha! Just as I suspected ... !
FRANK,"Well, good luck."
SHERYL,"Honey, tell him what Little Miss Crab-Cakes is."
OLIVE,Little Miss Crab-Cakes is a beauty contest for everyone in Maryland. But you have to be six or seven years old and you have to be a girl.
SHERYL,Don't look at me! This is Jeff and the new step-Mom. It's big down in Florida.
FRANK,So what do you think your chances are?
OLIVE,I think I can win. 'Cause a lot of the new girls -- they don't have the experience.
FRANK,"Well, good luck."
RICHARD,It's not about luck. Luck is the name that losers give to their own failings. It's about wanting to win. Willing yourself to win. You got to want it badder than anyone.
RICHARD,Do you? Really?  Then youtre gonna be a winner!
RICHARD,What?! It's true!
OLIVE,I was runner up in Florida.
FRANK,When were you in Florida?
SHERYL,Spring break. Jeff had custody for· two weeks. Olive made it to the top of the Regionals down there.
OLIVE,I was second place.
RICHARD,"Sher, y'know, there's a message from Jeff on the machine"
SHERYL,Yeah. Did you hear what it was?
RICHARD,"Actually, it was something about Little Miss Sunshine."
JEFF,"Sheryl, hey, it's Jeff …"
JEFF,"Something about diet pills, but anyway that means that Olive won the regionals, so now she has a place in the State contest in Boca ..."
OLIVE,Aaahhhhhhh! ! ! Aaahhhhhhhhhhhhh! ! ! Little Miss Sunshine! Little Miss Sunshine! Little Miss Sunshine!!!
RICHARD,When are they?
SHERYL,"I'm calling Jeff right ... Jeff! Yeah, we just got it ... Yeah, she basically went crazy. No, I didn't get that, the machine cut you off."
SHERYL,"Uh-huh. In Boca Raton. This Sunday?! Can you take her? You can t put it off? No, it's just … We have to figure this out. No, I'll give this lady a call and we'll figure it out. Right. Bye"
RICHARD," It,s Sunday? take her? Can Jeff and Cindy"
SHERYL,They're going to Maui.
SHERYL,have to go. I promised Olive I'd take her if she made the finals.
RICHARD,You promised?
RICHARD,"Wait a minute, Dad ..."
SHERYL,"We'll fly down, come back Monday."
RICHARD,How're you gonna get around down there?
SHERYL,We'll rent a car
RICHARD,And stay in a hotel?
SHERYL,We can afford it ... !
RICHARD,Sheryl ... ! This is seed  money!
SHERYL,"Well, maybe if I had help bringing it in, y'know?! It all goes to your Nine Steps, which is not"
RICHARD,"Honey. . . Honey. . . Honey ... As soon as I hear from Stan, we'll get the advance, I will pay you back, we'll start generating revenue. But in the meantime ..."
RICHARD,In the Miata? How're you gonna fit Grandpa?
SHERYL,"Grandpa doesn,t have to come."
GRANDPA,What ... ?! I coached her! I gave her the steps! I have to be there!
RICHARD,Why don't you take the VW?
RICHARD,"I can't drive a shift, Richard! I've tried, and I can/t do it!"
SHERYL,We'll fly down.
RICHARD,We can't afford it.
SHERYL,"Well, that's what we're gonna do! Unless you have a better idea."
SHERYL,Here. This is dessert.
RICHARD,Okay. I'll drive the bus.
GRANDPA,No! I'll take her on a plane!
SHERYL,What about Dwayne and Frank?
RICHARD,They can stay here.
SHERYL,"Richard. I was told explicitly I could not leave Frank by himself. No offense, Frank."
FRANK,None taken.
RICHARD,"Well, I guess we can't go then! I mean, unless we take Frank and Dwayne with us!"
RICHARD,"Come on, Dwayne! It' ll be fun"
RICHARD,We're gain' to Florida!
FRANK,"""This ... is ... unfair ... All ... I .. . ask ... is ... that ... you ... leave .. . me ... alone."""
SHERYL,Dwayne: Flight school. I'll give permission. Come on. It'll be fun. You can go to the beach.
FRANK,"""But ... I'm ... not ... going ... to … have ... any ... fun ! ! ! """
FRANK,"We,re all with you on that one, Dwayne."
GRANDPA,"Jesus, I'm tired~ I am so fucking tired. {to Dwayne)"
OLIVE,Grandpa? Is coming to Florida?
SHERYL,We '.re all coming
RICHARD,"Sheryl, wait. Olive, come here. Have a seat."
RICHARD,"Now there's no sense in entering a contest if you dont think you're gonna win. Now, do you think yo can win Little Miss Sunshine?"
RICHARD,"Yes or no, Olive. Are you gonna win?"
RICHARD,We're gain' to Florida!
GRANDPA,"Jesus, I'm tired~ I am so fucking tired. You know how tired I am? If some girl came up to me ... begged me to fuck her ... I couldn't do it. That's how tired I am."
RICHARD,Dad! Your language ... ! Please
GRANDPA,"She's listening to the music ... ! Hey, Olive! I'll give you a million dollars if you turn around!"
RICHARD,"Okay, but still, the rest of us ..."
GRANDPA,"Ahhh, the rest of you … Can I give you some advicee?"
GRANDPA,"I'll do it anyway. I don't want you making the same mistakes I did
when I was young."
RICHARD,Great. I can't wait to hear this.
GRANDPA,Dwayne? This is the voice of experience talking. Are you listening? Kid: Fuck a lot of women. Not just one woman. A lot of women. You're young ...
RICHARD,"Okay, Dad? I think that's enough."
GRANDPA,"You gettin' any right now? Tell me, really."
GRANDPA,"Jesus! You're, what? Fifteen? You should be gettin' that young There's nothing in the world better than the young stuff!"
RICHARD,"Okay, Dad, enough. Stop it!"
GRANDPA,"Would you kindly not interrupt me, Richard? Look: right now, you're jailbait, they're jailbait. So it's fine. The minute you turn eighteen -- Bam! You're lookin' at three to five"
RICHARD,"Dad, I'm gonna pull over …"
GRANDPA,So pull over! You're not gonna shut me up! Fuck you! I lived 80 years! You're like those fuckers at Sunset Village ... !
FRANK,What happened at Sunset Village?
SHERYL,"Frank, don't encourage him."
GRANDPA,"I'll tell you what happened! I pay my money, they let me in. I should be able to do what the fuck I want!"
SHERYL,He started snorting heroin
FRANK,You started snorting heroin?!
GRANDPA,I'm eighty!
FRANK,You knowr that stuff'll kill you.
GRANDPA,"What am I, an idiot? And don't you get ideas. young, you're crazy to do. When you're that shit"
FRANK,What about you?
GRANDPA,Me?! I'm old! You get to be my age -- you're crazy not to do it.
SHERYL,"We've tried, believe me! He's worse than a two year old. The intervention was a fiasco."
RICHARD,Can we please talk about something else now?
FRANK,So I take it you didn't like it at Sunset Village?
GRANDPA,Are you kidding? Fucking paradise there! They cook for you. Clean for you. You got golf. A pool. Now I'm stuck with Mr. Happy here sleeping on a sofa!
FRANK,Aren't there other places?
SHERYL,He keeps getting kicked out. Sunset was number four
GRANDPA,"Motherfuckers Hey, listen: I know you're a homo, but … You go to one of these places? There's four women for every guy. What does that say to you?"
FRANK,You must've been pretty busy.
GRANDPA,"Oh, man. They were knockin' on my door day and night! It was almost too much! If I didn't have those little fuckin' blue pills ... Forget about itr"
OLIVE,What are you guys talking about?
GRANDPA,Politics.
OLIVE,Oh.
GRANDPA,"Fuck a lot of women, kid. reason to lie to you. Not woman. A lot of women."
OLIVE,"Mom, how much can we spend?"
SHERYL,I'd say four dollars. Anything under four.
WAITRESS,"Hi, you ready?"
RICHARD,Yeah. Number five. And coffee.
SHERYL,"Number seven, over easy. And grapefruit juice."
FRANK,Fruit plate. And you have chamomile? With honey. Thanks
GRANDPA,The Lumberjack. Coffee. Extra bacon
RICHARD,Dad
SHERYL,Richard/ don't start
RICHARD,He's gonna kill himself ... !
SHERYL,It's his life
GRANDPA,"Thank you, Sheryl."
WAITRESS,Garden salad? And you?
OLIVE,Urn... Sorry! I'm sorry!
WAITRESS,Take your time ... !
RICHARD,"Don't apologize, Olive. It's a sign of weakness"
OLIVE,"Oh, oh! I want waffles. And …what does ""A mod-ee' mean?"
WAITRESS,It means it comes with ice-cream.
OLIVE,Okay! A la mod-ee!
SHERYL,Olive. For breakfast?
OLIVE,"You said, ""Four dollars""!"
SHERYL,"Okay, fine. Yourre right."
WAITRESS,Okay! Be right back!
FRANK,"Actually, Olive ... ? ""Ala mode"" in French translates literally as ""in the fashion"". A ... la ... mode. Mode is derived from the La tin ""modus ' , meaning due or proper measure. There's kind of a funny story about ..."
RICHARD,Frank ... ? Shut up.
SHERYL,Richard ... !
RICHARD,"Olive, can I tell you something about ice-cream? Ice cream is made from cream, which comes from cow's milk. And cream has a lot of fat in it ..."
SHERYL,Richard …
RICHARD,"What? ""She's gonna find out anyway."" Right?"
OLIVE,Find out what?
RICHARD,"Well, when you eat ice-cream, the fat in the ice-cream becomes fat on your body ..."
SHERYL,"Richard, I swear to God …"
OLIVE,What? What's wrong?
SHERYL,"Nothing, honey. Nothing's wrong"
RICHARD,"So if you eat lots of ice-cream, you're gonna become big and fat. But if you don't, you 1 11 probably stay nice and skinny."
GRANDPA,"Olive, Richard's an idiot. I like a woman with meat on her bones."
OLIVE,I don't … so upset? Mom! Why is everyone
SHERYL,"I,m not upset, honey. I just want you to understand: It's okay to be skinny, and it's okay to be fat, if that's how you want to be. Whatever you want -- it's okay"
RICHARD,"Okay, but, Olive, let me ask you: the women in Miss America ... ? Are they skinny, or are they fat?"
OLIVE,"Well ... They're skinny, I guess."
RICHARD,Okay! So they probably don't eat a lot of ice-cream. Do they?
WAITRESS,"Okay: Coffee, coffee, grapefruit, chamomile. And here's your icecream. Ala mod-ee, right? I'll have your waffles in a sec!"
OLIVE,Does anyone want my ice-cream?
GRANDPA,"Yeah, Itll have a bite. You mind? Dwayne? Frank? Olive's giving away her ice-cream here."
FRANK,You mind if I have a little?
GRANDPA,"Boy, this is good ice-cream! I feel sorry for the people at this table who aren't enjoying delicious icecream early in the morning. Olive, you're not givin' away all your ice-cream? What about your waffles? You can't eat waffles without the ice-cream! You'll have lonely waffles in your stomach! C'mon/ have a bite."
OLIVE,Wait. Don't take it all! Stop!
RICHARD,Olive …
SHERYL,Richard!
RICHARD,"Stan! Richard! Look, I know you're busy, but we're dying to hear what kind of numbers you came up with in Atlanta. Call when you can."
SHERYL,You get him?
RICHARD,I can't get a signal out.
OLIVE,How long \til we get there?
RICHARD,A long time
OLIVE,"I know, but ... how. long?"
RICHARD,"We're doing six hundred miles today, and two hundred tomorrow. It's a lot of driving."
SHERYL,"Honey, I'll drive a while."
RICHARD,"No, it ' s okay ..."
SHERYL,"No, you're right. I gotta learn to do this. I mean, you're doing it. How hard can it be?"
RICHARD,Push the stick down hard!
SHERYL,I'm pushing hard!
RICHARD,Put the clutch in all the way!
SHERYL,It's on the floor!
MECHANIC,"Well, you got a problem. Your clutch is shot."
RICHARD,Can we get a new one?
MECHANIC,"Well, I tell you what: These old buses? We'd have to order it."
RICHARD,How long'd that take?
MECHANIC,"Well, it's the weekend, so … Maybe Thursday?"
FRANK,"I don't know if you know this, but growing up?"
FRANK,Your Mom was the cool one. She turned me on to Proust. She could've done anything.
FRANK,"She had you, Dwayne."
RICHARD,"Okay, look: we've come two hundred miles ... Is there a dealership around here?"
MECHANIC,"Well, you eould call over to Clarksville, but they're probably closed. Y'know, it's the weekend."
RICHARD,"Yes, we're all aware of that."
MECHANIC,"Well, I tell you what: these old buses? You don't need a clutch to shift from third to fourth. You just ease up on the gas. You only really need the clutch for first and second."
MECHANIC,"What I'm sayin' is: as long as you keep parkin/ on a hill, you get yourself goin' fifteen, twenty miles an hour, and you just start up in third. Then you shift between third and fourth"
RICHARD,And you can drive like that?
MECHANIC,"Oh, yeah. The problem's just getting up that speed up. As long as you keep parkin' it on a hill, you're fine. My brother and I once drove from here to Canada ..."
RICHARD,What if you're not on a hill?
MECHANIC,What?
RICHARD,"I mean, it's sitting here right now.There's no hill. How do we ... ?"
MECHANIC,"Well/ I tell you what: You get enough people -- you just get behind there and push. Just push it up to ten, fifteen miles an hour, and you just go. Everybody jurrp inside, and you just go!"
RICHARD,"Okay, ready?! Olive, Dad: I wantyou in the car first."
OLIVE,I know. We know.
RICHARD,"Okay, is everyone ready?"
SHERYL,Yes! Let's go!
FRANK,I just want everyone here to know I'm the pre-eminent Proust scholar in the United States.
RICHARD,"Okay, go! Push!"
RICHARD,"Olive, Dad/ get in! Sheryl!"
RICHARD,"Okay, I'm puttin' it into gear! Get ready!"
SHERYL,"Okay, get in! Get in! Slow down! You're losing them!"
RICHARD,I can 1 t! I can't slow down!
RICHARD,Is that it? Are we in?
FRANK,"""No one gets left behind! No one gets left behind!"" Outstanding, soldier! Outstanding!"
RICHARD,"This is the guy who broke Tony Robbins! He knows how to do it -- start with the book; media tour; then corporate events; consulting, videos series, direct buys on TV ... There's a science in how you roll these things out."
FRANK,Interesting ... !
RICHARD,"So now he's at the Expo in Atlanta -- he's been hyping it UPr building the buzz -- he's gonna send it out, do a ticking clock auction."
FRANK,How about that ... !
RICHARD,"And I can detect that note of sarcasm, Frank ..."
FRANK,What sarcasm?!
RICHARD,But I just want you to know -- I feel sorry for you.
FRANK,You do? Good
RICHARD,Because sarcasm is the refuge of losers.
FRANK,It is?! Really?!
RICHARD,Sarcasm is just the sour grapes of losers trying to pull winners down to their level. That's one of the lessons of Step Four
FRANK,"wow, Richard! You've really opened my eyes to what a loser I am! Say, how much do I owe you for those pearls of wisdom?"
RICHARD,"It's on me, buddy. It's on me."
SHERYL,"Okay, you ~uys, enough. Frank,stop it."
FRANK,"""He started it!"""
SHERYL,You are bad! You are so bad~
FRANK,I know!
RICHARD,"Yeah, go on and laugh. You're whistling past the graveyard."
RICHARD,"There! Thatrs the call I've been waiting for! Everybody, please! Everyone . . . ? ! Stan! Hello ... ? Hello?! Hello?!"
RICHARD,"Stan! Richard! Yeah, yeah/ no problem! So ... What'd we get?"
SHERYL,"Honey, I'm·gonna use the ladies room. You need to go?"
OLIVE,No. I'm gonna practice my routine over here.
SHERYL,Okay. Don't go too far.
FRANK,I'm gonna get a drink. You guys want anything?
GRANDPA,"Yeah. Get me some porn. Something really nasty. None of that airbrushed shit, alright? Here, here's a twenty. Get a little treat for yourself too, if they got any fag-rags in there."
FRANK,"That one. That one. And let's try that one. No, down.. . Yeah, that one. And a small grape Slushee."
YOUNG MAN,Frank ... ?
YOUNG MAN,Oh my God! What are you doing here?!
FRANK,I'm ... on a trip. What about ... ? I thought you were ...
YOUNG MAN,"With Larry? Yeah, Larry bought a beach house, right down the road about -- I don't know -- about two miles. We're having this big blowout tonight and he's all freaked we're not gonna have enough booze."
FRANK,Larry's here ... ?!
YOUNG MAN,He's filling the tank. He's … Wow/ I can't believe this! How've you been?
FRANK,Fine. I'm fine.
YOUNG MAN,"Good. Good. You know, I heard .. . Someone told me you got fired ... ?"
FRANK,"Yeah. No, I quit. I quit.'s enough, you know?"
YOUNG MAN,"Right. Well, good. Good for you. \Cause you always seemed so … tense, y'know?"
FRANK,Yah.
YOUNG MAN,So what're you up to now?
FRANK,I'm... Weighing my options. You know. Taking time off.
YOUNG MAN,"Well, great. That's great."
PROPRIETOR,"$15.94/ please, sir."
YOUNG MAN,"Well, great seeing you again."
FRANK,Yeah. You too.
YOUNG MAN,Take care of yourself.
FRANK,You too.
PROPRIETOR,Ay! Don't forget your Slushee!
RICHARD,"Okay, Stan, wait, lemme interrupt you ... No/ Stan, listen-- are you in Atlanta? 'Cause I'm coming right by you. Maybe I can swing by and... No, Stan, listen ... !"
GRANDPA,He's not getting it. Christ.
FRANK,How's it going?
GRANDPA,Not so good.
SHERYL,So what happened?
RICHARD,Nothing. Let's get out of here.
SHERYL,Wait a minute. I thought you said this was a done deal
RICHARD,He said it was a done deal.
SHERYL,You didn't get anything? So where does that leave us?
RICHARD,It leaves us fucked. That's where it leaves us.
SHERYL,I can1 t believe I'm hearing this. Did you try negotiating ... ?
RICHARD,"Yes, I tried! I tried everything! What do you think ... ?! Let's just go, okay? Let's get out of here!"
RICHARD,Let's go!!!
FRANK,Where's Olive?
GRANDPA,Richard ...
RICHARD,Yeah ...
GRANDPA,"least you tried to do something on your own, which is more than most people ever do, and I include myself in that category. It takes guts, and I'm proud of you for taking the chance, okay?"
RICHARD,"Okay, Dad. Thanks"
RICHARD,"Thanks, Dad"
SHERYL,"Here's eleven. Frank, you're twelve? And Grandpa's thirteen"
OLIVE,Mom? Can I sleep with Grandpa?
SHERYL,That's up to him
OLIVE,Grandpa ... ?
GRANDPA,Okay. I got two beds. You could still use some rehearsing ...
OLIVE,I know! That's why I said ... !
RICHARD,"Everyone, we're getting up at seven. I'll knock on your door. We want to be on the road by eight so we can be in Boca in time for registration. It's two hundred miles/ so we can't dawdle."
SHERYL,Frank? You guys'll be all right?
FRANK,We'll be fine.
SHERYL,Okay. Goodnight. Sleep tight.
RICHARD,What a fucking nightmare ... !
SHERYL,Richard ... We have to talk.
RICHARD,"Please, not now. Let's just get through this and get home … "
SHERYL,"No, Richard. We need to talk now."
SHERYL,You said it was a done deal!!!
RICHARD,Stan Grossmann gave me his word!
SHERYL,"I'm not married to Stan Grossman! Jesus, Richard, what're we gonna do?"
RICHARD,We just keep going ...
SHERYL,"I can't, Richard, it's too much! It's too much, I can't take it!"
FRANK,"Hey. Dontt listen to that. Come on, let's watch the tube."
FRANK,I'm gonna brush my teeth
RICHARD,"I trusted him, okay?! Step Three is you have to trust people!"
SHERYL,"Fuck the Nine Steps, Richard! They're not working! It's overt!! Forget it!!! I never want to hear the Nine Steps again!!!"
GRANDPA,There you go. Snug as a bug in a rug.
OLIVE,Grandpa ... ?
GRANDPA,Yeah?
OLIVE,I'm kind of scared about tomorrow.
GRANDPA,"Olive, you're gonna blow 'em out of the water. I guarantee it. They won't know what hit 'em."
OLIVE,Grandpa ... ?
GRANDPA,It's okay. What's the matter?
OLIVE,I don't want to be a loser
GRANDPA,"You're not a loser, Olive! Why doyou say that?!"
OLIVE,Because ... ! Dad hates losers.That's what he said!
GRANDPA,"But you're not a loser! And your Dad would never hate you, ever!"
OLIVE,But what if I lose tomorrow?
GRANDPA,"Whoa, whoa, back up a second. You can't lose. You know why? Because a real loser isn't someone who doesn't win. A real loser is someone who's so afraid of not winning they don't even try. That's not you! You're in the contest! You're gonna dance! So even if you win, or you don't win, you've already won! See? You see? You-see-you-see-you-see?"
GRANDPA,I think we're gonna have fun tomorrow. You think? Okay. I'm gonna get ready for bed. Goodnight. Sleep tight
OLIVE,Don't let the bedbugs bite!
FRANK,What?
FRANK,Not on your watch. I wouldn't do that to you.
SHERYL,Maybe we should try living apart. Just for a while.
SHERYL,What're you doing? Richard ... ?
RICHARD,I'm gonna fix this.
RICHARD,Richard
RICHARD,I'm gonna fix this. Don't worry.
RICHARD,Hey! How would one of you guys like to make twenty dollars?
TEEN BOY,"Fuck off, fag."
RICHARD,"Okay, look …"
RICHARD,Stan Grossman/ please. Thank you.
RICHARD,"Stan, it's Richard … I don't know where the fuck you are. I'm at your hotel. Call me."
RICHARD,"Hi, Stan!"
RICHARD,You said it would …sell!
STAN GROSSMAN,That's what I thought! At the time!
RICHARD,But it's a great program! You said yourself! I don't understand ...
STAN GROSSMAN,"It's not the program, Richard, it's you, okay? No one's heard of you. Nobody cares"
RICHARD,So what's the next step?
STAN GROSSMAN,There is none. It didn't fly. We had our shot. We move on.
RICHARD,You mean give up.
STAN GROSSMAN,Richard ...
RICHARD,"One set back, you're ready to quit."
STAN GROSSMAN,"Richard, listen -- I pushed this thing hard, okay? I rammed it down their fucking throats, all right? No one bought it. Now, I know the market. It's time to move on. You're not gonna win this one."
RICHARD,Okay ... ! Good! I'm glad. You know why? is what the Nine Steps are all about
STAN GROSSMAN,Richard! Jesus ... !
RICHARD,"You blew itr Stan. You,re out."
SHERYL,Y'okay?
OLIVE,Dad?
RICHARD,"What is it, hon ... ?"
OLIVE,Grandpa won't wake up.
OLIVE,You want to take an eye test? Uncle Frank? You want to take an eye test?
SHERYL,"Olive, come here. Put that away. We're gonna have a family meeting. Dwayne? Family meeting."
RICHARD,What? Now?
SHERYL,Richard ... ! Let 1 S just do it.
SHERYL,"First of all, the doctors are doing everything they can to help Grandpa right  now. He's had a long ... ... eventful life, and I know he loves both of you very much. But if God wants to take him, we have to be ready to accept that, okay? Now, I think you guys know we've been having money problems lately, with Richard's venture and everything ... ,Things haven't really gone the way we hoped. So it looks like when we get home we might have t make some changes in the way we live. We might have to move out of our house. We might have to declare bankruptcy. I don't know. I have to talk to a lawyer about all that."
SHERYL,"But whatever happens -- we're a family. What's important is that we love each other. I love you guys sol so, so much ..."
DOCTOR,Are you the family of Edwin Harvey?
