character,dialog
LYDIA,"A Vd. los toros le dan igual, lo que le interesa es el morbo, mi relación con el Niño de Valencia! ¡Dígale a El País que no les necesito y que me dejen en paz!"
LYDIA,¡Sáqueme de aquí!
MARCO,¿Qué pasa?
LYDIA,"¡Hay una culebra en la cocina y les tengo fobia! ¡Sáqueme de aquí, por favor!"
LYDIA,He dejado la puerta abierta
MARCO,Cálmese y quédese aquí.
LYDIA,"¡El bolso! ¡Gracias! ¡lléveme a un hotel, lío pienso volver más a esa casa!"
MARCO,¿A qué hotel?
LYDIA,Al… Wellington…
MARCO,Vale.
LYDIA,"¡No le digas a nadie lo del bicho, por favor! Sólo lo sabe mi familia."
MARCO,No se preocupe. Si hay algo que respeto son las fobias de los demás.
LYDIA," Después de lo que has hecho por mí, me da no sé qué decirte que no al reportaje."
MARCO,"Consúltelo con la almohada, mañana la llamo y me dice lo que haya decidido."
LYDIA,Gracias por todo.
MARCO,Buenas noches.
LYDIA,Buenas noches.
MARCO,¿Quiere que me quede? Puedo dormir en ese sofá. No sería la primera vez.
LYDIA,No. Tengo que aprender a estar sola.
BENIGNO,Hola a todas.
ROSA,Buenos días.
MATILDE,Hola.
BENIGNO,¿Estáis lavándole el pelo?
MATILDE,¿Tú qué crees?
BENIGNO,¿Qué tal la noche?
MATILDE,Normal.
BENIGNO,"Trae, sigo yo."
MATILDE,Me voy.
BENIGNO,¡Qué calorazo hace! Deberíamos aprovechar y cortarle el pelo.
ROSA,"Déjaselo cortito, que es más práctico y más cómodo."
BENIGNO,"Se lo dejaremos igual que siempre, como cuando vino, no quiero que note ninguna diferencia si se despierta."
ROSA,"Después de cuatro años en coma, sería un milagro, Benigno."
BENIGNO,Pues yo creo en los milagros. Y tú deberías creer también.
ROSA,¿Por qué yo?
BENIGNO,"Porque estás muy necesitada de ellos, y a lo mejor te ocurre uno y como no crees pues no te das ni cuenta."
ROSA,"¡Qué calor, por Dios! En la farmacia me he comprado algo para la transpiración, por los «roetes» del uniforme. Pero estoy peor que antes, iComo dice el prospecto, por los sobacos no sudas, pero tengo todo el cuerpo empapado! ¡Mira la cara, chorreandito viva!"
BENIGNO,¿Y cómo se llama eso?
ROSA,Perspirex.
LYDIA,¿sí?
MARCO,"Hola, soy Marco. ¿Te acuerdas de mí?"
LYDIA,Pues claro.
MARCO,¿Cómo estás?
LYDIA,Desnuda.  Solo tengo este vestido. Debería comprarme algo de ropa. 
MARCO,Puedo ir a tu casa a buscar lo que necesites.
LYDIA,No. No quiero nada de esa casa. Ya habrá tiempo.
MARCO,¿Dónde vamos?
LYDIA,¿A Sybilla?
LYDIA,Pensarás que estoy loca…
MARCO,¿Por qué?
LYDIA,Porque no quiero volver a mi casa.
MARCO,"No… Te entiendo. Cuando yo me separé… no pude seguir durmiendo en la misma cama, y dormía en el sofá del salón."
LYDIA,"¿Ah, sí?"
MARCO,"Estuve así más de una semana, hasta que decidí comprar una cama nueva."
LYDIA,"O sea, que estás separado."
MARCO,Estoy solo.
LYDIA,"Marco, tenemos que hablar después de la corrida."
MARCO,Llevamos dos horas hablando
LYDIA,"Tú, yo no."
MARCO,Es verdad.
HERMANA,"¿Habéis leído lo de las monjas, a las que han violado los mismos misioneros, en África? ¡Los propios curas…! ¡Es horroroso! ¡Si no te puedes fiar ni de un misionero, que venga Dios y lo vea!"
MARCO,"Antes violaban a las nativas, pero por miedo al sida empezaron a violar a sus compañeras."
HERMANA,¡Qué horror! ¡Y yo que a los misioneros los tenía mitificados…!
APODERADO,¡Habrá de todo! ¡No todos van a ser violadores!
HERMANA,¡Eso espero!
MARCO,También los hay pedófilos.
HERMANA,¿Y eso qué es?
MARIDO,Es que la cosa de la jodienda no tiene enmienda.
HERMANA,"¡Cállate, Antonio! ¡Qué bruto eres, hijo!"
LYDIA,¿Qué tal la corrida?
APODERADO,"Muy bonita, pero está gorda"
LYDIA,¿Cuánto le echas…?
APODERADO,Más de quinientos quilos.
HERMANA,"¡Uy, coño! Bueno, yo me voy al bar. Lydia, acuérdate de que esta noche cenamos en casa, ¿eh? Como los niños se queden sin ver a su tía, ¡para qué queremos más!"
YIYO,Buena suerte.
TORILERO,¡Va toro!
NIÑO DE VALENCIA,"Buenas, ¿cómo está?"
HERMANA,Está muy malita.
MARIDO,La ha partido por la mitad.
HERMANA,¡Ya se habrá quedado tranquilo mi padre! ¡la niña no! ¡Cuántas veces se lo decíamos mi madre y yo! ¡la niña no! ¡Pero la niña salió igual que él!
MARIDO,"No te caldees, mujer."
HERMANA,¿Qué hora es?
MARIDO,Llevan ya cuatro horas.
NIÑO DE VALENCIA,¿Tan grave es?
YIYO,La ha reventao.
APODERADO,¿Os marcháis para Córdoba?
HERMANA,"Sí, yo me quedaría, pero no puedo."
MARIDO,Nosotros aquí ya no hacemos nada.
HERMANA,"El bar lleva tres semanas cerrado, los niños están con la vecina y a este hombre lo tengo abandonado."
MARIDO,"Por mí no te preocupes. Si pasara algo, con el AVE estás aquí en dos horas."
HERMANA,¡De eso no te quepa la menor duda!
APODERADO,Hay que tener fe.
HERMANA,"¿Fe?… ¡¡Yo sigo poniéndole velas a los santos, pero me cuesta mucho tener fe!!"
MARCO,¿Cuándo podremos ponerle las medallas?
ENFERMERA A,"Todavía no… ¡con todo lo que tiene! Las heridas, la “tráqueo"
MARCO,Ella no se las quitaba nunca
ENFERMERA A,Voy a por un jarrón.
NIÑO DE VALENCIA,"Tengo que irme a América por tres meses. Mi apoderado dice que es muy importante, pero según están las cosas aquí yo no quiero irme."
ENFERMERA A,"¿Pueden salir un momentito, por favor?"
MARCO,Aquí no se puede fumar
NIÑO DE VALENCIA,¿Habló contigo el día de la corrida?
MARCO,"Sí… mejor dicho, hablé yo."
NIÑO DE VALENCIA,¿De qué hablasteis?
NIÑO DE VALENCIA,¿No te dijo nada de mí?
MARCO,"Si quieres que te diga la verdad, hacía mucho tiempo que Lydia no hablaba de ti."
NIÑO DE VALENCIA,¡Yo tengo la culpa de lo que le ha pasado!
MARCO,¡No. La culpa fue mía…!
MARCO,Ese Caetano me ha puesto los pelos de punta
LYDIA,"Marco, siempre he querido preguntártelo. ¿Por qué lloraste la noche que te conocí, después de cazar al bicho?"
MARCO,Me trajo muchos recuerdos
LYDIA,Qué recuerdos?
MARCO,"Hace años, también tuve que cazar otra culebra… Estábamos en África. Ella padecía tu misma fobia, y esperaba fuera de la tienda, horrorizada, indefensa… y completamente desnuda, porque había descubierto al bicho mientras dormíamos"
LYDIA,¿Era la misma mujer por la que dormiste en el salón?
MARCO,Sí.
LYDIA, Odio a esa mujer
MARCO,No la veo hace años.
LYDIA,Peor. ¿Qué puedo hacer para que laolvides?
MARCO,Justo lo que estás haciendo.
ENFERMERA A,¡Cuántas cicatrices!
ENFERMERA A,Dormía tan a gusto que no hemos querido despertarle.
MARCO,¿Está el Dr. Vega?
ENFERMERA B,"Debe de estar en su despacho, le he visto llegar."
BENIGNO,"¡Rosa, cierra la puerta, No ves que hay corriente! ¡Ha abierto los ojos!"
ROSA,"¡Uy, eso me da un yuyu!"
BENIGNO,"Bueno, ¿y cuando bostezan?"
ROSA,¡Ahí me cago viva!
MARCO,"Buenos días, doctor. Quiero hablar con Vd."
MÉDICO,"¡Cómo no! ¿Qué tal, cómo ha pasado la noche?"
MARCO,Uff.
MÉDICO,Le invito a un café.
MARCO,"Doctor, ¿cuánto tiempo cree que Lydia puede quedarse así?"
MÉDICO,"Meses, años… toda la vida"
MARCO,¿No hay esperanza?
MÉDICO,Como médico debo decirle que no. Sin embargo
MÉDICO,"«Meryl Lazy Moon despierta del coma después de 15 años.» Entró en coma al dar a luz a su tercer hijo… Meryl era una E.V.P igual que Lydia, teóricamente inconsciente de por vida… Su despertar contradice todos los estudios que se han hecho hasta la fecha."
MARCO,¡Esto demuestra que hay esperanza!
MÉDICO,"Científicamente no. Pero si Vd. lo cree así, yo no soy quién para quitársela"
MARCO,"¿Puede abrir los ojos? O es una alucinación mía, porque creo"
MÉDICO,"Sí, puede abrirlos. Pero eso no significa que le esté viendo, ni que se dé cuenta de nada… Tiene la corteza del cerebro devastada, pero el tallo cerebral está íntegro… El tallo cerebral es el órgano que controla las funciones automáticas, como la respiración, el sueño, la vigilia, los movimientos intestinales… Puede abrir los ojos, como un acto mecánico, pero su cerebro está apagado, y no concibe ideas, ni sentimientos"
BENIGNO,¡Entre!
BENIGNO,"Es para que los pies no se le tuerzan para los lados, ni se le caigan hacia delante"
MARCO,Parecen botas ibicencas.
BENIGNO,"¿Ah, sí? Nunca he estado en Ibiza. Me llamo Benigno y ella es Alicia"
MARCO,Marco Zuloaga.
BENIGNO,Yo a Vd. le conozco.
MARCO,¿Ha leído algo mío?
BENIGNO,"No. Fue viendo «Café Müller», estábamos sentados juntos, por casualidad"
MARCO,"Ah, no me di cuenta."
BENIGNO,Hubo un momento en que a Vd. se le saltaron las lágrimas
BENIGNO,Es el hombre del que te hablé… al que vi llorar viendo «Café Müller».
MARCO,"Bueno, tengo que irme."
BENIGNO,¿Tan pronto? ¡Pero si no hemos tenido tiempo de hablar de nada!
MARCO,En otro momento
BENIGNO,¿Volverá más tarde?
MARCO,Sí.
BENIGNO,"Pues venga a vernos, ¿eh? Yo no me muevo de aquí, me quedo también muchas noches"
MARCO,"Vale, muchas gracias."
BENIGNO,Sr. Roncero
PADRE,Buenos días.
BENIGNO,"Buenos días, ¿quiere que llame al Dr. Vega?"
PADRE,"No, sigue con lo que estás haciendo"
PADRE,"El otro día, revisando mis cosas, encontré un cuaderno con algunas notas del día que viniste a verme."
PADRE,"Tenía apuntado un tema sobre el que hablaríamos en tu segunda visita, visita que nunca se produjo."
BENIGNO,¿Qué tema?
PADRE,Tu orientación sexual.
BENIGNO,¿Mi orientación sexual?
PADRE,"Sí, tu sexualidad… ¿Te gustan los hombres, o las mujeres…?"
BENIGNO,¡Ah!
PADRE,Cuando viniste a la consulta me dijiste que entonces eras virgen
BENIGNO,Pues… creo que… me oriento más… hacia los hombres.
PADRE,¿Por eso viniste a verme a la consulta?
BENIGNO,Supongo. Pero ahora estoy muy bien.
PADRE,¿Tienes pareja?
BENIGNO,Más o menos. Ya no estoy solo… Ya no tengo ese problema.
PADRE,Espero que no te haya molestado la pregunta.
BENIGNO,"No, hombre, por Dios"
ROSA,"Ha estado el padre, ¿no?"
BENIGNO,Sí… ¡Y me ha preguntado que si soy maricón!
ROSA,¡No doy!
BENIGNO,"Bueno, ha utilizado la fórmula americana, que es más fina. Que cuál era mi orientación…"
ROSA,¿Y tu qué le has dicho?
BENIGNO,Que me van los tíos
ROSA,¿De verdad?
BENIGNO,"No, tonta. Le he mentido. Cómo se atreve a preguntarme si me gustan los hombres o las mujeres! ¡A él qué le importa!"
ROSA,"Ah, pues yo me alegro de saberlo."
BENIGNO,"¿Le ha preguntado también a la Enfermera Jefe si es bollo, o a ti, te ha preguntado si te gusta el bestialismo ola coprofagia?"
ROSA,"No, no. Si llevas razón. Esas cosas no se preguntan."
KATERINA,"A lo mejor tengo que viajar, no podré venir a verte todas las semanas, pero en Geneva me han ofrecido una creación, una coreografía y eso me hace palpitar. Tengo una vieja idea para un ballet, se llama «Trincheras». Es de la Primera Guerra Mundial. Problema: hace falta muchos chicos, muchos bailarines, porque en la guerra hay muchos soldados, lo siento. Pero en Geneva todo el mundo baila. ¡Es maravilloso! También hay bailarinas, porque en el ballet, cuando se muere un soldado emerge de su cuerpo su alma, su fantasma y eso es una bailarina. Tutú largo, blanco, como los «willies» en Giselle, clásico, pero con mancha de sangre, rojo."
BENIGNO,¡Qué bonito! A Alicia le está encantando.
KATERINA,E bonito. . Porque de la Muerte emerge la Vida. De lo masculino emerge lo femenino.
BENIGNO,Claro
KATERINA,De lo «tereno» emerge
BENIGNO,Lo… ¿playa?
KATERINA,No. De lo «tereno» emerge
BENIGNO,¿Lo… agua… lo aire?
KATERINA,"No, ¡Lo etérea!"
BENIGNO,"¡Ah, claro! ¡Claro!"
KATERINA,"¡De lo «tereno» emerge lo etérea”, lo impalpable, lo fantasma! Y tengo la música. La pieza para las víctimas de Hiroshima de Penderecki. Es Segunda Guerra Mundial, ma no importa."
BENIGNO,"¡Qué va a importar, mujer! ¡Alicia recuerda perfectamente la pieza!"
KATERINA,"Esa es la música de la batalla. Para las muertes tengo una obra maestra, que os voy a poner ahora mismo… Vais a flipar."
KATERINA,"Alicia, my sweet potato… Adiós… goodbye my sweetness, petootsens, chouquinolette, chouquinoletina, cheribibí… Cuídate."
BENIGNO,"Y Vd., cuídese también, Katerina. Aunque está guapísima. ¡Hay que hacer «Trincheras»!"
KATERINA,¡Lo haré! Cuídala.
BENIGNO,No se preocupe. Adiós.
BENIGNO,Éste podemos ponerlo junto a la ventana… así puedes ver bailar a tus amigas de enfrente
BENIGNO,Me encanta esta habitación… la voy a encargar entera.
BENIGNO,"Hola. Entre y cierre, por favor."
BENIGNO,"Alicia, mira quién ha venido. Estamos tomando un poquito el aire, y mirando revistas"
MARCO,"Oye, ¿quién es la mujer que acaba de salir?"
BENIGNO,Katerina. La profesora de Alicia.
MARCO,¿Profesora… ?
BENIGNO,"La profesora de baile, sí. Tiene una academia justo delante de mi casa, Alicia era alumna suya… y ella la quiere como si fuera una hija."
MADRE BENIGNO,"Benigno, llevas ya media hora en la ventana."
BENIGNO,"Ya voy, mamá."
ALICIA,"¿Qué pasa, me estás siguiendo?"
BENIGNO,"No, bueno sí"
ALICIA,¿Qué quieres?
BENIGNO,Creo que esto es tuyo… Se te ha debido caer
ALICIA,Gracias.
BENIGNO,¿Está todo?
ALICIA,Sí
BENIGNO,"Yo no he tocado nada, ¿eh?"
ALICIA,Gracias.
BENIGNO,¿Dónde vas?
ALICIA,A mi casa.
BENIGNO,¿Te importa si te acompaño? No tengo nada que hacer
ALICIA,"Bueno, pero voy a mi casa."
BENIGNO,"Sí, claro. Me viene bien."
ALICIA,No podría vivir sin bailar. También disfruto mucho viéndolo. ¿A ti te gusta el baile?
BENIGNO,"Supongo, pero nunca he visto nada. ¿Qué más haces, además de bailar?"
ALICIA,"Pues me encanta viajar y veo mucho cine en la Filmoteca. Últimamente, por ejemplo, he descubierto el cine mudo. Es mi favorito. Me encanta."
BENIGNO,¿El cine mudo?
ALICIA,"Sí, y tú, ¿qué haces cuando sales?"
BENIGNO,Nada. Yo no salgo.
ALICIA,"Hombre, algo saldrás."
BENIGNO,"No. Hasta hace poco he estado cuidando de mi madre, pero murió."
ALICIA,Lo siento… La mía también murió… hace mucho tiempo
ALICIA,"Bueno, ya hemos llegado. Gracias por la cartera."
BENIGNO,"Dr. Roncero. Psiquiatra, séptimo izquierda."
BENIGNO,"Al día siguiente, era mi día libre y me lo pasé pegado a la ventana"
MARCO,¿En qué trabajabas entonces?
BENIGNO,"Ya trabajaba aquí… pero lo que le decía, al día siguiente Alicia no fue a la Academia"
BENIGNO,"Basta que me quedara todo el día junto a la ventana para que ella no viniera a bailar. Pero recordaba su dirección, calle Almagro 23, séptimo, y que su padre era psiquiatra."
CHICA,Tiene que darme sus datos. Fecha de nacimiento
BENIGNO,"Yo sólo quería volver a ver a Alicia, pero ya que estaba allí, y el padre era psiquiatra, aproveché para contarle que echaba de menos a mi madre."
PSIQUIATRA,¿Los últimos quince años has dicho…?
BENIGNO,Sí. Cuando me hice cargo de ella yo era casi un niño
PSIQUIATRA,"Durante estos últimos quince años, ¿no hiciste otra cosa que cuidar de tu madre…?"
BENIGNO,"No me moví de su lado; bueno, estudié para ser enfermero, sólo salía para las clases… También tomé clases de esthéticienne, maquillaje y peluquería… pero eso ya lo hice por correspondencia."
PSIQUIATRA,"¿Quieres decir que maquillabas a tu madre, y que la peinabas?"
BENIGNO,"Claro y le cortaba el pelo, y se lo teñía, le hacía las uñas y la fregoteaba bien, por delante y por detrás. Mi madre no es que estuviera impedida, ni loca, pero se había vuelto perezosilla, ¿sabe? Era una mujer muy guapa y a mí no me gustaba que se descuidara."
PSIQUIATRA,"¿Y tu padre, qué decía?"
BENIGNO,"Nada, ¡qué va a decir!"
PSIQUIATRA,¿Ha muerto?
BENIGNO,"No, por Dios. Vive en Suecia. Bueno, supongo, porque hace la tira que no sé de él."
PSIQUIATRA,¿No viene a verte?
BENIGNO,"No. Hace tiempo formó otra familia, cuando se separó de mi madre. No tenemos relación."
PSIQUIATRA,"¿Por qué has venido a verme, Benigno?"
BENIGNO,Pues
PSIQUIATRA,¿Cuál es tu problema?
BENIGNO,¿Yo…? ¡Ninguno!
PSIQUIATRA,Alguno tendrás para pedir cita en la consulta de un psiquiatra
BENIGNO,"Bueno, la soledad, supongo"
PSIQUIATRA,¿Has tenido relación sexual con alguna mujer?
BENIGNO,No.
PSIQUIATRA,¿Y con algún hombre?
BENIGNO,Tampoco.
PSIQUIATRA,Me gustaría que nos viéramos la próxima semana
BENIGNO,"¿Es que no estoy bien, doctor?"
PSIQUIATRA,"No, hombre. Pero has tenido una adolescencia digamos… especial."
BENIGNO,¡Tampoco tan especial!
PSIQUIATRA,"Sí, sí. Muy especial."
BENIGNO,"¡Bueno, lo que Vd. diga!"
PSIQUIATRA,Y convendría que la analizáramos más a fondo.
BENIGNO,"Sí, sí, la analizamos. ¿Vengo la semana que viene?"
PSIQUIATRA,Muy bien.
ALICIA,¡¿Tú?! ¡¿Qué haces aquí?!
BENIGNO,"Nada, nada. Ya me iba. No te pongas nerviosa, sólo quería verte, pero soy inofensivo"
CHICA,"¿Consulta del Dr. Roncero…? Hola, Lola… pues sí, chica. ¡Acabo de echar una mierda como un celemín…!"
BENIGNO,"Alicia no volvió por la Academia. Yo no quería asustarla de nuevo, así que no volví a su casa hasta una semana después, como había quedado con el padre. Esa semana no paró de llover."
BENIGNO,Cuando la volví a ver ya fue aquí
MARCO,¿Qué le ocurrió?
BENIGNO,"Un accidente de coche, uno de esos días de lluvia."
BENIGNO,"El padre no quería que estuviera sola un momento. Preguntó por los mejores enfermeros… y bueno, yo tengo buena reputación y me recomendaron… Cuando me vio, recordó que nos conocíamos y tuvo un momento de duda, pero acabó contratándonos a mí y a Matilde en exclusiva. De esto hace cuatro años, y aquí estamos. ¿Verdad, Alicia?"
BENIGNO,"los días que libraba empecé a ir al ballet… También voy a la Filmoteca, veo todo el cine mudo que puedo: el alemán, el americano…, y después le cuento a ella lo que he visto. Estos últimos cuatro años han sido los más ricos de mi vida, ocupándome de Alicia y haciendo las cosas que a ella le gustaba hacer, menos viajar, claro"
MARCO,A mí me pasa lo contrario con Lydia
BENIGNO,¿Y eso?
MARCO,"No soy capaz ni de tocarla, no reconozco su cuerpo."
MARCO,"Soy incapaz hasta de ayudar a las enfermeras a que le den la vuelta en la cama…, y me siento muy mezquino."
BENIGNO,Hable con ella. Cuénteselo.
MARCO,¡Ya me gustaría! Pero ella no puede oírme
BENIGNO,¿Cómo está tan seguro de que no nos oyen…?
MARCO,"¡Porque su cerebro está… apagado, Benigno!"
BENIGNO,"El cerebro de la mujer es un misterio, y en este estado más."
BENIGNO,"A las mujeres hay que tenerlas en cuenta, hablar con ellas, tener un detalle de vez en cuando. Acariciarlas de pronto, recordar que existen, que están vivas y que nos importan. Esa es la única terapia. Se lo digo por experiencia."
MARCO,¿Y qué experiencia tienes tú con las mujeres?
BENIGNO,"¿Yo? ¡Toda! He vivido veinte años día y noche con una, y llevo cuatro años con ésta."
ENFERMERA A,A mí me encanta el novio de la torera. Estoy segura de que es pollón.
ROSA,¿Cómo lo sabes? ¿Se lo has visto?
ENFERMERA A,"No, pero esas cosas a los tíos se les nota en la cara."
ENFERMERA JEFE,En la cara y sobre todo entre las piernas.
ENFERMERA JEFE,"Pues se ha hecho muy amigo de Benigno, ¿no?"
ROSA,Sí
ENFERMERA JEFE,¿No será maricón también?
ENFERMERA A,"Para nada, ¡¡qué dices!!"
ROSA,¿Insinúas que Benigno es maricón?
ENFERMERA JEFE,"No lo insinúo yo, es vox populi, bonita."
ROSA,¡Estás muy equivocada!
ENFERMERA JEFE,Pues a mí me lo ha confirmado el doctor Vega
ROSA,¿Y cómo puede saberlo él?
ENFERMERA JEFE,"Se lo dijo el padre de Alicia. Como a mí no me parece bien que Benigno se tome tantas confianzas con la enferma, el Dr. Vega me dijo que no me preocupara que a Benigno no le gustan las mujeres, que le van los tíos."
ROSA,¡Cómo sois! Os dejo para que podáis seguir despellejándole a gusto.
ENFERMERA A,A esta pobre le gusta Benigno.
ENFERMERA JEFE,Pues está buena
BENIGNO,"Esta noche libro, voy a la Filmo, ¿te apuntas?"
MARCO,He quedado con mi editor. Un día de éstos tengo que volver a trabajar.
BENIGNO,Esta mujer no está bien.
MARCO,Benigno. ¡Por favor!
BENIGNO,"Entiéndeme, ¡Tiene la piel sequita, la pobre! ¿Has hablado con ella?"
MARCO,¡No! ¡Y no insistas!
BENIGNO,"Bueno. Adiós, Lydia. Tienes que tener mucha paciencia con él."
BENIGNO,"¡Bueno, que te cunda!"
BENIGNO,Amante Menguante.
BENIGNO,"Rosa está con gripe, espero que no te haya pegado nada"
BENIGNO,Me alegro de que te encuentres bien. Aún así te voy a dar un masajito y unas friegas con alcohol de romero
BENIGNO,"No, no me pasa nada. Es que anoche vi una película muda que me ha dejado trastornado."
BENIGNO,"Es una historia de amor entre Alfredo, un chico un poco gordito como yo, pero buen tío y su novia, Amparo, que es científica. Amparo está investigando la fórmula de una dieta experimental que será la bomba en el mundo de la nutrición"
ALFREDO,Y tú no piensas más que en tu trabajo
AMPARO,"Lo siento, soy una científica"
ALFREDO,Debería estar prohibido que las mujeres guapas fuerais científicas
AMPARO,«Ya lo tengo.»
AMPARO,No bromees con estas cosas
ALFREDO,"¡Me la voy a tomar, a ver si adelgazo!"
AMPARO,"Puede ser peligroso, Alfredo. Todavía no la he testado con seres humanos"
ALFREDO,"Pruébala conmigo, soy bastante humano."
AMPARO,"Te lo agradezco, pero no es prudente"
ALFREDO,Lo hago por ti y por la ciencia
AMPARO,"¡Oh!, Alfredo"
ALFREDO,«¡¿Sigo pareciéndote un egoísta que sólo piensa en sí mismo?!»
AMPARO,"¡No te preocupes, mi amor! ¡Encontraré un antídoto!"
BENIGNO,"El tiempo pasaba, por mucho que Amparo investigaba no acababa de encontrar el antídoto (D), y el pobre Alfredo menguaba día a día. Para que ella no sufriera (E), Alfredo se fue de casa, abandonó Madrid (F) y volvió al pueblo con su madre (H), con la que no se hablaba desde hacía diez años porque era tremenda. A Amparo ni siquiera le había dicho dónde vivía."
