character,dialog
JOEL,"I'm not a stalker. You talked to me, remember?"
CLEMENTINE,That's the oldest trick in the stalker book. You know Sherman Drive?
JOEL,Yeah.
CLEMENTINE,Sherman Drive. Near the high school.
CLEMENTINE,"Look, I'm very sorry I came off sort of nutso. I'm not really."
JOEL,That's okay. I didn't think you were.
CLEMENTINE,"Well, I am. Okay? Me."
CLEMENTINE,Thanks very much. That was very nice of you.
JOEL,"Oh, well, I wouldn't want to be nice --"
CLEMENTINE,"Jesus, I'm full of shit. I already told you that. Anyway. See ya. Happy Valentine's Day."
JOEL,You too. I enjoyed meeting you.
CLEMENTINE,"Hey, do you want to have a drink? I have lots of drinks. And I could "
JOEL,Um 
CLEMENTINE,"Never mind. Sorry, that was stupid. I'm embarrassed. Good night, Joel."
CLEMENTINE,"Thanks! I like it, too. Been here about four years. It's really cheap. My downstairs neighbor is old so she's quiet, which is great. And the landlord's sweet, which is bizarre, but great, and I have a little porch in the back, which is great, because I can read there, and listen to my crickets and..."
CLEMENTINE,Two blue ruins...
CLEMENTINE,You like that?
JOEL,Very much.
CLEMENTINE,"This... this guy gave that to me, just, like, recently. I like it, too. I like crows. I think I used to be a crow."
JOEL,Thanks. That's a good caw you did. Your caw is something to crow about.
CLEMENTINE,Huh?
CLEMENTINE,Do you believe in that stuff? Reincarnation?
JOEL,I don't know.
CLEMENTINE,"Me neither. Oh, there's an inscription on the back."
JOEL,Frost?
CLEMENTINE,"Yeah. I'm not, like, a Robert Frost lover by any stretch. His stuff seems strictly grade school to me. But this made me cry for some reason. Maybe because it is grade school. Y'know?"
JOEL,It's pretty.
CLEMENTINE,"I miss grade school. I don't know why I'm calling it grade school all of a sudden. When I went we called it elementary school. But I like grade school better. Sounds like something someone from the forties would call it. I'd like to be from then. Everyone wore hats. Anyway, cheers!"
JOEL,Cheers.
CLEMENTINE,"God, that feels so fucking good. Take yours off."
JOEL,I'm fine.
CLEMENTINE,"Yeah? Well, have a seat, anyway."
CLEMENTINE,Ready for another?
JOEL,"No, I'm okay for now."
CLEMENTINE,"Well, I'm ready. Put some music on."
JOEL,What do you want to hear?
CLEMENTINE,You pick it.
JOEL,You just say. I'm not really --
CLEMENTINE,"I don't know! I can't see them from here, Joel! Just pick something good."
CLEMENTINE,"Oh, excellent choice."
CLEMENTINE,"Mmmmmmm. Way to go, Joel. You pick good."
JOEL,"Well, I should probably get going."
CLEMENTINE,"No, stay. Just for a little while. Refill?"
JOEL,"No, I sort of have to go and --"
CLEMENTINE,Stop mumbling.
JOEL,Thanks.
CLEMENTINE,"Drink up, young man. It'll make the whole seduction part less repugnant."
CLEMENTINE,I'm just kidding. C'mon. Or was I?
CLEMENTINE,"Y'know, I'm sort of psychic."
JOEL,Yeah?
CLEMENTINE,"Well, I go to a psychic and she's always telling me I'm psychic. She should know. Do you believe in that stuff?"
JOEL,I don't know.
CLEMENTINE,"Me neither. But sometimes I have premonitions, so, I don't know. Maybe that's just coincidence. Right? Y'know, you think something and then it happens, or you think a word and then someone says it? Y'know?"
JOEL,"Yeah, I don't know. It's hard to know."
CLEMENTINE,"Exactly. Exactly! That's exactly my feeling about it. It's hard to know. Like, okay, but how many times do I think something and it doesn't happen? That's what you're saying, right? You forget about those times. Right?"
JOEL,"Yeah, I guess. The human mind creates order where there is none."
CLEMENTINE,"But I think I am. I like to think I am. It's helpful to think there's some order to things. You're kind of closed- mouthed, aren't you?"
JOEL,"Sorry. My life isn't that interesting. I go to work. I go home. I don't know what to say. You should read my journal. It's just, like, blank."
CLEMENTINE,"Does that make you sad? Or anxious? I'm always anxious thinking I'm not living my life to the fullest, y'know? Taking advantage of every possibility?"
CLEMENTINE,Just making sure that I'm not wasting one second of the little time I have.
JOEL,I think about that.
CLEMENTINE,"You're really nice. I'm sorry I yelled at you before about it. God, I'm dreadful."
JOEL,I have a tendency to use that word too much. It is a little nondescript.
CLEMENTINE,"I like you. That's the thing about my psychic thing. I think that's my greatest psychic power, that I get a sense about people. My problem is I never trust it. But I get it. And with you I get that you're a really good guy."
JOEL,Thanks.
CLEMENTINE,"And, anyway, you sell yourself short.  Ican tell. There's a lot of stuff going on in your brain. I can tell. My goal... can I tell you my goal?"
JOEL,"Yeah, I guess."
CLEMENTINE,"What's the goal, Joel? My goal, Joel, is to just let it flow through me? Do you know what I mean? It's like, there's all these emotions and ideas and they come quick and they change and they leave and they come back in a different form and I think we're all taught we should be consistent. Y'know? You love someone -- that's it. Forever. You choose to do something with your life -- that's it, that's what you do."
CLEMENTINE,"It's a sign of maturity to stick with that and see things through. And my feeling is that's how you die, because you stop listening to what is true, and what is true is constantly changing. You know?"
JOEL,Yeah. I think so. It's hard to --
CLEMENTINE,Like I wanted to talk to you. I didn't need any more reason to do it. Who knows what bigger cosmic reason might exist?
JOEL,Yeah.
CLEMENTINE,I'm gonna marry you! I know it!
JOEL,"Um, okay."
CLEMENTINE,"You're very nice. God, I have to stop saying that. You're nervous around me, huh?"
JOEL,No. Yeah. Sort of. Not really.
CLEMENTINE,"I'm nervous. You don't need to be nervous around me, though. I like you. Do you think I'm repulsively fat?"
JOEL,"No, not at all."
CLEMENTINE,"I don't either. I used to. But I'm through with that. Y'know, if I don't love my body, then I'm just lost. You know? With all the wrinkles and scars and the general falling apart that's coming 'round the bend. You ever inhale hairspray? Fucking good high. I don't anymore. It causes cellulite. So, I've been seeing this guy..."
CLEMENTINE,"Oh, Joel, you're so sweet! Yay! Just been seeing him for the last week. He's kind of a kid. Kind of a goofball, but he's really stuck on me, which is flattering. Who wouldn't like that? And he's, like, a dope, but he says these smart and moving things sometimes, out of nowhere, that just break my heart. He's the one who gave me that crow photograph."
JOEL,"Oh, yeah. Caw."
CLEMENTINE,"It made me cry. But, anyway, we went up to Boston, because I had this urge to lie on my back on the Charles River. It gets frozen this time of year."
JOEL,That sounds scary.
CLEMENTINE,"Exactly! I used to do it in college and I had this urge to go do it again, so I got Patrick and we drove all night to get there and he was sweet and said nice things to me, but I was really disappointed to be there with him. Y'know? And that's where my psychic stuff comes in. Like, it just isn't right with him. Y'know?"
JOEL,I think so. I had a girlfriend two years ago and just yesterday --
CLEMENTINE,"I don't believe in that soulmate crap anymore, but... Patrick says so many great things. We like the same writers. This writer Joel Townsley Rogers he turned me on to."
JOEL,"Yeah, he's one of my favorites. I saw you had his book in your purse. One of the oddest locked room mysteries."
CLEMENTINE,"And this kid's cute, too. It's fucked up. I mean, here it is Valentine's Day and I can't bring myself to call him. Joel, you should come up to the Charles with me sometime."
JOEL,Okay.
CLEMENTINE,"Yeah? Oh, great!"
CLEMENTINE,I'll pack a picnic -- a night picnic -- night picnics and different -- and --
JOEL,Sounds good. But right now I should go.
CLEMENTINE,You should stay.
JOEL,"I have to get up early in the morning tomorrow, so..."
CLEMENTINE,Okay.
CLEMENTINE,I would like you to call me. Would you do that? I would like it.
JOEL,Yes.
JOEL,I don't think your personality comes out of a tube. I think the hair is just... a pretty topping.
JOEL,"So, I enjoyed meeting you."
CLEMENTINE,"You'll call me, right?"
JOEL,Yeah.
CLEMENTINE,When?
JOEL,Tomorrow?
CLEMENTINE,Tonight. Just to test out the phone lines and all.
JOEL,Okay.
CLEMENTINE,And wish me a happy Valentine's Day when you call! That'd be nice!
STAN,I can't see any numbers.
PATRICK,One-thirty-seven?
STAN,"There! That's him, right?"
PATRICK,I think so.
FRANK,Joel.
JOEL,Frank.
FRANK,"Jesus, shit. The only Valentine's Day cards I get are from my mother. How pathetic is that?"
FRANK,"You're lucky you have Clementine, man. She's way cool."
FRANK,Any big Valentine's plans with her?
JOEL,No.
FRANK,"It's only a day away, better make reservations somewhere. Don't want to end up at Mickey D's."
FRANK,McRomance!
FRANK,Do you want fries with that shake?
JOEL,"I've got to get to bed, Frank."
FRANK,It's 8:30.
FRANK,What's with the dots?
PATRICK,"She's a maniac, maniac on the floor --"
STAN,"Patrick, stop it."
PATRICK, and she's dancing like she's never danced before 
PATRICK,Show time at the Apollo.
VOICE-OVER,Everything ready? Are they out there?
RECORDED VOICE,The number you have dialed is no longer in service. Please check your number and 
JOEL,Bye.
VOICE-OVER,Them.
MAN,"Hey, Joel. What's up?"
JOEL,"Oh, hi, Frank."
MAN,I only get Valentine's Day cards from my mom. How sad is that?
MAN,"You're lucky you have Clementine, Joel."
MAN,Any big Valentine's plans?
JOEL,No.
MAN,"It's only a day away, better get --"
MAN,crackin
JOEL,"... so I get home from work tonight and I'm just tired of the bullshit. It's been going on long enough, so I call her, I figure, y'know, Valentine's day is three goddamn days away and I want this resolved. I'm willing to be the one to resolve it. So --"
VOICE-OVER,-- I called her.
JOEL,"I thought, what the hell...So I hurried over to Antic Attic, y'know --"
JOEL,-- to look for something for her.
JOEL,"I just thought, y'know, I'd go see her at work, give her an early Valentine. Because I'm going crazy."
JOEL,What's wrong with your phone?
CLEMENTINE,"I'm sorry, can I help you find something?"
PATRICK,"Hey, Clem-ato!"
CLEMENTINE,Baby boy!
CLEMENTINE,"What you doin' here, baaaaaaay-beeee? I'll be with you in a minute, sir."
JOEL,Why would she do that to me?
CARRIE,"I don't know, honey. It's horrible."
ROB,Does anyone want a joint?
CARRIE,"Fuck, Rob. Just give it a rest."
JOEL,She's punishing me for being honest. I should just go to her house.
ROB,"I don't think you should go there, man."
JOEL,"Right, I don't want to seem desperate."
CARRIE,Maybe you need to look at this as a sign to move on. Just make a clean break.
ROB,"Joel, look, the thing is --"
CARRIE,Rob!
ROB,"What the fuck do you suggest, Carrie? What's your brilliant, reasoned solution?"
CARRIE,"Jesus, does everything have to turn into your shit about us? This is not about us."
ROB,"I agree. It's about Joel, who's an adult. Not Mama Carrie's child."
MARY,"Good morning, Lacuna. No, I'm sorry, that offer expired after the new year. Yes. Certainly, we can fit you in on the second. That's a Wednesday. Great. Could you spell that please. Great and we need a daytime phone. Terrific."
MARY,"See you then. (hangs up, speaks to Joel without looking up) May I help you?"
JOEL,Joel Barish. I have an appointment with Dr. Mierzwiak.
MARY,How are you today?
JOEL,Not too good.
STAN,Boo.
MARY,"Not now, Stan. I'm working."
STAN,Sorry. I just -- Sorry. I was just --
MARY,"Here we are, Mr. Barish."
MIERZWIAK,You should not have seen this. I apologize.
JOEL,"This is a hoax, right? This is Clem's --"
MIERZWIAK,"I assure you, no."
JOEL,There is no such thing as this!
MIERZWIAK,"Look, our files are confidential, Mr. Barish, so I can't show you evidence. Suffice it to say Ms. Kruczynski was not ..."
MIERZWIAK,"... happy and she wanted to ""... happy and she wanted to move on."
JOEL,"... happy and she wanted to ""... happy and she wanted to move on. move on. We provide that possibility."" What the hell is that? I was the nicest guy she ever went out with. I mean --"
CARRIE,Rob! For God's sake!
ROB,I'm making my birdhouse!
CARRIE,"Joel, Clementine met some woman on line at the supermarket, the woman told her about this company, Lacuna. She decided to erase you, almost as a lark."
JOEL,A lark?!
MIERZWIAK,"Mr. Barish, we're certainly not here to twist anyone's arm. This is a personal and profound decision to make, but might I suggest that you at least consider the potential pitfalls of a psyche forever spinning its wheels."
CARRIE,"You know Clementine, Joel. She’s like that. What can I say? Impulsive."
MARY,"I'm so sorry, Howard. He just --"
JOEL,"Okay, I want it done! Now!"
MARY,I told him pre-Valentine's Day is our busy time and --
MIERZWIAK,"It's okay, Mary."
MARY,Really? There are people waiting and --
MIERZWIAK,Mr. Barish is in an unenviable position for which we bear some responsibility and we need to take that into consideration.
MARY,"Of course. You're right, Howard."
MIERZWIAK,"Now, then, Mr. Barish, first thing we need you to do is go home and --"
MIERZWIAK,collect every single thing you own that has some association with Clementine. Anything. Photos. Clothing. Gifts. Journal entries. Perfume. Books she bought for you. CD's you bought together. We want to empty your home... your life of Clementine.
MIERZWIAK,We'll use these items to
MIERZWIAK,create a map of Clementine
MIERZWIAK,in your brain.
MARY,"How are you today, Mr. Barish?"
MIERZWIAK,Mr. Barish?
MIERZWIAK,February is very busy because of Valentine's Day.
MIERZWIAK,"This is Stan Fink, one of our most skilled and experienced technicians. He'll be handling your case tonight."
STAN,"Great to meet you, Mr. Barish."
MIERZWIAK,"We'll start here. You and I will chat a little. I'll tape record our session, if you don't mind, and we'll get a sense of the memory you wish to erase. Okay?"
MIERZWIAK,So please tell me your name and who you are here to erase.
JOEL,My name is Joel Barish and I'm here to erase Clementine Kruczynski.
MIERZWIAK,Very good. Tell me about Clementine.
JOEL,"Um, like what?"
MIERZWIAK,Everything. We'll need everything. Just begin talking. I'll direct the conversation as need be.
JOEL,"Um, well, y'know, I was living with this woman Naomi, about two years ago, and my friends Rob and Carrie invited us to a party on the beach. Naomi couldn't go. She was working on a paper for school. So I went. I didn't really want to either. I don't like parties. But I went. And Clementine was there. In her orange sweatshirt. And her hair. She was really special."
JOEL,"I mean, the whole thing with the hair? It's all bullshit. And it's sort of pathetic when you're thirty and you're still doing that shit."
PATRICK,Sorry.
JOEL,"So, um, I really liked her for some reason, down there by the ocean. I fall in love easily..."
MIERZWIAK,"We'll start with your most recent memories and go backwards -- more or less. There is an emotional core to each of our memories -- As we eradicate this core, it starts its degradation process -- By the time you wake up in the morning, all memories we've targeted will have withered and disappeared. As in a dream upon waking."
JOEL,Is there any risk of brain damage?
MIERZWIAK,"Well, technically, the procedure itself is brain damage, but on a par with a night of heavy drinking. Nothing you'll miss."
 JOEL,Why am I -- I don't understand what I'm looking at.
STAN,"Well, we're going to create a map of your brain and --"
JOEL,"But how am I -- standing here and -- Oh my God, deja vu! Deja vu! This is so --"
MIERZWIAK,"So, let's get started -- If we want to get the procedure..."
MIERZWIAK,"... underway tonight, we have some work to do."
JOEL,"... underway tonight, we have some work to do. I'm in my head already aren't"
MIERZWIAK,"I suppose so, yes. This looks about right. This is what it would look like. Stan, if you will..."
STAN,"Study this object, if you will."
STAN,Very good.
MIERZWIAK,We'll dispose of these when we're done here. That way you won't be confused later by their unexplainable presence in your home.
JOEL,We'll dispose of these when we're done here. That way you won't be confused later by their unexplainable presence in your home.
STAN,Good. We're getting healthy read-outs.
STAN,"Patrick, do me a favor --"
JOEL,"Patrick, Patrick, Patrick, Patrick, Patrick...."
PATRICK,"Yeah, Stan?"
STAN,Check the voltage levels. I'm not wiping as clean as I would like here.
PATRICK,The voltage looks fine.
STAN,Then check the connections.
PATRICK,Does that help?
STAN,"Yeah, that looks better. Thanks."
MIERZWIAK,"Ah, your journal. This will be invaluable."
STAN,"I met someone tonight. Oh, Christ. don't know what to do. Her name is Clementine and she's amazing. So alive and spontaneous and passionate and sensitive. Things with Naomi and I have been stagnant for so long."
STAN,I think we got this one. Let's push on.
PATRICK,"So, this place is kind of a dump, don't you think?"
STAN,It's an apartment.
PATRICK,"Not a dump, then, but kind of plain. Uninspired. And there's a stale smell. Sort of stuffy. I don't know. Eggy?"
STAN,"Patrick, let's just get through this. We have a long night ahead of us."
PATRICK,"So who do you think is better-looking, me or this guy?"
STAN,"Listen, Mary's coming over tonight."
PATRICK,Yeah?
STAN,Just wanted to let you know.
PATRICK,I like Mary. I like when she comes to visit. I just don't think she likes me.
STAN,She likes you okay.
PATRICK,"I wonder if I should invite my girlfriend over, too. I have a girlfriend now."
STAN,You can if you want.
PATRICK,Did I tell you I have a new girlfriend?
STAN,This one's history. Moving on...
PATRICK,The thing is ... my situation is a little weird. My girlfriend situation.
STAN,"Patrick, we need to focus."
CLEMENTINE,Yo ho ho!
JOEL,It's three.
VOICE-OVER,Shit. The last time I saw you.
CLEMENTINE,"Anyhoo, sweetie, I done a bad thing.  I kinda sorta wrecked your car..."
JOEL,You're driving drunk. It's pathetic.
CLEMENTINE,...a little. I was a little tipsy. Don't call me pathetic.
JOEL,Well it is pathetic. And fucking irresponsible. You could've killed somebody.
JOEL,"I don't know, maybe you did kill somebody."
CLEMENTINE,Oh Christ I didn't kill  anybody. It's just a fucking dent. You're like some old lady or something.
VOICE-OVER,"Right! She called me an old lady here, too! And I remember, I said…"
JOEL,And what are you like? A wino?
CLEMENTINE,"A wino? Jesus. Are you from the fifties? A wino! Face it, Joel."
CLEMENTINE,"You're freaked out because I was out late without you, and in your little wormy brain, you're trying to figure out, did she fuck someone tonight?"
JOEL,"No, see, Clem, I assume you fucked someone tonight. Isn't that how you get people to like you?"
JOEL,"I'm sorry. Okay? I didn't mean that. just... I was just... annoyed, I guess."
JOEL,Let me drive you home.
CLEMENTINE,"Fuck you, Joel. Faggot."
JOEL,Look at it out here. It's falling apart. I'm erasing you. And I'm happy.
JOEL,You did it to me first. I can't believe you did this to me.
JOEL,By morning you'll be gone! Ha!
JOEL,You hear me? You'll be gone! A perfect ending to this piece of shit story!
PATRICK,"See, remember that girl? The one we did last week? The one with the potatoes?"
STAN,"Yeah, that's this guy's girlfriend. Was."
PATRICK,I gotta tell you something. I kind of fell in love with her that night.
STAN,"She was unconscious, Patrick."
PATRICK,"She was beautiful. So sweet and funky and voluptuous. Crazy hair. I kind of stole a pair of her panties, is what."
STAN,"Jesus, Patrick!"
PATRICK,"I know. It's not like... I mean, they were clean and all."
STAN,"Look, just don't tell me this stuff. don't want to know this shit."
PATRICK,"Yeah, okay."
STAN,We have work to do.
PATRICK,"Okay, but there's more."
PATRICK,"After we did her, I went to where she works and I asked her out."
JOEL,Jesus!
STAN,Patrick... do you know how unethical...
JOEL,There's some guy here who stole your underwear.
CLEMENTINE,Where?
CLEMENTINE,I don't see anyone.
CLEMENTINE,How can you watch this crap? I'm fucking crawling out of my skin.
CLEMENTINE,I should have left you at that flea market.
JOEL,Want to go?
CLEMENTINE,I want to have a baby.
JOEL,Let's talk about it later.
CLEMENTINE,No. I want to have a baby. I have to have a baby.
JOEL,I don't think we're ready.
CLEMENTINE,You're not ready.
JOEL,"Clementine, do you really think you could take care of a kid?"
CLEMENTINE,What?!
JOEL,I don't want to talk about this here.
CLEMENTINE,I can't hear you! I can never the fuck understand what you're saying. Open your goddamn mouth when you speak! Fucking ventriloquist.
JOEL,I don't want to talk about this here!
CLEMENTINE,We're fucking gonna talk about it!
CLEMENTINE,You can't fucking say something like that and say you don't want to talk about it!
JOEL,"Clem, I'm sorry. I shouldn't have --"
CLEMENTINE,I'd make a fucking good mother! I love children! I'm creative and smart and I'd make a fucking great mother! It's you! It's you who can't commit to anything! You have no idea how lucky you are I'm interested in you!
JOEL,"Oh, thank God. It's going."
CLEMENTINE,"I don't even know why I am! I should just end it right here, Joel. Leave you at the flea market with the stupid costume jewelry. Maybe you could find a nice antique rocking chair to die in!"
JOEL,"It's going, Clementine. All the crap and hurt and disappointment. It's all being wiped away."
CLEMENTINE,I'm glad.
JOEL,"Me, too."
CLEMENTINE,"Joel, this is Mark. He likes my boobs. He came over special to tell me that. Isn't that nice. He doesn't think I'm fat."
MARK,"I didn't know she was with someone, buddy."
JOEL,"I don't think she's aware of it either, buddy."
CLEMENTINE,"S'okay, Marky-Mark. Joel doesn't like my boobs."
CLEMENTINE,I don't think he likes girls.
JOEL,You're drunk.
CLEMENTINE,"You're a whiz kid. So perceptive, so --"
BARTENDER,"That's your doorbell, isn't it, Joel?"
MARY,"Oh, hey, Patrick."
PATRICK,"Hi, Mary. How's it going?"
STAN,"Hey, you."
MARY,It's freezing out.
STAN,You found us okay?
MARY,Yeah. Poor guy.
MARY,Is there anything real to drink?
STAN,We haven't checked.
MARY,"Well, allow me to do the honors. It's fucking freezing and I need something."
PATRICK,Mary hates me. I've never been popular with the ladies.
STAN,Maybe if you stopped stealing their panties.
PATRICK,"Okay, there's more, Stan --"
MARY,"Hey, hey."
MARY,"Oh, Patrick, you didn't want any, did you?"
PATRICK,"Nah, I don't know. That's okay."
MARY,"Blessed are the forgetful, for they get the better even of their blunders."
MARY,Nietzsche. Beyond Good and Evil. Found it in my Bartletts.
STAN,That's a good one.
MARY,"Yeah, I can't wait to tell Howard!"
STAN,It's a good one all right.
PATRICK,What's your Bartlett's?
STAN,It's a quote book.
MARY,I love quotes. So did Winston Churchill. He actually has a quotation in Bartlett's about Bartlett's. Isn't that trippy?
PATRICK,Yeah. Cool.
MARY,"""The quotations when engraved upon the memory give you good thoughts."""
PATRICK,Trippy. It's like it turns in on itself.
MARY,I like to read what smart people say. So many beautiful things. The human race is having this constant conversation with itself. Y'know?
STAN,Yup.
MARY,Don't you think Howard's like that? Just so smart?
STAN,Yup.
PATRICK,Definitely!
MARY,I think he'll be in Bartlett's one day.
PATRICK,Definitely. Howard is pure Bartlett's.
CLEMENTINE,"You don't tell me things, Joel. I'm an open book. I tell you everything. Every damn embarrassing thing. You don't trust me."
JOEL,"You don't have to be afraid of silence, Clementine. Constantly talking isn't necessarily communicating."
CLEMENTINE,I don't do that. I want to know you. I don't constantly talk. Jesus. People have to share things. That's what intimacy is. I'm really pissed that you said that to me.
JOEL,I'm sorry. I just don't have anything very interesting about my life.
CLEMENTINE,"Joel, you're a liar. You're like one of those locked room mysteries. I want to read some of those journals you're constantly scribbling in. What do you write in there if you don't have any thoughts or fears or passions or love?"
CLEMENTINE,How's the chicken?
VOICE-OVER, Is that like us? Are we just bored with each other? I can't stand the idea of being a couple that people think that about.
CLEMENTINE,Good.
CLEMENTINE,More?
JOEL,No. Thanks.
VOICE-OVER,She's going to be drunk and stupid now.
